,Date,Original,Corpus,Class
0,2015-03-18,normalization tools staff briefing provided background options setting aggregate capacity rrp facility early stages normalization process,normalization tool staff briefing provide background option set aggregate capacity rrp facility early stage normalization process,0
1,2015-03-18,two options discussed initially setting temporarily elevated aggregate cap suspending aggregate cap time,two option discuss initially set temporarily elevate aggregate cap suspend aggregate cap time,0
2,2015-03-18,economic conditions warrant commencement policy firming federal reserve intends to,economic condition warrant commencement policy firm federal reserve intend to,0
3,2015-03-18,staff briefing outlined options testing term rrp operations future quarter ends,staff briefing outline option test term rrp operation future quarter end,0
4,2015-03-18,tests term rrps date informative staff suggested committee envisioned using term rrps part strategy liftoff potentially point normalization continued testing may useful,test term rrps date informative staff suggest committee envision use term rrps part strategy liftoff potentially point normalization continued test may useful,0
5,2015-03-18,moreover resolution would not convey information regarding either timing start policy normalization whether term rrp operations might employed time liftoff and so long,moreover resolution would not convey information regard either timing start policy normalization whether term rrp operation might employ time liftoff and so long,0
6,2015-03-18,staff review economic situation information reviewed march  meeting suggested real gross domestic product gdp growth moderated first quarter labor market conditions improved further,staff review economic situation information review march meeting suggest real gross domestic product gdp growth moderate first quarter labor market condition improve far,0
7,2015-03-18,consumer price inflation restrained significantly declines energy prices continued run fomc longer run objective  percent,consumer price inflation restrain significantly decline energy price continued run fomc longer run objective percent,0
8,2015-03-18,market based measures inflation compensation still low survey measures longerrun inflation expectations remained stable,market base measure inflation compensation still low survey measure longerrun inflation expectation remain stable,0
9,2015-03-18,nonfarm payroll employment continued expand strongly january february,nonfarm payroll employment continued expand strongly january february,0
10,2015-03-18,unemployment rate declined ,unemployment rate decline,0
11,2015-03-18,labor force participation rate employment population ratio rose slightly first two months year share workers employed part time economic reasons edged down,labor force participation rate employment population ratio rise slightly first two month year share worker employ part time economic reason edge down,0
12,2015-03-18,rate private sector job openings moved january elevated level rate quits remained fourth quarter rate hiring stepped down,rate private sector job opening move january elevate level rate quits remain fourth quarter rate hire step down,0
