,Date,Original,Corpus,Class
0,2018-06-13,john ammer senior economic project manager division international finance board governors,john ammer senior economic project manager division international finance board governor,0
1,2018-06-13,investor perceptions increased economic political vulnerabilities several emes led notable depreciation eme currencies relative dollar,investor perception increase economic political vulnerability several emes lead notable depreciation eme currency relative dollar,0
2,2018-06-13,europe concerns political situation italy potential economic implications prompted significant widening risk spreads italian sovereign securities,europe concern political situation italy potential economic implication prompt significant widen risk spread italian sovereign security,0
3,2018-06-13,share prices italian banks banks could exposed italy declined sharply,share price italian bank bank could expose italy decline sharply,0
4,2018-06-13,deputy manager also discussed current outlook reinvestment purchases agency mortgage backed securities mbs,deputy manager also discuss current outlook reinvestment purchase agency mortgage back security mb,0
5,2018-06-13,staff review economic situation information reviewed june   meeting indicated labor market conditions continued strengthen recent months real gross domestic product gdp appeared rising solid rate first half year,staff review economic situation information review june meeting indicate labor market condition continued strengthen recent month real gross domestic product gdp appear rise solid rate first half year,0
6,2018-06-13,consumer price inflation measured month percentage change price index personal consumption expenditures pce  percent april,consumer price inflation measure month percentage change price index personal consumption expenditure pce percent april,0
7,2018-06-13,surveybased measures longer run inflation expectations little changed balance,surveybased measure longer run inflation expectation little change balance,0
8,2018-06-13,total nonfarm payroll employment expanded strong pace average april may,total nonfarm payroll employment expand strong pace average april may,0
9,2018-06-13,national unemployment rate edged months ,national unemployment rate edge month,0
10,2018-06-13,unemployment rates african americans asians hispanics declined net march may rate african americans lowest record still noticeably rates groups,unemployment rate african american asian hispanic decline net march may rate african american low record still noticeably rate group,0
11,2018-06-13,overall labor force participation rate edged april may still level year earlier,overall labor force participation rate edge april may still level year earlier,0
12,2018-06-13,share workers employed part time economic reasons little changed level close previous recession,share worker employ part time economic reason little change level close previous recession,0
13,2018-06-13,rate private sector job openings rose march stayed elevated level april rate quits edged up net two months initial claims unemployment insurance benefits continued low early june,rate private sector job opening rise march stayed elevate level april rate quits edge up net two month initial claim unemployment insurance benefit continued low early june,0
14,2018-06-13,recent readings showed increases labor compensation stepped past year,recent reading show increase labor compensation step past year,0
15,2018-06-13, percent four quarters year earlier average hourly earnings employees increased ,percent four quarter year earlier average hourly earnings employee increase,0
16,2018-06-13,consumer spending appeared increasing briskly second quarter rising modest pace first quarter,consumer spending appear increase briskly second quarter rise modest pace first quarter,0
17,2018-06-13,broadly recent readings key factors influence consumer spending including gains employment real disposable personal income households net worth continued supportive solid real pce growth near term,broadly recent reading key factor influence consumer spending include gain employment real disposable personal income household net worth continued supportive solid real pce growth near term,0
18,2018-06-13,addition lower tax withholding resulting tax cuts enacted late last year still appeared likely provide additional impetus spending coming months,addition low tax withholding result tax cut enact late last year still appear likely provide additional impetus spending come month,0
19,2018-06-13,nominal shipments nondefense capital goods excluding aircraft rose april forward looking indicators business equipment spending backlog unfilled capital goods orders along upbeat readings business sentiment national regional surveys continued point robust gains equipment spending near term,nominal shipment nondefense capital good exclude aircraft rise april forward look indicator business equipment spending backlog unfilled capital good order along upbeat reading business sentiment national regional survey continued point robust gain equipment spending near term,0
20,2018-06-13,real business expenditures nonresidential structures appeared expanding solid pace second quarter number crude oil natural gas rigs operation indicator business spending structures drilling mining sector increased net mid april early june,real business expenditure nonresidential structure appear expand solid pace second quarter number crude oil natural gas rig operation indicator business spending structure drilling mining sector increase net mid april early june,0
