,Date,Original,Corpus,Class
0,2016-07-27,long run monetary policy implementation framework staff provided several briefings reviewed progress long term effort begun july  evaluate potential long run frameworks monetary policy implementation,long run monetary policy implementation framework staff provide several briefing review progress long term effort begin july evaluate potential long run framework monetary policy implementation,0
1,2016-07-27,staff described recent experience several central banks advanced foreign economies afes implementing monetary policy noting use wide variety frameworks control short term interest rates approaches evolved time,staff described recent experience several central bank advanced foreign economy afes implement monetary policy note use wide variety framework control short term interest rate approach evolve time,0
2,2016-07-27,staff also described federal reserve experience implementing monetary policy recent financial crisis,staff also described federal reserve experience implement monetary policy recent financial crisis,0
3,2016-07-27,evidence period crisis aftermath suggested federal reserve pre crisis framework not enable close control federal funds rate liquidity programs expanded significantly subsequently unable generate sufficiently accommodative financial conditions support economic recovery without use new policy tools,evidence period crisis aftermath suggest federal reserve pre crisis framework not enable close control federal fund rate liquidity program expand significantly subsequently unable generate sufficiently accommodative financial condition support economic recovery without use new policy tool,0
4,2016-07-27,finally staff noted various aspectss money markets determine short term interest rates important transmitting monetary policy changed since financial crisis,finally staff note various aspect money market determine short term interest rate important transmit monetary policy change since financial crisis,0
5,2016-07-27,discussion followed staff presentations policymakers agreed decisions regarding appropriate long run implementation framework would not necessary time,discussion follow staff presentation policymakers agree decision regard appropriate long run implementation framework would not necessary time,0
6,2016-07-27,one key consideration discussed policymakers appropriate amount flexibility implementation framework might example extent framework could readily enable interest rate control wide range economic financial circumstances,one key consideration discuss policymakers appropriate amount flexibility implementation framework might example extent framework could readily enable interest rate control wide range economic financial circumstance,0
7,2016-07-27,also episodes financial stress arise little warning policymakers noted advantage operationally ready situations however also recognized operational readiness could entail costs,also episode financial stress arise little warn policymakers note advantage operationally ready situation however also recognize operational readiness could entail cost,0
8,2016-07-27,major central banks successfully employed range policy rates including administered rates market rates suggesting either type rate effective communicating implementing policy,major central bank successfully employ range policy rate include administer rate market rate suggest either type rate effective communicate implement policy,0
9,2016-07-27,conclusion discussion chair asked staff continue work noted policymakers would review analysis future meeting,conclusion discussion chair ask staff continue work note policymakers would review analysis future meeting,0
10,2016-07-27,following outcome june  referendum united kingdom majority indicated preference leave european union eu yieldss treasury securities fell sharply us equity prices declined foreign exchange value dollar increased,follow outcome june referendum united kingdom majority indicate preference leave european union eu yield treasury security fell sharply u equity price decline foreign exchange value dollar increase,0
11,2016-07-27,balance treasury yields slightly intermeeting period equity prices higher foreign exchange value dollar little changed,balance treasury yield slightly intermeeting period equity price high foreign exchange value dollar little change,0
