,Date,Original,Corpus,Class
0,2014-04-30,staff presentation outlined several approaches raising short term interest rates becomes appropriate so controlling level short term interest rates effective lower bound period federal reserve large balance sheet,staff presentation outline several approach raise short term interest rate becomes appropriate so control level short term interest rate effective low bound period federal reserve large balance sheet,0
1,2014-04-30,staff presentation discussed potential implications approach financial intermediation financial markets including federal funds market possible implications financial stability,staff presentation discuss potential implication approach financial intermediation financial market include federal fund market possible implication financial stability,0
2,2014-04-30,addition staff outlined options additional operational testing policy tools,addition staff outline option additional operational test policy tool,0
3,2014-04-30,following staff presentation meeting participants discussed wide range topics related policy normalization,follow staff presentation meeting participant discuss wide range topic related policy normalization,0
4,2014-04-30,no decisions regarding policy normalization taken participants requested additional analysis staff agreed would helpful continue review issues upcoming meetings,no decision regard policy normalization take participant request additional analysis staff agree would helpful continue review issue upcoming meeting,0
5,2014-04-30,staff review economic situation information reviewed april   meeting indicated growth economic activity paused first quarter whole activity stepped late quarter pattern reflected part temporary effects unusually cold snowy weather earlier quarter unwinding effects later quarter,staff review economic situation information review april meeting indicate growth economic activity pause first quarter whole activity step late quarter pattern reflect part temporary effect unusually cold snowy weather earlier quarter unwind effect later quarter,0
6,2014-04-30,march payroll employment increased further although unemployment rate held steady still elevated,march payroll employment increase far although unemployment rate held steady still elevate,0
7,2014-04-30,consumer price inflation continued run committee longer run objective measures longer run inflation expectations remained stable,consumer price inflation continued run committee longer run objective measure longer run inflation expectation remain stable,0
8,2014-04-30,unemployment rate stayed ,unemployment rate stayed,0
9,2014-04-30, percent march labor force participation rate employment population ratio increased slightly,percent march labor force participation rate employment population ratio increase slightly,0
10,2014-04-30,rate long duration unemployment declined somewhat share workers employed part time economic reasons moved up measures still well pre recession levels,rate long duration unemployment decline somewhat share worker employ part time economic reason move up measure still well pre recession level,0
11,2014-04-30,initial claims unemployment insurance remained low intermeeting period,initial claim unemployment insurance remain low intermeeting period,0
12,2014-04-30,although rate job openings moved february hiring rate flat continued subdued,although rate job opening move february hire rate flat continued subdue,0
13,2014-04-30,moving roughly sideways net january february component nominal retail sales used bureau economic analysis bea construct monthly estimate pce rose briskly march part weather returned seasonal norms,move roughly sideways net january february component nominal retail sale use bureau economic analysis bea construct monthly estimate pce rise briskly march part weather return seasonal norm,0
14,2014-04-30,recent information several important factors influence household spending positive,recent information several important factor influence household spending positive,0
15,2014-04-30,real disposable income continued increase first quarter gains house prices likely bolstered household net worth consumer sentiment thomson reutersuniversity michigan surveys consumers improved balance march april,real disposable income continued increase first quarter gain house price likely bolster household net worth consumer sentiment thomson reutersuniversity michigan survey consumer improve balance march april,0
16,2014-04-30,forward looking indicators surveys business conditions capital spending plans also consistent increased outlays business equipment coming months,forward look indicator survey business condition capital spending plan also consistent increase outlay business equipment come month,0
17,2014-04-30,real spending nonresidential construction flat first quarter declining fourth quarter real inventory investment moved lower,real spending nonresidential construction flat first quarter decline fourth quarter real inventory investment move low,0
18,2014-04-30,advance release national income product accounts bea estimated net exports subtracted substantially real gross domestic product gdp growth first quarter,advance release national income product account bea estimate net export subtract substantially real gross domestic product gdp growth first quarter,0
19,2014-04-30,us consumer prices measured pce price index rose slow rate first quarter though somewhat faster pace posted fourth quarter  percent higher year earlier,u consumer price measure pce price index rise slow rate first quarter though somewhat faster pace post fourth quarter percent high year earlier,0
20,2014-04-30,falling fourth quarter consumer energy prices increased markedly first quarter natural gas prices moved higher sharp decline inventories unusually cold winter months,fall fourth quarter consumer energy price increase markedly first quarter natural gas price move high sharp decline inventory unusually cold winter month,0
21,2014-04-30,pce price index items excluding food energy rose rate first quarter previous one around   percent higher four quarters earlier,pce price index item exclude food energy rise rate first quarter previous one around percent high four quarter earlier,0
22,2014-04-30,near longer term inflation expectations michigan survey unchanged march april,near longer term inflation expectation michigan survey unchanged march april,0
23,2014-04-30, months ending march employment cost index private sector workers average hourly earnings employees increased little consumer price inflation,month end march employment cost index private sector worker average hourly earnings employee increase little consumer price inflation,0
24,2014-04-30,indicators foreign economic activity suggested continued expansion first quarter rate somewhat fourth quarter,indicator foreign economic activity suggest continued expansion first quarter rate somewhat fourth quarter,0
25,2014-04-30,real gdp growth slowed markedly china largely reflecting lower investment growth exports,real gdp growth slow markedly china largely reflect low investment growth export,0
26,2014-04-30,weaker exports also restrained economic activity emerging asian economies,weaker export also restrain economic activity emerge asian economy,0
27,2014-04-30,contrast economic growth remained near solid fourth quarter pace advanced foreign economies afes,contrast economic growth remain near solid fourth quarter pace advanced foreign economy afes,0
28,2014-04-30,inflation developments mixed,inflation development mixed,0
29,2014-04-30,inflation rebounded canada remained low euro area,inflation rebound canada remain low euro area,0
30,2014-04-30,china india inflation fell first quarter largely lower food prices,china india inflation fell first quarter largely low food price,0
31,2014-04-30,monetary policy remained highly accommodative intermeeting period afes also many emes although monetary policy brazil tightened contain inflation pressures,monetary policy remain highly accommodative intermeeting period afes also many emes although monetary policy brazil tighten contain inflation pressure,0
32,2014-04-30,staff review financial situation despite volatility certain asset prices financial conditions not change appreciably net intermeeting period,staff review financial situation despite volatility certain asset price financial condition not change appreciably net intermeeting period,0
33,2014-04-30,asset prices moved response economic data releases were balance little stronger expected federal reserve communications,asset price move response economic data release be balance little strong expect federal reserve communication,0
34,2014-04-30,market participants reportedly also revised estimate average real federal funds rate longer term reflecting part changes assessments long run economic conditions,market participant reportedly also revise estimate average real federal fund rate longer term reflect part change assessment long run economic condition,0
35,2014-04-30,measures longer horizon inflation compensation based treasury inflation protected securities little changed,measure longer horizon inflation compensation base treasury inflation protect security little change,0
36,2014-04-30,prices social media biotechnology stocks risen substantially faster broader market previous year fell sharply intermeeting period leaving gains shares line broader indexes past  months,price social medium biotechnology stock risen substantially faster broader market previous year fell sharply intermeeting period leave gain share line broader index past month,0
37,2014-04-30,initial public offerings reportedly put hold prices small capitalization stocks declined,initial public offering reportedly put hold price small capitalization stock decline,0
38,2014-04-30,first quarter earnings reports large banking organizations mixed stock prices firms generally underperformed broad equity indexes,first quarter earnings report large banking organization mixed stock price firm generally underperformed broad equity index,0
39,2014-04-30,growth commercial industrial loans banks balance sheets remained robust consistent increase loan demand large middle market firms reported april senior loan officer opinion survey bank lending practices sloos,growth commercial industrial loan bank balance sheet remain robust consistent increase loan demand large middle market firm report april senior loan officer opinion survey bank lending practice sloos,0
40,2014-04-30,mortgage credit conditions generally remained tight intermeeting period though signs easing continued emerge amid gains house prices,mortgage credit condition generally remain tight intermeeting period though sign ease continued emerge amid gain house price,0
41,2014-04-30,staff periodic report potential risks financial stability concluded vulnerability financial system adverse shocks remained moderate levels overall,staff periodic report potential risk financial stability conclude vulnerability financial system adverse shock remain moderate level overall,0
