,Date,Original,Corpus,Class
0,2002-08-13,committee turned discussion economic financial outlook conduct monetary policy intermeeting period ahead,committee turn discussion economic financial outlook conduct monetary policy intermeeting period ahead,0
1,2002-08-13,information reviewed meeting indicated economic activity expanded slightly second quarter,information review meeting indicate economic activity expand slightly second quarter,0
2,2002-08-13,businesses added bit inventory positions extended period sizable declines final sales changed little business capital spending weakened somewhat growth consumer spending residential housing expenditures government outlays slowed,business add bit inventory position extend period sizable decline final sale change little business capital spending weaken somewhat growth consumer spending residential housing expenditure government outlay slow,0
3,2002-08-13,industrial production continued advance since first quarter demand labor services increased slightly unemployment rate risen,industrial production continued advance since first quarter demand labor service increase slightly unemployment rate risen,0
4,2002-08-13,importantly labor productivity continued strong upward trend,importantly labor productivity continued strong upward trend,0
5,2002-08-13,overall price inflation fallen sharply past year largely reflecting developments food energy sectors core inflation eased little,overall price inflation fall sharply past year largely reflect development food energy sector core inflation ease little,0
6,2002-08-13,private nonfarm payroll employment inched july mild increase june though aggregate hours worked production nonsupervisory workers declined steeply,private nonfarm payroll employment inched july mild increase june though aggregate hour work production nonsupervisory worker decline steeply,0
7,2002-08-13,help supply portion services sector construction industry recorded substantial net job losses june july period manufacturing registered smallest payroll decline two years july hiring relatively brisk services help supply,help supply portion service sector construction industry record substantial net job loss june july period manufacturing register small payroll decline two year july hire relatively brisk service help supply,0
8,2002-08-13,civilian unemployment rate edged june ,civilian unemployment rate edge june,0
9,2002-08-13,retail sales relatively brisk june july despite plunging equity prices apparently marked erosion consumer confidence,retail sale relatively brisk june july despite plunge equity price apparently marked erosion consumer confidence,0
10,2002-08-13,business investment equipment structures declined second quarter continuing downdraft nonresidential construction offset pickup business spending durable equipment software,business investment equipment structure decline second quarter continue downdraft nonresidential construction offset pickup business spending durable equipment software,0
11,2002-08-13,despite gradually improving fundamentals rising output profits new tax incentives low cost capital firms remained cautious stepping investments equipment software recent data orders shipments nondefense capital goods coupled anecdotal reports suggested lackluster gains spending coming months,despite gradually improve fundamental rise output profit new tax incentive low cost capital firm remain cautious step investment equipment software recent data order shipment nondefense capital good couple anecdotal report suggest lackluster gain spending come month,0
12,2002-08-13,regard economic activity abroad available information released many cases considerable lag indicated foreign economic output generally continued rebound first half year though pace recovery uneven across regions countries,regard economic activity abroad available information release many case considerable lag indicate foreign economic output generally continued rebound first half year though pace recovery uneven across region country,0
13,2002-08-13,growth strong canada united kingdom emerging asia expansion euro area japan remained sluggish owing continued weakness final domestic demand,growth strong canada united kingdom emerge asia expansion euro area japan remain sluggish owe continued weakness final domestic demand,0
14,2002-08-13,south america economic financial conditions deteriorated significantly intermeeting period especially brazil uruguay economic activity remained particularly weak argentina venezuela,south america economic financial condition deteriorate significantly intermeeting period especially brazil uruguay economic activity remain particularly weak argentina venezuela,0
15,2002-08-13,consumer price inflation trended past year,consumer price inflation trend past year,0
16,2002-08-13,much drop reflected developments food energy sectors core inflation also eased little,much drop reflect development food energy sector core inflation also ease little,0
17,2002-08-13,may june consumer price chain weighted personal consumption indexes exhibited little change total core prices,may june consumer price chain weight personal consumption index exhibit little change total core price,0
18,2002-08-13,moreover producer level inflation core finished goods low rate may june period past twelve months,moreover producer level inflation core finish good low rate may june period past twelve month,0
19,2002-08-13,regard labor costs employment cost index hourly compensation private industry workers increased somewhat faster rate three months ended june reflecting surge benefit costs,regard labor cost employment cost index hourly compensation private industry worker increase somewhat faster rate three month end june reflect surge benefit cost,0
20,2002-08-13,somewhat longer perspective however growth compensation costs twelve months ended june previous twelve month period,somewhat longer perspective however growth compensation cost twelve month end june previous twelve month period,0
21,2002-08-13,environment equity prices plunged recovering somewhat later intermeeting period net major broad equity indexes substantially,environment equity price plunge recover somewhat later intermeeting period net major broad equity index substantially,0
22,2002-08-13,however doubts corporate balance sheets prospects earnings growth led steep increases corporate debt yields particularly lower quality issues,however doubt corporate balance sheet prospect earnings growth lead steep increase corporate debt yield particularly low quality issue,0
23,2002-08-13,background similar combination disappointing concerns european stock prices dropped united states japanese equity prices declined less incoming data seemed point mild pickup economic activity japan,background similar combination disappoint concern european stock price drop united state japanese equity price decline less incoming data seem point mild pickup economic activity japan,0
24,2002-08-13,borrowing domestic nonfinancial businesses weak recently likely reflecting deteriorating conditions credit markets reduced requirements funds finance capital spending projects,borrowing domestic nonfinancial business weak recently likely reflect deteriorate condition credit market reduce requirement fund finance capital spending project,0
25,2002-08-13,growth surged july association large inflows liquid deposits retail money market funds,growth surge july association large inflow liquid deposit retail money market fund,0
26,2002-08-13,staff forecast prepared meeting suggested that light weaker expected incoming economic data expansion economic activity would pick gradually next year half sluggish pace second quarter,staff forecast prepared meeting suggest that light weaker expect incoming economic data expansion economic activity would pick gradually next year half sluggish pace second quarter,0
27,2002-08-13,considerable monetary ease fiscal stimulus already place continuing sizable gains structural productivity would provide significant impetus spending though persisting volatility weakness equity prices would tend offset support,considerable monetary ease fiscal stimulus already place continue sizable gain structural productivity would provide significant impetus spending though persist volatility weakness equity price would tend offset support,0
28,2002-08-13,consequence gradually improving outlook sales profits low financing costs temporary federal tax incentive investment new equipment software expected boost business investment spending,consequence gradually improve outlook sale profit low financing cost temporary federal tax incentive investment new equipment software expect boost business investment spending,0
29,2002-08-13,however less robust pickup final sales expected forecast period would put somewhat less pressure resource margins anticipated previously level activity would remain economy potential somewhat longer time,however less robust pickup final sale expect forecast period would put somewhat less pressure resource margin anticipate previously level activity would remain economy potential somewhat longer time,0
30,2002-08-13,persistence underutilized resources expected foster moderation core price inflation,persistence underutilized resource expect foster moderation core price inflation,0
31,2002-08-13,committee discussion current prospective economic developments members commented much incoming information economic activity disappointing many indicated marked growth forecasts months ahead,committee discussion current prospective economic development member comment much incoming information economic activity disappoint many indicate marked growth forecast month ahead,0
32,2002-08-13,even so recent weakness concentrated volatile high frequency data might well prove transitory business consumer confidence unlikely deteriorate absence major shock economy members continued place favorable odds underlying outlook strengthening expansion,even so recent weakness concentrate volatile high frequency data might well prove transitory business consumer confidence unlikely deteriorate absence major shock economy member continued place favorable odds underlie outlook strengthen expansion,0
33,2002-08-13,factors cited positive outlook included stimulative stances fiscal monetary policy apparent completion industries efforts bring inventories capital facilities desired alignment expected sales support consumer incomes business incentives provided continued rise structural productivity,factor cite positive outlook include stimulative stance fiscal monetary policy apparent completion industry effort bring inventory capital facility desire alignment expect sale support consumer income business incentive provide continued rise structural productivity,0
34,2002-08-13,gains productivity prospect relatively contained demand pressures resources likely somewhat limited time members anticipated earlier would contribute keeping price inflation subdued,gain productivity prospect relatively contain demand pressure resource likely somewhat limited time member anticipate earlier would contribute keep price inflation subdue,0
35,2002-08-13,prices equity markets turned recent lows cumulative losses financial wealth incurred since early  clearly adverse impact expenditures households higher cost equity capital inhibiting business investment,price equity market turn recent low cumulative loss financial wealth incur since early clearly adverse impact expenditure household high cost equity capital inhibit business investment,0
36,2002-08-13,declines equity prices accompanied heightened degree risk aversion led widened credit spreads financial markets curtailment credit availability potential borrowers whose repayment prospects viewed questionable,decline equity price accompany heighten degree risk aversion lead widen credit spread financial market curtailment credit availability potential borrower whose repayment prospect view questionable,0
37,2002-08-13,reactions proving severe probably would longer lasting many anticipated appeared contributing cautious business spending hiring least temporarily,reaction prove severe probably would longer last many anticipate appear contribute cautious business spending hire least temporarily,0
38,2002-08-13,unclear associated uncertainties would diminish confidence would begin rebuild though outlook might come better focus mid august sec deadline certification financial statements corporate executives,unclear associate uncertainty would diminish confidence would begin rebuild though outlook might come well focus mid august sec deadline certification financial statement corporate executive,0
39,2002-08-13,positive side home mortgage financing remained widely available low interest rates providing important support household spending,positive side home mortgage financing remain widely available low interest rate provide important support household spending,0
40,2002-08-13,generally interest costs declined borrowers acceptable credit ratings overall condition banking system remained sound bank credit widely available,generally interest cost decline borrower acceptable credit rating overall condition banking system remain sound bank credit widely available,0
41,2002-08-13,ongoing factors suggested members effects financial restraints economic activity might fairly limited point,ongoing factor suggest member effect financial restraint economic activity might fairly limited point,0
42,2002-08-13,review demand prospects key sectors economy members noted household spending continuing play key role sustaining expansion,review demand prospect key sector economy member note household spending continue play key role sustain expansion,0
43,2002-08-13,looking ahead anticipated pickup employment related gains incomes undergirded continued robust growth structural productivity seen supporting expansion consumer spending,look ahead anticipate pickup employment related gain income undergirded continued robust growth structural productivity see support expansion consumer spending,0
44,2002-08-13,housing markets continued exhibit strength across much country indications moderation except sales high priced homes,housing market continued exhibit strength across much country indication moderation except sale high price home,0
45,2002-08-13,noted that absence unanticipated downturn general economic activity underlying pressures housing population expanded coupled scarcity viable homebuilding sites urban areas likely would preclude substantial decline housing activity housing prices foreseeable future,note that absence unanticipated downturn general economic activity underlie pressure housing population expand couple scarcity viable homebuilding site urban area likely would preclude substantial decline housing activity housing price foreseeable future,0
46,2002-08-13,weakness business fixed investment still depressant overall economic activity though decline business outlays abated since latter part  indeed spending equipment software edged second quarter,weakness business fix investment still depressant overall economic activity though decline business outlay abate since latter part indeed spending equipment software edge second quarter,0
47,2002-08-13,excess stocks capital inventories seemingly worked acceptable levels many industries expansion final sales expected become firmly established acceleration spending equipment software likely store,excess stock capital inventory seemingly work acceptable level many industry expansion final sale expect become firmly establish acceleration spending equipment software likely store,0
48,2002-08-13,earlier meetings however members observed business sentiment remained extraordinarily cautious whole business firms industries continued direct investment spending primarily toward enhancing productivity operations rather also increasing capacity,earlier meeting however member observe business sentiment remain extraordinarily cautious whole business firm industry continued direct investment spending primarily toward enhance productivity operation rather also increase capacity,0
49,2002-08-13,soon gloom surrounding outlook pickup sales profits associated concerns financial markets would dissipate subject substantial uncertainty increasing needs capital economy continued expand growth investment opportunities conjunction uptrend structural productivity temporary tax incentive provision equipment software likely would support sustained recovery investment expenditures coming quarters would provide essential impetus lifting economic growth,soon gloom surround outlook pickup sale profit associate concern financial market would dissipate subject substantial uncertainty increase need capital economy continued expand growth investment opportunity conjunction uptrend structural productivity temporary tax incentive provision equipment software likely would support sustain recovery investment expenditure come quarter would provide essential impetus lift economic growth,0
50,2002-08-13,inventories apparently close desired levels many sectors economy reportedly levels retailers expected strengthening final sales would probably foster inventory accumulation coming quarters thereby adding impetus projected growth economy,inventory apparently close desire level many sector economy reportedly level retailer expect strengthen final sale would probably foster inventory accumulation come quarter thereby add impetus project growth economy,0
51,2002-08-13,government spending also expected provide ongoing stimulus expansion especially given prospects spending initiatives forthcoming federal legislation,government spending also expect provide ongoing stimulus expansion especially give prospect spending initiative forthcoming federal legislation,0
52,2002-08-13,concurrently though state local governments facing large shortfalls revenues sluggish economy holding overall growth expenditures,concurrently though state local government face large shortfall revenue sluggish economy hold overall growth expenditure,0
53,2002-08-13,anecdotal reports suggested however sizable spending variety construction projects continuing financed part bond issues,anecdotal report suggest however sizable spending variety construction project continue finance part bond issue,0
54,2002-08-13,balance government sector expected remain positive factor economic recovery,balance government sector expect remain positive factor economic recovery,0
55,2002-08-13,depreciation dollar overall strengthening foreign economic activity projected foster moderate added growths exports next several quarters,depreciation dollar overall strengthen foreign economic activity project foster moderate add growth export next several quarter,0
56,2002-08-13,however recent developments including indications weaker projected economic recovery europe growing questions outlook several important economies south america continued sluggish performance japanese economy threatened limit improvement exports least nearer term,however recent development include indication weaker project economic recovery europe grow question outlook several important economy south america continued sluggish performance japanese economy threaten limit improvement export least nearer term,0
57,2002-08-13,providing partial counterweight anecdotal reports indicating sizable growths exports number asian countries,provide partial counterweight anecdotal report indicate sizable growth export number asian country,0
58,2002-08-13,outlook inflation remained favorable context continuing slack labor markets robust growth structural productivity,outlook inflation remain favorable context continue slack labor market robust growth structural productivity,0
59,2002-08-13,conditions increases trend unit labor costs likely remain subdued next several quarters despite likely escalation cost worker healthcare benefits,condition increase trend unit labor cost likely remain subdue next several quarter despite likely escalation cost worker healthcare benefit,0
60,2002-08-13,indeed risks significant run inflation appeared receded time anticipated earlier likely elapse expansion reached pace would begin reduce margins underutilized labor producer resources,indeed risk significant run inflation appear recede time anticipate earlier likely elapse expansion reach pace would begin reduce margin underutilized labor producer resource,0
61,2002-08-13,even so examples rising cost price pressures not entirely absent,even so example rise cost price pressure not entirely absent,0
