,Date,Original,Corpus,Class
0,2011-06-22,charles struckmeyer deputy staff director office staff director board governors,charles struckmeyer deputy staff director office staff director board governor,0
1,2011-06-22,dynamic stochastic general equilibrium models staff presentation provided overview ongoing federal reserve research dynamic stochastic general equilibrium dsge models,dynamic stochastic general equilibrium model staff presentation provide overview ongoing federal reserve research dynamic stochastic general equilibrium dsge model,0
2,2011-06-22,dsge models attempt capture dynamics overall economy way consistent historical data optimizing behavior forward looking households firms,dsge model attempt capture dynamic overall economy way consistent historical data optimize behavior forward look household firm,0
3,2011-06-22,presentation began discussing general features dsge models considering advantages limitations relative approaches analyzing macroeconomic dynamics regard latter presentation noted current generation dsge models still somewhat limited range policy issues models address advances modeling increase usefulness dsge models forecasting policy analysis,presentation begin discuss general feature dsge model consider advantage limitation relative approach analyze macroeconomic dynamic regard latter presentation note current generation dsge model still somewhat limited range policy issue model address advance model increase usefulness dsge model forecasting policy analysis,0
4,2011-06-22,review included four models characterizations forces affecting economy recent years models current forecasts real economic activity inflation short term interest rates,review include four model characterization force affect economy recent year model current forecast real economic activity inflation short term interest rate,0
5,2011-06-22,discussing staff presentation meeting participants expressed view dsge models useful addition wide range analytical approaches traditionally used federal reserve part provide internally consistent way exploring behavior economic agents might change response systematic adjustments policy,discuss staff presentation meeting participant express view dsge model useful addition wide range analytical approach traditionally use federal reserve part provide internally consistent way explore behavior economic agent might change response systematic adjustment policy,0
6,2011-06-22,participants also expressed interest seeing regular basis projections key macroeconomic variables products dsge models developed system,participant also express interest see regular basis projection key macroeconomic variable product dsge model developed system,0
7,2011-06-22,finally participants encouraged staff work improve models by example expanding range questions used address,finally participant encourage staff work improve model by example expand range question use address,0
8,2011-06-22,staff review economic situation information reviewed june   meeting indicated pace economic recovery slowed recent months conditions labor market softened,staff review economic situation information review june meeting indicate pace economic recovery slow recent month condition labor market soften,0
9,2011-06-22,measures inflation picked year reflecting part higher prices commodities imported goods,measure inflation picked year reflect part high price commodity import good,0
10,2011-06-22,longer run inflation expectations however remained stable,longer run inflation expectation however remain stable,0
11,2011-06-22,expansion private nonfarm payroll employment may markedly average pace job gains previous months year,expansion private nonfarm payroll employment may markedly average pace job gain previous month year,0
12,2011-06-22,initial claims unemployment insurance rose net first half april first half june,initial claim unemployment insurance rise net first half april first half june,0
13,2011-06-22,unemployment rate moved april rose ,unemployment rate move april rise,0
14,2011-06-22, percent may labor force participation rate remained unchanged,percent may labor force participation rate remain unchanged,0
15,2011-06-22,long duration unemployment share workers employed part time economic reasons continued elevated,long duration unemployment share worker employ part time economic reason continued elevate,0
16,2011-06-22,growth consumer spending declined recent months already modest pace first quarter,growth consumer spending decline recent month already modest pace first quarter,0
17,2011-06-22,labor income rose moderately aggregate hours worked trended up total real disposable income remained flat march april increases consumer prices offset gains nominal income,labor income rise moderately aggregate hour work trend up total real disposable income remain flat march april increase consumer price offset gain nominal income,0
18,2011-06-22,sales new existing homes remained subdued levels recent months measures home prices fell further,sale new exist home remain subdue level recent month measure home price fell far,0
19,2011-06-22,business purchases light motor vehicles edged april dropped may spending medium heavy trucks continued increase recent months,business purchase light motor vehicle edge april drop may spending medium heavy truck continued increase recent month,0
20,2011-06-22,business expenditures office commercial buildings remained depressed elevated vacancy rates low prices commercial real estate tight credit conditions construction loans,business expenditure office commercial building remain depressed elevate vacancy rate low price commercial real estate tight credit condition construction loan,0
21,2011-06-22,contrast outlays drilling mining structures continued lifted high energy prices,contrast outlay drilling mining structure continued lift high energy price,0
22,2011-06-22,available data government spending indicated real federal purchases increased recent months led rebound outlays defense april may unusually low levels first quarter,available data government spending indicate real federal purchase increase recent month lead rebound outlay defense april may unusually low level first quarter,0
23,2011-06-22,contrast real expenditures state local governments appeared declined further outlays construction projects fell march april state local employment continued contract april may,contrast real expenditure state local government appear decline far outlay construction project fell march april state local employment continued contract april may,0
24,2011-06-22,headline consumer price inflation risen first quarter edged bit april may prices consumer food energy decelerated pace seen previous months,headline consumer price inflation risen first quarter edge bit april may price consumer food energy decelerate pace see previous month,0
25,2011-06-22,recently survey data middle june pointed declines retail gasoline prices prices food commodities appeared decreased somewhat,recently survey data middle june point decline retail gasoline price price food commodity appear decrease somewhat,0
26,2011-06-22,excluding food energy core consumer price inflation picked april may pushing  month change core consumer price index may level year earlier,exclude food energy core consumer price inflation picked april may push month change core consumer price index may level year earlier,0
27,2011-06-22,upward pressures core consumer prices appeared reflect elevated prices commodities imports along notable increases motor vehicle prices likely arising effects recent supply chain disruptions resulting extremely low level automobile inventories,upward pressure core consumer price appear reflect elevate price commodity import along notable increase motor vehicle price likely arise effect recent supply chain disruption result extremely low level automobile inventory,0
28,2011-06-22,however near term inflation expectations thomson reutersuniversity michigan surveys consumers moved little may early june high level seen april longer term inflation expectations remained within range generally prevailed preceding years,however near term inflation expectation thomson reutersuniversity michigan survey consumer move little may early june high level see april longer term inflation expectation remain within range generally prevail precede year,0
29,2011-06-22,available measures labor compensation showed labor cost pressures still subdued wage increases continued restrained large amount slack labor market,available measure labor compensation show labor cost pressure still subdue wage increase continued restrain large amount slack labor market,0
30,2011-06-22,first quarter unit labor costs edged up modest rise hourly compensation nonfarm business sector mostly offset gains productivity,first quarter unit labor cost edge up modest rise hourly compensation nonfarm business sector mostly offset gain productivity,0
31,2011-06-22,recently average hourly earnings employees rose april may average rate increase preceding  months remained quite low,recently average hourly earnings employee rise april may average rate increase precede month remain quite low,0
32,2011-06-22,global economic activity appeared increased slowly second quarter first quarter,global economic activity appear increase slowly second quarter first quarter,0
33,2011-06-22,rate growth emerging market economies stepped rapid pace first quarter although remained generally solid,rate growth emerge market economy step rapid pace first quarter although remain generally solid,0
34,2011-06-22,japanese economy contracted sharply following earthquake march associated supply chain disruptions weighed economies many japan trading partners,japanese economy contract sharply follow earthquake march associate supply chain disruption weigh economy many japan trading partner,0
35,2011-06-22,pace economic growth euro area remained uneven germany france posting moderate gains economic activity peripheral european economies continued struggle,pace economic growth euro area remain uneven germany france post moderate gain economic activity peripheral european economy continued struggle,0
36,2011-06-22,recent declines prices oil commodities contributed easing inflationary pressures abroad,recent decline price oil commodity contribute ease inflationary pressure abroad,0
37,2011-06-22,staff review financial situation investors appeared adopt cautious attitude toward risk particularly later intermeeting period,staff review financial situation investor appear adopt cautious attitude toward risk particularly later intermeeting period,0
38,2011-06-22,shift investors sentiment likely reflected weak tone incoming economic data united states along concerns outlook global economic growth potential spillovers possible deterioration situation peripheral europe,shift investor sentiment likely reflect weak tone incoming economic data united state along concern outlook global economic growth potential spillover possible deterioration situation peripheral europe,0
39,2011-06-22,accompanying statement subsequent press briefing chairman prompted modest decline nominal yields market participants reportedly perceived somewhat less optimistic tone committee economic outlook,accompany statement subsequent press briefing chairman prompt modest decline nominal yield market participant reportedly perceive somewhat less optimistic tone committee economic outlook,0
40,2011-06-22,remainder intermeeting period expected path federal funds rate along yields nominal treasury securities moved appreciably further bulk incoming economic data downbeat market participants apparently anticipated,remainder intermeeting period expect path federal fund rate along yield nominal treasury security move appreciably far bulk incoming economic data downbeat market participant apparently anticipate,0
41,2011-06-22,consistent weaker expected economic data recent decline prices oil commodities measures inflation compensation next  years   years ahead based nominal inflation protected treasury securities decreased considerably intermeeting period,consistent weaker expect economic data recent decline price oil commodity measure inflation compensation next year year ahead base nominal inflation protect treasury security decrease considerably intermeeting period,0
42,2011-06-22,although discussions federal debt ceiling attracted attention financial markets judging treasury yields asset prices investors seemed anticipate debt ceiling would increased time avoid significant market disruptions,although discussion federal debt ceiling attract attention financial market judging treasury yield asset price investor seem anticipate debt ceiling would increase time avoid significant market disruption,0
43,2011-06-22,secondary market syndicated loans conditions little changed average bid prices leveraged loans holding steady,secondary market syndicate loan condition little change average bid price leveraged loan hold steady,0
44,2011-06-22,broads stock price indexes declined net intermeeting period apparently response downbeat economic data,broad stock price index decline net intermeeting period apparently response downbeat economic data,0
45,2011-06-22,stock prices financial firms underperformed broader market reflecting weaker economic outlook potential credit rating downgrades heightened concerns anticipated capital surcharge systemically important financial institutions,stock price financial firm underperformed broader market reflect weaker economic outlook potential credit rating downgrade heighten concern anticipate capital surcharge systemically important financial institution,0
46,2011-06-22,recently however backdrop disappointing economic data heightened uncertainty situation europe and possibly concernss federal debt ceiling market participants reported general pullback risk taking decline liquidity range financial markets,recently however backdrop disappoint economic data heighten uncertainty situation europe and possibly concern federal debt ceiling market participant report general pullback risk take decline liquidity range financial market,0
47,2011-06-22,property sales tepid prices remained depressed levels,property sale tepid price remain depressed level,0
48,2011-06-22,although initial offerings securities well received investor demand recent sales not strong development consistent declines prices non agency residential mortgage backed securities intermeeting period,although initial offering security well receive investor demand recent sale not strong development consistent decline price non agency residential mortgage back security intermeeting period,0
49,2011-06-22,growth total consumer credit picked april gain nonrevolving credit offset contraction revolving credit,growth total consumer credit picked april gain nonrevolving credit offset contraction revolve credit,0
50,2011-06-22,liquid deposits largest component maintained solid rate expansion likely reflecting low opportunity costs holding deposits,liquid deposit large component maintain solid rate expansion likely reflect low opportunity cost hold deposit,0
51,2011-06-22,broad nominal indexs dollar fluctuated intermeeting period response changes investors assessment outlooks economy situation peripheral european economies,broad nominal index dollar fluctuate intermeeting period response change investor assessment outlook economy situation peripheral european economy,0
52,2011-06-22,headline equity indexes abroad foreign benchmark sovereign yields declined intermeeting period apparent response signs slowdown pace global economic activity reduced demand risky assets,headline equity index abroad foreign benchmark sovereign yield decline intermeeting period apparent response sign slowdown pace global economic activity reduce demand risky asset,0
53,2011-06-22,staff economic outlook recent data spending income production labor market conditions mostly weaker staff anticipated time april fomc meeting near term projection rate increase real gross domestic product gdp revised down,staff economic outlook recent data spending income production labor market condition mostly weaker staff anticipate time april fomc meeting near term projection rate increase real gross domestic product gdp revise down,0
54,2011-06-22,effects disaster japan higher commodity prices rate increase real consumer spending expected holds real gdp growth near term effects anticipated transitory,effect disaster japan high commodity price rate increase real consumer spending expect hold real gdp growth near term effect anticipate transitory,0
55,2011-06-22,however staff also read incoming economic data suggesting underlying pace recovery softer previously anticipated marked outlook economic growth medium term,however staff also read incoming economic data suggest underlie pace recovery softer previously anticipate marked outlook economic growth medium term,0
56,2011-06-22,nevertheless staff still projected real gdp increase moderate rate second half   ongoing recovery activity receiving continued support accommodative monetary policy increases credit availability anticipated improvements household business confidence,nevertheless staff still project real gdp increase moderate rate second half ongoing recovery activity receive continued support accommodative monetary policy increase credit availability anticipate improvement household business confidence,0
57,2011-06-22,average pace real gdp growth expected sufficient bring unemployment rate slowly projection period jobless rate anticipated remain elevated end ,average pace real gdp growth expect sufficient bring unemployment rate slowly projection period jobless rate anticipate remain elevate end,0
