,Date,Original,Corpus,Class
0,2010-11-03,charles struckmeyer deputy staff director office staff director board governors,charles struckmeyer deputy staff director office staff director board governor,0
1,2010-11-03,purchases concentrated nominal treasury securities maturities   years though shorter term longer term securities purchased along treasury inflation protected securities tips,purchase concentrate nominal treasury security maturity year though shorter term longer term security purchase along treasury inflation protect security tip,0
2,2010-11-03,participants discussed desk tentative operational plans also discussed potential effects expansion system holdings longer term securities financial markets institutions economy channels effects could occur,participant discuss desk tentative operational plan also discuss potential effect expansion system holding longer term security financial market institution economy channel effect could occur,0
3,2010-11-03,staff review economic situation information reviewed november   meeting indicated economic recovery proceeded modest rate recent months gradual improvement labor market conditions accompanied continued low rate inflation,staff review economic situation information review november meeting indicate economic recovery proceed modest rate recent month gradual improvement labor market condition accompany continued low rate inflation,0
4,2010-11-03,consumer spending business investment equipment software exports posted gains third quarter nonfarm inventory investment stepped up,consumer spending business investment equipment software export post gain third quarter nonfarm inventory investment step up,0
5,2010-11-03,us industrial production slowed noticeably august september hiring private businesses remained modest unemployment rate stayed elevated,u industrial production slow noticeably august september hire private business remain modest unemployment rate stayed elevate,0
6,2010-11-03,headline consumer price inflation subdued recent months despite rise energy prices core consumer price inflation trended lower,headline consumer price inflation subdue recent month despite rise energy price core consumer price inflation trend low,0
7,2010-11-03,private businesses continued increase demand labor modestly,private business continued increase demand labor modestly,0
8,2010-11-03,september private nonfarm payroll employment remained gradual uptrend average workweek private sector employees unchanged third month,september private nonfarm payroll employment remain gradual uptrend average workweek private sector employee unchanged third month,0
9,2010-11-03,addition number individuals working part time economic reasons moved back second month available measures job openings hiring still low,addition number individual work part time economic reason move back second month available measure job opening hire still low,0
10,2010-11-03,unemployment rate remained ,unemployment rate remain,0
11,2010-11-03,long duration unemployment continued recede somewhat still high,long duration unemployment continued recede somewhat still high,0
12,2010-11-03,indicators layoffs remained elevated although initial claims unemployment insurance drifted little october,indicator layoff remain elevate although initial claim unemployment insurance drift little october,0
13,2010-11-03,labor force participation rate september unchanged level lower earlier year,labor force participation rate september unchanged level low earlier year,0
14,2010-11-03,rising equity prices likely resulted improvement net worth period,rise equity price likely result improvement net worth period,0
15,2010-11-03,surveys taken september october indicated consumers slightly pessimistic economic outlook earlier year,survey take september october indicate consumer slightly pessimistic economic outlook earlier year,0
16,2010-11-03,moreover despite declines mortgage interest rates recent months factors continued restrain housing demand including consumer pessimism outlook jobs income depressed rate household formation tight underwriting standards mortgages,moreover despite decline mortgage interest rate recent month factor continued restrain housing demand include consumer pessimism outlook job income depressed rate household formation tight underwriting standard mortgage,0
