,Date,Original,Corpus,Class
0,2010-09-21,charles struckmeyer deputy staff director office staff director board governors,charles struckmeyer deputy staff director office staff director board governor,0
1,2010-09-21,desk conducted  operations intermeeting period purchased  billion treasury securities maturities concentrated   year sector nominal treasury curve although purchases made across nominal inflation protected treasury coupon yield curves,desk conduct operation intermeeting period purchase billion treasury security maturity concentrate year sector nominal treasury curve although purchase make across nominal inflation protect treasury coupon yield curve,0
2,2010-09-21,staff review economic situation information reviewed september  meeting indicated pace economic expansion slowed recent months inflation remained low,staff review economic situation information review september meeting indicate pace economic expansion slow recent month inflation remain low,0
3,2010-09-21,private businesses increased employment modestly august length workweek unchanged unemployment rate remained elevated,private business increase employment modestly august length workweek unchanged unemployment rate remain elevate,0
4,2010-09-21,consumer spending continued increase moderate rate july appeared move august,consumer spending continued increase moderate rate july appear move august,0
5,2010-09-21,falling previous three months headline consumer prices rose july august energy prices retraced earlier decline prices core goods services edged slightly,fall previous three month headline consumer price rise july august energy price retrace earlier decline price core good service edge slightly,0
6,2010-09-21,labor market situation continued improve slowly,labor market situation continued improve slowly,0
7,2010-09-21,average monthly increase private payroll employment three months ending august small less average gain earlier year,average monthly increase private payroll employment three month end august small less average gain earlier year,0
8,2010-09-21,moreover average weekly hours employees little changed net recent months rising first half year,moreover average weekly hour employee little change net recent month rise first half year,0
9,2010-09-21,unemployment rate ticked august remained close level prevailed since beginning year,unemployment rate ticked august remain close level prevail since begin year,0
10,2010-09-21,labor force participation rate moved little august still low,labor force participation rate move little august still low,0
11,2010-09-21,initial claims unemployment insurance remained elevated level intermeeting period,initial claim unemployment insurance remain elevate level intermeeting period,0
12,2010-09-21,addition indicators labor demand measures hiring job vacancies not improve,addition indicator labor demand measure hire job vacancy not improve,0
13,2010-09-21,data retail sales sales light motor vehicles pointed moderate gain real consumer spending august,data retail sale sale light motor vehicle point moderate gain real consumer spending august,0
14,2010-09-21,indicators household net worth mixed home prices moved july equity prices inched up balance intermeeting period,indicator household net worth mixed home price move july equity price inched up balance intermeeting period,0
15,2010-09-21,falling back july consumer confidence remained downbeat august early september households pessimistic outlook personal financial situations general economic conditions,fall back july consumer confidence remain downbeat august early september household pessimistic outlook personal financial situation general economic condition,0
16,2010-09-21,house prices declined modestly july changing little net recent months,house price decline modestly july change little net recent month,0
17,2010-09-21,real business spending equipment software appeared slowed july expanding rapidly preceding three quarters,real business spending equipment software appear slow july expand rapidly precede three quarter,0
18,2010-09-21,increases spending drilling mining structures offset continued declines outlays types nonresidential buildings,increase spending drilling mining structure offset continued decline outlay type nonresidential building,0
19,2010-09-21,inflation remained subdued recent months,inflation remain subdue recent month,0
20,2010-09-21,headline consumer prices rose july august energy prices rebounded decline previous three months,headline consumer price rise july august energy price rebound decline previous three month,0
21,2010-09-21,time prices core goods services moved slightly,time price core good service move slightly,0
22,2010-09-21,earlier stages production producer prices core intermediate materials moved down net july august indexes spot commodity prices increased,earlier stage production producer price core intermediate material move down net july august index spot commodity price increase,0
23,2010-09-21,survey measures short long term inflation expectations essentially unchanged,survey measure short long term inflation expectation essentially unchanged,0
24,2010-09-21,unit labor costs end second quarter remained level one year earlier labor compensation continued increase slowly labor productivity stayed near recent high level,unit labor cost end second quarter remain level one year earlier labor compensation continued increase slowly labor productivity stayed near recent high level,0
25,2010-09-21,hourly labor compensation measured compensation per hour nonfarm business sector employment cost index rose modestly year ending second quarter,hourly labor compensation measure compensation per hour nonfarm business sector employment cost index rise modestly year end second quarter,0
26,2010-09-21,recently year year change average hourly earnings employees july august remained subdued,recently year year change average hourly earnings employee july august remain subdue,0
27,2010-09-21,increases foreign economic activity robust average second quarter,increase foreign economic activity robust average second quarter,0
28,2010-09-21,among advanced foreign economies europe posted notable rise economic activity second quarter rapid expansion germany offset weaker outcomes euro area economies particularly experiencing financial stress related concerns fiscal situations potential vulnerabilities banking sectors,among advanced foreign economy europe post notable rise economic activity second quarter rapid expansion germany offset weaker outcome euro area economy particularly experience financial stress related concern fiscal situation potential vulnerability banking sector,0
29,2010-09-21,recent indicators foreign economic activity third quarter including data exports production purchasing managers indexes generally pointed slowing pace expansion economic activity abroad,recent indicator foreign economic activity third quarter include data export production purchasing manager index generally point slow pace expansion economic activity abroad,0
30,2010-09-21,headline inflation rates foreign economies generally restrained second quarter deceleration food energy prices prices appeared rising bit rapidly late,headline inflation rate foreign economy generally restrain second quarter deceleration food energy price price appear rise bit rapidly late,0
31,2010-09-21,staff review financial situation decision federal open market committee fomc august meeting maintain   percent target range federal funds rate widely anticipated treasury yields declined investors reportedly focused indication accompanying statement principal payments agency debt mbs federal reserve portfolio would reinvested longer term treasury securities also characterization economic outlook seen somewhat downbeat expected,staff review financial situation decision federal open market committee fomc august meeting maintain percent target range federal fund rate widely anticipate treasury yield decline investor reportedly focus indication accompany statement principal payment agency debt mb federal reserve portfolio would reinvested longer term treasury security also characterization economic outlook see somewhat downbeat expect,0
32,2010-09-21,expected path federal funds rate moved early intermeeting period response weaker expected economic data,expect path federal fund rate move early intermeeting period response weaker expect economic data,0
33,2010-09-21,chairman jackson hole speech reportedly viewed market participants encouraging economic prospects providing clarity policy options available fomc not sustained effect policy expectations,chairman jackson hole speech reportedly view market participant encourage economic prospect provide clarity policy option available fomc not sustain effect policy expectation,0
34,2010-09-21,expected path federal funds rate rose time following positive expected data manufacturing activity labor market released early september path ended intermeeting period balance,expect path federal fund rate rise time follow positive expect data manufacturing activity labor market release early september path end intermeeting period balance,0
35,2010-09-21,addition federal reserve communications news economic outlook market participants pointed strong demand long duration assets institutional investors speculation additional large scale asset purchases federal reserve factors contributing drop longer term yields,addition federal reserve communication news economic outlook market participant point strong demand long duration asset institutional investor speculation additional large scale asset purchase federal reserve factor contribute drop longer term yield,0
36,2010-09-21,five year inflation compensation based treasury inflation protected securities tips fell forward inflation compensation   years ahead edged up net intermeeting period remained lower level spring,five year inflation compensation base treasury inflation protect security tip fell forward inflation compensation year ahead edge up net intermeeting period remain low level spring,0
37,2010-09-21,secondary market syndicated leveraged loans average bid price moved bid asked spreads edged down,secondary market syndicate leveraged loan average bid price move bid ask spread edge down,0
38,2010-09-21,broads stock price indexes edged up balance intermeeting period option implied volatility index little changed net,broad stock price index edge up balance intermeeting period option imply volatility index little change net,0
39,2010-09-21,spread staff estimate expected real return equities next  years estimate expected real return  year treasury note rough measure equity risk premium remained elevated level,spread staff estimate expect real return equity next year estimate expect real return year treasury note rough measure equity risk premium remain elevate level,0
40,2010-09-21,prices commercial properties appeared edged first half year volume commercial real estate sales rose august,price commercial property appear edge first half year volume commercial real estate sale rise august,0
