,Date,Original,Corpus,Class
0,2000-10-03,members commented historical experience suggested foreign exchange market interventions generally not lasting effects not accompanied supporting changes macroeconomic policies,member comment historical experience suggest foreign exchange market intervention generally not last effect not accompany support change macroeconomic policy,0
1,2000-10-03,committee turned discussion economic outlook implementation monetary policy intermeeting period ahead,committee turn discussion economic outlook implementation monetary policy intermeeting period ahead,0
2,2000-10-03,information reviewed meeting suggested economic activity expanding moderate pace first half year,information review meeting suggest economic activity expand moderate pace first half year,0
3,2000-10-03,moderation reflected lower growth major expenditure sectors,moderation reflect low growth major expenditure sector,0
4,2000-10-03,result deceleration aggregate demand expansion employment industrial production slowed,result deceleration aggregate demand expansion employment industrial production slow,0
5,2000-10-03,rising energy prices boosted overall price inflation considerably core measures consumer inflation increased substantially less,rise energy price boost overall price inflation considerably core measure consumer inflation increase substantially less,0
6,2000-10-03,total nonfarm payroll employment dropped august part reflecting additional large declines number temporary census workers,total nonfarm payroll employment drop august part reflect additional large decline number temporary census worker,0
7,2000-10-03,private sector labor strike held august rise payroll employment even adjusting effects strike pace private job gains july august period fell considerably rate first half year,private sector labor strike held august rise payroll employment even adjust effect strike pace private job gain july august period fell considerably rate first half year,0
8,2000-10-03,slowdown particularly pronounced construction manufacturing services sectors,slowdown particularly pronounce construction manufacturing service sector,0
9,2000-10-03,civilian unemployment rate edged ,civilian unemployment rate edge,0
10,2000-10-03,consumer spending picked somewhat july august moderate rate increase second quarter,consumer spending picked somewhat july august moderate rate increase second quarter,0
11,2000-10-03,real personal consumption expenditures durable goods surged july august period spending nondurable goods picked somewhat less consumption services decelerated little,real personal consumption expenditure durable good surge july august period spending nondurable good picked somewhat less consumption service decelerate little,0
12,2000-10-03,recent strengthening consumer spending occurred background moderate growth real disposable income recent quarters generally buoyant consumer sentiment,recent strengthen consumer spending occur background moderate growth real disposable income recent quarter generally buoyant consumer sentiment,0
13,2000-10-03,however starts still sharply levels early year likely reflecting part recent smaller gains income employment flattening equity prices thus far year,however start still sharply level early year likely reflect part recent small gain income employment flatten equity price thus far year,0
14,2000-10-03,types equipment spending growth seemed moderated somewhat substantial gains first half year,type equipment spending growth seem moderate somewhat substantial gain first half year,0
15,2000-10-03,information orders nondefense capital goods pointed slowing pace spending increases coming months,information order nondefense capital good point slow pace spending increase come month,0
16,2000-10-03,much slowdown associated runoff stocks motor vehicles wholesalers automotive dealerships,much slowdown associate runoff stock motor vehicle wholesaler automotive dealership,0
17,2000-10-03,available information indicated economic expansion foreign industrial countries slowed somewhat third quarter robust growth first half year primarily reflecting reduced economic expansion japan,available information indicate economic expansion foreign industrial country slow somewhat third quarter robust growth first half year primarily reflect reduce economic expansion japan,0
18,2000-10-03,growth appeared somewhat uneven among developing countries third quarter remained solid balance,growth appear somewhat uneven among develop country third quarter remain solid balance,0
19,2000-10-03,recent information continued indicate slight pickup price inflation,recent information continued indicate slight pickup price inflation,0
20,2000-10-03,consumer prices edged balance july august despite net drop energy prices excluding food energy components consumer price inflation remained moderate months,consumer price edge balance july august despite net drop energy price exclude food energy component consumer price inflation remain moderate month,0
21,2000-10-03,year year basis however core consumer prices increased somewhat twelve months ended august previous twelve month period,year year basis however core consumer price increase somewhat twelve month end august previous twelve month period,0
22,2000-10-03,core producer prices edged july august period decelerated little year year basis,core producer price edge july august period decelerate little year year basis,0
23,2000-10-03,regard labor costs average hourly earnings production nonsupervisory workers rose moderately july august,regard labor cost average hourly earnings production nonsupervisory worker rise moderately july august,0
24,2000-10-03,reaching decision members noted decelerating demand surging productivity seemed narrowed gap growth rates aggregate demand potential supply even though previous policy tightening actions not yet exerted full restraining effects,reach decision member note decelerate demand surge productivity seem narrow gap growth rate aggregate demand potential supply even though previous policy tighten action not yet exert full restrain effect,0
25,2000-10-03,members emphasized however unusually taut labor markets could result greater upward pressures unit costs prices especially productivity growth level edge lower future agreed statement accompanying announcement decision continue indicate risks remained weighted mainly direction rising inflation,member emphasize however unusually taut labor market could result great upward pressure unit cost price especially productivity growth level edge low future agree statement accompany announcement decision continue indicate risk remain weight mainly direction rise inflation,0
26,2000-10-03,market expectations near term prospects interest rates revised downward response committee statement august meeting interpreted expressing greater confidence growth rates aggregate demand aggregate supply coming better alignment subsequent data releases seen confirming earlier indications slowing economic expansion,market expectation near term prospect interest rate revise downward response committee statement august meeting interpret express great confidence growth rate aggregate demand aggregate supply come well alignment subsequent data release see confirm earlier indication slow economic expansion,0
