,Date,Original,Corpus,Class
0,2006-01-31,buy sells government securities including securities federal financing bank securities direct obligations of fully guaranteed principal interest by agency united states open market securities dealers foreign international accounts maintained federal reserve bank new york cash regular deferred delivery basis system open market account market prices and account exchange maturings government federal agency securities treasury individual agencies allow mature without replacement,buy sell government security include security federal financing bank security direct obligation of fully guaranteed principal interest by agency united state open market security dealer foreign international account maintain federal reserve bank new york cash regular defer delivery basis system open market account market price and account exchange maturings government federal agency security treasury individual agency allow mature without replacement,0
1,2006-01-31,adjustment shall made context committee discussion decision recent meeting committee long run objectives price stability sustainable economic growth shall based economic financial monetary developments intermeeting period,adjustment shall make context committee discussion decision recent meeting committee long run objective price stability sustainable economic growth shall base economic financial monetary development intermeeting period,0
2,2006-01-31,staff officers committee authorized transmit pertinent information system foreign currency operations appropriate officials treasury department,staff officer committee authorize transmit pertinent information system foreign currency operation appropriate official treasury department,0
3,2006-01-31,information reviewed meeting suggested underlying growth aggregate demand remained solid even though expansion real gdp estimated slowed fourth quarter,information review meeting suggest underlie growth aggregate demand remain solid even though expansion real gdp estimate slow fourth quarter,0
4,2006-01-31,household spending rose smartly outside autos orders shipments nondefense capital goods business sector generally quite strong,household spending rise smartly outside auto order shipment nondefense capital good business sector generally quite strong,0
5,2006-01-31,headline consumer inflation held falling consumer energy prices recently however crude oil prices climbed back high levels,headline consumer inflation held fall consumer energy price recently however crude oil price climbed back high level,0
6,2006-01-31,meanwhile core inflation moved bit low levels seen last summer,meanwhile core inflation move bit low level see last summer,0
7,2006-01-31,labor demand expanded fourth quarter private nonfarm payrolls showed large gains november followed modest gains december,labor demand expand fourth quarter private nonfarm payroll show large gain november follow modest gain december,0
8,2006-01-31,average increase two months represented sturdy job gains even accounting likely catch employment following hurricanes katrina rita,average increase two month represent sturdy job gain even accounting likely catch employment follow hurricane katrina rita,0
9,2006-01-31,several sectors including manufacturing several service groups added vigorously payrolls december total month held employment declines number sectors retail trade construction seasonal adjustment difficult time year,several sector include manufacturing several service group add vigorously payroll december total month held employment decline number sector retail trade construction seasonal adjustment difficult time year,0
10,2006-01-31,unemployment rate edged ,unemployment rate edge,0
11,2006-01-31, percent part due labor force participation rate ticking down,percent part due labor force participation rate tick down,0
