,Date,Original,Corpus,Class
0,2018-05-02,anthony murphy senior economic policy advisor federal reserve bank dallas,anthony murphy senior economic policy advisor federal reserve bank dallas,0
1,2018-05-02,broad measures financial conditions tightened somewhat recent weeks us equity prices lower foreign exchange value dollar moderately higher longer term treasury yields little,broad measure financial condition tighten somewhat recent week u equity price low foreign exchange value dollar moderately high longer term treasury yield little,0
2,2018-05-02,market participants pointed range factors contributing decline stock prices including concerns outlook trade policy united states abroad potential increased regulatory oversights technology companies incoming data suggesting moderation global economic growth,market participant point range factor contribute decline stock price include concern outlook trade policy united state abroad potential increase regulatory oversight technology company incoming data suggest moderation global economic growth,0
3,2018-05-02,rise nominals treasury yields associated increase inflation compensation that turn seemed reflect firming inflation data well notable rise crude oil prices,rise nominal treasury yield associate increase inflation compensation that turn seem reflect firm inflation data well notable rise crude oil price,0
4,2018-05-02,term libor london interbank offered rates widened relative comparable maturity ois overnight index swap rates recent months cost dollar funding foreign exchange swap market not risen degree,term libor london interbank offer rate widen relative comparable maturity ois overnight index swap rate recent month cost dollar funding foreign exchange swap market not risen degree,0
5,2018-05-02,adjustment would consistent committee statement policy normalization principles plans would prepared adjust details approach policy implementation period normalization light economic financial developments,adjustment would consistent committee statement policy normalization principle plan would prepared adjust detail approach policy implementation period normalization light economic financial development,0
6,2018-05-02,staff review economic situation information reviewed may   meeting indicated labor market conditions continued strengthen first quarter real gross domestic product gdp rose moderate pace,staff review economic situation information review may meeting indicate labor market condition continued strengthen first quarter real gross domestic product gdp rise moderate pace,0
7,2018-05-02,consumer price inflation measured month percentage change price index personal consumption expenditures pce  percent march,consumer price inflation measure month percentage change price index personal consumption expenditure pce percent march,0
8,2018-05-02,survey based measures longer run inflation expectations were balance little changed,survey base measure longer run inflation expectation be balance little change,0
9,2018-05-02,total nonfarm payroll employment rose less march previous two months increase first quarter whole solid,total nonfarm payroll employment rise less march previous two month increase first quarter whole solid,0
10,2018-05-02,labor force participation rate edged march moved little net first quarter,labor force participation rate edge march move little net first quarter,0
11,2018-05-02,national unemployment rate remained ,national unemployment rate remain,0
12,2018-05-02,similarly unemployment rates african americans asians hispanics roughly flat balance recent months,similarly unemployment rate african american asian hispanic roughly flat balance recent month,0
13,2018-05-02,share workers employed part time economic reasons little changed rate close prevailing previous recession,share worker employ part time economic reason little change rate close prevail previous recession,0
14,2018-05-02,rate private sector job openings stayed elevated level february rate quits remained high initial claims unemployment insurance benefits continued low mid april,rate private sector job opening stayed elevate level february rate quits remain high initial claim unemployment insurance benefit continued low mid april,0
15,2018-05-02,recent readings showed increases labor compensation stepped modestly past year,recent reading show increase labor compensation step modestly past year,0
16,2018-05-02,employment cost index private workers rose ,employment cost index private worker rise,0
17,2018-05-02, percent  months ending march average hourly earnings employees increased ,percent month end march average hourly earnings employee increase,0
18,2018-05-02,however recent movements might partly reflected effects delay many federal tax refunds could shifted consumer spending february march,however recent movement might partly reflect effect delay many federal tax refund could shift consumer spending february march,0
19,2018-05-02,broadly key factors influence consumer spending including gains employment real disposable personal income along households elevated net worth continue support solid real pce growth near term,broadly key factor influence consumer spending include gain employment real disposable personal income along household elevate net worth continue support solid real pce growth near term,0
20,2018-05-02,addition lower tax withholding resulting tax cuts enacted late last year likely provide impetus spending coming months,addition low tax withholding result tax cut enact late last year likely provide impetus spending come month,0
21,2018-05-02,however forward looking indicators business equipment spending backlog unfilled capital goods orders along upbeat readings business sentiment national regional surveys continued point robust gains equipment spending near term,however forward look indicator business equipment spending backlog unfilled capital good order along upbeat reading business sentiment national regional survey continued point robust gain equipment spending near term,0
22,2018-05-02,real business expenditures nonresidential structures rose robust pace first quarter number crude oil natural gas rigs operation indicator business spending structures drilling mining sector continued move mid april,real business expenditure nonresidential structure rise robust pace first quarter number crude oil natural gas rig operation indicator business spending structure drilling mining sector continued move mid april,0
23,2018-05-02,real federal purchases increased first quarter gains defense nondefense spending,real federal purchase increase first quarter gain defense nondefense spending,0
24,2018-05-02,real purchases state local governments also moved higher state local government payrolls unchanged first quarter nominal construction spending governments rose somewhat,real purchase state local government also move high state local government payroll unchanged first quarter nominal construction spending government rise somewhat,0
25,2018-05-02,bureau economic analysis estimated change real net exports added slightly growth real gdp first quarter,bureau economic analysis estimate change real net export add slightly growth real gdp first quarter,0
26,2018-05-02,totals consumer prices measured pce price index increased  percent  months ending march,total consumer price measure pce price index increase percent month end march,0
27,2018-05-02,core pce price inflation excludes changes consumer food energy prices ,core pce price inflation excludes change consumer food energy price,0
28,2018-05-02,consumer price index cpi rose ,consumer price index cpi rise,0
29,2018-05-02, percent  months ending march core cpi inflation ,percent month end march core cpi inflation,0
30,2018-05-02,recent readings survey based measures longer run inflation expectations including michigan survey survey professional forecasters desk survey primary dealers survey market participants little changed balance,recent reading survey base measure longer run inflation expectation include michigan survey survey professional forecaster desk survey primary dealer survey market participant little change balance,0
31,2018-05-02,incoming data suggested foreign economic activity continued expand solid pace,incoming data suggest foreign economic activity continued expand solid pace,0
32,2018-05-02,real gdp growth picked first quarter several emerging market economies emes including mexico china parts emerging asia,real gdp growth picked first quarter several emerge market economy emes include mexico china part emerge asia,0
33,2018-05-02,however incoming data number advanced foreign economies afes particular real gdp united kingdom showed somewhat slower growth market participants expecting partly transitory factors severe weather,however incoming data number advanced foreign economy afes particular real gdp united kingdom show somewhat slow growth market participant expect partly transitory factor severe weather,0
34,2018-05-02,overall inflation afes emes continued subdued increasing afes first quarter higher energy prices stepping emes partly reflecting lower food prices asian economies,overall inflation afes emes continued subdue increase afes first quarter high energy price step emes partly reflect low food price asian economy,0
35,2018-05-02,staff review financial situation early intermeeting period uncertainty trade policy negative news technology sector reportedly contributed lower prices risky assets concerns subsequently seemed recede amid stronger expected corporate earnings reports,staff review financial situation early intermeeting period uncertainty trade policy negative news technology sector reportedly contribute low price risky asset concern subsequently seem recede amid strong expect corporate earnings report,0
36,2018-05-02,equity prices declined nominal treasury yields increased modestly market based measures inflation compensation ticked net,equity price decline nominal treasury yield increase modestly market base measure inflation compensation ticked net,0
37,2018-05-02,meanwhile financing conditions nonfinancial businesses households largely remained supportive spending,meanwhile financing condition nonfinancial business household largely remain supportive spending,0
38,2018-05-02,fomc communications intermeeting period generally viewed market participants reflecting upbeat outlook economic growth consistent continued gradual removal monetary policy accommodation,fomc communication intermeeting period generally view market participant reflect upbeat outlook economic growth consistent continued gradual removal monetary policy accommodation,0
39,2018-05-02,measures inflation compensation derived treasury inflation protected securities increased  basis points  basis points    year horizons respectively backdrop rising oil prices,measure inflation compensation derive treasury inflation protect security increase basis point basis point year horizon respectively backdrop rise oil price,0
40,2018-05-02,equity prices declined early intermeeting period reportedly response trade tensions united states china well negative news technology sector,equity price decline early intermeeting period reportedly response trade tension united state china well negative news technology sector,0
41,2018-05-02,however equity prices subsequently retraced earlier declines concerns trade policy seemed ease corporate earnings reports first quarter  generally came stronger expected,however equity price subsequently retrace earlier decline concern trade policy seem ease corporate earnings report first quarter generally come strong expect,0
42,2018-05-02,market based measures policy expectations longerterm yields little changed euro area japan declined modestly united kingdom weaker expected economic data,market base measure policy expectation longerterm yield little change euro area japan decline modestly united kingdom weaker expect economic data,0
43,2018-05-02,longer term yields canada moved moderately amid notably higher oil prices,longer term yield canada move moderately amid notably high oil price,0
44,2018-05-02,growth banks commercial industrial ci loans strengthened march first half april following relatively weak growth january february,growth bank commercial industrial ci loan strengthen march first half april follow relatively weak growth january february,0
45,2018-05-02,cre loan growth banks strengthened march edged first half april,cre loan growth bank strengthen march edge first half april,0
46,2018-05-02,consumer credit growth moderated march first half april,consumer credit growth moderate march first half april,0
47,2018-05-02,staff provided latest report potential risks financial stability report characterized financial vulnerabilitiess financial system moderate balance,staff provide late report potential risk financial stability report characterize financial vulnerability financial system moderate balance,0
