,Date,Original,Corpus,Class
0,2016-11-02,anthony murphy economic policy advisor federal reserve bank dallas,anthony murphy economic policy advisor federal reserve bank dallas,0
1,2016-11-02,staff provided briefings summarized considerations regarding potential choices policy rates operating regimes balance sheet policies highlighted tradeoffs associated choices,staff provide briefing summarize consideration regard potential choice policy rate operating regime balance sheet policy highlight tradeoff associate choice,0
2,2016-11-02,staff noted long run implementation framework supply reserve balances quite abundant operational tools help establish floor short term interest rates payment interest reserves overnight reverse repurchase agreement on rrp facility would remain important elements operating regime,staff note long run implementation framework supply reserve balance quite abundant operational tool help establish floor short term interest rate payment interest reserve overnight reverse repurchase agreement on rrp facility would remain important element operating regime,0
3,2016-11-02,staff noted importance effective arrangements provide liquidity times stress,staff note importance effective arrangement provide liquidity time stress,0
4,2016-11-02,staff discussed possibility changes size composition federal reserve balance sheet including duration securities holdings could used help achieve policymakers macroeconomic goals short term interest rates declined effective lower bound conceivably short term interest rates bound,staff discuss possibility change size composition federal reserve balance sheet include duration security holding could use help achieve policymakers macroeconomic goal short term interest rate decline effective low bound conceivably short term interest rate bound,0
5,2016-11-02,staff also described possibility using balance sheet policies promote financial stability,staff also described possibility use balance sheet policy promote financial stability,0
6,2016-11-02,discussion followed staff presentations policymakers agreed decisions regarding long run implementation framework not necessary time,discussion follow staff presentation policymakers agree decision regard long run implementation framework not necessary time,0
7,2016-11-02,approach could compatible balance sheet much smaller present though likely least somewhat larger years financial crisis reflecting trend growth balance sheet items currency well larger supply reserves,approach could compatible balance sheet much small present though likely least somewhat large year financial crisis reflect trend growth balance sheet item currency well large supply reserve,0
8,2016-11-02,number policymakers stated continued view expansion balance sheet large scale asset purchases important tool provide macroeconomic stimulus situations short term interest rates effective lower bound,number policymakers state continued view expansion balance sheet large scale asset purchase important tool provide macroeconomic stimulus situation short term interest rate effective low bound,0
9,2016-11-02,staff review economic situation information reviewed november   meeting indicated real gross domestic product gdp expanded faster pace third quarter first half year labor market conditions continued strengthen recent months,staff review economic situation information review november meeting indicate real gross domestic product gdp expand faster pace third quarter first half year labor market condition continued strengthen recent month,0
10,2016-11-02,consumer price inflation increased pace early year still running committee longer run objective  percent restrained part earlier decreases energy prices prices non energy imports,consumer price inflation increase pace early year still run committee longer run objective percent restrain part earlier decrease energy price price non energy import,0
11,2016-11-02,survey based measures longer run inflation expectations little changed balance market based measures inflation compensation moved remained low,survey base measure longer run inflation expectation little change balance market base measure inflation compensation move remain low,0
12,2016-11-02,total nonfarm payroll employment expanded solid pace september unemployment rate little changed ,total nonfarm payroll employment expand solid pace september unemployment rate little change,0
13,2016-11-02,labor force participation rate employment population ratio edged september,labor force participation rate employment population ratio edge september,0
14,2016-11-02,share workers employed part time economic reasons still slightly elevated relative level recession,share worker employ part time economic reason still slightly elevate relative level recession,0
15,2016-11-02,rate private sector job openings edged august rates hiring quits unchanged,rate private sector job opening edge august rate hire quits unchanged,0
16,2016-11-02,four week moving average initial claims unemployment insurance benefits remained low,four week move average initial claim unemployment insurance benefit remain low,0
17,2016-11-02,measures labor compensation continued rise moderate pace,measure labor compensation continued rise moderate pace,0
18,2016-11-02,employment cost index private industry workers increased   percent  months ending september average hourly earnings employees increased   percent  month period,employment cost index private industry worker increase percent month end september average hourly earnings employee increase percent month period,0
19,2016-11-02,unemployment rates african americans hispanics remained rate whites close levels seen prior recent recession,unemployment rate african american hispanic remain rate white close level see prior recent recession,0
20,2016-11-02,labor force participation rate white individuals aged   continued higher african americans hispanics rates three groups appeared either moved sideways edged recently,labor force participation rate white individual age continued high african american hispanic rate three group appear either move sideways edge recently,0
21,2016-11-02,real personal consumption expenditures pce increased moderate pace third quarter supported continued gains employment real disposable personal income households net worth,real personal consumption expenditure pce increase moderate pace third quarter support continued gain employment real disposable personal income household net worth,0
22,2016-11-02,consumer spending increased september partly increase outlays motor vehicles,consumer spending increase september partly increase outlay motor vehicle,0
23,2016-11-02,real residential investment spending decreased partly reflecting decline total housing starts,real residential investment spending decrease partly reflect decline total housing start,0
24,2016-11-02,new orders nondefense capital goods excluding aircraft little changed august september orders somewhat level shipments suggesting modest pickup business spending equipment near term,new order nondefense capital good exclude aircraft little change august september order somewhat level shipment suggest modest pickup business spending equipment near term,0
25,2016-11-02,real business expenditures nonresidential structures increased third quarter number oil gas rigs operation indicator spending structures drilling mining sector continued edge october,real business expenditure nonresidential structure increase third quarter number oil gas rig operation indicator spending structure drilling mining sector continued edge october,0
26,2016-11-02,real inventory investment positive third quarter subtracting substantially real gdp growth second quarter,real inventory investment positive third quarter subtract substantially real gdp growth second quarter,0
27,2016-11-02,real federal purchases increased third quarter defense expenditures turned nondefense spending continued rise,real federal purchase increase third quarter defense expenditure turn nondefense spending continued rise,0
28,2016-11-02,real state local government purchases decreased reflecting decline real construction spending governments offset net expansion state local government payrolls third quarter,real state local government purchase decrease reflect decline real construction spending government offset net expansion state local government payroll third quarter,0
29,2016-11-02,net exports contributed positively real gdp growth third quarter largely strength soybean exports,net export contribute positively real gdp growth third quarter largely strength soybean export,0
30,2016-11-02,import growth driven higher imports capital goods services export growth led part higher exports industrial supplies automotive products,import growth driven high import capital good service export growth lead part high export industrial supply automotive product,0
