,Date,Original,Corpus,Class
0,2015-10-28,equilibrium real interest rates staff presented several briefings regarding concept equilibrium real interest rate sometimes labeled neutral natural real interest rate serve benchmark help gauge stance monetary policy,equilibrium real interest rate staff present several briefing regard concept equilibrium real interest rate sometimes label neutral natural real interest rate serve benchmark help gauge stance monetary policy,0
1,2015-10-28,according one definition short run level real short term interest rate that obtained currently would result economy operating full employment or simple models economy full employment price stability,accord one definition short run level real short term interest rate that obtain currently would result economy operating full employment or simple model economy full employment price stability,0
2,2015-10-28,staff summarized behavior estimates short run equilibrium real rate recent business cycles well longer run trends real interest rates key factors influence trends,staff summarize behavior estimate short run equilibrium real rate recent business cycle well longer run trend real interest rate key factor influence trend,0
3,2015-10-28,estimates derived using variety empirical modelss economy range econometric techniques indicated short run fell sharply onset   financial crisis recession quite likely negative levels,estimate derive use variety empirical model economy range econometric technique indicate short run fell sharply onset financial crisis recession quite likely negative level,0
4,2015-10-28,short run estimated recovered partially close zero currently still well levels prevailed recent economic expansions unemployment rate close estimates longer run normal level,short run estimate recover partially close zero currently still well level prevail recent economic expansion unemployment rate close estimate longer run normal level,0
5,2015-10-28,respect longer run trends staff noted multiyear averages short term real interest rates declining not united states also many large economies past quarter century stood near zero economies,respect longer run trend staff note multiyear average short term real interest rate decline not united state also many large economy past quarter century stood near zero economy,0
6,2015-10-28,moreover economic theory indicates equilibrium level short term real interest rates would likely remain low relative estimates level financial crisis trend growth total factor productivity not pick demographic projections slow growth working age populations borne out,moreover economic theory indicates equilibrium level short term real interest rate would likely remain low relative estimate level financial crisis trend growth total factor productivity not pick demographic projection slow growth work age population borne out,0
7,2015-10-28,finally staff discussed implications uncertainty level equilibrium real rate using estimates short run guideline appropriate monetary policy,finally staff discuss implication uncertainty level equilibrium real rate use estimate short run guideline appropriate monetary policy,0
8,2015-10-28,unemployment rate declined gradually recent years indicating real gross domestic product gdp growth has average exceeded growth potential gdp not substantial margin,unemployment rate decline gradually recent year indicate real gross domestic product gdp growth have average exceed growth potential gdp not substantial margin,0
9,2015-10-28,number participants indicated expected short run rise economic expansion continued probably gradually,number participant indicate expect short run rise economic expansion continued probably gradually,0
