,Date,Original,Corpus,Class
0,2004-08-10,information reviewed meeting suggested economic growth softened somewhat recent months,information review meeting suggest economic growth soften somewhat recent month,0
1,2004-08-10,strength housing market persisted business outlays remained healthy growth consumer spending fell significantly,strength housing market persist business outlay remain healthy growth consumer spending fell significantly,0
2,2004-08-10,additionally gains employment robust earlier months slowed sharply june july,additionally gain employment robust earlier month slow sharply june july,0
3,2004-08-10,core consumer price inflation moderated may june despite increases energy prices,core consumer price inflation moderate may june despite increase energy price,0
4,2004-08-10,growth employment slowed june july displaying significant improvement preceding months,growth employment slow june july display significant improvement precede month,0
5,2004-08-10,labor force participation moved slightly recent months unemployment rate unchanged june edged   percent july,labor force participation move slightly recent month unemployment rate unchanged june edge percent july,0
6,2004-08-10,however data growth production worker hours indicators production suggested manufacturing output bounced back july,however data growth production worker hour indicator production suggest manufacturing output bounce back july,0
7,2004-08-10,growth consumer spending slowed sharply second quarter posting small increase robust expansion first quarter,growth consumer spending slow sharply second quarter post small increase robust expansion first quarter,0
8,2004-08-10,data consumer expenditures showed particular weakness june either declines no growth purchases across categories goods services,data consumer expenditure show particular weakness june either decline no growth purchase across category good service,0
9,2004-08-10,real disposable income unchanged june held back increases prices food and especially energy,real disposable income unchanged june held back increase price food and especially energy,0
10,2004-08-10,business investment spending equipment software solid second quarter posting growth little pace first quarter,business investment spending equipment software solid second quarter post growth little pace first quarter,0
11,2004-08-10,spending transportation equipment sector bounced back first quarter decline outlays high tech sector grew twice fast overall equipment software spending quarter,spending transportation equipment sector bounce back first quarter decline outlay high tech sector grow twice fast overall equipment software spending quarter,0
12,2004-08-10,increased spending office buildings commercial structures various types buildings offset sizable decline power generation component,increase spending office building commercial structure various type building offset sizable decline power generation component,0
13,2004-08-10,real gdp accelerated united kingdom economic activity grew solid pace canada led surge investment,real gdp accelerate united kingdom economic activity grow solid pace canada lead surge investment,0
14,2004-08-10,growth real gdp china slowed significantly spring,growth real gdp china slow significantly spring,0
15,2004-08-10,core consumer price inflation moderated substantially may june though sizable increases food energy prices continued push overall consumer price inflation,core consumer price inflation moderate substantially may june though sizable increase food energy price continued push overall consumer price inflation,0
16,2004-08-10,increases food energy components cpi smaller june may deceleration expected gasoline natural gas prices eased july supply conditions number agricultural segments improved,increase food energy component cpi small june may deceleration expect gasoline natural gas price ease july supply condition number agricultural segment improve,0
17,2004-08-10,july households expectations consumer inflation year ahead fell somewhat,july household expectation consumer inflation year ahead fell somewhat,0
18,2004-08-10,overall producer prices finished goods june declines prices food energy partially offset modest growth core components index,overall producer price finish good june decline price food energy partially offset modest growth core component index,0
19,2004-08-10,regard labor costs employment cost index hourly compensation private workers three months ending june advanced rate previous year half,regard labor cost employment cost index hourly compensation private worker three month end june advanced rate previous year half,0
20,2004-08-10,unit labor costs however increased faster second quarter first,unit labor cost however increase faster second quarter first,0
21,2004-08-10,committee continued perceive upside downside risks attainment sustainable growth price stability next quarters roughly equal,committee continued perceive upside downside risk attainment sustainable growth price stability next quarter roughly equal,0
22,2004-08-10,public statement committee noted that underlying inflation still expected relatively low believed policy accommodation could removed pace likely measured that nonetheless would respond changes economic prospects needed fulfill obligation maintain price stability,public statement committee note that underlie inflation still expect relatively low believe policy accommodation could remove pace likely measure that nonetheless would respond change economic prospect need fulfill obligation maintain price stability,0
23,2004-08-10,particular investors noted committee attributed recent increase inflation transitory factors retained earlier balance risks assessment reiterated belief policy accommodation could removed pace would likely measured,particular investor note committee attribute recent increase inflation transitory factor retain earlier balance risk assessment reiterate belief policy accommodation could remove pace would likely measure,0
24,2004-08-10,subsequently chairman congressional testimony monetary policy suggested recent softness consumer spending prove short lived emphasized fomc commitment price stability spurred upward tilt market expected path monetary policy,subsequently chairman congressional testimony monetary policy suggest recent softness consumer spending prove short live emphasize fomc commitment price stability spur upward tilt market expect path monetary policy,0
25,2004-08-10,remainder intermeeting period though expectations policy tightening revised somewhat balance incoming data pointed weaker anticipated spending employment subdued core inflation,remainder intermeeting period though expectation policy tighten revise somewhat balance incoming data point weaker anticipate spending employment subdue core inflation,0
26,2004-08-10,equity markets broad indexes declined appreciably reflecting soft economic data concerns energy prices guidance corporations pointing less optimistic trajectory earnings investors apparently expecting,equity market broad index decline appreciably reflect soft economic data concern energy price guidance corporation point less optimistic trajectory earnings investor apparently expect,0
27,2004-08-10,weakness owed slowdown liquid deposit growth related part decline mortgage refinancing activity,weakness owe slowdown liquid deposit growth related part decline mortgage refinance activity,0
28,2004-08-10,currency growth however strengthened two months partly result pickup foreign demand,currency growth however strengthen two month partly result pickup foreign demand,0
29,2004-08-10,staff forecast prepared meeting suggested economy would continue expand solid pace  supported relatively accommodative monetary policy projection period stimulative fiscal policy ,staff forecast prepared meeting suggest economy would continue expand solid pace support relatively accommodative monetary policy projection period stimulative fiscal policy,0
30,2004-08-10,consumer spending expected strengthen near term boosted strong consumer confidence rising disposable income would likely continue propelled robust growth structural productivity,consumer spending expect strengthen near term boost strong consumer confidence rise disposable income would likely continue propel robust growth structural productivity,0
31,2004-08-10,subsequently growth capital spending expected moderate somewhat still remain healthy upward trajectory,subsequently growth capital spending expect moderate somewhat still remain healthy upward trajectory,0
32,2004-08-10,despite recent weakness employment growth waning firms unusual caution recent years expected foster pickup hiring next several quarters,despite recent weakness employment growth wan firm unusual caution recent year expect foster pickup hire next several quarter,0
33,2004-08-10,consumer price inflation projected remain low forecast period sharp increases energy import prices experienced earlier year partially unwound,consumer price inflation project remain low forecast period sharp increase energy import price experienced earlier year partially unwound,0
34,2004-08-10,slack resource utilization  also expected help hold inflation,slack resource utilization also expect help hold inflation,0
35,2004-08-10,committee discussion current prospective economic developments members noted pace expansion moderated,committee discussion current prospective economic development member note pace expansion moderate,0
36,2004-08-10,particular consumer spending previously provided considerable support aggregate demand slowed sharply second quarter,particular consumer spending previously provide considerable support aggregate demand slow sharply second quarter,0
37,2004-08-10,time growth payrolls fallen back june july posting significant gains spring,time growth payroll fall back june july post significant gain spring,0
38,2004-08-10,recent moderation growth might portend substantially slower expansion going forward previously expected committee not see sizable shortfall likely outcome,recent moderation growth might portend substantially slow expansion go forward previously expect committee not see sizable shortfall likely outcome,0
39,2004-08-10,economic growth buoyed accommodative monetary policy supportive credit conditions generally well robust underlying growth productivity committee believed conditions place pace expansion strengthen enough continue trim margins slack resource utilization,economic growth buoyed accommodative monetary policy supportive credit condition generally well robust underlie growth productivity committee believe condition place pace expansion strengthen enough continue trim margin slack resource utilization,0
40,2004-08-10,indeed limited available evidence pointed rebound household spending especially motor vehicles july early august indicators suggested continued improvement labor market conditions,indeed limited available evidence point rebound household spending especially motor vehicle july early august indicator suggest continued improvement labor market condition,0
41,2004-08-10,regarding outlook inflation recent data seen consistent assessment portion higher rates price increases recorded earlier year reflected transitory factors,regard outlook inflation recent data see consistent assessment portion high rate price increase record earlier year reflect transitory factor,0
42,2004-08-10,committee members generally agreed higher energy prices played important role recent moderation economic growth,committee member generally agree high energy price played important role recent moderation economic growth,0
43,2004-08-10,direct effect higher energy prices real disposable income could account relatively small part reduction growth consumer spending members suggested effects may exacerbated substantial increases expected future energy costs well greater uncertainty costs,direct effect high energy price real disposable income could account relatively small part reduction growth consumer spending member suggest effect may exacerbate substantial increase expect future energy cost well great uncertainty cost,0
44,2004-08-10,moreover economy seemed responded past episodes sharp increases energy costs much could explained models,moreover economy seem respond past episode sharp increase energy cost much could explain model,0
45,2004-08-10,still committee members doubted higher energy prices sufficient explain recent slowdown spending,still committee member doubt high energy price sufficient explain recent slowdown spending,0
46,2004-08-10,effects increased energy prices consumer business confidence might led larger spending response not evident consequences growth industrialized countries dependent imported oil appeared fairly modest thus far,effect increase energy price consumer business confidence might lead large spending response not evident consequence growth industrialize country dependent import oil appear fairly modest thus far,0
47,2004-08-10,informed part prices futures markets committee members anticipated energy costs would level perhaps fall back recent highs noted considerable uncertainty outlook,inform part price future market committee member anticipate energy cost would level perhaps fall back recent high note considerable uncertainty outlook,0
48,2004-08-10,policymakers focused comments key sectors economy slowdown consumer spending toward end second quarter,policymakers focus comment key sector economy slowdown consumer spending toward end second quarter,0
49,2004-08-10,business contacts parts country suggested that addition higher energy prices unseasonable weather may limited spending time,business contact part country suggest that addition high energy price unseasonable weather may limited spending time,0
50,2004-08-10,committee discussed number factors may contributed slowdown including waning stimulus last year tax cuts previously provided considerable impetus spending possibility that stock prices down saving rates near historic lows outlook uncertain households may felt need boost saving,committee discuss number factor may contribute slowdown include wan stimulus last year tax cut previously provide considerable impetus spending possibility that stock price down save rate near historic low outlook uncertain household may felt need boost save,0
51,2004-08-10,although complete accounting moderation growth not possible committee agreed resumption faster growth consumer spending likely,although complete accounting moderation growth not possible committee agree resumption faster growth consumer spending likely,0
52,2004-08-10,continued strength home construction not suggest households process retrenching gains income low interest rates robust consumer confidence seen undergirding gains household spending going forward,continued strength home construction not suggest household process retrench gain income low interest rate robust consumer confidence see undergird gain household spending go forward,0
53,2004-08-10,members noted reports rising motor vehicle sales july early august firming chain store sales recent weeks provided limited evidence consumption spending picking up,member note report rise motor vehicle sale july early august firm chain store sale recent week provide limited evidence consumption spending pick up,0
54,2004-08-10,investment spending continued advance though perhaps somewhat slower pace members anticipated,investment spending continued advance though perhaps somewhat slow pace member anticipate,0
55,2004-08-10,several policymakers noted businesses remained cautious capital spending hiring attempting boost production much possible existing capacity payrolls,several policymakers note business remain cautious capital spending hire attempt boost production much possible exist capacity payroll,0
56,2004-08-10,indeed members suggested heightened uncertainty reflecting effects higher energy prices increased concerns geopolitical risks might contributed greater business caution late,indeed member suggest heighten uncertainty reflect effect high energy price increase concern geopolitical risk might contribute great business caution late,0
57,2004-08-10,nonetheless business confidence generally remained high fundamentals investment including solid growth productivity robust profits cash flow accommodative financial markets pointed continued healthy gains business outlays,nonetheless business confidence generally remain high fundamental investment include solid growth productivity robust profit cash flow accommodative financial market point continued healthy gain business outlay,0
58,2004-08-10,remarks regarding external sector economy members noted average growth abroad remained reasonably robust supports exports,remark regard external sector economy member note average growth abroad remain reasonably robust support export,0
59,2004-08-10,however us trade deficit expected remain large imports increased response solid growth united states,however u trade deficit expect remain large import increase response solid growth united state,0
60,2004-08-10,discussion recent labor market trends committee members noted slowing job growth reported june july,discussion recent labor market trend committee member note slow job growth report june july,0
61,2004-08-10,firms focus controlling costs implementing productivity improvements doubtless continuing play role,firm focus control cost implement productivity improvement doubtless continue play role,0
62,2004-08-10,higher labor costs particularly related health benefits also reportedly weighing firms hiring decisions,high labor cost particularly related health benefit also reportedly weigh firm hire decision,0
63,2004-08-10,however policymakers noted monthly payrolls data might providing incomplete picture expansion economic activity near term variation rate growth productivity,however policymakers note monthly payroll data might provide incomplete picture expansion economic activity near term variation rate growth productivity,0
64,2004-08-10,addition many members pointed data survey households showed rise labor force participation decline unemployment rate july well initial claims unemployment compensation remained near recent lows,addition many member point data survey household show rise labor force participation decline unemployment rate july well initial claim unemployment compensation remain near recent low,0
65,2004-08-10,moreover survey data labor market attitudes consumers businesses not signaled significant deterioration employment prospects,moreover survey data labor market attitude consumer business not signal significant deterioration employment prospect,0
66,2004-08-10,things considered committee expected pace employment gains improve coming months,thing consider committee expect pace employment gain improve come month,0
67,2004-08-10,review outlook prices members noted incoming data intermeeting period shown slowing core inflation high levels posted earlier year consistent committee view portion earlier increase reflected transitory factors,review outlook price member note incoming data intermeeting period show slow core inflation high level post earlier year consistent committee view portion earlier increase reflect transitory factor,0
68,2004-08-10,information business contacts suggested number firms able pass least higher energy costs customers signs widespread price increases apparent,information business contact suggest number firm able pas least high energy cost customer sign widespread price increase apparent,0
69,2004-08-10,members expressed concern developments transportation sector trucking costs reportedly rise bottlenecks railroad industry triggering delivery delays,member express concern development transportation sector trucking cost reportedly rise bottleneck railroad industry trigger delivery delay,0
