,Date,Original,Corpus,Class
0,2021-06-16,mark carlson senior economic project manager division monetary affairs board governors,mark carlson senior economic project manager division monetary affair board governor,0
1,2021-06-16,karel mertens senior economic policy advisor federal reserve bank dallas,karel mertens senior economic policy advisor federal reserve bank dallas,0
2,2021-06-16,building discussion previous meetings staff presented considerations facilities might designed,building discussion previous meeting staff present consideration facility might design,0
3,2021-06-16,principles goals mind staff presented potential terms facility,principle goal mind staff present potential term facility,0
4,2021-06-16,staff presentation potential design domestic srf included establishing minimum bid rate  basis pointsthe top target range federal funds rate,staff presentation potential design domestic srf include establish minimum bid rate basis pointsthe top target range federal fund rate,0
5,2021-06-16,staff briefing suggested counterparties facility would include primary dealers would extended time include banks expressed interest participation,staff briefing suggest counterparties facility would include primary dealer would extend time include bank express interest participation,0
6,2021-06-16,staff presentation noted facility could limiteds treasury securities could accept securities currently accepted open market operations omos include treasury securities agency securities agency mortgage backed securities mbs,staff presentation note facility could limited treasury security could accept security currently accepted open market operation omos include treasury security agency security agency mortgage back security mb,0
7,2021-06-16,discussion considerations related design domestic srf substantial majority restated view conveyed april  meeting potential benefits facility outweighed potential costs,discussion consideration related design domestic srf substantial majority restate view conveyed april meeting potential benefit facility outweigh potential cost,0
8,2021-06-16,participants broadly supported terms presented staff facility,participant broadly support term present staff facility,0
9,2021-06-16,several participants commented may also appropriate adjust srf rate time based accumulated experience economic financial developments,several participant comment may also appropriate adjust srf rate time base accumulate experience economic financial development,0
10,2021-06-16,several participants suggested that order ensure srf continues effective may appropriate study costs benefits additional adjustments time moving cleared settlement structure,several participant suggest that order ensure srf continue effective may appropriate study cost benefit additional adjustment time move clear settlement structure,0
11,2021-06-16,discussion considerations related design standing fima repo facility substantial majority supported broad structure discussed staff presentation,discussion consideration related design stand fima repo facility substantial majority support broad structure discuss staff presentation,0
12,2021-06-16,chair asked staff work specific proposal reflected views expressed participants meeting,chair ask staff work specific proposal reflect view express participant meeting,0
13,2021-06-16,period market participants focused data showing lower employment growth higher inflation readings expected,period market participant focus data show low employment growth high inflation reading expect,0
14,2021-06-16,median  core personal consumption expenditures pce inflation forecast open market desk survey primary dealers jumped nearly  percentage point previous survey,median core personal consumption expenditure pce inflation forecast open market desk survey primary dealer jumped nearly percentage point previous survey,0
15,2021-06-16, percent suggesting expectations inflationary pressures subside,percent suggest expectation inflationary pressure subside,0
16,2021-06-16,inflation compensation measured five year breakeven rates treasury inflation protected securities peaked mid may highest level decade increase driven almost entirely higher inflation compensation short horizons,inflation compensation measure five year breakeven rate treasury inflation protect security peaked mid may high level decade increase driven almost entirely high inflation compensation short horizon,0
17,2021-06-16,indeed one year forward inflation compensation horizons beyond year relatively stable,indeed one year forward inflation compensation horizon beyond year relatively stable,0
18,2021-06-16,nearly desk survey respondents anticipated summary economic projections would show median committee participant projecting either no increase target range one  percentage point increase end ,nearly desk survey respondent anticipate summary economic projection would show median committee participant project either no increase target range one percentage point increase end,0
19,2021-06-16,banks continued limit growth balance sheets allowing wholesale liabilities mature encouraging customers shift nonoperational deposits money market funds,bank continued limit growth balance sheet allow wholesale liability mature encourage customer shift nonoperational deposit money market fund,0
20,2021-06-16,growth rrp nonreserve liabilities helped expand base federal reserve liabilities supporting asset purchases damping increase reserves easing pressure bank balance sheets,growth rrp nonreserve liability help expand base federal reserve liability support asset purchase damp increase reserve ease pressure bank balance sheet,0
21,2021-06-16,staff would continue monitor developments manager noted that point could become appropriate consider raising counterparty limits rrp,staff would continue monitor development manager note that point could become appropriate consider raise counterparty limit rrp,0
22,2021-06-16,market participants took note federal reserve board announcement winding secondary market corporate credit facility smccf holdings elicited little price response,market participant take note federal reserve board announcement wind secondary market corporate credit facility smccf holding elicit little price response,0
23,2021-06-16,extension would benefits economy helping forestall potential pressures offshore dollar funding markets could spills financial conditions much global economy remains uncertain recovery path pandemic,extension would benefit economy help forestall potential pressure offshore dollar funding market could spill financial condition much global economy remains uncertain recovery path pandemic,0
24,2021-06-16,staff review economic situation information available time june  meeting suggesteds real gross domestic product gdp expanding second quarter pace faster first quarter year,staff review economic situation information available time june meeting suggesteds real gross domestic product gdp expand second quarter pace faster first quarter year,0
25,2021-06-16,moreover labor market conditions improved april may,moreover labor market condition improve april may,0
26,2021-06-16,consumer price inflation aprilas measured  month percentage change pce price indexhad picked notably largely reflecting transitory factors,consumer price inflation aprilas measure month percentage change pce price indexhad picked notably largely reflect transitory factor,0
27,2021-06-16,total nonfarm payroll employment increased solidly april may though slower monthly pace february march,total nonfarm payroll employment increase solidly april may though slow monthly pace february march,0
28,2021-06-16,may total payroll employment retraced twothirds job losses seen onset pandemic although employment leisure hospitality sector education sector including public private education bounced back less,may total payroll employment retrace twothirds job loss see onset pandemic although employment leisure hospitality sector education sector include public private education bounce back less,0
29,2021-06-16,april may unemployment rate edged stood ,april may unemployment rate edge stood,0
30,2021-06-16,unemployment rates african americans asians hispanics also moved down although rates african americans hispanics remained well national average,unemployment rate african american asian hispanic also move down although rate african american hispanic remain well national average,0
31,2021-06-16,labor force participation rate employment population ratio moved slightly measures recovered partially lows pandemic,labor force participation rate employment population ratio move slightly measure recover partially low pandemic,0
32,2021-06-16,initial claims regular state unemployment insurance benefits moved since midapril lowest level since beginning pandemic though remained high relative pre pandemic level,initial claim regular state unemployment insurance benefit move since midapril low level since begin pandemic though remain high relative pre pandemic level,0
33,2021-06-16,weekly estimates private sector payrolls constructed federal reserve board staff using data provided payroll processor adp available may suggested pace private employment gains stepped late month,weekly estimate private sector payroll construct federal reserve board staff use data provide payroll processor adp available may suggest pace private employment gain step late month,0
34,2021-06-16,pace increases several measures labor compensation moved recent months,pace increase several measure labor compensation move recent month,0
35,2021-06-16,average hourly earnings employees jumped sizable monthly rate april may even though large job gains leisure hospitality sectorwhere wages tend lower sectorslikely held increases average hourly earnings months,average hourly earnings employee jumped sizable monthly rate april may even though large job gain leisure hospitality sectorwhere wage tend low sectorslikely held increase average hourly earnings month,0
36,2021-06-16,staff measure month change median wage derived adp data stepped significantly april relative march,staff measure month change median wage derive adp data step significantly april relative march,0
37,2021-06-16,employment cost index total hourly compensation private sector increased annual rate  percent three months ending march notably faster pace previous three months,employment cost index total hourly compensation private sector increase annual rate percent three month end march notably faster pace previous three month,0
38,2021-06-16,recent  month change measures inflation using either pce prices consumer price index cpi boosted significantly base effects drop prices spring  rolling calculation,recent month change measure inflation use either pce price consumer price index cpi boost significantly base effect drop price spring roll calculation,0
39,2021-06-16,addition surge demand economy reopened further combined production bottlenecks supply constraints contributed large recent monthly price increases,addition surge demand economy reopen far combine production bottleneck supply constraint contribute large recent monthly price increase,0
40,2021-06-16,total pce price inflation ,total pce price inflation,0
41,2021-06-16,core pce price inflation excludes changes consumer energy prices many consumer food prices ,core pce price inflation excludes change consumer energy price many consumer food price,0
