,Date,Original,Corpus,Class
0,2011-12-13,december  ,december,0
1,2011-12-13,present ben bernanke chairman william dudley vice chairman elizabeth duke charles evans richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo janet yellen,present ben bernanke chairman william dudley vice chairman elizabeth duke charles evans richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo janet yellen,0
2,2011-12-13,christine cumming jeffrey lacker dennis lockhart sandra pianalto john williams alternate members federal open market committee,christine cumming jeffrey lacker dennis lockhart sandra pianalto john williams alternate member federal open market committee,0
3,2011-12-13,james bullard esther george eric rosengren presidents federal reserve banks st louis kansas city boston respectively,james bullard esther george eric rosengren president federal reserve bank st louis kansa city boston respectively,0
4,2011-12-13,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel thomas baxter deputy general counsel steven kamin economist david wilcox economist,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel thomas baxter deputy general counsel steven kamin economist david wilcox economist,0
5,2011-12-13,thomas connors loretta mester simon potter david reifschneider harvey rosenblum lawrence slifman associate economists,thomas connors loretta mester simon potter david reifschneider harvey rosenblum lawrence slifman associate economist,0
6,2011-12-13,brian sack manager system open market account,brian sack manager system open market account,0
7,2011-12-13,jennifer johnson secretary board office secretary board governors,jennifer johnson secretary board office secretary board governor,0
8,2011-12-13,robert dev,robert dev,0
9,2011-12-13,frierson deputy secretary office secretary board governors,frierson deputy secretary office secretary board governor,0
10,2011-12-13,maryann hunter deputy director division banking supervision regulation board governors william wascher deputy director division research statistics board governors,maryann hunter deputy director division banking supervision regulation board governor william wascher deputy director division research statistic board governor,0
11,2011-12-13,andreas lehnert deputy director office financial stability policy research board governors,andreas lehnert deputy director office financial stability policy research board governor,0
12,2011-12-13,andrew levin special advisor board office board members board governors,andrew levin special advisor board office board member board governor,0
13,2011-12-13,linda robertson assistant board office board members board governors,linda robertson assistant board office board member board governor,0
14,2011-12-13,seth carpenter senior associate director division monetary affairs board governors michael leahy senior associate director division international finance board governors,seth carpenter senior associate director division monetary affair board governor michael leahy senior associate director division international finance board governor,0
15,2011-12-13,ellen meade stephen meyer joyce zickler senior advisers division monetary affairs board governors,ellen meade stephen meyer joyce zickler senior adviser division monetary affair board governor,0
16,2011-12-13,eric engen michael kiley michael palumbo associate directors division research statistics board governors,eric engen michael kiley michael palumbo associate director division research statistic board governor,0
