,Date,Original,Corpus,Class
0,2009-12-16,december   ,december,0
1,2009-12-16,present mr bernanke chairman mr dudley vice chairman ms duke mr evans mr kohn mr lacker mr lockhart mr tarullo mr warsh ms yellen,present mr bernanke chairman mr dudley vice chairman m duke mr evans mr kohn mr lacker mr lockhart mr tarullo mr warsh m yellen,0
2,2009-12-16,mr bullard ms cumming mr hoenig ms pianalto mr rosengren alternate members federal open market committee,mr bullard m cumming mr hoenig m pianalto mr rosengren alternate member federal open market committee,0
3,2009-12-16,messrs,messrs,0
4,2009-12-16,fisher kocherlakota plosser presidents federal reserve banks dallas minneapolis philadelphia respectively,fisher kocherlakota plosser president federal reserve bank dallas minneapolis philadelphia respectively,0
5,2009-12-16,mr madigan secretary economist mr luecke assistant secretary mr skidmore assistant secretary ms smith assistant secretary mr alvarez general counsel mr baxter deputy general counsel mr sheets economist,mr madigan secretary economist mr luecke assistant secretary mr skidmore assistant secretary m smith assistant secretary mr alvarez general counsel mr baxter deputy general counsel mr sheet economist,0
6,2009-12-16,messrs,messrs,0
7,2009-12-16,altig clouse connors kamin slifman tracy wilcox associate economists,altig clouse connors kamin slifman tracy wilcox associate economist,0
8,2009-12-16,mr sack manager system open market account,mr sack manager system open market account,0
9,2009-12-16,ms johnson secretary board office secretary board governors,m johnson secretary board office secretary board governor,0
10,2009-12-16,mr parkinson director division bank supervision regulation board governors,mr parkinson director division bank supervision regulation board governor,0
11,2009-12-16,mr frierson deputy secretary office secretary board governors,mr frierson deputy secretary office secretary board governor,0
12,2009-12-16,mr struckmeyer deputy staff director office staff director management board governors,mr struckmeyer deputy staff director office staff director management board governor,0
13,2009-12-16,mr english deputy director division monetary affairs board governors,mr english deputy director division monetary affair board governor,0
14,2009-12-16,ms robertson assistant board office board members board governors,m robertson assistant board office board member board governor,0
15,2009-12-16,ms edwards messrs,m edward messrs,0
16,2009-12-16,levin nelson senior associate directors division monetary affairs board governors messrs,levin nelson senior associate director division monetary affair board governor messrs,0
17,2009-12-16,reifschneider wascher senior associate directors division research statistics board governors,reifschneider wascher senior associate director division research statistic board governor,0
18,2009-12-16,mr meyer senior adviser division monetary affairs board governors mr oliner sen ior adviser division research statistics board governors,mr meyer senior adviser division monetary affair board governor mr oliner sen ior adviser division research statistic board governor,0
19,2009-12-16,ms zickler deputy associate director division research statistics board governors,m zickler deputy associate director division research statistic board governor,0
20,2009-12-16,mr small project manager division monetary affairs board governors,mr small project manager division monetary affair board governor,0
21,2009-12-16,mr bassett section chief division monetary affairs board governors mr roberts section chief division research statistics board governors,mr bassett section chief division monetary affair board governor mr robert section chief division research statistic board governor,0
22,2009-12-16,ms beattie assistant secretary office secretary board governors,m beattie assistant secretary office secretary board governor,0
23,2009-12-16,ms low open market secretariat specialist division monetary affairs board governors,m low open market secretariat specialist division monetary affair board governor,0
24,2009-12-16,mr williams records management analyst division monetary affairs board governors,mr williams record management analyst division monetary affair board governor,0
25,2009-12-16,messrs,messrs,0
26,2009-12-16,fuhrer rosenblum executive vice presidents federal reserve banks boston dallas respectively,fuhrer rosenblum executive vice president federal reserve bank boston dallas respectively,0
27,2009-12-16,mr krane ms mester messrs,mr krane m mester messrs,0
28,2009-12-16,schweitzer waller senior vice presidents federal reserve banks chicago philadelphia cleveland st louis respectively,schweitzer waller senior vice president federal reserve bank chicago philadelphia cleveland st louis respectively,0
29,2009-12-16,mr weber senior research officer federal reserve bank minneapolis,mr weber senior research officer federal reserve bank minneapolis,0
30,2009-12-16,messrs,messrs,0
31,2009-12-16,clark dotsey fernald hornstein olivei wynne vice presidents federal reserve banks kansas city philadelphia san francisco richmond boston dallas respectively,clark dotsey fernald hornstein olivei wynne vice president federal reserve bank kansa city philadelphia san francisco richmond boston dallas respectively,0
32,2009-12-16,messrs,messrs,0
33,2009-12-16,friedman van der klaauw assistant vice presidents federal reserve bank new york,friedman van der klaauw assistant vice president federal reserve bank new york,0
34,2009-12-16,mr martinez garcia research economist federal reserve bank dallas,mr martinez garcia research economist federal reserve bank dallas,0
35,2009-12-16,developments financial markets federal reserve balance sheet manager system open market account reported developments domestic foreign financial markets since committee november   meeting,development financial market federal reserve balance sheet manager system open market account report development domestic foreign financial market since committee november meeting,0
36,2009-12-16,financial conditions generally become somewhat supportive economic growth,financial condition generally become somewhat supportive economic growth,0
37,2009-12-16,little evidence year end funding pressures although demand treasury bills maturities extending beyond year end remained elevated,little evidence year end funding pressure although demand treasury bill maturity extend beyond year end remain elevate,0
