,Date,Original,Corpus,Class
0,2012-08-01,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2012-08-01,federal open market committee,federal open market committee,0
2,2012-08-01,monetary policy principles practice,monetary policy principle practice,0
3,2012-08-01,policy implementation,policy implementation,0
4,2012-08-01,reports,report,0
5,2012-08-01,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2012-08-01,institution supervision,institution supervision,0
7,2012-08-01,reports,report,0
8,2012-08-01,reporting forms,reporting form,0
9,2012-08-01,supervision  regulation letters,supervision regulation letter,0
10,2012-08-01,banking applications  legal developments,banking application legal development,0
11,2012-08-01,regulatory resources,regulatory resource,0
12,2012-08-01,banking  data structure,banking data structure,0
13,2012-08-01,regulations  statutes,regulation statute,0
14,2012-08-01,payment policies,payment policy,0
15,2012-08-01,reserve bank payment services  data,reserve bank payment service data,0
16,2012-08-01,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2012-08-01,research committees forums,research committee forum,0
18,2012-08-01,working papers notes,work paper note,0
19,2012-08-01,models tools,model tool,0
20,2012-08-01,bank assets liabilities,bank asset liability,0
21,2012-08-01,bank structure data,bank structure data,0
22,2012-08-01,business finance,business finance,0
23,2012-08-01,dealer financing terms,dealer financing term,0
24,2012-08-01,exchange rates international data,exchange rate international data,0
25,2012-08-01,financial accounts,financial account,0
26,2012-08-01,household finance,household finance,0
27,2012-08-01,industrial activity,industrial activity,0
28,2012-08-01,interest rates,interest rate,0
29,2012-08-01,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2012-08-01,money stock reserve balances,money stock reserve balance,0
31,2012-08-01,regulations,regulation,0
32,2012-08-01,supervision  enforcement,supervision enforcement,0
33,2012-08-01,community development,community development,0
34,2012-08-01,research  analysis,research analysis,0
35,2012-08-01,consumer resources,consumer resource,0
36,2012-08-01,july  august  ,july august,0
37,2012-08-01,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday july   continued wednesday august   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday july continued wednesday august m,0
38,2012-08-01,present ben bernanke chairman william dudley vice chairman elizabeth duke jeffrey lacker dennis lockhart sandra pianalto jerome powell sarah bloom raskin jeremy stein daniel tarullo john williams janet yellen,present ben bernanke chairman william dudley vice chairman elizabeth duke jeffrey lacker dennis lockhart sandra pianalto jerome powell sarah bloom raskin jeremy stein daniel tarullo john williams janet yellen,0
39,2012-08-01,james bullard christine cumming charles evans esther george eric rosengren alternate members federal open market committee,james bullard christine cumming charles evans esther george eric rosengren alternate member federal open market committee,0
40,2012-08-01,richard fisher narayana kocherlakota charles plosser presidents federal reserve banks dallas minneapolis philadelphia respectively,richard fisher narayana kocherlakota charles plosser president federal reserve bank dallas minneapolis philadelphia respectively,0
41,2012-08-01,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel thomas baxter deputy general counsel steven kamin economist david wilcox economist,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel thomas baxter deputy general counsel steven kamin economist david wilcox economist,0
42,2012-08-01,david altig thomas connors michael leahy james mcandrews william nelson david reifschneider william wascher associate economists,david altig thomas connors michael leahy james mcandrews william nelson david reifschneider william wascher associate economist,0
43,2012-08-01,simon potter manager system open market account,simon potter manager system open market account,0
44,2012-08-01,michael gibson director division banking supervision regulation board governors,michael gibson director division banking supervision regulation board governor,0
45,2012-08-01,nellie liang director office financial stability policy research board governors,nellie liang director office financial stability policy research board governor,0
46,2012-08-01,jon faust andrew levin special advisors board office board members board governors,jon faust andrew levin special advisor board office board member board governor,0
47,2012-08-01,james clouse deputy director division monetary affairs board governors,james clouse deputy director division monetary affair board governor,0
48,2012-08-01,linda robertson assistant board office board members board governors,linda robertson assistant board office board member board governor,0
49,2012-08-01,seth carpenter senior associate director division monetary affairs board governors,seth carpenter senior associate director division monetary affair board governor,0
50,2012-08-01,thomas laubach senior adviser division research statistics board governors joyce zickler senior adviser division monetary affairs board governors,thomas laubach senior adviser division research statistic board governor joyce zickler senior adviser division monetary affair board governor,0
51,2012-08-01,michael kiley david lebow associate directors division research statistics board governors,michael kiley david lebow associate director division research statistic board governor,0
52,2012-08-01,karen pence assistant director division research statistics board governors,karen penny assistant director division research statistic board governor,0
53,2012-08-01,david small project manager division monetary affairs board governors,david small project manager division monetary affair board governor,0
54,2012-08-01,elizabeth klee senior economist division monetary affairs board governors robert tetlow senior economist division research statistics board governors,elizabeth klee senior economist division monetary affair board governor robert tetlow senior economist division research statistic board governor,0
55,2012-08-01,david sapenaro first vice president federal reserve bank st louis,david sapenaro first vice president federal reserve bank st louis,0
56,2012-08-01,jeff fuhrer daniel sullivan executive vice presidents federal reserve banks boston chicago respectively,jeff fuhrer daniel sullivan executive vice president federal reserve bank boston chicago respectively,0
57,2012-08-01,troy davig christopher waller senior vice presidents federal reserve banks kansas city st louis respectively,troy davig christopher waller senior vice president federal reserve bank kansa city st louis respectively,0
58,2012-08-01,reuven glick group vice president federal reserve bank san francisco,reuven glick group vice president federal reserve bank san francisco,0
59,2012-08-01,todd clark lorie logan keith sill mark wynne vice presidents federal reserve banks cleveland new york philadelphia dallas respectively,todd clark lorie logan keith sill mark wynne vice president federal reserve bank cleveland new york philadelphia dallas respectively,0
60,2012-08-01,robert hetzel samuel schulhofer wohl senior economists federal reserve banks richmond minneapolis respectively,robert hetzel samuel schulhofer wohl senior economist federal reserve bank richmond minneapolis respectively,0
61,2012-08-01,simple rules monetary policy staff presentation summarized research efficacy alternative simple monetary policy rules fostering federal reserve monetary policy objectives maximum employment price stability,simple rule monetary policy staff presentation summarize research efficacy alternative simple monetary policy rule foster federal reserve monetary policy objective maximum employment price stability,0
62,2012-08-01,presentation reviewed characteristics variety rules noted number reasons current conditions might warrant deviating prescriptions simple rules designed normal times,presentation review characteristic variety rule note number reason current condition might warrant deviate prescription simple rule design normal time,0
63,2012-08-01,presentation also discussed simple rules might used part comprehensive policy framework provide clear transparent benchmarks monetary policy decisionmaking possibility rules could helpful communicating connection policy choices federal open market committee fomc objectives,presentation also discuss simple rule might use part comprehensive policy framework provide clear transparent benchmark monetary policy decisionmaking possibility rule could helpful communicate connection policy choice federal open market committee fomc objective,0
64,2012-08-01,meeting participants expressed range views regarding appropriate role policy rules monetary policy decisionmaking,meeting participant express range view regard appropriate role policy rule monetary policy decisionmaking,0
65,2012-08-01,number participants indicated rules played useful role informing committee monetary policy deliberations,number participant indicate rule played useful role inform committee monetary policy deliberation,0
66,2012-08-01,however several participants pointed specific considerations including possible mismeasurement unobservable variables potential output uncertainty appropriate economic models use estimating magnitude variables might limit usefulness simple rules internally public communications,however several participant point specific consideration include possible mismeasurement unobservable variable potential output uncertainty appropriate economic model use estimate magnitude variable might limit usefulness simple rule internally public communication,0
67,2012-08-01,several participants saw value examining performance rules across range economic models,several participant saw value examine performance rule across range economic model,0
68,2012-08-01,participants discussed case making adjustments prescriptions simple policy rules current circumstances take account various considerations effective lower bound federal funds rate effects committee balance sheet policies potential shifts dynamics economy,participant discuss case make adjustment prescription simple policy rule current circumstance take account various consideration effective low bound federal fund rate effect committee balance sheet policy potential shift dynamic economy,0
69,2012-08-01,participants noted adjustment standard policy rules balance sheet policies would tend push federal funds rate prescription number participants indicated factors related current circumstances may warrant maintaining accommodative stance policy longer would prescribed standard rules,participant note adjustment standard policy rule balance sheet policy would tend push federal fund rate prescription number participant indicate factor related current circumstance may warrant maintain accommodative stance policy longer would prescribed standard rule,0
70,2012-08-01,regard latter participants suggested inertial policy rules is rules movements stance policy tend fairly persistent would appropriate current context,regard latter participant suggest inertial policy rule be rule movement stance policy tend fairly persistent would appropriate current context,0
71,2012-08-01,developments financial markets federal reserve balance sheet manager system open market account soma reported developments domestic foreign financial markets period since fomc met june   ,development financial market federal reserve balance sheet manager system open market account soma report development domestic foreign financial market period since fomc met june,0
72,2012-08-01,also reported system open market operations including ongoing reinvestment agency guaranteed mortgage backed securities mbs principal payments received soma holdings agency debt agency guaranteed mbs well operations related continuation maturity extension program authorized june    fomc meeting,also report system open market operation include ongoing reinvestment agency guaranteed mortgage back security mb principal payment receive soma holding agency debt agency guaranteed mb well operation related continuation maturity extension program authorize june fomc meeting,0
73,2012-08-01,report included summary analysis prepared staff potential implications size composition federal reserve securities portfolio private sector holdings treasury securities agency mbs trading conditions markets related securities,report include summary analysis prepared staff potential implication size composition federal reserve security portfolio private sector holding treasury security agency mb trading condition market related security,0
74,2012-08-01,manager also reported recent developments european money markets implications yields euro denominated assets federal reserve holds foreign exchange reserves,manager also report recent development european money market implication yield euro denominate asset federal reserve hold foreign exchange reserve,0
75,2012-08-01,unanimous vote committee ratified desk domestic transactions intermeeting period,unanimous vote committee ratify desk domestic transaction intermeeting period,0
76,2012-08-01,no intervention operations foreign currencies system account intermeeting period,no intervention operation foreign currency system account intermeeting period,0
77,2012-08-01,staff review economic situation information reviewed july  august  meeting indicated economic activity increased slower pace second quarter earlier year labor market conditions improved little recent months,staff review economic situation information review july august meeting indicate economic activity increase slow pace second quarter earlier year labor market condition improve little recent month,0
