,Date,Original,Corpus,Class
0,2015-03-18,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2015-03-18,federal open market committee,federal open market committee,0
2,2015-03-18,monetary policy principles practice,monetary policy principle practice,0
3,2015-03-18,policy implementation,policy implementation,0
4,2015-03-18,reports,report,0
5,2015-03-18,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2015-03-18,institution supervision,institution supervision,0
7,2015-03-18,reports,report,0
8,2015-03-18,reporting forms,reporting form,0
9,2015-03-18,supervision  regulation letters,supervision regulation letter,0
10,2015-03-18,banking applications  legal developments,banking application legal development,0
11,2015-03-18,regulatory resources,regulatory resource,0
12,2015-03-18,banking  data structure,banking data structure,0
13,2015-03-18,regulations  statutes,regulation statute,0
14,2015-03-18,payment policies,payment policy,0
15,2015-03-18,reserve bank payment services  data,reserve bank payment service data,0
16,2015-03-18,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2015-03-18,research committees forums,research committee forum,0
18,2015-03-18,working papers notes,work paper note,0
19,2015-03-18,models tools,model tool,0
20,2015-03-18,bank assets liabilities,bank asset liability,0
21,2015-03-18,bank structure data,bank structure data,0
22,2015-03-18,business finance,business finance,0
23,2015-03-18,dealer financing terms,dealer financing term,0
24,2015-03-18,exchange rates international data,exchange rate international data,0
25,2015-03-18,financial accounts,financial account,0
26,2015-03-18,household finance,household finance,0
27,2015-03-18,industrial activity,industrial activity,0
28,2015-03-18,interest rates,interest rate,0
29,2015-03-18,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2015-03-18,money stock reserve balances,money stock reserve balance,0
31,2015-03-18,regulations,regulation,0
32,2015-03-18,supervision  enforcement,supervision enforcement,0
33,2015-03-18,community development,community development,0
34,2015-03-18,research  analysis,research analysis,0
35,2015-03-18,consumer resources,consumer resource,0
36,2015-03-18,march   ,march,0
37,2015-03-18,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday march   continued wednesday march   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday march continued wednesday march m,0
38,2015-03-18,present,present,0
39,2015-03-18,janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer jeffrey lacker dennis lockhart jerome powell daniel tarullo john williams,janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer jeffrey lacker dennis lockhart jerome powell daniel tarullo john williams,0
40,2015-03-18,james bullard christine cumming esther george loretta mester eric rosengren alternate members federal open market committee,james bullard christine cumming esther george loretta mester eric rosengren alternate member federal open market committee,0
41,2015-03-18,narayana kocherlakota president federal reserve bank minneapolis,narayana kocherlakota president federal reserve bank minneapolis,0
42,2015-03-18,helen holcomb blake prichard first vice presidents federal reserve banks dallas philadelphia respectively,helen holcomb blake prichard first vice president federal reserve bank dallas philadelphia respectively,0
43,2015-03-18,thomas laubach secretary economist,thomas laubach secretary economist,0
44,2015-03-18,matthew luecke deputy secretary,matthew luecke deputy secretary,0
45,2015-03-18,david skidmore assistant secretary,david skidmore assistant secretary,0
46,2015-03-18,michelle smith assistant secretary,michelle smith assistant secretary,0
47,2015-03-18,scott alvarez general counsel,scott alvarez general counsel,0
48,2015-03-18,thomas baxter deputy general counsel,thomas baxter deputy general counsel,0
49,2015-03-18,steven kamin economist,steven kamin economist,0
50,2015-03-18,david wilcox economist,david wilcox economist,0
51,2015-03-18,david altig thomas connors michael leahy william nelson glenn rudebusch daniel sullivan william wascher john weinberg associate economists,david altig thomas connors michael leahy william nelson glenn rudebusch daniel sullivan william wascher john weinberg associate economist,0
52,2015-03-18,simon potter manager system open market account,simon potter manager system open market account,0
53,2015-03-18,lorie logan deputy manager system open market account,lorie logan deputy manager system open market account,0
54,2015-03-18,robert dev,robert dev,0
55,2015-03-18,frierson secretary board office secretary board governors,frierson secretary board office secretary board governor,0
56,2015-03-18,michael gibson director division banking supervision regulation board governors,michael gibson director division banking supervision regulation board governor,0
57,2015-03-18,james clouse deputy director division monetary affairs board governors,james clouse deputy director division monetary affair board governor,0
58,2015-03-18,william english senior special adviser board office board members board governors,william english senior special adviser board office board member board governor,0
59,2015-03-18,andrew figura david reifschneider stacey tevlin special advisers board office board members board governors,andrew figura david reifschneider stacey tevlin special adviser board office board member board governor,0
60,2015-03-18,trevor reeve special adviser chair office board members board governors,trevor reeve special adviser chair office board member board governor,0
61,2015-03-18,linda robertson assistant board office board members board governors,linda robertson assistant board office board member board governor,0
62,2015-03-18,david lebow michael palumbo senior associate directors division research statistics board governors,david lebow michael palumbo senior associate director division research statistic board governor,0
63,2015-03-18,michael kiley senior adviser division research statistics senior associate director office financial stability policy research board governors,michael kiley senior adviser division research statistic senior associate director office financial stability policy research board governor,0
64,2015-03-18,ellen meade joyce zickler senior advisers division monetary affairs board governors,ellen meade joyce zickler senior adviser division monetary affair board governor,0
65,2015-03-18,fabio natalucci gretchen weinbach associate directors division monetary affairs board governors,fabio natalucci gretchen weinbach associate director division monetary affair board governor,0
66,2015-03-18,jane ihrig david lpez salido deputy associate directors division monetary affairs board governors john stevens deputy associate director division research statistics board governors,jane ihrig david lpez salido deputy associate director division monetary affair board governor john stevens deputy associate director division research statistic board governor,0
67,2015-03-18,glenn follette assistant director division research statistics board governors elizabeth klee assistant director division monetary affairs board governors,glenn follette assistant director division research statistic board governor elizabeth klee assistant director division monetary affair board governor,0
68,2015-03-18,penelope beattie assistant secretary office secretary board governors,penelope beattie assistant secretary office secretary board governor,0
69,2015-03-18,dana burnett kim section chiefs division monetary affairs board governors,dana burnett kim section chief division monetary affair board governor,0
70,2015-03-18,katie ross manager office secretary board governors,katie ross manager office secretary board governor,0
71,2015-03-18,david small project manager division monetary affairs board governors,david small project manager division monetary affair board governor,0
72,2015-03-18,zeynep senyuz economist division monetary affairs board governors,zeynep senyuz economist division monetary affair board governor,0
73,2015-03-18,kenneth montgomery first vice president federal reserve bank boston,kenneth montgomery first vice president federal reserve bank boston,0
74,2015-03-18,ron feldman executive vice president federal reserve bank minneapolis,ron feldman executive vice president federal reserve bank minneapolis,0
75,2015-03-18,michael dotsey craig hakkio evan koenig paolo pesenti senior vice presidents federal reserve banks philadelphia kansas city dallas new york respectively,michael dotsey craig hakkio evan koenig paolo pesenti senior vice president federal reserve bank philadelphia kansa city dallas new york respectively,0
76,2015-03-18,david andolfatto todd clark antoine martin joe peek douglas tillett vice presidents federal reserve banks st louis cleveland new york boston chicago respectively,david andolfatto todd clark antoine martin joe peek douglas tillett vice president federal reserve bank st louis cleveland new york boston chicago respectively,0
77,2015-03-18,developments financial markets federal reserve balance sheet joint session federal open market committee fomc board governors federal reserve system manager system open market account soma reported developments domestic foreign financial markets,development financial market federal reserve balance sheet joint session federal open market committee fomc board governor federal reserve system manager system open market account soma report development domestic foreign financial market,0
78,2015-03-18,deputy manager followed review system open market operations conducted period since committee met january   ,deputy manager follow review system open market operation conduct period since committee met january,0
79,2015-03-18,deputy manager also discussed outcomes recent tests supplementary normalization tools namely term deposit facility tdf term overnight reverse repurchase agreement operations term rrp operations rrp operations respectively,deputy manager also discuss outcome recent test supplementary normalization tool namely term deposit facility tdf term overnight reverse repurchase agreement operation term rrp operation rrp operation respectively,0
80,2015-03-18,tdf operations executed three overlapping  day term operations day settlement total amount term deposits outstanding peaked roughly level largest operation conducted prior testing,tdf operation execute three overlap day term operation day settlement total amount term deposit outstanding peaked roughly level large operation conduct prior test,0
81,2015-03-18,term rrp operations executed series four one week operations conducted away quarter end take primarily represented substitution away rrp operations,term rrp operation execute series four one week operation conduct away quarter end take primarily represent substitution away rrp operation,0
82,2015-03-18,combination term rrp test operations continued provide soft floor money market rates intermeeting period,combination term rrp test operation continued provide soft floor money market rate intermeeting period,0
83,2015-03-18,unanimous vote committee ratified open market desk domestic transactions intermeeting period,unanimous vote committee ratify open market desk domestic transaction intermeeting period,0
84,2015-03-18,no intervention operations foreign currencies system account intermeeting period,no intervention operation foreign currency system account intermeeting period,0
85,2015-03-18,normalization tools staff briefing provided background options setting aggregate capacity rrp facility early stages normalization process,normalization tool staff briefing provide background option set aggregate capacity rrp facility early stage normalization process,0
86,2015-03-18,two options discussed initially setting temporarily elevated aggregate cap suspending aggregate cap time,two option discuss initially set temporarily elevate aggregate cap suspend aggregate cap time,0
87,2015-03-18,briefing noted that balance sheet normalizes reserve balances decline usage rrp facility diminish allowing facility phased time,briefing note that balance sheet normalizes reserve balance decline usage rrp facility diminish allow facility phase time,0
88,2015-03-18,addition briefing outlined strategies actively reducing take rrp facility policy normalization way maintaining appropriate degree monetary control take larger fomc desires,addition briefing outline strategy actively reduce take rrp facility policy normalization way maintain appropriate degree monetary control take large fomc desire,0
89,2015-03-18,strategies included adjusting values interest excess reserves ioer rrp rates associated given target range federal funds rate relying tools term rrps tdf broaden arbitrage opportunities drain reserve balances selling shorter term treasury securities reduce size balance sheet faster pace,strategy include adjust value interest excess reserve ioer rrp rate associate give target range federal fund rate rely tool term rrps tdf broaden arbitrage opportunity drain reserve balance sell shorter term treasury security reduce size balance sheet faster pace,0
90,2015-03-18,addition briefing presented information specific calibrations policy tools could used early stages policy normalization,addition briefing present information specific calibration policy tool could use early stage policy normalization,0
91,2015-03-18,discussion options strategies surrounding use tools liftoff potential subsequent reduction aggregate rrp capacity participants emphasized early stages policy normalization priority ensure appropriate control federal funds rate short term interest rates,discussion option strategy surround use tool liftoff potential subsequent reduction aggregate rrp capacity participant emphasize early stage policy normalization priority ensure appropriate control federal fund rate short term interest rate,0
92,2015-03-18,backdrop participants generally saw advantages temporarily elevated aggregate cap temporary suspension cap ensure facility would sufficient capacity support policy implementation time liftoff also indicated expected would appropriate reduce rrp capacity fairly soon committee begins firming stance policy,backdrop participant generally saw advantage temporarily elevate aggregate cap temporary suspension cap ensure facility would sufficient capacity support policy implementation time liftoff also indicate expect would appropriate reduce rrp capacity fairly soon committee begin firm stance policy,0
