,Date,Original,Corpus,Class
0,2002-06-26,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday june   continued wednesday june   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday june continued wednesday june m,0
1,2002-06-26,present mr greenspan chairman mr mcdonough vice chairman ms bies mr ferguson mr gramlich mr jordan mr mcteer mr olson mr santomero mr stern,present mr greenspan chairman mr mcdonough vice chairman m bies mr ferguson mr gramlich mr jordan mr mcteer mr olson mr santomero mr stern,0
2,2002-06-26,messrs,messrs,0
3,2002-06-26,broaddus moskow parry alternate members federal open market committee,broaddus moskow parry alternate member federal open market committee,0
4,2002-06-26,mr hoenig ms minehan mr poole presidents federal reserve banks kansas city boston st louis respectively,mr hoenig m minehan mr poole president federal reserve bank kansa city boston st louis respectively,0
5,2002-06-26,mr kohn secretary economist mr bernard deputy secretary mr gillum assistant secretary ms smith assistant secretary mr mattingly general counsel ms johnson economist mr reinhart economist mr stockton economist,mr kohn secretary economist mr bernard deputy secretary mr gillum assistant secretary m smith assistant secretary mr mattingly general counsel m johnson economist mr reinhart economist mr stockton economist,0
6,2002-06-26,mr connors ms cumming messrs,mr connors m cumming messrs,0
7,2002-06-26,howard lindsey ms mester messrs,howard lindsey m mester messrs,0
8,2002-06-26,oliner rolnick rosenblum sniderman wilcox associate economists,oliner rolnick rosenblum sniderman wilcox associate economist,0
9,2002-06-26,mr kos manager system open market account,mr ko manager system open market account,0
10,2002-06-26,messrs,messrs,0
11,2002-06-26,ettin madigan deputy directors divisions research statistics monetary affairs respectively board governors,ettin madigan deputy director division research statistic monetary affair respectively board governor,0
12,2002-06-26,messrs,messrs,0
13,2002-06-26,slifman struckmeyer associate directors division research statistics board governors,slifman struckmeyer associate director division research statistic board governor,0
14,2002-06-26,messrs,messrs,0
15,2002-06-26,freeman whitesell deputy associate directors divisions international finance monetary affairs respectively board governors,freeman whitesell deputy associate director division international finance monetary affair respectively board governor,0
16,2002-06-26,mr english assistant director division monetary affairs board governors,mr english assistant director division monetary affair board governor,0
17,2002-06-26,messrs,messrs,0
18,2002-06-26,reifschneider wascher assistant directors division research statistics board governors,reifschneider wascher assistant director division research statistic board governor,0
19,2002-06-26,mr simpson senior advisor division research statistics board governors,mr simpson senior advisor division research statistic board governor,0
20,2002-06-26,mr brayton ms dynan messrs,mr brayton m dynan messrs,0
21,2002-06-26,lebow roberts senior economists division research statistics board governors,lebow robert senior economist division research statistic board governor,0
22,2002-06-26,mr bomfim senior economist division monetary affairs board governors,mr bomfim senior economist division monetary affair board governor,0
23,2002-06-26,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
24,2002-06-26,ms low open market secretariat assistant office board members board governors,m low open market secretariat assistant office board member board governor,0
25,2002-06-26,mr barron first vice president federal reserve bank atlanta,mr barron first vice president federal reserve bank atlanta,0
26,2002-06-26,messrs,messrs,0
27,2002-06-26,eisenbeis fuhrer goodfriend hakkio hunter judd ms krieger mr rasche senior vice presidents federal reserve banks atlanta boston richmond kansas city chicago san francisco new york st louis respectively,eisenbeis fuhrer goodfriend hakkio hunter judd m krieger mr rasche senior vice president federal reserve bank atlanta boston richmond kansa city chicago san francisco new york st louis respectively,0
28,2002-06-26,attended portion meeting relating discussion economic developments,attend portion meeting relate discussion economic development,0
