,Date,Original,Corpus,Class
0,2003-09-16,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday september   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday september m,0
1,2003-09-16,mr hoenig mses,mr hoenig ms,0
2,2003-09-16,minehan pianalto messrs,minehan pianalto messrs,0
3,2003-09-16,poole stewart alternate members federal open market committee,poole stewart alternate member federal open market committee,0
4,2003-09-16,messrs,messrs,0
5,2003-09-16,mcteer santomero stern presidents federal reserve banks dallas philadelphia minneapolis respectively,mcteer santomero stern president federal reserve bank dallas philadelphia minneapolis respectively,0
6,2003-09-16,mr reinhart secretary economist mr bernard deputy secretary ms smith assistant secretary mr mattingly general counsel ms johnson economist mr stockton economist,mr reinhart secretary economist mr bernard deputy secretary m smith assistant secretary mr mattingly general counsel m johnson economist mr stockton economist,0
7,2003-09-16,mr connors ms cumming messrs,mr connors m cumming messrs,0
8,2003-09-16,eisenbeis evans goodfriend howard judd madigan struckmeyer wilcox associate economists,eisenbeis evans goodfriend howard judd madigan struckmeyer wilcox associate economist,0
9,2003-09-16,mr kos manager system open market account,mr ko manager system open market account,0
10,2003-09-16,mr hambley assistant board congressional liaison office board governors,mr hambley assistant board congressional liaison office board governor,0
11,2003-09-16,messrs,messrs,0
12,2003-09-16,slifman oliner associate directors division research statistics board governors,slifman oliner associate director division research statistic board governor,0
13,2003-09-16,messrs,messrs,0
14,2003-09-16,clouse kamin whitesell deputy associate directors divisions monetary affairs international finance monetary affairs respectively board governors,clouse kamin whitesell deputy associate director division monetary affair international finance monetary affair respectively board governor,0
15,2003-09-16,mr english assistant director division monetary affairs board governors,mr english assistant director division monetary affair board governor,0
16,2003-09-16,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
17,2003-09-16,mr luecke senior financial analyst division monetary affairs board governors,mr luecke senior financial analyst division monetary affair board governor,0
18,2003-09-16,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
19,2003-09-16,messrs,messrs,0
20,2003-09-16,fuhrer hakkio mses,fuhrer hakkio ms,0
21,2003-09-16,mester perelmuter messrs,mester perelmuter messrs,0
22,2003-09-16,rolnick rosenblum sniderman senior vice presidents federal reserve banks boston kansas city philadelphia new york minneapolis dallas cleveland respectively,rolnick rosenblum sniderman senior vice president federal reserve bank boston kansa city philadelphia new york minneapolis dallas cleveland respectively,0
23,2003-09-16,mr bullard vice president federal reserve bank st louis,mr bullard vice president federal reserve bank st louis,0
24,2003-09-16,unanimous vote minutes meeting federal open market committee held august   approved,unanimous vote minute meeting federal open market committee held august approve,0
25,2003-09-16,manager system open market account reported recent developments foreign exchange markets,manager system open market account report recent development foreign exchange market,0
26,2003-09-16,no open market operations foreign currencies system account period since previous meeting,no open market operation foreign currency system account period since previous meeting,0
27,2003-09-16,manager also reported developments domestic financial markets system open market transactions government securities securities issued fully guaranteed federal agencies period august   september  ,manager also report development domestic financial market system open market transaction government security security issue fully guaranteed federal agency period august september,0
28,2003-09-16,unanimous vote committee ratified transactions,unanimous vote committee ratify transaction,0
29,2003-09-16,information reviewed meeting suggested economic activity picking recent months although data not uniformly positive,information review meeting suggest economic activity pick recent month although data not uniformly positive,0
30,2003-09-16,domestic final demand strengthened appreciably solid gains household business spending,domestic final demand strengthen appreciably solid gain household business spending,0
31,2003-09-16,industrial production growing job losses continued,industrial production grow job loss continued,0
32,2003-09-16,inventories drawn down,inventory drawn down,0
33,2003-09-16,consumer prices edged recent months year year consumer inflation remained low level,consumer price edge recent month year year consumer inflation remain low level,0
34,2003-09-16,private nonfarm payroll employment fell august decline similar june july,private nonfarm payroll employment fell august decline similar june july,0
35,2003-09-16,employment continued fall manufacturing wholesale retail trade transportation utilities information categories,employment continued fall manufacturing wholesale retail trade transportation utility information category,0
36,2003-09-16,employment service industry unchanged job losses professional business services largely offset expansion non business services,employment service industry unchanged job loss professional business service largely offset expansion non business service,0
37,2003-09-16,growth construction employment continued,growth construction employment continued,0
38,2003-09-16,aggregate hours private production workers edged august reflecting employment declines average workweek unchanged,aggregate hour private production worker edge august reflect employment decline average workweek unchanged,0
39,2003-09-16,unemployment rate fell ,unemployment rate fell,0
40,2003-09-16, percent august,percent august,0
41,2003-09-16,industrial production posted solid increase july no change june,industrial production post solid increase july no change june,0
42,2003-09-16,data available august suggested increased output utilities reflecting abnormally hot weather little net change manufacturing,data available august suggest increase output utility reflect abnormally hot weather little net change manufacturing,0
43,2003-09-16,overall capacity utilization rose july led increase utility production,overall capacity utilization rise july lead increase utility production,0
44,2003-09-16,retail sales rose bit august surging july,retail sale rise bit august surge july,0
45,2003-09-16,real personal consumption spending advanced briskly july latest data major categories outlays recorded increases,real personal consumption spending advanced briskly july late data major category outlay record increase,0
46,2003-09-16,real disposable income rose substantially july largely reduction tax withholdings delivery advance refund checks relating higher childcare deductions,real disposable income rise substantially july largely reduction tax withholding delivery advance refund check relate high childcare deduction,0
47,2003-09-16,delivery checks august expected positive effect spending month well,delivery check august expect positive effect spending month well,0
48,2003-09-16,although index consumer sentiment ticked august early september remained well march low,although index consumer sentiment ticked august early september remain well march low,0
49,2003-09-16,housing construction sales remained strong july,housing construction sale remain strong july,0
50,2003-09-16,single family housing starts rose bit record level june multifamily housing starts unchanged,single family housing start rise bit record level june multifamily housing start unchanged,0
51,2003-09-16,sales existing homes sharply july new home sales remained robust slightly rapid june advance,sale exist home sharply july new home sale remain robust slightly rapid june advance,0
52,2003-09-16,data orders shipments nondefense capital goods july suggested upward trend real business outlays equipment software carried third quarter,data order shipment nondefense capital good july suggest upward trend real business outlay equipment software carry third quarter,0
53,2003-09-16,total shipments nondefense capital goods rose moderately july continued notable strength computers peripheral equipment,total shipment nondefense capital good rise moderately july continued notable strength computer peripheral equipment,0
54,2003-09-16,shipments communications equipment slightly july surge june,shipment communication equipment slightly july surge june,0
55,2003-09-16,orders nondefense capital goods overall little changed july,order nondefense capital good overall little change july,0
56,2003-09-16,drop nonresidential construction expenditures july reversed gains made second quarter declines categories except non office commercial structures,drop nonresidential construction expenditure july reverse gain make second quarter decline category except non office commercial structure,0
57,2003-09-16,inventories contracted second quarter partial data july suggested runoff continued third quarter,inventory contract second quarter partial data july suggest runoff continued third quarter,0
58,2003-09-16,book value manufacturing inventories declined month led stocks durable goods,book value manufacturing inventory decline month lead stock durable good,0
59,2003-09-16,however inventories wholesale goods edged up,however inventory wholesale good edge up,0
60,2003-09-16,inventory shipment ratios manufacturing sector book value moved considerably july book value inventory sales ratios wholesalers remained low levels historical standards,inventory shipment ratio manufacturing sector book value move considerably july book value inventory sale ratio wholesaler remain low level historical standard,0
61,2003-09-16,us international trade deficit edged june exports goods services increased imports unchanged,u international trade deficit edge june export good service increase import unchanged,0
62,2003-09-16,major foreign industrial countries economic data second quarter mixed,major foreign industrial country economic data second quarter mixed,0
63,2003-09-16,real gdp grew strongly japan growth picked united kingdom real gdp edged canada euro area,real gdp grow strongly japan growth picked united kingdom real gdp edge canada euro area,0
64,2003-09-16,core consumer prices rose slightly less august july,core consumer price rise slightly less august july,0
65,2003-09-16,consumer food energy prices rose somewhat faster core components leaving overall consumer inflation rate august slightly higher july,consumer food energy price rise somewhat faster core component leave overall consumer inflation rate august slightly high july,0
66,2003-09-16,twelve month period ending august overall consumer prices bit previous year core consumer prices decelerated,twelve month period end august overall consumer price bit previous year core consumer price decelerate,0
67,2003-09-16,significant declines second quarter overall producer prices edged july rose bit august,significant decline second quarter overall producer price edge july rise bit august,0
68,2003-09-16,core producer prices however little changed two months posted slight increase twelve month period,core producer price however little change two month post slight increase twelve month period,0
