,Date,Original,Corpus,Class
0,2012-06-20,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2012-06-20,federal open market committee,federal open market committee,0
2,2012-06-20,monetary policy principles practice,monetary policy principle practice,0
3,2012-06-20,policy implementation,policy implementation,0
4,2012-06-20,reports,report,0
5,2012-06-20,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2012-06-20,institution supervision,institution supervision,0
7,2012-06-20,reports,report,0
8,2012-06-20,reporting forms,reporting form,0
9,2012-06-20,supervision  regulation letters,supervision regulation letter,0
10,2012-06-20,banking applications  legal developments,banking application legal development,0
11,2012-06-20,regulatory resources,regulatory resource,0
12,2012-06-20,banking  data structure,banking data structure,0
13,2012-06-20,regulations  statutes,regulation statute,0
14,2012-06-20,payment policies,payment policy,0
15,2012-06-20,reserve bank payment services  data,reserve bank payment service data,0
16,2012-06-20,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2012-06-20,research committees forums,research committee forum,0
18,2012-06-20,working papers notes,work paper note,0
19,2012-06-20,models tools,model tool,0
20,2012-06-20,bank assets liabilities,bank asset liability,0
21,2012-06-20,bank structure data,bank structure data,0
22,2012-06-20,business finance,business finance,0
23,2012-06-20,dealer financing terms,dealer financing term,0
24,2012-06-20,exchange rates international data,exchange rate international data,0
25,2012-06-20,financial accounts,financial account,0
26,2012-06-20,household finance,household finance,0
27,2012-06-20,industrial activity,industrial activity,0
28,2012-06-20,interest rates,interest rate,0
29,2012-06-20,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2012-06-20,money stock reserve balances,money stock reserve balance,0
31,2012-06-20,regulations,regulation,0
32,2012-06-20,supervision  enforcement,supervision enforcement,0
33,2012-06-20,community development,community development,0
34,2012-06-20,research  analysis,research analysis,0
35,2012-06-20,consumer resources,consumer resource,0
36,2012-06-20,june   ,june,0
37,2012-06-20,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday june   continued wednesday june   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday june continued wednesday june m,0
38,2012-06-20,present ben bernanke chairman william dudley vice chairman elizabeth duke jeffrey lacker dennis lockhart sandra pianalto jerome powell sarah bloom raskin jeremy stein daniel tarullo john williams janet yellen,present ben bernanke chairman william dudley vice chairman elizabeth duke jeffrey lacker dennis lockhart sandra pianalto jerome powell sarah bloom raskin jeremy stein daniel tarullo john williams janet yellen,0
39,2012-06-20,james bullard christine cumming charles evans esther george eric rosengren alternate members federal open market committee,james bullard christine cumming charles evans esther george eric rosengren alternate member federal open market committee,0
40,2012-06-20,richard fisher narayana kocherlakota charles plosser presidents federal reserve banks dallas minneapolis philadelphia respectively,richard fisher narayana kocherlakota charles plosser president federal reserve bank dallas minneapolis philadelphia respectively,0
41,2012-06-20,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel richard ashton assistant general counsel steven kamin economist david wilcox economist,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel richard ashton assistant general counsel steven kamin economist david wilcox economist,0
42,2012-06-20,david altig thomas connors michael leahy william nelson simon potter david reifschneider mark sniderman william wascher john weinberg kei mu yi associate economists,david altig thomas connors michael leahy william nelson simon potter david reifschneider mark sniderman william wascher john weinberg kei mu yi associate economist,0
43,2012-06-20,brian sack manager system open market account,brian sack manager system open market account,0
44,2012-06-20,nellie liang director office financial stability policy research board governors,nellie liang director office financial stability policy research board governor,0
45,2012-06-20,jon faust andrew levin special advisors board office board members board governors,jon faust andrew levin special advisor board office board member board governor,0
