,Date,Original,Corpus,Class
0,2016-12-14,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2016-12-14,federal open market committee,federal open market committee,0
2,2016-12-14,monetary policy principles practice,monetary policy principle practice,0
3,2016-12-14,policy implementation,policy implementation,0
4,2016-12-14,reports,report,0
5,2016-12-14,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2016-12-14,institution supervision,institution supervision,0
7,2016-12-14,reports,report,0
8,2016-12-14,reporting forms,reporting form,0
9,2016-12-14,supervision  regulation letters,supervision regulation letter,0
10,2016-12-14,banking applications  legal developments,banking application legal development,0
11,2016-12-14,regulatory resources,regulatory resource,0
12,2016-12-14,banking  data structure,banking data structure,0
13,2016-12-14,regulations  statutes,regulation statute,0
14,2016-12-14,payment policies,payment policy,0
15,2016-12-14,reserve bank payment services  data,reserve bank payment service data,0
16,2016-12-14,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2016-12-14,research committees forums,research committee forum,0
18,2016-12-14,working papers notes,work paper note,0
19,2016-12-14,models tools,model tool,0
20,2016-12-14,bank assets liabilities,bank asset liability,0
21,2016-12-14,bank structure data,bank structure data,0
22,2016-12-14,business finance,business finance,0
23,2016-12-14,dealer financing terms,dealer financing term,0
24,2016-12-14,exchange rates international data,exchange rate international data,0
25,2016-12-14,financial accounts,financial account,0
26,2016-12-14,household finance,household finance,0
27,2016-12-14,industrial activity,industrial activity,0
28,2016-12-14,interest rates,interest rate,0
29,2016-12-14,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2016-12-14,money stock reserve balances,money stock reserve balance,0
31,2016-12-14,regulations,regulation,0
32,2016-12-14,supervision  enforcement,supervision enforcement,0
33,2016-12-14,community development,community development,0
34,2016-12-14,research  analysis,research analysis,0
35,2016-12-14,consumer resources,consumer resource,0
36,2016-12-14,december   ,december,0
37,2016-12-14,joint meeting federal open market committee board governors held offices board governors federal reserve system washington dc tuesday december   continued wednesday december   m,joint meeting federal open market committee board governor held office board governor federal reserve system washington dc tuesday december continued wednesday december m,0
38,2016-12-14,present janet yellen chair william dudley vice chairman lael brainard james bullard stanley fischer esther george loretta mester jerome powell eric rosengren daniel tarullo,present janet yellen chair william dudley vice chairman lael brainard james bullard stanley fischer esther george loretta mester jerome powell eric rosengren daniel tarullo,0
39,2016-12-14,charles evans patrick harker robert kaplan neel kashkari michael strine alternate members federal open market committee,charles evans patrick harker robert kaplan neel kashkari michael strine alternate member federal open market committee,0
40,2016-12-14,jeffrey lacker dennis lockhart john williams presidents federal reserve banks richmond atlanta san francisco respectively,jeffrey lacker dennis lockhart john williams president federal reserve bank richmond atlanta san francisco respectively,0
41,2016-12-14,brian madigan secretary matthew luecke deputy secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel michael held deputy general counsel steven kamin economist thomas laubach economist david wilcox economist,brian madigan secretary matthew luecke deputy secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel michael held deputy general counsel steven kamin economist thomas laubach economist david wilcox economist,0
42,2016-12-14,thomas connors david lebow stephen meyer christopher waller william wascher associate economists,thomas connors david lebow stephen meyer christopher waller william wascher associate economist,0
43,2016-12-14,simon potter manager system open market account,simon potter manager system open market account,0
44,2016-12-14,lorie logan deputy manager system open market account,lorie logan deputy manager system open market account,0
45,2016-12-14,robert dev,robert dev,0
46,2016-12-14,frierson secretary office secretary board governors,frierson secretary office secretary board governor,0
47,2016-12-14,matthew eichner director division reserve bank operations payment systems board governors michael gibson director division banking supervision regulation board governors,matthew eichner director division reserve bank operation payment system board governor michael gibson director division banking supervision regulation board governor,0
48,2016-12-14,margie shanks deputy secretary office secretary board governors,margie shank deputy secretary office secretary board governor,0
49,2016-12-14,james clouse deputy director division monetary affairs board governors andreas lehnert deputy director division financial stability board governors beth anne wilson deputy director division international finance board governors,james clouse deputy director division monetary affair board governor andreas lehnert deputy director division financial stability board governor beth anne wilson deputy director division international finance board governor,0
50,2016-12-14,trevor reeve senior special adviser chair office board members board governors,trevor reeve senior special adviser chair office board member board governor,0
51,2016-12-14,david bowman andrew figura joseph gruber ann mckeehan david reifschneider special advisers board office board members board governors,david bowman andrew figura joseph gruber ann mckeehan david reifschneider special adviser board office board member board governor,0
52,2016-12-14,linda robertson assistant board office board members board governors,linda robertson assistant board office board member board governor,0
53,2016-12-14,antulio bomfim robert tetlow joyce zickler senior advisers division monetary affairs board governors wayne passmore senior adviser division research statistics board governors,antulio bomfim robert tetlow joyce zickler senior adviser division monetary affair board governor wayne passmore senior adviser division research statistic board governor,0
54,2016-12-14,brian doyle associate director division international finance board governors stacey tevlin associate director division research statistics board governors,brian doyle associate director division international finance board governor stacey tevlin associate director division research statistic board governor,0
55,2016-12-14,stephanie aaronson assistant director division research statistics board governors christopher gust assistant director division monetary affairs board governors,stephanie aaronson assistant director division research statistic board governor christopher gust assistant director division monetary affair board governor,0
56,2016-12-14,kim adviser division monetary affairs board governors karen pence adviser division research statistics board governors,kim adviser division monetary affair board governor karen penny adviser division research statistic board governor,0
57,2016-12-14,penelope beattie assistant secretary office secretary board governors,penelope beattie assistant secretary office secretary board governor,0
58,2016-12-14,david small project manager division monetary affairs board governors,david small project manager division monetary affair board governor,0
59,2016-12-14,edward herbst lubomir petrasek principal economists division monetary affairs board governors,edward herbst lubomir petrasek principal economist division monetary affair board governor,0
60,2016-12-14,achilles sangster ii information management analyst division monetary affairs board governors,achilles sangster ii information management analyst division monetary affair board governor,0
61,2016-12-14,mark mullinix first vice president federal reserve bank richmond,mark mullinix first vice president federal reserve bank richmond,0
62,2016-12-14,david altig executive vice president federal reserve bank atlanta,david altig executive vice president federal reserve bank atlanta,0
63,2016-12-14,michael dotsey evan koenig spencer krane mark schweitzer senior vice presidents federal reserve banks philadelphia dallas chicago cleveland respectively,michael dotsey evan koenig spencer krane mark schweitzer senior vice president federal reserve bank philadelphia dallas chicago cleveland respectively,0
64,2016-12-14,terry fitzgerald giovanni olivei argia sbordone mark spiegel alexander wolman vice presidents federal reserve banks minneapolis boston new york san francisco richmond respectively,terry fitzgerald giovanni olivei argia sbordone mark spiegel alexander wolman vice president federal reserve bank minneapolis boston new york san francisco richmond respectively,0
65,2016-12-14,willem van zandweghe assistant vice president federal reserve bank kansas city,willem van zandweghe assistant vice president federal reserve bank kansa city,0
66,2016-12-14,rules regarding availability information committee unanimously voted amend rules regarding availability information rules order comply foia improvement act  make number technical changes,rule regard availability information committee unanimously vote amend rule regard availability information rule order comply foia improvement act make number technical change,0
67,2016-12-14, amended rules would published federal register interim final rule would become effective immediately publication,amend rule would publish federal register interim final rule would become effective immediately publication,0
68,2016-12-14,committee anticipated finalization rules appropriate changes incorporated based comments received public  day comment period following federal register notice,committee anticipate finalization rule appropriate change incorporate base comment receive public day comment period follow federal register notice,0
69,2016-12-14,secretary note amended rules published federal register december  ,secretary note amend rule publish federal register december,0
70,2016-12-14,developments financial markets open market operations manager system open market account soma reported developmentss global financial markets period since committee met november   ,development financial market open market operation manager system open market account soma report development global financial market period since committee met november,0
71,2016-12-14,nominal yields longer terms treasury securities rose substantially period reflecting higher real yields increase inflation compensation,nominal yield longer term treasury security rise substantially period reflect high real yield increase inflation compensation,0
72,2016-12-14,value dollar foreign exchange markets rose us equity indexes increased considerably credit spreadss corporate bonds narrowed,value dollar foreign exchange market rise u equity index increase considerably credit spread corporate bond narrow,0
73,2016-12-14,market pricing survey results indicated market participants come see high probability increase  basis points fomc target range federal funds rate meeting path federal funds rate anticipated market participants coming years steepened,market pricing survey result indicate market participant come see high probability increase basis point fomc target range federal fund rate meeting path federal fund rate anticipate market participant come year steepen,0
74,2016-12-14,surveys market participants indicated revised expectations government spending tax policy followings elections early november seen important reasons among several factors increase longer term treasury yields climb equity valuations rise dollar,survey market participant indicate revise expectation government spending tax policy following election early november see important reason among several factor increase longer term treasury yield climb equity valuation rise dollar,0
75,2016-12-14,manager also reported developments money markets open market operations,manager also report development money market open market operation,0
76,2016-12-14,market interest rates overnight repurchase agreements repos fell intermeeting period,market interest rate overnight repurchase agreement repos fell intermeeting period,0
77,2016-12-14,market participants pointed number factors contributing decline including lower demands funding securities dealers ample availability financing government money market funds mmfs,market participant point number factor contribute decline include low demand funding security dealer ample availability financing government money market fund mmfs,0
78,2016-12-14,decline repo rates together shift mmf assets toward government funds likely boosted usage system overnight reverse repurchase agreement on rrp facility period,decline repo rate together shift mmf asset toward government fund likely boost usage system overnight reverse repurchase agreement on rrp facility period,0
79,2016-12-14,contrast decline interest rates secured money market transactions effective federal funds rate generally remained near middle fomc   percent target range,contrast decline interest rate secure money market transaction effective federal fund rate generally remain near middle fomc percent target range,0
80,2016-12-14,manager also reported open market desk regular review operational readiness range open market operations,manager also report open market desk regular review operational readiness range open market operation,0
81,2016-12-14,unanimous vote committee ratified desk domestic transactions intermeeting period,unanimous vote committee ratify desk domestic transaction intermeeting period,0
82,2016-12-14,no intervention operations foreign currencies system account intermeeting period,no intervention operation foreign currency system account intermeeting period,0
83,2016-12-14,staff review economic situation information reviewed december   meeting indicated real gross domestic product gdp expanding moderate pace second half year labor market conditions continued strengthen recent months,staff review economic situation information review december meeting indicate real gross domestic product gdp expand moderate pace second half year labor market condition continued strengthen recent month,0
84,2016-12-14,consumer price inflation increased pace early year still running committee longer run objective  percent restrained part earlier declines energy prices prices non energy imports,consumer price inflation increase pace early year still run committee longer run objective percent restrain part earlier decline energy price price non energy import,0
85,2016-12-14,taken together range recent indicators showed labor market conditions tightened further,take together range recent indicator show labor market condition tighten far,0
86,2016-12-14,total nonfarm payroll employment increased solid pace october november unemployment rate declined reaching ,total nonfarm payroll employment increase solid pace october november unemployment rate decline reach,0
87,2016-12-14, percent november,percent november,0
88,2016-12-14,share workers employed part time economic reasons decreased however labor force participation rate employment population ratio edged net,share worker employ part time economic reason decrease however labor force participation rate employment population ratio edge net,0
89,2016-12-14,rates private sector job openings hiring quits generally little changed september october levels seen much current economic expansion,rate private sector job opening hire quits generally little change september october level see much current economic expansion,0
90,2016-12-14,four week moving average initial claims unemployment insurance benefits remained low,four week move average initial claim unemployment insurance benefit remain low,0
91,2016-12-14,labor productivity business sector flat four quarters ending third quarter,labor productivity business sector flat four quarter end third quarter,0
92,2016-12-14,measures labor compensation continued rise moderate rate,measure labor compensation continued rise moderate rate,0
93,2016-12-14,compensation per hour business sector rose  percent four quarters ending third quarter average hourly earnings employees increased   percent  months ending november,compensation per hour business sector rise percent four quarter end third quarter average hourly earnings employee increase percent month end november,0
94,2016-12-14,unemployment rates african americans hispanics whites declined recent months,unemployment rate african american hispanic white decline recent month,0
95,2016-12-14,unemployment rates african americans hispanics remained rate whites close levels seen recent recession,unemployment rate african american hispanic remain rate white close level see recent recession,0
96,2016-12-14,total industrial production flat october,total industrial production flat october,0
97,2016-12-14,manufacturing production mining output increased output utilities declined markedly unseasonably warm weather october,manufacturing production mining output increase output utility decline markedly unseasonably warm weather october,0
98,2016-12-14,automakers assembly schedules suggested motor vehicle production would roughly flat near term broader indicators manufacturing production new orders indexes national regional manufacturing surveys pointed toward modest gains factory output coming months,automaker assembly schedule suggest motor vehicle production would roughly flat near term broader indicator manufacturing production new order index national regional manufacturing survey point toward modest gain factory output come month,0
99,2016-12-14,real personal consumption expenditures pce appeared rising moderate pace fourth quarter,real personal consumption expenditure pce appear rise moderate pace fourth quarter,0
100,2016-12-14,consumer expenditures increased modestly october restrained decline spending energy services reflected unseasonably warm weather month,consumer expenditure increase modestly october restrain decline spending energy service reflect unseasonably warm weather month,0
101,2016-12-14,unit sales light motor vehicles higher october november average monthly sales third quarter,unit sale light motor vehicle high october november average monthly sale third quarter,0
102,2016-12-14,components nominal retail sales data used bureau economic analysis construct estimate pce rose moderately november,component nominal retail sale data use bureau economic analysis construct estimate pce rise moderately november,0
103,2016-12-14,recent readings key factors influence consumer spending continued gains employment real disposable personal income households net worth consistent moderate real pce growth fourth quarter whole,recent reading key factor influence consumer spending continued gain employment real disposable personal income household net worth consistent moderate real pce growth fourth quarter whole,0
104,2016-12-14,addition consumer sentiment measured university michigan surveys consumers moved higher november early december,addition consumer sentiment measure university michigan survey consumer move high november early december,0
105,2016-12-14,recent information housing market activity suggested real residential investment picking fourth quarter decreasing previous two quarters,recent information housing market activity suggest real residential investment pick fourth quarter decrease previous two quarter,0
106,2016-12-14,starts new single family homes multifamily units rose substantially october,start new single family home multifamily unit rise substantially october,0
107,2016-12-14,building permit issuance new single family homes tends good indicator underlying trend construction also increased,building permit issuance new single family home tends good indicator underlie trend construction also increase,0
108,2016-12-14,sales existing homes advanced although new home sales dipped,sale exist home advanced although new home sale dipped,0
109,2016-12-14,real private expenditures business equipment intellectual property seemed soft early fourth quarter,real private expenditure business equipment intellectual property seem soft early fourth quarter,0
110,2016-12-14,nominal shipments nondefense capital goods excluding aircraft edged october,nominal shipment nondefense capital good exclude aircraft edge october,0
111,2016-12-14,however new orders capital goods rose running level shipments suggesting pickup business spending equipment near term,however new order capital good rise run level shipment suggest pickup business spending equipment near term,0
112,2016-12-14,nominal business expenditures nonresidential structures declined october number oil gas rigs operation indicator spending structures drilling mining sector continued edge early december,nominal business expenditure nonresidential structure decline october number oil gas rig operation indicator spending structure drilling mining sector continued edge early december,0
113,2016-12-14,real government purchases looked rising modestly fourth quarter,real government purchase look rise modestly fourth quarter,0
114,2016-12-14,nominal federal government spending october november pointed increases real defense purchases fourth quarter,nominal federal government spending october november point increase real defense purchase fourth quarter,0
115,2016-12-14,payrolls state local governments expanded balance october november nominal construction spending governments rose october,payroll state local government expand balance october november nominal construction spending government rise october,0
116,2016-12-14,us international trade deficit widened october narrowing september,u international trade deficit widen october narrow september,0
117,2016-12-14,increasing september exports fell substantially october reflecting declines exports agricultural products consumer goods industrial supplies,increase september export fell substantially october reflect decline export agricultural product consumer good industrial supply,0
118,2016-12-14,imports october retraced september decline imports consumer goods capital goods rose,import october retrace september decline import consumer good capital good rise,0
119,2016-12-14,available trade data suggested real net exports would make negative contribution reals gdp growth fourth quarter,available trade data suggest real net export would make negative contribution real gdp growth fourth quarter,0
120,2016-12-14,totals consumer prices measured pce price index increased almost   percent  months ending october partly restrained recent decreases consumer food prices earlier declines consumer energy prices,total consumer price measure pce price index increase almost percent month end october partly restrain recent decrease consumer food price earlier decline consumer energy price,0
121,2016-12-14,core pce prices exclude food energy prices rose   percent period held part decreases prices non energy imports portion period pass earlier declines energy prices prices goods services,core pce price exclude food energy price rise percent period held part decrease price non energy import portion period pas earlier decline energy price price good service,0
122,2016-12-14,month period total consumer prices measured consumer price index cpi rose bit   percent core cpi inflation around  percent,month period total consumer price measure consumer price index cpi rise bit percent core cpi inflation around percent,0
123,2016-12-14,michigan survey measure median longer run inflation expectations edged up net november early december,michigan survey measure median longer run inflation expectation edge up net november early december,0
124,2016-12-14,measure longer run inflation expectations pce prices survey professional forecasters unchanged fourth quarter measures longer run inflation expectations desk survey primary dealers survey market participants also unchanged december,measure longer run inflation expectation pce price survey professional forecaster unchanged fourth quarter measure longer run inflation expectation desk survey primary dealer survey market participant also unchanged december,0
125,2016-12-14,foreign real gdp growth rebounded third quarter unusually subdued pace second quarter,foreign real gdp growth rebound third quarter unusually subdue pace second quarter,0
126,2016-12-14,bounceback driven primarily stronger economic growth canada mexico two countries second quarter weakness pronounced,bounceback driven primarily strong economic growth canada mexico two country second quarter weakness pronounce,0
127,2016-12-14,advanced foreign economies afes recent indicators consistent moderate pace economic activity fourth quarter,advanced foreign economy afes recent indicator consistent moderate pace economic activity fourth quarter,0
128,2016-12-14,economic growth also appeared slow uptick third quarter emerging market economies emes indicators mexico suggested return sustainable pace economic growth investment decelerated china,economic growth also appear slow uptick third quarter emerge market economy emes indicator mexico suggest return sustainable pace economic growth investment decelerate china,0
129,2016-12-14,inflation increased afes recent months remained significantly central bank targets,inflation increase afes recent month remain significantly central bank target,0
130,2016-12-14,inflation emes also moved up driven largely rebound chinese food prices and countries effects currency depreciation,inflation emes also move up driven largely rebound chinese food price and country effect currency depreciation,0
131,2016-12-14,staff review financial situation intermeeting period incomings economic data federal reserve communications reinforced market participants expectations increase target range federal funds rate december meeting,staff review financial situation intermeeting period incoming economic data federal reserve communication reinforce market participant expectation increase target range federal fund rate december meeting,0
132,2016-12-14,asset price movements well changes expected paths monetary policy beyond december appeared driven largely expectations expansionary fiscal policy aftermaths elections,asset price movement well change expect path monetary policy beyond december appear driven largely expectation expansionary fiscal policy aftermath election,0
133,2016-12-14,nominal treasury yields rose across maturity spectrum measures inflation compensation based treasury inflation protected securities continued move up,nominal treasury yield rise across maturity spectrum measure inflation compensation base treasury inflation protect security continued move up,0
134,2016-12-14,meanwhile broad equity price indexes increased credit spreads corporate bonds narrowed,meanwhile broad equity price index increase credit spread corporate bond narrow,0
