,Date,Original,Corpus,Class
0,2001-05-15,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday may   starting,meeting federal open market committee held office board governor federal reserve system washington dc tuesday may start,0
1,2001-05-15,messrs,messrs,0
2,2001-05-15,jordan mcteer santomero stern alternate members federal open market committee,jordan mcteer santomero stern alternate member federal open market committee,0
3,2001-05-15,messrs,messrs,0
4,2001-05-15,broaddus guynn parry presidents federal reserve banks richmond atlanta san francisco respectively,broaddus guynn parry president federal reserve bank richmond atlanta san francisco respectively,0
5,2001-05-15,mr kohn secretary economist mr gillum assistant secretary ms fox assistant secretary mr mattingly general counsel ms johnson economist mr stockton economist,mr kohn secretary economist mr gillum assistant secretary m fox assistant secretary mr mattingly general counsel m johnson economist mr stockton economist,0
6,2001-05-15,ms cumming messrs,m cumming messrs,0
7,2001-05-15,fuhrer hakkio howard lindsey rasche reinhart slifman wilcox associate economists,fuhrer hakkio howard lindsey rasche reinhart slifman wilcox associate economist,0
8,2001-05-15,mr kos manager system open market account,mr ko manager system open market account,0
9,2001-05-15,mr ettin deputy director division research statistics board governors,mr ettin deputy director division research statistic board governor,0
10,2001-05-15,mr simpson senior adviser division research statistics board governors,mr simpson senior adviser division research statistic board governor,0
11,2001-05-15,messrs,messrs,0
12,2001-05-15,connors  madigan oliner struckmeyer associate directors divisions international finance monetary affairs research statistics research statistics board governors,connors madigan oliner struckmeyer associate director division international finance monetary affair research statistic research statistic board governor,0
13,2001-05-15,mr whitesell assistant director division monetary affairs board governors,mr whitesell assistant director division monetary affair board governor,0
14,2001-05-15,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
15,2001-05-15,mr kumasaka assistant economist division monetary affairs board governors,mr kumasaka assistant economist division monetary affair board governor,0
16,2001-05-15,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
17,2001-05-15,mr connolly first vice president federal reserve bank boston,mr connolly first vice president federal reserve bank boston,0
18,2001-05-15,messrs,messrs,0
19,2001-05-15,beebe eisenbeis goodfriend mses,beebe eisenbeis goodfriend ms,0
20,2001-05-15,mester perelmuter messrs,mester perelmuter messrs,0
21,2001-05-15,rosenblum sniderman senior vice presidents federal reserve banks san francisco atlanta richmond philadelphia new york dallas cleveland respectively,rosenblum sniderman senior vice president federal reserve bank san francisco atlanta richmond philadelphia new york dallas cleveland respectively,0
22,2001-05-15,mr sullivan vice president federal reserve bank chicago,mr sullivan vice president federal reserve bank chicago,0
23,2001-05-15,mr weber senior research officer federal reserve bank minneapolis,mr weber senior research officer federal reserve bank minneapolis,0
24,2001-05-15,unanimous vote minutes meeting federal open market committee held march   approved,unanimous vote minute meeting federal open market committee held march approve,0
25,2001-05-15,manager system open market account reported recent developments foreign exchange markets,manager system open market account report recent development foreign exchange market,0
26,2001-05-15,no open market operations foreign currencies system account period since previous meeting,no open market operation foreign currency system account period since previous meeting,0
27,2001-05-15,manager also reported developments domestic financial markets system open market transactions government securities federal agency obligations period march   may  ,manager also report development domestic financial market system open market transaction government security federal agency obligation period march may,0
28,2001-05-15,unanimous vote committee ratified transactions,unanimous vote committee ratify transaction,0
29,2001-05-15,unanimous vote committee approved extension one year beginning december  system reciprocal currency swap arrangements bank canada bank mexico,unanimous vote committee approve extension one year begin december system reciprocal currency swap arrangement bank canada bank mexico,0
30,2001-05-15,arrangement bank canada amount  billion equivalent bank mexico amount  billion equivalent,arrangement bank canada amount billion equivalent bank mexico amount billion equivalent,0
31,2001-05-15,arrangements associated federal reserve participation north american framework agreement,arrangement associate federal reserve participation north american framework agreement,0
32,2001-05-15,early vote renew system participation swap arrangements maturing december relates provision party must provide six months prior notice intention terminate participation,early vote renew system participation swap arrangement mature december relates provision party must provide six month prior notice intention terminate participation,0
33,2001-05-15,committee turned discussion economic financial outlook implementation monetary policy intermeeting period ahead,committee turn discussion economic financial outlook implementation monetary policy intermeeting period ahead,0
34,2001-05-15,summary economic financial information available time meeting committee discussion provided below followed domestic policy directive approved committee issued federal reserve bank new york,summary economic financial information available time meeting committee discussion provide below follow domestic policy directive approve committee issue federal reserve bank new york,0
35,2001-05-15,information reviewed meeting suggested economic expansion remained sluggish,information review meeting suggest economic expansion remain sluggish,0
36,2001-05-15,household spending especially housing motor vehicles held relatively well business investment quite weak appeared decreasing further,household spending especially housing motor vehicle held relatively well business investment quite weak appear decrease far,0
37,2001-05-15,persistent inventory overhangs number sectors led additional substantial cuts manufacturing production,persistent inventory overhang number sector lead additional substantial cut manufacturing production,0
38,2001-05-15,reflecting part downtrend manufacturing output labor demand weakened considerably unemployment risen,reflect part downtrend manufacturing output labor demand weaken considerably unemployment risen,0
39,2001-05-15,price inflation picked little but abstracting energy remained relatively subdued,price inflation picked little but abstract energy remain relatively subdue,0
40,2001-05-15,private nonfarm payroll employment fell sharply april small drop march,private nonfarm payroll employment fell sharply april small drop march,0
41,2001-05-15,manufacturing construction service sector recorded large payroll declines april gains elsewhere small,manufacturing construction service sector record large payroll decline april gain elsewhere small,0
42,2001-05-15,unemployment rate increased further ,unemployment rate increase far,0
43,2001-05-15, percent april initial claims unemployment insurance averaged four weeks ended april  highest level since ,percent april initial claim unemployment insurance average four week end april high level since,0
44,2001-05-15,industrial production declined appreciably april,industrial production decline appreciably april,0
45,2001-05-15,manufacturing output registered seventh consecutive monthly drop robust boost mining activity associated strong gains crude oil gas production offset decrease utilities output period unusually warm weather,manufacturing output register seventh consecutive monthly drop robust boost mining activity associate strong gain crude oil gas production offset decrease utility output period unusually warm weather,0
46,2001-05-15,manufacturing production motor vehicles parts unchanged april surged february march output high tech equipment continued trend steeply downward widespread weakness manufacture industrial products,manufacturing production motor vehicle part unchanged april surge february march output high tech equipment continued trend steeply downward widespread weakness manufacture industrial product,0
47,2001-05-15,reflecting production cutbacks rate utilization manufacturing capacity fell even long run average,reflect production cutback rate utilization manufacturing capacity fell even long run average,0
48,2001-05-15,consumer spending held relatively well thus far year despite deceleration personal incomes reduced household net worth deterioration consumer sentiment since last autumn,consumer spending held relatively well thus far year despite deceleration personal income reduce household net worth deterioration consumer sentiment since last autumn,0
49,2001-05-15,solid first quarter gain nominal retail sales rose briskly april reflecting strong outlays general merchandise apparel stores building material outlets automotive dealers,solid first quarter gain nominal retail sale rise briskly april reflect strong outlay general merchandise apparel store building material outlet automotive dealer,0
50,2001-05-15,growth spending services slowed first quarter latest data partly weather related drop consumption energy services,growth spending service slow first quarter late data partly weather related drop consumption energy service,0
51,2001-05-15,low mortgage rates continued provide support residential building activity,low mortgage rate continued provide support residential building activity,0
52,2001-05-15,first quarter average total housing starts strongest quarterly reading year despite march decline starts might exaggerated unusual weather patterns,first quarter average total housing start strong quarterly reading year despite march decline start might exaggerated unusual weather pattern,0
53,2001-05-15,addition sales new existing homes remained brisk march,addition sale new exist home remain brisk march,0
54,2001-05-15,new home sales reached new high march sales existing homes little record high june ,new home sale reach new high march sale exist home little record high june,0
55,2001-05-15,background sluggish economy deteriorating earnings business capital spending equipment software declined somewhat first quarter,background sluggish economy deteriorate earnings business capital spending equipment software decline somewhat first quarter,0
56,2001-05-15,increased purchases cars trucks among areas strength business equipment expenditures elsewhere outlays high tech equipment decreased quarterly basis first time since  recession spending equipment industrial machinery changed little,increase purchase car truck among area strength business equipment expenditure elsewhere outlay high tech equipment decrease quarterly basis first time since recession spending equipment industrial machinery change little,0
57,2001-05-15,moreover recent data orders nondefense capital goods suggested slippage future spending equipment likely,moreover recent data order nondefense capital good suggest slippage future spending equipment likely,0
58,2001-05-15,contrast nonresidential construction continued expand briskly expenditures oil gas exploration surged first quarter nonresidential building activity continued rapid pace sizable gains recorded major categories buildings,contrast nonresidential construction continued expand briskly expenditure oil gas exploration surge first quarter nonresidential building activity continued rapid pace sizable gain record major category building,0
59,2001-05-15,business inventories book value basis fell steeply march roughly half decline reflecting runoff motor vehicle stocks wholesale retail levels,business inventory book value basis fell steeply march roughly half decline reflect runoff motor vehicle stock wholesale retail level,0
60,2001-05-15,despite sharp liquidation inventories manufacturing sector february march aggregate inventory shipments ratio sector edged higher march level well year ago,despite sharp liquidation inventory manufacturing sector february march aggregate inventory shipment ratio sector edge high march level well year ago,0
61,2001-05-15,wholesale trade sector aggregate stocks dropped somewhat balance first quarter sector stock sales ratio edged lower nonetheless sector ratio march also level year earlier,wholesale trade sector aggregate stock drop somewhat balance first quarter sector stock sale ratio edge low nonetheless sector ratio march also level year earlier,0
62,2001-05-15,retail inventories ran february march small january rise sector inventory sales ratio decreased somewhat balance around middle range past twelve months,retail inventory ran february march small january rise sector inventory sale ratio decrease somewhat balance around middle range past twelve month,0
63,2001-05-15,us trade deficit goods services narrowed considerably february reflecting rise value exports sharp drop value imports,u trade deficit good service narrow considerably february reflect rise value export sharp drop value import,0
64,2001-05-15,average deficit first two months year smaller fourth quarter,average deficit first two month year small fourth quarter,0
65,2001-05-15,nonetheless exports january february period fourth quarter average notable declines occurring automotive products industrial supplies semiconductors,nonetheless export january february period fourth quarter average notable decline occur automotive product industrial supply semiconductor,0
66,2001-05-15,slowdown imports january february broadly spread across trade categories largest decreases occurring automotive products high tech goods oil,slowdown import january february broadly spread across trade category large decrease occur automotive product high tech good oil,0
67,2001-05-15,recent information indicated economic activity foreign industrial countries decelerated since fourth quarter,recent information indicate economic activity foreign industrial country decelerate since fourth quarter,0
68,2001-05-15,expansion euro area united kingdom canada appeared slowed significantly japanese economy seemed faltered brief rebound late last year,expansion euro area united kingdom canada appear slow significantly japanese economy seem falter brief rebound late last year,0
69,2001-05-15,addition economic growth major developing countries softened markedly slowdown countries reflecting weaker external demand,addition economic growth major develop country soften markedly slowdown country reflect weaker external demand,0
70,2001-05-15,overall inflation held thus far year deceleration energy prices measures core price inflation picked bit,overall inflation held thus far year deceleration energy price measure core price inflation picked bit,0
71,2001-05-15,total consumer price index cpi increased moderately february march latest data increase index past twelve months smaller previous twelve month period reflecting reduced increases energy prices,total consumer price index cpi increase moderately february march late data increase index past twelve month small previous twelve month period reflect reduce increase energy price,0
72,2001-05-15,contrast core cpi inflation picked slightly february march period year year basis,contrast core cpi inflation picked slightly february march period year year basis,0
73,2001-05-15,however inflation measured core personal consumption expenditure pce chain type price index though also running little higher february march recorded small decline year year basis,however inflation measure core personal consumption expenditure pce chain type price index though also run little high february march record small decline year year basis,0
74,2001-05-15,producer level core finished goods inflation subdued march april moved somewhat year year basis,producer level core finish good inflation subdue march april move somewhat year year basis,0
75,2001-05-15,regard labor costs growth employment cost index eci hourly compensation picked noticeably first quarter year however gain compensation four quarters ended march little large increase four quarter period ended march ,regard labor cost growth employment cost index eci hourly compensation picked noticeably first quarter year however gain compensation four quarter end march little large increase four quarter period end march,0
76,2001-05-15,contrast average hourly earnings production nonsupervisory workers rose briskly april year year basis,contrast average hourly earnings production nonsupervisory worker rise briskly april year year basis,0
77,2001-05-15,meeting march   committee adopted directive called maintaining conditions reserve markets consistent decrease  basis points intended level federal funds rate  percent,meeting march committee adopt directive call maintain condition reserve market consistent decrease basis point intend level federal fund rate percent,0
78,2001-05-15,action conjunction easing  percentage point april  intended help promote satisfactory economic expansion going forward,action conjunction ease percentage point april intend help promote satisfactory economic expansion go forward,0
79,2001-05-15,current conditions members agreed balance risks remained weighted toward conditions could generate economic weakness foreseeable future,current condition member agree balance risk remain weight toward condition could generate economic weakness foreseeable future,0
80,2001-05-15,federal funds traded rates near committee target levels intermeeting period,federal fund trade rate near committee target level intermeeting period,0
81,2001-05-15,short term interest rates generally fell somewhat less reduction federal funds rate markets anticipated easing policy though part,short term interest rate generally fell somewhat less reduction federal fund rate market anticipate ease policy though part,0
82,2001-05-15,contrast declines short term rates longer term yields rose balance investors apparently became confident pickup output growth supported part improved prospects substantial federal tax reductions,contrast decline short term rate longer term yield rise balance investor apparently become confident pickup output growth support part improve prospect substantial federal tax reduction,0
83,2001-05-15,optimistic assessment economic outlook unexpected intermeeting easing action apparently contributed narrowing risk premiums lower grade private debt obligations rise equity prices,optimistic assessment economic outlook unexpected intermeeting ease action apparently contribute narrow risk premium low grade private debt obligation rise equity price,0
84,2001-05-15,better expected first quarter earnings also boosted stock prices broad indexess stock market prices moved substantially higher,well expect first quarter earnings also boost stock price broad index stock market price move substantially high,0
85,2001-05-15,foreign exchange markets trade weighted value dollar terms many major foreign currencies changed little balance intermeeting interval,foreign exchange market trade weight value dollar term many major foreign currency change little balance intermeeting interval,0
86,2001-05-15,number major foreign central banks cut policy rates period less two easing steps united states,number major foreign central bank cut policy rate period less two ease step united state,0
87,2001-05-15,dollar appreciation euro offset decline terms yen canadian dollar,dollar appreciation euro offset decline term yen canadian dollar,0
88,2001-05-15,dollar also essentially unchanged terms index currencies important trading partners,dollar also essentially unchanged term index currency important trading partner,0
89,2001-05-15,value mexican peso rose appreciably dollar monetary authorities maintained tight policy stance spreads mexican debt narrowed,value mexican peso rise appreciably dollar monetary authority maintain tight policy stance spread mexican debt narrow,0
90,2001-05-15,contrast concerns potential spillovers argentina worsening financial difficulties depressed value brazilian real relative dollar,contrast concern potential spillover argentina worsen financial difficulty depressed value brazilian real relative dollar,0
91,2001-05-15,broad monetary aggregates continued grow rapidly march april,broad monetary aggregate continued grow rapidly march april,0
92,2001-05-15,addition effects lower market interest rates extensive mortgage financing activity flight safety volatile equity markets likely added strong upward trend,addition effect low market interest rate extensive mortgage financing activity flight safety volatile equity market likely add strong upward trend,0
93,2001-05-15,expansion bolstered robust growth institution money funds greater issuance managed liabilities included aggregate help finance faster growth bank credit shift bank funding foreigns sources,expansion bolster robust growth institution money fund great issuance manage liability include aggregate help finance faster growth bank credit shift bank funding foreigns source,0
94,2001-05-15,debt domestic nonfinancial sectors grown moderate pace balance april,debt domestic nonfinancial sector grown moderate pace balance april,0
95,2001-05-15,staff forecast prepared meeting suggested that period slow growth associated part inventory correction economic expansion would gradually regain strength next two years move back toward rate near staff current estimate growth economy potential output,staff forecast prepared meeting suggest that period slow growth associate part inventory correction economic expansion would gradually regain strength next two year move back toward rate near staff current estimate growth economy potential output,0
96,2001-05-15,period subpar expansion expected foster easing pressures resources moderation core price inflation,period subpar expansion expect foster ease pressure resource moderation core price inflation,0
97,2001-05-15,despite substantial easing stance monetary policy forecast anticipated expansion domestic final demand would held back extent developments financial markets particular decline household net worth associated earlier downturn equity prices continuation relatively stringent terms conditions types loans financial institutions appreciation dollar,despite substantial ease stance monetary policy forecast anticipate expansion domestic final demand would held back extent development financial market particular decline household net worth associate earlier downturn equity price continuation relatively stringent term condition type loan financial institution appreciation dollar,0
98,2001-05-15,partly result decline household wealth growth consumer spending expected remain relatively low time housing demand would increase little recent level,partly result decline household wealth growth consumer spending expect remain relatively low time housing demand would increase little recent level,0
99,2001-05-15,however business fixed investment notably outlays equipment software would resume relatively good growth period adjustment capital stocks desirable levels projected recovery growth foreign economies seen providing increased supports exports fiscal policy assumed become expansionary,however business fix investment notably outlay equipment software would resume relatively good growth period adjustment capital stock desirable level project recovery growth foreign economy see provide increase support export fiscal policy assume become expansionary,0
100,2001-05-15,committee discussion current prospective economic developments members commented slowdown expansion quite sluggish pace likely prolonged anticipated earlier indeed economy displaying signs fragility inventories still appearing excessive sectors not entirely clear slowing growth economy bottomed out,committee discussion current prospective economic development member comment slowdown expansion quite sluggish pace likely prolong anticipate earlier indeed economy display sign fragility inventory still appear excessive sector not entirely clear slow growth economy bottom out,0
101,2001-05-15,despite crosscurrents uncertainties involved members saw upturn economic expansion later year likely outlook,despite crosscurrent uncertainty involve member saw upturn economic expansion later year likely outlook,0
102,2001-05-15,view premised large measure lagged effects committee relatively aggressive easing actions year including easing might adopted meeting growing prospects fiscal policy stimulus later year generally favorable effects still substantial productivity gains profit opportunities income growth hence business household demands goods services,view premise large measure lag effect committee relatively aggressive ease action year include ease might adopt meeting grow prospect fiscal policy stimulus later year generally favorable effect still substantial productivity gain profit opportunity income growth hence business household demand good service,0
103,2001-05-15,business profits stabilized final demand firmed inventory liquidation would come end adding upward momentum economic activity,business profit stabilize final demand firm inventory liquidation would come end add upward momentum economic activity,0
104,2001-05-15,members uncertain degree timing strengthening final demand although relatively prompt strong rebound could not ruled out many saw variety factors pointed possibility upturn could weaker delayed central tendencies expectations,member uncertain degree timing strengthen final demand although relatively prompt strong rebound could not rule out many saw variety factor point possibility upturn could weaker delayed central tendency expectation,0
105,2001-05-15,regard outlook inflation number members expressed concern tendency measures inflation edge higher year many members expected easing pressures labor product markets already occurred likely continue months ahead would damp inflation going forward,regard outlook inflation number member express concern tendency measure inflation edge high year many member expect ease pressure labor product market already occur likely continue month ahead would damp inflation go forward,0
106,2001-05-15,review developments across nation members referred quite sluggish economic conditions many parts country,review development across nation member refer quite sluggish economic condition many part country,0
107,2001-05-15,weakness remained especially pronounced manufacturing reflected employment data april widespread anecdotal reports softening spread sectors economy well,weakness remain especially pronounce manufacturing reflect employment data april widespread anecdotal report soften spread sector economy well,0
108,2001-05-15,time pockets strength could found number industries notably energy construction overall business activity continued display considerable vigor number regions,time pocket strength could found number industry notably energy construction overall business activity continued display considerable vigor number region,0
109,2001-05-15,members noted business confidence deteriorated also observed pessimism tended limited nearer term accompanied favorable expectations regarding outlook later year ,member note business confidence deteriorate also observe pessimism tend limited nearer term accompany favorable expectation regard outlook later year,0
110,2001-05-15,regard outlook key sectors economy number members commented consumer spending held reasonably well recent months despite variety adverse developments including negative wealth effects stock market declines widely publicized job cutbacks heavy consumer debt loads previous overspending many consumers,regard outlook key sector economy number member comment consumer spending held reasonably well recent month despite variety adverse development include negative wealth effect stock market decline widely publicize job cutback heavy consumer debt load previous overspend many consumer,0
111,2001-05-15,recent survey indicated consumer sentiment firmed little survey results yet confirmed additional surveys level consumer confidence still well earlier highs,recent survey indicate consumer sentiment firm little survey result yet confirm additional survey level consumer confidence still well earlier high,0
112,2001-05-15,past consumer spending attitudes likely would depend importantly trends employment income increases unemployment period ahead along negative wealth effects earlier stock market price declines persistence high energy costs likely constrain growth consumer expenditures coming quarters,past consumer spending attitude likely would depend importantly trend employment income increase unemployment period ahead along negative wealth effect earlier stock market price decline persistence high energy cost likely constrain growth consumer expenditure come quarter,0
113,2001-05-15,household expenditures home construction maintained relatively robust level recent months evidently reflecting cushioning effects attractive mortgage interest rates,household expenditure home construction maintain relatively robust level recent month evidently reflect cushion effect attractive mortgage interest rate,0
114,2001-05-15,housing activity described source strength many regions,housing activity described source strength many region,0
115,2001-05-15,housing prices tended edge higher across nation though signs price appreciation eased parts country notably west coast,housing price tend edge high across nation though sign price appreciation ease part country notably west coast,0
116,2001-05-15,prevailing negative influences household spending might spill bit housing activity year ahead current developments housing markets might read signaling marked weakening sector economy,prevail negative influence household spending might spill bit housing activity year ahead current development housing market might read signal marked weaken sector economy,0
117,2001-05-15,softening business demand capital equipment accounted much slowdown growth final demand late  early ,soften business demand capital equipment account much slowdown growth final demand late early,0
118,2001-05-15,latest available data new orders pointed further possibly larger declines business spending equipment software months ahead,late available data new order point far possibly large decline business spending equipment software month ahead,0
119,2001-05-15,members cited anecdotal survey reports indicated many business firms canceling cutting back stretching planned capital expenditures,member cite anecdotal survey report indicate many business firm cancel cut back stretch plan capital expenditure,0
120,2001-05-15,difficult see signs significant near term turnaround business spending equipment software timing strength subsequent rebound would depend importantly outlook sales profits,difficult see sign significant near term turnaround business spending equipment software timing strength subsequent rebound would depend importantly outlook sale profit,0
121,2001-05-15,regard profit expectations recent data showed continued markdowns pace downward revisions diminishing,regard profit expectation recent data show continued markdowns pace downward revision diminish,0
