,Date,Original,Corpus,Class
0,2008-01-30,january   ,january,0
1,2008-01-30,presentmr bernanke chairmanmr geithner vice chairmanmr fishermr kohnmr krosznermr mishkinms pianaltomr plossermr sternmr warsh,presentmr bernanke chairmanmr geithner vice chairmanmr fishermr kohnmr krosznermr mishkinms pianaltomr plossermr sternmr warsh,0
2,2008-01-30,messrs,messrs,0
3,2008-01-30,evans lacker lockhart ms yellen alternate members federal open market committee,evans lacker lockhart m yellen alternate member federal open market committee,0
4,2008-01-30,messrs,messrs,0
5,2008-01-30,hoenig poole rosengren presidents federal reserve banks kansas city st louis boston respectively,hoenig poole rosengren president federal reserve bank kansa city st louis boston respectively,0
6,2008-01-30,mr madigan secretary economistms danker deputy secretarymr skidmore assistant secretaryms smith assistant secretarymr alvarez general counselmr baxter deputy general counselmr sheets economistmr stockton economist,mr madigan secretary economistms danker deputy secretarymr skidmore assistant secretaryms smith assistant secretarymr alvarez general counselmr baxter deputy general counselmr sheet economistmr stockton economist,0
7,2008-01-30,messrs,messrs,0
8,2008-01-30,connors english kamin ms mester messrs,connors english kamin m mester messrs,0
9,2008-01-30,rosenblum slifman sniderman tracy wilcox associate economists,rosenblum slifman sniderman tracy wilcox associate economist,0
10,2008-01-30,mr dudley manager system open market account,mr dudley manager system open market account,0
11,2008-01-30,mr struckmeyer deputy staff director office staff director management board governors,mr struckmeyer deputy staff director office staff director management board governor,0
12,2008-01-30,mr parkinson deputy director division research statistics board governors,mr parkinson deputy director division research statistic board governor,0
13,2008-01-30,mr clouse senior associate director division monetary affairs board governors,mr clouse senior associate director division monetary affair board governor,0
14,2008-01-30,ms liang messrs,m liang messrs,0
15,2008-01-30,reifschneider wascher associate directors division research statistics board governors,reifschneider wascher associate director division research statistic board governor,0
16,2008-01-30,ms barger mr greenlee associate directors division banking supervision regulation board governors,m barger mr greenlee associate director division banking supervision regulation board governor,0
17,2008-01-30,mr gibson deputy associate director division research statistics board governors,mr gibson deputy associate director division research statistic board governor,0
18,2008-01-30,mr dale senior adviser division monetary affairs board governors,mr dale senior adviser division monetary affair board governor,0
19,2008-01-30,mr oliner senior adviser division research statistics board governors,mr oliner senior adviser division research statistic board governor,0
20,2008-01-30,messrs,messrs,0
21,2008-01-30,durham perli assistant directors division monetary affairs board governors,durham perli assistant director division monetary affair board governor,0
22,2008-01-30,mr blanchard assistant board office board members board governors,mr blanchard assistant board office board member board governor,0
23,2008-01-30,mr small project manager division monetary affairs board governors,mr small project manager division monetary affair board governor,0
24,2008-01-30,mr bassett senior economist division monetary affairs board governors,mr bassett senior economist division monetary affair board governor,0
25,2008-01-30,mr doyle senior economist division international finance board governors,mr doyle senior economist division international finance board governor,0
26,2008-01-30,ms kusko  senior economist division research statistics board governors,m kusko senior economist division research statistic board governor,0
27,2008-01-30,mr luecke senior financial analyst division monetary affairs board governors,mr luecke senior financial analyst division monetary affair board governor,0
28,2008-01-30,mr driscoll economist division monetary affairs board governors,mr driscoll economist division monetary affair board governor,0
29,2008-01-30,ms low open market secretariat specialist division monetary affairs board governors,m low open market secretariat specialist division monetary affair board governor,0
30,2008-01-30,ms green first vice president federal reserve bank richmond,m green first vice president federal reserve bank richmond,0
31,2008-01-30,messrs,messrs,0
32,2008-01-30,fuhrer judd executive vice presidents federal reserve banks boston san francisco respectively,fuhrer judd executive vice president federal reserve bank boston san francisco respectively,0
33,2008-01-30,messrs,messrs,0
34,2008-01-30,altig angulo mses,altig angulo ms,0
35,2008-01-30,hirtle mosser messrs,hirtle mosser messrs,0
36,2008-01-30,peters rasche senior vice presidents federal reserve banks atlanta new york new york new york new york st louis respectively,peter rasche senior vice president federal reserve bank atlanta new york new york new york new york st louis respectively,0
37,2008-01-30,mr hakkio senior adviser federal reserve bank kansas city,mr hakkio senior adviser federal reserve bank kansa city,0
38,2008-01-30,mr krane vice president federal reserve bank chicago,mr krane vice president federal reserve bank chicago,0
39,2008-01-30,mr weber senior research officer federal reserve bank minneapolis,mr weber senior research officer federal reserve bank minneapolis,0
40,2008-01-30,attended wednesday session,attend wednesday session,0
41,2008-01-30,return text,return text,0
42,2008-01-30,attended portion meeting relating analysis policy issues raised financial market developments,attend portion meeting relate analysis policy issue raise financial market development,0
43,2008-01-30,return text,return text,0
44,2008-01-30,attended portion meeting relating economic outlook monetary policy decision,attend portion meeting relate economic outlook monetary policy decision,0
45,2008-01-30,return text,return text,0
46,2008-01-30,agenda meeting reported advices election following members alternate members federal open market committee term beginning january   received individuals executed oaths office,agenda meeting report advice election follow member alternate member federal open market committee term begin january receive individual execute oath office,0
47,2008-01-30,elected members alternate members follows,elect member alternate member follow,0
48,2008-01-30,timothy geithner president federal reserve bank new york christine cumming first vice president federal reserve bank new york alternate,timothy geithner president federal reserve bank new york christine cumming first vice president federal reserve bank new york alternate,0
49,2008-01-30,charles plosser president federal reserve bank philadelphia jeffrey lacker president federal reserve bank richmond alternate,charles plosser president federal reserve bank philadelphia jeffrey lacker president federal reserve bank richmond alternate,0
50,2008-01-30,sandra pianalto president federal reserve bank cleveland charles evans president federal reserve bank chicago alternate,sandra pianalto president federal reserve bank cleveland charles evans president federal reserve bank chicago alternate,0
51,2008-01-30,richard fisher president federal reserve bank dallas dennis lockhart president federal reserve bank atlanta alternate,richard fisher president federal reserve bank dallas dennis lockhart president federal reserve bank atlanta alternate,0
52,2008-01-30,gary stern president federal reserve bank minneapolis janet yellen president federal reserve bank san francisco alternate,gary stern president federal reserve bank minneapolis janet yellen president federal reserve bank san francisco alternate,0
53,2008-01-30,unanimous vote following officers federal open market committee selected serve selection successors first regularly scheduled meeting committee ,unanimous vote follow officer federal open market committee select serve selection successor first regularly schedule meeting committee,0
54,2008-01-30,unanimous vote committee made amendments rules program security fomc information,unanimous vote committee make amendment rule program security fomc information,0
55,2008-01-30,amendments primarily addressed committee practice approving minutes via notation vote attendance committee meetings access committee information system employees,amendment primarily address committee practice approve minute via notation vote attendance committee meeting access committee information system employee,0
56,2008-01-30,unanimous vote federal reserve bank new york selected execute transactions system open market account,unanimous vote federal reserve bank new york select execute transaction system open market account,0
57,2008-01-30,unanimous vote william dudley selected serve pleasure committee manager system open market account understanding selection subject satisfactory federal reserve bank new york,unanimous vote william dudley select serve pleasure committee manager system open market account understand selection subject satisfactory federal reserve bank new york,0
58,2008-01-30,unanimous vote authorization domestic open market operations reaffirmed form shown below,unanimous vote authorization domestic open market operation reaffirm form show below,0
59,2008-01-30,authorization domestic open market operationsreaffirmed january  ,authorization domestic open market operationsreaffirmed january,0
60,2008-01-30,federal open market committee authorizes directs federal reserve bank new york extent necessary carry recent domestic policy directive adopted meeting committee,federal open market committee authorizes directs federal reserve bank new york extent necessary carry recent domestic policy directive adopt meeting committee,0
61,2008-01-30,buy sells government securities including securities federal financing bank securities direct obligations of fully guaranteed principal interest by agency united states open market securities dealers foreign international accounts maintained federal reserve bank new york cash regular deferred delivery basis system open market account market prices and account exchange maturings government federal agency securities treasury individual agencies allow mature without replacement,buy sell government security include security federal financing bank security direct obligation of fully guaranteed principal interest by agency united state open market security dealer foreign international account maintain federal reserve bank new york cash regular defer delivery basis system open market account market price and account exchange maturings government federal agency security treasury individual agency allow mature without replacement,0
62,2008-01-30,buys government securities obligations direct obligations of fully guaranteed principal interest by agency united states dealers account system open market account agreements repurchase securities obligations  business days less rates that unless otherwise expressly authorized committee shall determined competitive bidding applying reasonable limitations volume agreements individual dealers,buy government security obligation direct obligation of fully guaranteed principal interest by agency united state dealer account system open market account agreement repurchase security obligation business day less rate that unless otherwise expressly authorize committee shall determine competitive bidding apply reasonable limitation volume agreement individual dealer,0
63,2008-01-30,sells government securities obligations direct obligations of fully guaranteed principal interest by agency united states dealers system open market account agreements resale dealers securities obligations  business days less rates that unless otherwise expressly authorized committee shall determined competitive bidding applying reasonable limitations volume agreements individual dealers,sell government security obligation direct obligation of fully guaranteed principal interest by agency united state dealer system open market account agreement resale dealer security obligation business day less rate that unless otherwise expressly authorize committee shall determine competitive bidding apply reasonable limitation volume agreement individual dealer,0
64,2008-01-30,order ensure effective conduct open market operations federal open market committee authorizes federal reserve bank new york lend overnight basiss government securities held system open market account dealers rates shall determined competitive bidding,order ensure effective conduct open market operation federal open market committee authorizes federal reserve bank new york lend overnight basis government security held system open market account dealer rate shall determine competitive bidding,0
65,2008-01-30,federal reserve bank new york shall set minimum lending fee consistent objectives program apply reasonable limitations total amount specific issue may auctioned amount securities dealer may borrow,federal reserve bank new york shall set minimum lending fee consistent objective program apply reasonable limitation total amount specific issue may auction amount security dealer may borrow,0
66,2008-01-30,federal reserve bank new york may reject bids could facilitate dealer ability control single issue determined solely federal reserve bank new york,federal reserve bank new york may reject bid could facilitate dealer ability control single issue determine solely federal reserve bank new york,0
67,2008-01-30,order ensure effective conduct open market operations assisting provision short term investments foreign international accounts maintained federal reserve bank new york accounts maintained federal reserve bank new york fiscal agent united states pursuant section  federal reserve act federal open market committee authorizes directs federal reserve bank new york system open market account sells government securities accounts bases set forth paragrapha agreements providing resale accounts securities  business days less terms comparable available transactions market new york bank account appropriate undertake dealers subject conditions imposed purchases sales securities paragraphb repurchase agreementss government agency securities arrange corresponding sale repurchase agreements account foreign international fiscal agency accounts maintained bank,order ensure effective conduct open market operation assist provision short term investment foreign international account maintain federal reserve bank new york account maintain federal reserve bank new york fiscal agent united state pursuant section federal reserve act federal open market committee authorizes directs federal reserve bank new york system open market account sell government security account base set forth paragrapha agreement provide resale account security business day less term comparable available transaction market new york bank account appropriate undertake dealer subject condition impose purchase sale security paragraphb repurchase agreement government agency security arrange correspond sale repurchase agreement account foreign international fiscal agency account maintain bank,0
68,2008-01-30,transactions undertaken accounts provisions paragraph may provide service fee appropriate,transaction undertaken account provision paragraph may provide service fee appropriate,0
69,2008-01-30,execution committee decision regarding policy intermeeting period committee authorizes directs federal reserve bank new york upon instruction chairman committee adjust somewhat exceptional circumstances degree pressure reserve positions hence intended federal funds rate,execution committee decision regard policy intermeeting period committee authorizes directs federal reserve bank new york upon instruction chairman committee adjust somewhat exceptional circumstance degree pressure reserve position hence intend federal fund rate,0
70,2008-01-30,adjustment shall made context committee discussion decision recent meeting committee long run objectives price stability sustainable economic growth shall based economic financial monetary developments intermeeting period,adjustment shall make context committee discussion decision recent meeting committee long run objective price stability sustainable economic growth shall base economic financial monetary development intermeeting period,0
71,2008-01-30,consistent committee practice chairman feasible consult committee making adjustment,consistent committee practice chairman feasible consult committee make adjustment,0
72,2008-01-30,unanimous vote committee approved authorization foreign currency operations amendment paragraph ,unanimous vote committee approve authorization foreign currency operation amendment paragraph,0
73,2008-01-30,d,d,0
74,2008-01-30,regarding maximum open position foreign currencies,regard maximum open position foreign currency,0
75,2008-01-30,accordingly authorization foreign currency operations adopted shown below,accordingly authorization foreign currency operation adopt show below,0
76,2008-01-30,authorization foreign currency operationsamended january  ,authorization foreign currency operationsamended january,0
77,2008-01-30,federal open market committee authorizes directs federal reserve bank new york system open market account extent necessary carry committee foreign currency directive express authorizations committee pursuant thereto conformity procedural instructions committee may issue time time,federal open market committee authorizes directs federal reserve bank new york system open market account extent necessary carry committee foreign currency directive express authorization committee pursuant thereto conformity procedural instruction committee may issue time time,0
78,2008-01-30,purchase sell following foreign currencies form cable transfers spot forward transactions open market home abroad including transactionss treasury us exchange stabilization fund established section  gold reserve act  foreign monetary authorities bank international settlements international financial institutions,purchase sell follow foreign currency form cable transfer spot forward transaction open market home abroad include transactions treasury u exchange stabilization fund establish section gold reserve act foreign monetary authority bank international settlement international financial institution,0
79,2008-01-30,hold balances of outstanding forward contracts receive deliver foreign currencies listed paragraph above,hold balance of outstanding forward contract receive deliver foreign currency list paragraph above,0
80,2008-01-30,draw foreign currencies permit foreign banks draw dollars reciprocal currency arrangements listed paragraph  below provided drawings either party arrangement shall fully liquidated within  months amount outstanding time first drawn unless committee exceptional circumstances specifically authorizes delay,draw foreign currency permit foreign bank draw dollar reciprocal currency arrangement list paragraph below provide drawing either party arrangement shall fully liquidate within month amount outstanding time first drawn unless committee exceptional circumstance specifically authorizes delay,0
81,2008-01-30,maintain overall open position foreign currencies not exceeding ,maintain overall open position foreign currency not exceed,0
82,2008-01-30, billion,billion,0
83,2008-01-30,purpose overall open position foreign currencies defined sum disregarding signs net positions individual currencies excluding changes dollar value due foreign exchange rate movements interest accruals,purpose overall open position foreign currency define sum disregard sign net position individual currency exclude change dollar value due foreign exchange rate movement interest accrual,0
84,2008-01-30,net position single foreign currency defined holdings balances currency plus outstanding contracts future receipt minus outstanding contracts future delivery currency ie sum elements due regard sign,net position single foreign currency define holding balance currency plus outstanding contract future receipt minus outstanding contract future delivery currency ie sum element due regard sign,0
85,2008-01-30,federal open market committee directs federal reserve bank new york maintain reciprocal currency arrangements swap arrangements system open market account periods maximum  months following foreign banks among designated board governors federal reserve system section ,federal open market committee directs federal reserve bank new york maintain reciprocal currency arrangement swap arrangement system open market account period maximum month follow foreign bank among designate board governor federal reserve system section,0
86,2008-01-30, regulation relations foreign banks bankers approval committee renew arrangements maturity,regulation relation foreign bank banker approval committee renew arrangement maturity,0
87,2008-01-30,changes terms existing swap arrangements proposed terms new arrangements may authorized shall referred review approval committee,change term exist swap arrangement propose term new arrangement may authorize shall refer review approval committee,0
88,2008-01-30,transactions foreign currencies undertaken paragraph ,transaction foreign currency undertaken paragraph,0
89,2008-01-30,a,a,0
90,2008-01-30,shall unless otherwise expressly authorized committee prevailing market rates,shall unless otherwise expressly authorize committee prevail market rate,0
91,2008-01-30,purpose providing investment return system holdings foreign currencies purpose adjusting interest rates paid received connection swap drawings transactions foreign central banks may undertaken non market exchange rates,purpose provide investment return system holding foreign currency purpose adjust interest rate paid receive connection swap drawing transaction foreign central bank may undertaken non market exchange rate,0
92,2008-01-30,shall normal practice arrange foreign central banks coordination foreign currency transactions,shall normal practice arrange foreign central bank coordination foreign currency transaction,0
93,2008-01-30,making operating arrangements foreign central banks system holdings foreign currencies federal reserve bank new york shall not commit maintain specific balance unless authorized federal open market committee,make operating arrangement foreign central bank system holding foreign currency federal reserve bank new york shall not commit maintain specific balance unless authorize federal open market committee,0
