,Date,Original,Corpus,Class
0,2003-12-09,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday december   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday december m,0
1,2003-12-09,mr hoenig mses,mr hoenig ms,0
2,2003-12-09,minehan pianalto messrs,minehan pianalto messrs,0
3,2003-12-09,poole stewart alternate members federal open market committee,poole stewart alternate member federal open market committee,0
4,2003-12-09,messrs,messrs,0
5,2003-12-09,mcteer santomero presidents federal reserve banks dallas philadelphia respectively,mcteer santomero president federal reserve bank dallas philadelphia respectively,0
6,2003-12-09,mr reinhart secretary economist mr bernard deputy secretary ms smith assistant secretary mr mattingly general counsel ms johnson economist mr stockton economist,mr reinhart secretary economist mr bernard deputy secretary m smith assistant secretary mr mattingly general counsel m johnson economist mr stockton economist,0
7,2003-12-09,mr connors ms cumming messrs,mr connors m cumming messrs,0
8,2003-12-09,eisenbeis goodfriend howard madigan struckmeyer wilcox associate economists,eisenbeis goodfriend howard madigan struckmeyer wilcox associate economist,0
9,2003-12-09,mr kos manager system open market account,mr ko manager system open market account,0
10,2003-12-09,mr ettin deputy director division research statistics board governors,mr ettin deputy director division research statistic board governor,0
11,2003-12-09,messrs,messrs,0
12,2003-12-09,slifman oliner associate directors division research statistics board governors,slifman oliner associate director division research statistic board governor,0
13,2003-12-09,messrs,messrs,0
14,2003-12-09,clouse kamin whitesell deputy associate directors divisions monetary affairs international finance monetary affairs respectively board governors,clouse kamin whitesell deputy associate director division monetary affair international finance monetary affair respectively board governor,0
15,2003-12-09,mr english assistant director division monetary affairs board governors,mr english assistant director division monetary affair board governor,0
16,2003-12-09,mr hambley assistant board director congressional liaison office board members board governors,mr hambley assistant board director congressional liaison office board member board governor,0
17,2003-12-09,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
18,2003-12-09,mr nelson senior economist division monetary affairs board governors,mr nelson senior economist division monetary affair board governor,0
19,2003-12-09,mr luecke senior financial analyst division monetary affairs board governors,mr luecke senior financial analyst division monetary affair board governor,0
20,2003-12-09,mr kumasaka financial analyst division monetary affairs board governors,mr kumasaka financial analyst division monetary affair board governor,0
21,2003-12-09,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
22,2003-12-09,messrs,messrs,0
23,2003-12-09,lyon werkema first vice presidents federal reserve banks minneapolis chicago respectively,lyon werkema first vice president federal reserve bank minneapolis chicago respectively,0
24,2003-12-09,messrs,messrs,0
25,2003-12-09,fuhrer hakkio ms mester messrs,fuhrer hakkio m mester messrs,0
26,2003-12-09,rasche rosenblum senior vice presidents federal reserve banks boston kansas city philadelphia st louis dallas respectively,rasche rosenblum senior vice president federal reserve bank boston kansa city philadelphia st louis dallas respectively,0
27,2003-12-09,messrs,messrs,0
28,2003-12-09,bryan elsasser sullivan weber vice presidents federal reserve banks cleveland new york chicago minneapolis respectively,bryan elsasser sullivan weber vice president federal reserve bank cleveland new york chicago minneapolis respectively,0
29,2003-12-09,mr trehan economist federal reserve bank san francisco,mr trehan economist federal reserve bank san francisco,0
30,2003-12-09,unanimous vote minutes meeting federal open market committee held october   approved,unanimous vote minute meeting federal open market committee held october approve,0
31,2003-12-09,advice received mr timothy geithner elected directors federal reserve bank new york member federal open market committee period commencing november   ending december   executed oath office,advice receive mr timothy geithner elect director federal reserve bank new york member federal open market committee period commence november end december execute oath office,0
32,2003-12-09,unanimous vote timothy geithner elected serve vice chairman first regularly scheduled meeting committee december   understanding event discontinuance official connection federal reserve bank board governors would cease official connection committee,unanimous vote timothy geithner elect serve vice chairman first regularly schedule meeting committee december understand event discontinuance official connection federal reserve bank board governor would cease official connection committee,0
33,2003-12-09,manager system open market account reported recent developments foreign exchange markets,manager system open market account report recent development foreign exchange market,0
34,2003-12-09,no open market operations foreign currencies system account period since previous meeting,no open market operation foreign currency system account period since previous meeting,0
35,2003-12-09,manager also reported developments domestic financial markets system open market transactions government securities securities issued fully guaranteed federal agencies period october   december  ,manager also report development domestic financial market system open market transaction government security security issue fully guaranteed federal agency period october december,0
36,2003-12-09,unanimous vote committee ratified transactions,unanimous vote committee ratify transaction,0
37,2003-12-09,real gdp appeared advancing solid rate fourth quarter albeit well extraordinary pace third quarter,real gdp appear advance solid rate fourth quarter albeit well extraordinary pace third quarter,0
38,2003-12-09,consumer spending appeared flatter trajectory spending equipment software residential construction continued surge,consumer spending appear flatter trajectory spending equipment software residential construction continued surge,0
39,2003-12-09,meanwhile labor market finally shown signs improvement recent months activity industrial sector continuing rise,meanwhile labor market finally show sign improvement recent month activity industrial sector continue rise,0
40,2003-12-09,consumer price inflation remained quiescent twelve month change core consumer prices notably lower increase preceding year,consumer price inflation remain quiescent twelve month change core consumer price notably low increase precede year,0
41,2003-12-09,private nonfarm payrolls rose moderately november although less substantial gains september october,private nonfarm payroll rise moderately november although less substantial gain september october,0
42,2003-12-09,increases november fairly widespread notable advances temporary help services nonbusiness services construction,increase november fairly widespread notable advance temporary help service nonbusiness service construction,0
43,2003-12-09,although employment continued fall manufacturing losses tapered since first half year,although employment continued fall manufacturing loss taper since first half year,0
44,2003-12-09,average workweek aggregate hours worked nonfarm employees increased significantly average level nonfarm employee hours october november noticeably average third quarter,average workweek aggregate hour work nonfarm employee increase significantly average level nonfarm employee hour october november noticeably average third quarter,0
45,2003-12-09,unemployment rate fell ,unemployment rate fell,0
46,2003-12-09, percent november recent peak ,percent november recent peak,0
47,2003-12-09, percent midyear,percent midyear,0
48,2003-12-09,industrial production grew solidly third quarter momentum continued october apart production motor vehicles parts fell back elevated third quarter level,industrial production grow solidly third quarter momentum continued october apart production motor vehicle part fell back elevate third quarter level,0
49,2003-12-09,high tech output accelerated third quarter fastest pace since middle  production gains continued rapid pace october,high tech output accelerate third quarter fast pace since middle production gain continued rapid pace october,0
50,2003-12-09,outside manufacturing sector unseasonably warm weather contributed increase output utilities october mining production declined bit largely reflecting decrease production crude oil,outside manufacturing sector unseasonably warm weather contribute increase output utility october mining production decline bit largely reflect decrease production crude oil,0
51,2003-12-09,capacity utilization edged october remained well longer term average,capacity utilization edge october remain well longer term average,0
52,2003-12-09,consumer spending slipped little balance september october soaring july august,consumer spending slip little balance september october soar july august,0
53,2003-12-09,much recent decline result pullback purchases motor vehicles elsewhere expenditures unchanged september rose modestly october,much recent decline result pullback purchase motor vehicle elsewhere expenditure unchanged september rise modestly october,0
54,2003-12-09,spending supported upturn employment continued impetus recently enacted tax cuts improved confidence level wealth considerably earlier year,spending support upturn employment continued impetus recently enact tax cut improve confidence level wealth considerably earlier year,0
55,2003-12-09,housing activity surged october,housing activity surge october,0
56,2003-12-09,single family housing starts reached record high multifamily starts moved remained line average pace previous two years,single family housing start reach record high multifamily start move remain line average pace previous two year,0
57,2003-12-09,sales existing single family homes october bit record level set september,sale exist single family home october bit record level set september,0
58,2003-12-09,pace new home sales also remained brisk october albeit somewhat september,pace new home sale also remain brisk october albeit somewhat september,0
59,2003-12-09,data orders for shipments of nondefense capital goods october suggested continued momentum spending equipment software grew third quarter fastest pace since ,data order for shipment of nondefense capital good october suggest continued momentum spending equipment software grow third quarter fast pace since,0
60,2003-12-09,robust gains spending posted third quarter major categories except aircraft,robust gain spending post third quarter major category except aircraft,0
61,2003-12-09,gains associated recent increases business output corporate cash flow decline year user cost capital,gain associate recent increase business output corporate cash flow decline year user cost capital,0
62,2003-12-09,shipments high tech equipment climbed october shipments nondefense sectors excluding aircraft edged down,shipment high tech equipment climbed october shipment nondefense sector exclude aircraft edge down,0
63,2003-12-09,new orders nondefense equipment excluding aircraft october continued upward trend place since beginning year consistent ongoing gains equipment spending,new order nondefense equipment exclude aircraft october continued upward trend place since begin year consistent ongoing gain equipment spending,0
64,2003-12-09,outlays construction private sector nonresidential buildings fell bit october extended contraction spending nonresidential construction appeared ending,outlay construction private sector nonresidential building fell bit october extend contraction spending nonresidential construction appear end,0
65,2003-12-09,nominal spending office space edged september october outlays construction commercial buildings moved lower,nominal spending office space edge september october outlay construction commercial building move low,0
66,2003-12-09,expenditures institutional buildings changed little recent months,expenditure institutional building change little recent month,0
67,2003-12-09,real nonfarm inventories fell moderately third quarter declining substantially second,real nonfarm inventory fell moderately third quarter decline substantially second,0
68,2003-12-09,manufacturers liquidated stocks larger amount third quarter previous quarter added slightly inventories october,manufacturer liquidate stock large amount third quarter previous quarter add slightly inventory october,0
69,2003-12-09,wholesalers retailers excluding selling motor vehicles parts built inventories third quarter and wholesalers stockbuilding continued october data retail inventories october unavailable,wholesaler retailer exclude sell motor vehicle part built inventory third quarter and wholesaler stockbuilding continued october data retail inventory october unavailable,0
70,2003-12-09,still inventory sales ratios three categories declined bit third quarter already low levels,still inventory sale ratio three category decline bit third quarter already low level,0
71,2003-12-09,international trade deficit increased september imports goods services rose exports,international trade deficit increase september import good service rise export,0
