,Date,Original,Corpus,Class
0,2014-06-18,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2014-06-18,federal open market committee,federal open market committee,0
2,2014-06-18,monetary policy principles practice,monetary policy principle practice,0
3,2014-06-18,policy implementation,policy implementation,0
4,2014-06-18,reports,report,0
5,2014-06-18,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2014-06-18,institution supervision,institution supervision,0
7,2014-06-18,reports,report,0
8,2014-06-18,reporting forms,reporting form,0
9,2014-06-18,supervision  regulation letters,supervision regulation letter,0
10,2014-06-18,banking applications  legal developments,banking application legal development,0
11,2014-06-18,regulatory resources,regulatory resource,0
12,2014-06-18,banking  data structure,banking data structure,0
13,2014-06-18,regulations  statutes,regulation statute,0
14,2014-06-18,payment policies,payment policy,0
15,2014-06-18,reserve bank payment services  data,reserve bank payment service data,0
16,2014-06-18,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2014-06-18,research committees forums,research committee forum,0
18,2014-06-18,working papers notes,work paper note,0
19,2014-06-18,models tools,model tool,0
20,2014-06-18,bank assets liabilities,bank asset liability,0
21,2014-06-18,bank structure data,bank structure data,0
22,2014-06-18,business finance,business finance,0
23,2014-06-18,dealer financing terms,dealer financing term,0
24,2014-06-18,exchange rates international data,exchange rate international data,0
25,2014-06-18,financial accounts,financial account,0
26,2014-06-18,household finance,household finance,0
27,2014-06-18,industrial activity,industrial activity,0
28,2014-06-18,interest rates,interest rate,0
29,2014-06-18,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2014-06-18,money stock reserve balances,money stock reserve balance,0
31,2014-06-18,regulations,regulation,0
32,2014-06-18,supervision  enforcement,supervision enforcement,0
33,2014-06-18,community development,community development,0
34,2014-06-18,research  analysis,research analysis,0
35,2014-06-18,consumer resources,consumer resource,0
36,2014-06-18,june   ,june,0
37,2014-06-18,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday june   continued wednesday june   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday june continued wednesday june m,0
38,2014-06-18,present,present,0
39,2014-06-18,janet yellen chair william dudley vice chairman lael brainard stanley fischer richard fisher narayana kocherlakota loretta mester charles plosser jerome powell daniel tarullo,janet yellen chair william dudley vice chairman lael brainard stanley fischer richard fisher narayana kocherlakota loretta mester charles plosser jerome powell daniel tarullo,0
40,2014-06-18,christine cumming charles evans jeffrey lacker dennis lockhart john williams alternate members federal open market committee,christine cumming charles evans jeffrey lacker dennis lockhart john williams alternate member federal open market committee,0
41,2014-06-18,james bullard esther george eric rosengren presidents federal reserve banks st louis kansas city boston respectively,james bullard esther george eric rosengren president federal reserve bank st louis kansa city boston respectively,0
42,2014-06-18,william english secretary economist matthew luecke deputy secretary michelle smith assistant secretary scott alvarez general counsel steven kamin economist david wilcox economist,william english secretary economist matthew luecke deputy secretary michelle smith assistant secretary scott alvarez general counsel steven kamin economist david wilcox economist,0
43,2014-06-18,james clouse thomas connors evan koenig thomas laubach michael leahy samuel schulhofer wohl mark schweitzer william wascher associate economists,james clouse thomas connors evan koenig thomas laubach michael leahy samuel schulhofer wohl mark schweitzer william wascher associate economist,0
44,2014-06-18,simon potter manager system open market account,simon potter manager system open market account,0
45,2014-06-18,lorie logan deputy manager system open market account,lorie logan deputy manager system open market account,0
46,2014-06-18,robert dev,robert dev,0
47,2014-06-18,frierson secretary board office secretary board governors,frierson secretary board office secretary board governor,0
48,2014-06-18,nellie liang director office financial stability policy research board governors,nellie liang director office financial stability policy research board governor,0
49,2014-06-18,stephen meyer william nelson deputy directors division monetary affairs board governors,stephen meyer william nelson deputy director division monetary affair board governor,0
50,2014-06-18,mark van der weide deputy director division banking supervision regulation board governors,mark van der weide deputy director division banking supervision regulation board governor,0
51,2014-06-18,jon faust stacey tevlin special advisers board office board members board governors,jon faust stacey tevlin special adviser board office board member board governor,0
52,2014-06-18,trevor reeve special adviser chair office board members board governors,trevor reeve special adviser chair office board member board governor,0
53,2014-06-18,linda robertson assistant board office board members board governors,linda robertson assistant board office board member board governor,0
54,2014-06-18,brian doyle senior adviser division international finance board governors ellen meade joyce zickler senior advisers division monetary affairs board governors,brian doyle senior adviser division international finance board governor ellen meade joyce zickler senior adviser division monetary affair board governor,0
55,2014-06-18,daniel covitz eric engen michael kiley david lebow associate directors division research statistics board governors fabio natalucci gretchen weinbach associate directors division monetary affairs board governors beth anne wilson associate director division international finance board governors,daniel covitz eric engen michael kiley david lebow associate director division research statistic board governor fabio natalucci gretchen weinbach associate director division monetary affair board governor beth anne wilson associate director division international finance board governor,0
56,2014-06-18,william bassett jane ihrig deputy associate directors division monetary affairs board governors joshua gallin deputy associate director division research statistics board governors,william bassett jane ihrig deputy associate director division monetary affair board governor joshua gallin deputy associate director division research statistic board governor,0
57,2014-06-18,min wei assistant director division monetary affairs board governors,min wei assistant director division monetary affair board governor,0
58,2014-06-18,jeremy rudd adviser division research statistics board governors,jeremy rudd adviser division research statistic board governor,0
59,2014-06-18,penelope beattie assistant secretary office secretary board governors,penelope beattie assistant secretary office secretary board governor,0
60,2014-06-18,laura lipscomb section chief division monetary affairs board governors,laura lipscomb section chief division monetary affair board governor,0
61,2014-06-18,david small project manager division monetary affairs board governors,david small project manager division monetary affair board governor,0
62,2014-06-18,katie ross manager office secretary board governors,katie ross manager office secretary board governor,0
63,2014-06-18,wendy dunn patrick mccabe senior economists division research statistics board governors etienne gagnon senior economist division monetary affairs board governors,wendy dunn patrick mccabe senior economist division research statistic board governor etienne gagnon senior economist division monetary affair board governor,0
64,2014-06-18,jonathan rose economist division monetary affairs board governors,jonathan rise economist division monetary affair board governor,0
65,2014-06-18,achilles sangster ii records management analyst division monetary affairs board governors,achilles sangster ii record management analyst division monetary affair board governor,0
66,2014-06-18,mark mullinix first vice president federal reserve bank richmond,mark mullinix first vice president federal reserve bank richmond,0
67,2014-06-18,david altig daniel sullivan executive vice presidents federal reserve banks atlanta chicago respectively,david altig daniel sullivan executive vice president federal reserve bank atlanta chicago respectively,0
68,2014-06-18,cletus coughlin mary daly troy davig michael dotsey joshua frost john weinberg senior vice presidents federal reserve banks st louis san francisco kansas city philadelphia new york richmond respectively,cletus coughlin mary daly troy davig michael dotsey joshua frost john weinberg senior vice president federal reserve bank st louis san francisco kansa city philadelphia new york richmond respectively,0
69,2014-06-18,deborah leonard giovanni olivei douglas tillett vice presidents federal reserve banks new york boston chicago respectively,deborah leonard giovanni olivei douglas tillett vice president federal reserve bank new york boston chicago respectively,0
70,2014-06-18,marc giannoni research officer federal reserve bank new york,marc giannoni research officer federal reserve bank new york,0
71,2014-06-18,agenda meeting reported loretta mester elected member federal open market committee executed oath office,agenda meeting report loretta mester elect member federal open market committee execute oath office,0
72,2014-06-18,developments financial markets federal reserve balance sheet joint session federal open market committee fomc board governors federal reserve system deputy manager system open market account soma reported developments domestic foreign financial markets,development financial market federal reserve balance sheet joint session federal open market committee fomc board governor federal reserve system deputy manager system open market account soma report development domestic foreign financial market,0
73,2014-06-18,soma manager reported system open market operations period since committee met april    outlined testing term deposit facility described results fixed rate overnight reverse repurchase agreement on rrp operational exercise provided possible options adjusting list counterparties eligible participate rrp operations,soma manager report system open market operation period since committee met april outline test term deposit facility described result fix rate overnight reverse repurchase agreement on rrp operational exercise provide possible option adjust list counterparties eligible participate rrp operation,0
74,2014-06-18,manager also noted effects recent foreign central bank policy actions yields international portion soma portfolio discussed ongoing staff work improving data collections regarding bank funding markets,manager also note effect recent foreign central bank policy action yield international portion soma portfolio discuss ongoing staff work improve data collection regard bank funding market,0
75,2014-06-18,unanimous vote committee ratified open market desk domestic transactions intermeeting period,unanimous vote committee ratify open market desk domestic transaction intermeeting period,0
76,2014-06-18,no intervention operations foreign currencies system account intermeeting period,no intervention operation foreign currency system account intermeeting period,0
77,2014-06-18,monetary policy normalization meeting participants continued discussion issues associated eventual normalization stance conduct monetary policy,monetary policy normalization meeting participant continued discussion issue associate eventual normalization stance conduct monetary policy,0
78,2014-06-18,committee consideration topic undertaken part prudent planning not imply normalization would necessarily begin sometime soon,committee consideration topic undertaken part prudent planning not imply normalization would necessarily begin sometime soon,0
79,2014-06-18,staff presentation included possible strategies implementing communicating monetary policy period federal reserve large balance sheet,staff presentation include possible strategy implement communicate monetary policy period federal reserve large balance sheet,0
80,2014-06-18,addition presentation outlined design features potential rrp facility discussed options committee policy rolling maturing treasury securities auction reinvesting principal payments agency debt agency mortgage backed securities mbs agency mbs,addition presentation outline design feature potential rrp facility discuss option committee policy roll mature treasury security auction reinvesting principal payment agency debt agency mortgage back security mb agency mb,0
81,2014-06-18,participants agreed adjustments rate interest excess reserves ioer play central role normalization process,participant agree adjustment rate interest excess reserve ioer play central role normalization process,0
82,2014-06-18,generally agreed rrp facility interest rate set ioer rate could play useful supporting role helping firm floor money market interest rates,generally agree rrp facility interest rate set ioer rate could play useful support role help firm floor money market interest rate,0
83,2014-06-18,one participant thought rrp rate would effective policy tool normalization light wider variety counterparties eligible participate rrp operations,one participant thought rrp rate would effective policy tool normalization light wider variety counterparties eligible participate rrp operation,0
84,2014-06-18,appropriate size spread ioer rrp rates discussed many participants judging relatively wide spread perhaps near current level  basis points would support trading federal funds market provide adequate control market interest rates,appropriate size spread ioer rrp rate discuss many participant judging relatively wide spread perhaps near current level basis point would support trading federal fund market provide adequate control market interest rate,0
85,2014-06-18,several participants noted spread might adjusted normalization process,several participant note spread might adjust normalization process,0
86,2014-06-18,couple participants suggested adequate control short term rates might accomplished wide spread even without rrp facility,couple participant suggest adequate control short term rate might accomplish wide spread even without rrp facility,0
87,2014-06-18,participants commented committee also prepared use policy tools including term deposits term reverse repurchase agreements necessary,participant comment committee also prepared use policy tool include term deposit term reverse repurchase agreement necessary,0
88,2014-06-18,participants thought federal funds rate continue play role committee operating framework communications normalization many indicating preference continuing announce target range,participant thought federal fund rate continue play role committee operating framework communication normalization many indicate preference continue announce target range,0
89,2014-06-18,however participants thought that given degree uncertainty effects committee tools market rates might preferable focus administered rate communicating stance policy normalization period,however participant thought that give degree uncertainty effect committee tool market rate might preferable focus administer rate communicate stance policy normalization period,0
90,2014-06-18,addition participants examined possibilities changing calculation effective federal funds rate order obtain robust measure overnight bank funding rates apply lessons international efforts develop improved standards benchmark interest rates,addition participant examine possibility change calculation effective federal fund rate order obtain robust measure overnight bank funding rate apply lesson international effort develop improve standard benchmark interest rate,0
91,2014-06-18,generally agreeing rrp facility could play important role policy normalization process participants discussed several potential unintended consequences using facility design features could help mitigate consequences,generally agree rrp facility could play important role policy normalization process participant discuss several potential unintended consequence use facility design feature could help mitigate consequence,0
92,2014-06-18,participants expressed concerns times financial stress facility counterparties could shift investments toward facility away financial nonfinancial corporations possibly causing disruptions funding could magnify stress,participant express concern time financial stress facility counterparties could shift investment toward facility away financial nonfinancial corporation possibly cause disruption funding could magnify stress,0
93,2014-06-18,addition number participants noted relatively large rrp facility potential expand federal reserve role financial intermediation reshape financial industry ways difficult anticipate,addition number participant note relatively large rrp facility potential expand federal reserve role financial intermediation reshape financial industry way difficult anticipate,0
94,2014-06-18,participants discussed design features could address concerns including constraints usage either aggregate counterparty relatively wide spread rrp rate ioer rate would help limit facility size,participant discuss design feature could address concern include constraint usage either aggregate counterparty relatively wide spread rrp rate ioer rate would help limit facility size,0
95,2014-06-18,several participants emphasized that although rrp rate would useful controlling short term interest rates normalization not anticipate facility would permanent part committee longer run operating framework,several participant emphasize that although rrp rate would useful control short term interest rate normalization not anticipate facility would permanent part committee longer run operating framework,0
96,2014-06-18,finally number participants expressed concern conducting monetary policy operations nontraditional counterparties,finally number participant express concern conduct monetary policy operation nontraditional counterparties,0
97,2014-06-18,participants also discussed appropriate time making change committee policy rolling maturing treasury securities auction reinvesting principal payments agency debt agency mbs agency mbs,participant also discuss appropriate time make change committee policy roll mature treasury security auction reinvesting principal payment agency debt agency mb agency mb,0
98,2014-06-18,noted that staff models making change committee reinvestment policy prior liftoff federal funds rate time liftoff sometime thereafter would expected limited implications macroeconomic outcomes committee statutory objectives remittances treasury,note that staff model make change committee reinvestment policy prior liftoff federal fund rate time liftoff sometime thereafter would expect limited implication macroeconomic outcome committee statutory objective remittance treasury,0
99,2014-06-18,many participants agreed ending reinvestments time liftoff would best participants preferring end liftoff,many participant agree end reinvestments time liftoff would best participant prefer end liftoff,0
100,2014-06-18,participants thought earlier change reinvestment policy would involve risks economic outlook seen suggesting committee likely tighten policy rapidly currently anticipated unexpectedly large effects mbs markets moreover early change could add complexity committee communications time would clearer signal changes policy interest rates alone,participant thought earlier change reinvestment policy would involve risk economic outlook see suggest committee likely tighten policy rapidly currently anticipate unexpectedly large effect mb market moreover early change could add complexity committee communication time would clearer signal change policy interest rate alone,0
101,2014-06-18,however participants favored ending reinvestments prior first firming policy interest rates stated committee exit strategy principles announced june ,however participant favor end reinvestments prior first firm policy interest rate state committee exit strategy principle announce june,0
102,2014-06-18,participants thought approach would avoid weakening credibility committee communications regarding normalization would act modestly reduce size federal reserve balance sheet would help prepare public eventual rise short term interest rates,participant thought approach would avoid weaken credibility committee communication regard normalization would act modestly reduce size federal reserve balance sheet would help prepare public eventual rise short term interest rate,0
103,2014-06-18,regardless whether preferred introduce change committee reinvestment policy initial tightening short term interest rates number participants thought might best follow graduated approach respect winding reinvestments manage reinvestments manner would smooth decline balance sheet,regardless whether prefer introduce change committee reinvestment policy initial tighten short term interest rate number participant thought might best follow graduate approach respect wind reinvestments manage reinvestments manner would smooth decline balance sheet,0
104,2014-06-18,stressed details depend financial economic conditions,stress detail depend financial economic condition,0
105,2014-06-18,overall participants generally expressed preference simple clear approach normalization would facilitate communication public enhance credibility monetary policy,overall participant generally express preference simple clear approach normalization would facilitate communication public enhance credibility monetary policy,0
106,2014-06-18,observed would useful committee develop communicate plans public later year well first steps normalizing policy become appropriate,observe would useful committee develop communicate plan public later year well first step normalize policy become appropriate,0
107,2014-06-18,participants indicated expected learn effects committee various policy tools normalization proceeds many favored maintaining flexibility evolution normalization process well committee longer run operating framework,participant indicate expect learn effect committee various policy tool normalization proceeds many favor maintain flexibility evolution normalization process well committee longer run operating framework,0
108,2014-06-18,participants requested additional analysis staff issues related normalization agreed would helpful continue review issues upcoming meetings,participant request additional analysis staff issue related normalization agree would helpful continue review issue upcoming meeting,0
109,2014-06-18,board meeting concluded end discussion,board meeting conclude end discussion,0
110,2014-06-18,staff review economic situation information reviewed june   meeting indicated real gross domestic product gdp dropped significantly early year economic growth bounced back recent months,staff review economic situation information review june meeting indicate real gross domestic product gdp drop significantly early year economic growth bounce back recent month,0
111,2014-06-18,average pace employment gains stepped up unemployment rate declined markedly april held steady may although still elevated,average pace employment gain step up unemployment rate decline markedly april held steady may although still elevate,0
112,2014-06-18,consumer price inflation picked recent months measures longer run inflation expectations remained stable,consumer price inflation picked recent month measure longer run inflation expectation remain stable,0
113,2014-06-18,measures labor market conditions improved recent months,measure labor market condition improve recent month,0
114,2014-06-18,total nonfarm payroll employment expanded april may faster rate average monthly pace previous two quarters,total nonfarm payroll employment expand april may faster rate average monthly pace previous two quarter,0
115,2014-06-18,unemployment rate dropped ,unemployment rate drop,0
116,2014-06-18, percent april remained level may,percent april remain level may,0
117,2014-06-18,however labor force participation rate also declined april held steady may employment population ratio remained flat,however labor force participation rate also decline april held steady may employment population ratio remain flat,0
118,2014-06-18,share workers employed part time economic reasons rate long duration unemployment edged recent months although measures still high,share worker employ part time economic reason rate long duration unemployment edge recent month although measure still high,0
119,2014-06-18,initial claims unemployment insurance decreased slightly net intermeeting period rate job openings stepped april nevertheless rate hiring unchanged remained modest level,initial claim unemployment insurance decrease slightly net intermeeting period rate job opening step april nevertheless rate hire unchanged remain modest level,0
120,2014-06-18,industrial production increased balance april may manufacturing output production mining sector expanded offset decline output utilities elevated levels recorded unusually cold winter months,industrial production increase balance april may manufacturing output production mining sector expand offset decline output utility elevate level record unusually cold winter month,0
121,2014-06-18,result rate industrial capacity utilization rose recent months,result rate industrial capacity utilization rise recent month,0
122,2014-06-18,automakers schedules indicated pace light motor vehicle assemblies would step coming months broader indicators manufacturing production readings new orders national manufacturing surveys consistent moderate increases factory output near term,automaker schedule indicate pace light motor vehicle assembly would step come month broader indicator manufacturing production reading new order national manufacturing survey consistent moderate increase factory output near term,0
123,2014-06-18,real personal consumption expenditures pce declined little april following strong gains february march,real personal consumption expenditure pce decline little april follow strong gain february march,0
124,2014-06-18,component nominal retail sales data used bureau economic analysis construct estimate pce edged may light motor vehicle sales moved briskly,component nominal retail sale data use bureau economic analysis construct estimate pce edge may light motor vehicle sale move briskly,0
125,2014-06-18,recent information key factors influence household spending mostly pointed gains pce coming months,recent information key factor influence household spending mostly point gain pce come month,0
126,2014-06-18,real disposable income continued rise april households net worth likely increased equity prices home values advanced further however consumer sentiment thomson reutersuniversity michigan surveys consumers moved somewhat may early june,real disposable income continued rise april household net worth likely increase equity price home value advanced far however consumer sentiment thomson reutersuniversity michigan survey consumer move somewhat may early june,0
127,2014-06-18,pace activity housing sector remained subdued,pace activity housing sector remain subdue,0
128,2014-06-18,starts new single family homes declined slightly net april may although starts multifamily units increased,start new single family home decline slightly net april may although start multifamily unit increase,0
129,2014-06-18,permits single family homes usually better indicator underlying pace residential construction increased little balance,permit single family home usually well indicator underlie pace residential construction increase little balance,0
130,2014-06-18,sales new homes rose april remained near average monthly level last year,sale new home rise april remain near average monthly level last year,0
131,2014-06-18,existing home sales edged april still last year average level pending home sales little changed,exist home sale edge april still last year average level pending home sale little change,0
132,2014-06-18,real private expenditures business equipment intellectual property products estimated increased slowly first quarter whole,real private expenditure business equipment intellectual property product estimate increase slowly first quarter whole,0
133,2014-06-18,april nominal orders shipments nondefense capital goods excluding aircraft decreased little rising briskly march,april nominal order shipment nondefense capital good exclude aircraft decrease little rise briskly march,0
134,2014-06-18,however level new orders capital goods remained level shipments april pointing increases shipments subsequent months,however level new order capital good remain level shipment april point increase shipment subsequent month,0
135,2014-06-18,forward looking indicators surveys business conditions also generally consistent modest increases business equipment spending near term,forward look indicator survey business condition also generally consistent modest increase business equipment spending near term,0
136,2014-06-18,nominal business spending nonresidential structures essentially unchanged april,nominal business spending nonresidential structure essentially unchanged april,0
