,Date,Original,Corpus,Class
0,2017-11-01,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2017-11-01,federal open market committee,federal open market committee,0
2,2017-11-01,monetary policy principles practice,monetary policy principle practice,0
3,2017-11-01,policy implementation,policy implementation,0
4,2017-11-01,reports,report,0
5,2017-11-01,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2017-11-01,institution supervision,institution supervision,0
7,2017-11-01,reports,report,0
8,2017-11-01,reporting forms,reporting form,0
9,2017-11-01,supervision  regulation letters,supervision regulation letter,0
10,2017-11-01,banking applications  legal developments,banking application legal development,0
11,2017-11-01,regulatory resources,regulatory resource,0
12,2017-11-01,banking  data structure,banking data structure,0
13,2017-11-01,regulations  statutes,regulation statute,0
14,2017-11-01,payment policies,payment policy,0
15,2017-11-01,reserve bank payment services  data,reserve bank payment service data,0
16,2017-11-01,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2017-11-01,research committees forums,research committee forum,0
18,2017-11-01,working papers notes,work paper note,0
19,2017-11-01,models tools,model tool,0
20,2017-11-01,bank assets liabilities,bank asset liability,0
21,2017-11-01,bank structure data,bank structure data,0
22,2017-11-01,business finance,business finance,0
23,2017-11-01,dealer financing terms,dealer financing term,0
24,2017-11-01,exchange rates international data,exchange rate international data,0
25,2017-11-01,financial accounts,financial account,0
26,2017-11-01,household finance,household finance,0
27,2017-11-01,industrial activity,industrial activity,0
28,2017-11-01,interest rates,interest rate,0
29,2017-11-01,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2017-11-01,money stock reserve balances,money stock reserve balance,0
31,2017-11-01,regulations,regulation,0
32,2017-11-01,supervision  enforcement,supervision enforcement,0
33,2017-11-01,community development,community development,0
34,2017-11-01,research  analysis,research analysis,0
35,2017-11-01,consumer resources,consumer resource,0
36,2017-11-01,october  november  ,october november,0
37,2017-11-01,joint meeting federal open market committee board governors held offices board governors federal reserve system washington dc tuesday october   continued wednesday november   m,joint meeting federal open market committee board governor held office board governor federal reserve system washington dc tuesday october continued wednesday november m,0
38,2017-11-01,present janet yellen chair william dudley vice chairman lael brainard charles evans patrick harker robert kaplan neel kashkari jerome powell randal quarles,present janet yellen chair william dudley vice chairman lael brainard charles evans patrick harker robert kaplan neel kashkari jerome powell randal quarles,0
39,2017-11-01,raphael bostic loretta mester mark mullinix john williams alternate members federal open market committee,raphael bostic loretta mester mark mullinix john williams alternate member federal open market committee,0
40,2017-11-01,james bullard esther george eric rosengren presidents federal reserve banks st louis kansas city boston respectively,james bullard esther george eric rosengren president federal reserve bank st louis kansa city boston respectively,0
41,2017-11-01,brian madigan secretary matthew luecke deputy secretary david skidmore assistant secretary michelle smith assistant secretary mark van der weide general counsel michael held deputy general counsel steven kamin economist thomas laubach economist david wilcox economist,brian madigan secretary matthew luecke deputy secretary david skidmore assistant secretary michelle smith assistant secretary mark van der weide general counsel michael held deputy general counsel steven kamin economist thomas laubach economist david wilcox economist,0
