,Date,Original,Corpus,Class
0,2002-11-06,meeting federal open market committee held offices board governors federal reserve system washington dc wednesday november   m,meeting federal open market committee held office board governor federal reserve system washington dc wednesday november m,0
1,2002-11-06,present mr greenspan chairman mr mcdonough vice chairman mr bernanke ms bies mr ferguson mr gramlich mr jordan mr kohn mr mcteer mr olson mr santomero mr stern,present mr greenspan chairman mr mcdonough vice chairman mr bernanke m bies mr ferguson mr gramlich mr jordan mr kohn mr mcteer mr olson mr santomero mr stern,0
2,2002-11-06,messrs,messrs,0
3,2002-11-06,broaddus guynn moskow parry alternate members federal open market committee,broaddus guynn moskow parry alternate member federal open market committee,0
4,2002-11-06,mr hoenig ms minehan mr poole presidents federal reserve banks kansas city boston st louis respectively,mr hoenig m minehan mr poole president federal reserve bank kansa city boston st louis respectively,0
5,2002-11-06,mr reinhart secretary economist mr bernard deputy secretary mr gillum assistant secretary ms smith assistant secretary mr mattingly general counsel mr baxter deputy general counsel ms johnson economist mr stockton economist,mr reinhart secretary economist mr bernard deputy secretary mr gillum assistant secretary m smith assistant secretary mr mattingly general counsel mr baxter deputy general counsel m johnson economist mr stockton economist,0
6,2002-11-06,messrs,messrs,0
7,2002-11-06,howard lindsey ms mester messrs,howard lindsey m mester messrs,0
8,2002-11-06,oliner rosenblum sniderman wilcox associate economists,oliner rosenblum sniderman wilcox associate economist,0
9,2002-11-06,mr kos manager system open market account,mr ko manager system open market account,0
10,2002-11-06,messrs,messrs,0
11,2002-11-06,ettin madigan deputy directors divisions research statistics monetary affairs respectively board governors,ettin madigan deputy director division research statistic monetary affair respectively board governor,0
12,2002-11-06,messrs,messrs,0
13,2002-11-06,slifman struckmeyer associate directors division research statistics board governors,slifman struckmeyer associate director division research statistic board governor,0
14,2002-11-06,messrs,messrs,0
15,2002-11-06,kamin whitesell deputy associate directors divisions international finance monetary affairs respectively board governors,kamin whitesell deputy associate director division international finance monetary affair respectively board governor,0
16,2002-11-06,mr clouse assistant director division monetary affairs board governors,mr clouse assistant director division monetary affair board governor,0
17,2002-11-06,mr simpson senior adviser division research statistics board governors,mr simpson senior adviser division research statistic board governor,0
18,2002-11-06,mr nelson  senior economist division monetary affairs board governors,mr nelson senior economist division monetary affair board governor,0
19,2002-11-06,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
20,2002-11-06,mr forte  senior technical editor division research statistics board governors,mr forte senior technical editor division research statistic board governor,0
21,2002-11-06,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
22,2002-11-06,mr varvel first vice president federal reserve bank richmond,mr varvel first vice president federal reserve bank richmond,0
23,2002-11-06,mr lang executive vice president federal reserve bank philadelphia,mr lang executive vice president federal reserve bank philadelphia,0
24,2002-11-06,messrs,messrs,0
25,2002-11-06,eisenbeis fuhrer goodfriend hakkio hunter judd ms perelmuter mr rasche senior vice presidents federal reserve banks atlanta boston richmond kansas city chicago san francisco new york st louis respectively,eisenbeis fuhrer goodfriend hakkio hunter judd m perelmuter mr rasche senior vice president federal reserve bank atlanta boston richmond kansa city chicago san francisco new york st louis respectively,0
26,2002-11-06,mr peach vice president federal reserve bank new york,mr peach vice president federal reserve bank new york,0
27,2002-11-06,mr weber senior research officer federal reserve bank minneapolis,mr weber senior research officer federal reserve bank minneapolis,0
28,2002-11-06,attended portion meeting relating discussion alternatives holding treasury securities system open market account,attend portion meeting relate discussion alternative hold treasury security system open market account,0
29,2002-11-06,return text,return text,0
