,Date,Original,Corpus,Class
0,2000-05-16,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday may   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday may m,0
1,2000-05-16,mr hoenig ms minehan messrs,mr hoenig m minehan messrs,0
2,2000-05-16,moskow poole alternate members federal open market committee,moskow poole alternate member federal open market committee,0
3,2000-05-16,messrs,messrs,0
4,2000-05-16,mcteer stern presidents federal reserve banks dallas minneapolis respectively,mcteer stern president federal reserve bank dallas minneapolis respectively,0
5,2000-05-16,mr kohn secretary economist mr bernard deputy secretary ms fox assistant secretary mr gillum assistant secretary mr mattingly general counsel mr baxter deputy general counsel ms johnson economist mr prell economist,mr kohn secretary economist mr bernard deputy secretary m fox assistant secretary mr gillum assistant secretary mr mattingly general counsel mr baxter deputy general counsel m johnson economist mr prell economist,0
6,2000-05-16,mr beebe ms cumming messrs,mr beebe m cumming messrs,0
7,2000-05-16,eisenbeis howard lindsey reinhart simpson sniderman stockton associate economists,eisenbeis howard lindsey reinhart simpson sniderman stockton associate economist,0
8,2000-05-16,mr fisher manager system open market account,mr fisher manager system open market account,0
9,2000-05-16,mr winn assistant board office board members board governors,mr winn assistant board office board member board governor,0
10,2000-05-16,mr ettin deputy director division research statistics board governors,mr ettin deputy director division research statistic board governor,0
11,2000-05-16,messrs,messrs,0
12,2000-05-16,madigan slifman associate directors divisions monetary affairs research statistics respectively board governors,madigan slifman associate director division monetary affair research statistic respectively board governor,0
13,2000-05-16,messrs,messrs,0
14,2000-05-16,oliner whitesell assistant directors divisions research statistics monetary affairs respectively board governors,oliner whitesell assistant director division research statistic monetary affair respectively board governor,0
15,2000-05-16,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
16,2000-05-16,messrs,messrs,0
17,2000-05-16,rives stone first vice presidents federal reserve banks st louis philadelphia respectively,rives stone first vice president federal reserve bank st louis philadelphia respectively,0
18,2000-05-16,messrs,messrs,0
19,2000-05-16,hakkio hunter lacker lang rasche rolnick rosenblum senior vice presidents federal reserve banks kansas city chicago richmond philadelphia st louis minneapolis dallas respectively,hakkio hunter lacker lang rasche rolnick rosenblum senior vice president federal reserve bank kansa city chicago richmond philadelphia st louis minneapolis dallas respectively,0
20,2000-05-16,messrs,messrs,0
21,2000-05-16,bentley kopcke vice presidents federal reserve banks new york boston respectively,bentley kopcke vice president federal reserve bank new york boston respectively,0
22,2000-05-16,unanimous vote minutes meeting federal open market committee held march   approved,unanimous vote minute meeting federal open market committee held march approve,0
23,2000-05-16,manager system open market account reported recent developments foreign exchange markets,manager system open market account report recent development foreign exchange market,0
24,2000-05-16,no open market operations foreign currencies system account period since previous meeting thus no vote required committee,no open market operation foreign currency system account period since previous meeting thus no vote require committee,0
