,Date,Original,Corpus,Class
0,2013-07-31,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2013-07-31,federal open market committee,federal open market committee,0
2,2013-07-31,monetary policy principles practice,monetary policy principle practice,0
3,2013-07-31,policy implementation,policy implementation,0
4,2013-07-31,reports,report,0
5,2013-07-31,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2013-07-31,institution supervision,institution supervision,0
7,2013-07-31,reports,report,0
8,2013-07-31,reporting forms,reporting form,0
9,2013-07-31,supervision  regulation letters,supervision regulation letter,0
10,2013-07-31,banking applications  legal developments,banking application legal development,0
11,2013-07-31,regulatory resources,regulatory resource,0
12,2013-07-31,banking  data structure,banking data structure,0
13,2013-07-31,regulations  statutes,regulation statute,0
14,2013-07-31,payment policies,payment policy,0
15,2013-07-31,reserve bank payment services  data,reserve bank payment service data,0
16,2013-07-31,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2013-07-31,research committees forums,research committee forum,0
18,2013-07-31,working papers notes,work paper note,0
19,2013-07-31,models tools,model tool,0
20,2013-07-31,bank assets liabilities,bank asset liability,0
21,2013-07-31,bank structure data,bank structure data,0
22,2013-07-31,business finance,business finance,0
23,2013-07-31,dealer financing terms,dealer financing term,0
24,2013-07-31,exchange rates international data,exchange rate international data,0
25,2013-07-31,financial accounts,financial account,0
26,2013-07-31,household finance,household finance,0
27,2013-07-31,industrial activity,industrial activity,0
28,2013-07-31,interest rates,interest rate,0
29,2013-07-31,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2013-07-31,money stock reserve balances,money stock reserve balance,0
31,2013-07-31,regulations,regulation,0
32,2013-07-31,supervision  enforcement,supervision enforcement,0
33,2013-07-31,community development,community development,0
34,2013-07-31,research  analysis,research analysis,0
35,2013-07-31,consumer resources,consumer resource,0
36,2013-07-31,july   ,july,0
37,2013-07-31,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday july   continued wednesday july   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday july continued wednesday july m,0
38,2013-07-31,present,present,0
39,2013-07-31,ben bernanke chairman william dudley vice chairman james bullard elizabeth duke charles evans esther george jerome powell sarah bloom raskin eric rosengren jeremy stein daniel tarullo janet yellen,ben bernanke chairman william dudley vice chairman james bullard elizabeth duke charles evans esther george jerome powell sarah bloom raskin eric rosengren jeremy stein daniel tarullo janet yellen,0
40,2013-07-31,christine cumming richard fisher narayana kocherlakota sandra pianalto charles plosser alternate members federal open market committee,christine cumming richard fisher narayana kocherlakota sandra pianalto charles plosser alternate member federal open market committee,0
41,2013-07-31,jeffrey lacker dennis lockhart john williams presidents federal reserve banks richmond atlanta san francisco respectively,jeffrey lacker dennis lockhart john williams president federal reserve bank richmond atlanta san francisco respectively,0
42,2013-07-31,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel thomas baxter deputy general counsel steven kamin economist david wilcox economist,william english secretary economist deborah danker deputy secretary matthew luecke assistant secretary david skidmore assistant secretary michelle smith assistant secretary scott alvarez general counsel thomas baxter deputy general counsel steven kamin economist david wilcox economist,0
43,2013-07-31,thomas connors troy davig michael leahy stephen meyer daniel sullivan william wascher associate economists,thomas connors troy davig michael leahy stephen meyer daniel sullivan william wascher associate economist,0
44,2013-07-31,simon potter manager system open market account,simon potter manager system open market account,0
45,2013-07-31,nellie liang director office financial stability policy research board governors,nellie liang director office financial stability policy research board governor,0
46,2013-07-31,james clouse william nelson deputy directors division monetary affairs board governors maryann hunter deputy director division banking supervision regulation board governors,james clouse william nelson deputy director division monetary affair board governor maryann hunter deputy director division banking supervision regulation board governor,0
47,2013-07-31,jon faust special adviser board office board members board governors,jon faust special adviser board office board member board governor,0
48,2013-07-31,linda robertson assistant board office board members board governors,linda robertson assistant board office board member board governor,0
49,2013-07-31,joyce zickler senior adviser division monetary affairs board governors,joyce zickler senior adviser division monetary affair board governor,0
50,2013-07-31,michael kiley thomas laubach david lebow associate directors division research statistics board governors,michael kiley thomas laubach david lebow associate director division research statistic board governor,0
51,2013-07-31,joshua gallin deputy associate director division research statistics board governors,joshua gallin deputy associate director division research statistic board governor,0
52,2013-07-31,edward nelson assistant director division monetary affairs board governors stacey tevlin assistant director division research statistics board governors,edward nelson assistant director division monetary affair board governor stacey tevlin assistant director division research statistic board governor,0
53,2013-07-31,laura lipscomb section chief division monetary affairs board governors,laura lipscomb section chief division monetary affair board governor,0
54,2013-07-31,david small project manager division monetary affairs board governors,david small project manager division monetary affair board governor,0
55,2013-07-31,marie gooding first vice president federal reserve bank atlanta,marie gooding first vice president federal reserve bank atlanta,0
56,2013-07-31,david altig jeff fuhrer loretta mester executive vice presidents federal reserve banks atlanta boston philadelphia respectively,david altig jeff fuhrer loretta mester executive vice president federal reserve bank atlanta boston philadelphia respectively,0
57,2013-07-31,lorie logan senior vice president federal reserve bank new york,lorie logan senior vice president federal reserve bank new york,0
58,2013-07-31,todd clark william gavin evan koenig paolo pesenti julie ann remache mark spiegel vice presidents federal reserve banks cleveland st louis dallas new york new york san francisco respectively,todd clark william gavin evan koenig paolo pesenti julie ann remache mark spiegel vice president federal reserve bank cleveland st louis dallas new york new york san francisco respectively,0
59,2013-07-31,robert hetzel samuel schulhofer wohl senior economists federal reserve banks richmond minneapolis respectively,robert hetzel samuel schulhofer wohl senior economist federal reserve bank richmond minneapolis respectively,0
60,2013-07-31,developments financial markets federal reserve balance sheet manager system open market account reported developments domestic foreign financial markets well system open market operations period since federal open market committee fomc met june   ,development financial market federal reserve balance sheet manager system open market account report development domestic foreign financial market well system open market operation period since federal open market committee fomc met june,0
61,2013-07-31,unanimous vote committee ratified open market desk domestic transactions intermeeting period,unanimous vote committee ratify open market desk domestic transaction intermeeting period,0
62,2013-07-31,no intervention operations foreign currencies system account intermeeting period,no intervention operation foreign currency system account intermeeting period,0
63,2013-07-31,support committee longer run planning improvements implementation monetary policy desk report also included briefing potential establishing fixed rate full allotment overnight reverse repurchase agreement facility additional tool managing money market interest rates,support committee longer run planning improvement implementation monetary policy desk report also include briefing potential establish fix rate full allotment overnight reverse repurchase agreement facility additional tool manage money market interest rate,0
64,2013-07-31,presentation suggested facility would allow committee offer overnight risk free instrument directly relatively wide range market participants perhaps complementing payment interest excess reserves held banks thereby improving committee ability keep short term market rates levels deems appropriate achieve macroeconomic objectives,presentation suggest facility would allow committee offer overnight risk free instrument directly relatively wide range market participant perhaps complement payment interest excess reserve held bank thereby improve committee ability keep short term market rate level deems appropriate achieve macroeconomic objective,0
65,2013-07-31,staff also identified several key issues would require consideration design facility including choice appropriate facility interest rate possible additions range eligible counterparties,staff also identify several key issue would require consideration design facility include choice appropriate facility interest rate possible addition range eligible counterparties,0
66,2013-07-31,general meeting participants indicated thought facility could prove helpful asked staff undertake work examine might operate might affect short term funding markets,general meeting participant indicate thought facility could prove helpful ask staff undertake work examine might operate might affect short term funding market,0
67,2013-07-31,number emphasized interest staff conduct additional research reflected ongoing effort improve technical execution policy not signal change committee views policy going forward,number emphasize interest staff conduct additional research reflect ongoing effort improve technical execution policy not signal change committee view policy go forward,0
68,2013-07-31,staff review economic situation information reviewed july   meeting indicated economic activity expanded modest pace first half year,staff review economic situation information review july meeting indicate economic activity expand modest pace first half year,0
69,2013-07-31,private sector employment increased june unemployment rate still elevated,private sector employment increase june unemployment rate still elevate,0
70,2013-07-31,consumer price inflation slowed markedly second quarter likely restrained part transitory factors measures longer term inflation expectations remained stable,consumer price inflation slow markedly second quarter likely restrain part transitory factor measure longer term inflation expectation remain stable,0
71,2013-07-31,bureau economic analysis bea released advance estimate second quarter real gross domestic product gdp along revised data earlier periods second day fomc meeting,bureau economic analysis bea release advance estimate second quarter real gross domestic product gdp along revise data earlier period second day fomc meeting,0
72,2013-07-31,staff assessment economic activity inflation first half  based information available meeting began broadly consistent new information bea,staff assessment economic activity inflation first half base information available meeting begin broadly consistent new information bea,0
73,2013-07-31,private nonfarm employment rose solid pace june recent months total government employment decreased further,private nonfarm employment rise solid pace june recent month total government employment decrease far,0
74,2013-07-31,unemployment rate ,unemployment rate,0
75,2013-07-31, percent june little changed level prior months,percent june little change level prior month,0
76,2013-07-31,labor force participation rate rose slightly employment population ratio,labor force participation rate rise slightly employment population ratio,0
77,2013-07-31,rate long duration unemployment decreased somewhat share workers employed part time economic reasons moved up measures remained relatively high,rate long duration unemployment decrease somewhat share worker employ part time economic reason move up measure remain relatively high,0
78,2013-07-31,forward looking indicators labor market activity near term mixed although household expectations labor market situation generally improved firms hiring plans moved up initial claims unemployment insurance essentially flat intermeeting period measures job openings rate gross private sector hiring little changed,forward look indicator labor market activity near term mixed although household expectation labor market situation generally improve firm hire plan move up initial claim unemployment insurance essentially flat intermeeting period measure job opening rate gross private sector hire little change,0
79,2013-07-31,manufacturing production expanded june rate manufacturing capacity utilization edged up,manufacturing production expand june rate manufacturing capacity utilization edge up,0
80,2013-07-31,auto production sales near pre recession levels automakers schedules indicated rate motor vehicle assemblies would continue similar pace coming months,auto production sale near pre recession level automaker schedule indicate rate motor vehicle assembly would continue similar pace come month,0
81,2013-07-31,broader indicators manufacturing production readings new orders national regional manufacturing surveys generally consistent modest gains factory output near term,broader indicator manufacturing production reading new order national regional manufacturing survey generally consistent modest gain factory output near term,0
82,2013-07-31,real personal consumption expenditures pce increased slowly second quarter first,real personal consumption expenditure pce increase slowly second quarter first,0
83,2013-07-31,however key factors tend support household spending positive recent months particular gains equity values home prices boosted household net worth consumer sentiment thomson reutersuniversity michigan surveys consumers rose july highest level since onset recession,however key factor tend support household spending positive recent month particular gain equity value home price boost household net worth consumer sentiment thomson reutersuniversity michigan survey consumer rise july high level since onset recession,0
84,2013-07-31,conditions housing sector generally improved further real expenditures residential investment continued expand briskly second quarter,condition housing sector generally improve far real expenditure residential investment continued expand briskly second quarter,0
85,2013-07-31,however construction activity still low level demand restrained part tight credit standards mortgage loans,however construction activity still low level demand restrain part tight credit standard mortgage loan,0
86,2013-07-31,starts new single family homes essentially flat june level permit issuance consistent gains construction subsequent months,start new single family home essentially flat june level permit issuance consistent gain construction subsequent month,0
87,2013-07-31,multifamily sector activity variable starts permits decreased,multifamily sector activity variable start permit decrease,0
88,2013-07-31,home prices continued rise strongly may sales new existing homes increased balance may june,home price continued rise strongly may sale new exist home increase balance may june,0
89,2013-07-31,recent rise mortgage rates not yet appear adverse effect housing activity,recent rise mortgage rate not yet appear adverse effect housing activity,0
90,2013-07-31,growth real private investment equipment intellectual property products greater second quarter first quarter,growth real private investment equipment intellectual property product great second quarter first quarter,0
91,2013-07-31, nominal new orders nondefense capital goods excluding aircraft continued trend may june running level shipments,nominal new order nondefense capital good exclude aircraft continued trend may june run level shipment,0
92,2013-07-31,recent forward looking indicators surveys business conditions capital spending plans mixed pointed modest gains business equipment spending near term,recent forward look indicator survey business condition capital spending plan mixed point modest gain business equipment spending near term,0
93,2013-07-31,real business expenditures nonresidential construction increased second quarter falling first quarter,real business expenditure nonresidential construction increase second quarter fall first quarter,0
94,2013-07-31,business inventories industries appeared broadly aligned sales recent months,business inventory industry appear broadly align sale recent month,0
95,2013-07-31,real federal government purchases contracted less second quarter first quarter reductions defense spending slowed,real federal government purchase contract less second quarter first quarter reduction defense spending slow,0
96,2013-07-31,real state local government purchases little changed second quarter payrolls governments expanded somewhat state local construction expenditures continued decrease,real state local government purchase little change second quarter payroll government expand somewhat state local construction expenditure continued decrease,0
97,2013-07-31,us international trade deficit widened may exports fell slightly imports rose,u international trade deficit widen may export fell slightly import rise,0
98,2013-07-31,decline exports led sizable drop consumer goods categories exports showed modest gains,decline export lead sizable drop consumer good category export show modest gain,0
