,Date,Original,Corpus,Class
0,2003-06-25,meeting federal open market committee held offices board governors federal reserve system washington dc starting tuesday june   continuing wednesday june   m,meeting federal open market committee held office board governor federal reserve system washington dc start tuesday june continue wednesday june m,0
1,2003-06-25,mr hoenig mses,mr hoenig ms,0
2,2003-06-25,minehan pianalto messrs,minehan pianalto messrs,0
3,2003-06-25,poole stewart alternate members federal open market committee,poole stewart alternate member federal open market committee,0
4,2003-06-25,messrs,messrs,0
5,2003-06-25,mcteer santomero stern presidents federal reserve banks dallas philadelphia minneapolis respectively,mcteer santomero stern president federal reserve bank dallas philadelphia minneapolis respectively,0
6,2003-06-25,mr reinhart secretary economist mr bernard deputy secretary mr gillum assistant secretary ms smith assistant secretary mr mattingly general counsel ms johnson economist mr stockton economist,mr reinhart secretary economist mr bernard deputy secretary mr gillum assistant secretary m smith assistant secretary mr mattingly general counsel m johnson economist mr stockton economist,0
7,2003-06-25,mr connors ms cumming messrs,mr connors m cumming messrs,0
8,2003-06-25,eisenbeis goodfriend howard judd lindsey struckmeyer wilcox associate economists,eisenbeis goodfriend howard judd lindsey struckmeyer wilcox associate economist,0
9,2003-06-25,mr kos manager system open market account,mr ko manager system open market account,0
10,2003-06-25,messrs,messrs,0
11,2003-06-25,ettin madigan deputy directors divisions research statistics monetary affairs respectively board governors,ettin madigan deputy director division research statistic monetary affair respectively board governor,0
12,2003-06-25,messrs,messrs,0
13,2003-06-25,slifman oliner associate directors division research statistics board governors,slifman oliner associate director division research statistic board governor,0
14,2003-06-25,messrs,messrs,0
15,2003-06-25,clouse whitesell deputy associate directors division monetary affairs board governors,clouse whitesell deputy associate director division monetary affair board governor,0
16,2003-06-25,mr reifschneider  assistant director division research statistics board governors,mr reifschneider assistant director division research statistic board governor,0
17,2003-06-25,mr orphanides  adviser division monetary affairs board governors,mr orphanides adviser division monetary affair board governor,0
18,2003-06-25,mr elmendorf  section chief division research statistics board governors,mr elmendorf section chief division research statistic board governor,0
19,2003-06-25,ms kusko  senior economist division research statistics board governors,m kusko senior economist division research statistic board governor,0
20,2003-06-25,messrs,messrs,0
21,2003-06-25,bassett  wood  economists divisions monetary affairs international finance respectively board governors,bassett wood economist division monetary affair international finance respectively board governor,0
22,2003-06-25,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
23,2003-06-25,mr luecke senior financial analyst division monetary affairs board governors,mr luecke senior financial analyst division monetary affair board governor,0
24,2003-06-25,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
25,2003-06-25,mr barron first vice president federal reserve bank atlanta,mr barron first vice president federal reserve bank atlanta,0
26,2003-06-25,messrs,messrs,0
27,2003-06-25,fuhrer hakkio ms mester messrs,fuhrer hakkio m mester messrs,0
28,2003-06-25,rasche rolnick rosenblum sniderman senior vice presidents federal reserve banks boston kansas city philadelphia st louis minneapolis dallas cleveland respectively,rasche rolnick rosenblum sniderman senior vice president federal reserve bank boston kansa city philadelphia st louis minneapolis dallas cleveland respectively,0
29,2003-06-25,messrs,messrs,0
30,2003-06-25,evans hilton kuttner  vice presidents federal reserve banks chicago new york new york respectively,evans hilton kuttner vice president federal reserve bank chicago new york new york respectively,0
31,2003-06-25,unanimous vote minutes meeting federal open market committee held may   approved,unanimous vote minute meeting federal open market committee held may approve,0
