,Date,Original,Corpus,Class
0,2019-07-31,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2019-07-31,federal open market committee,federal open market committee,0
2,2019-07-31,monetary policy principles practice,monetary policy principle practice,0
3,2019-07-31,policy implementation,policy implementation,0
4,2019-07-31,reports,report,0
5,2019-07-31,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2019-07-31,institution supervision,institution supervision,0
7,2019-07-31,reports,report,0
8,2019-07-31,reporting forms,reporting form,0
9,2019-07-31,supervision  regulation letters,supervision regulation letter,0
10,2019-07-31,banking applications  legal developments,banking application legal development,0
11,2019-07-31,regulatory resources,regulatory resource,0
12,2019-07-31,banking  data structure,banking data structure,0
13,2019-07-31,regulations  statutes,regulation statute,0
14,2019-07-31,payment policies,payment policy,0
15,2019-07-31,reserve bank payment services  data,reserve bank payment service data,0
16,2019-07-31,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2019-07-31,research committees forums,research committee forum,0
18,2019-07-31,working papers notes,work paper note,0
19,2019-07-31,models tools,model tool,0
20,2019-07-31,bank assets liabilities,bank asset liability,0
21,2019-07-31,bank structure data,bank structure data,0
22,2019-07-31,business finance,business finance,0
23,2019-07-31,dealer financing terms,dealer financing term,0
24,2019-07-31,exchange rates international data,exchange rate international data,0
25,2019-07-31,financial accounts,financial account,0
26,2019-07-31,household finance,household finance,0
27,2019-07-31,industrial activity,industrial activity,0
28,2019-07-31,interest rates,interest rate,0
29,2019-07-31,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2019-07-31,money stock reserve balances,money stock reserve balance,0
31,2019-07-31,regulations,regulation,0
32,2019-07-31,supervision  enforcement,supervision enforcement,0
33,2019-07-31,community development,community development,0
34,2019-07-31,research  analysis,research analysis,0
35,2019-07-31,consumer resources,consumer resource,0
36,2019-07-31,july  ,july,0
37,2019-07-31,joint meeting federal open market committee board governors held offices board governors federal reserve system washington dc tuesday july   continued wednesday july   m,joint meeting federal open market committee board governor held office board governor federal reserve system washington dc tuesday july continued wednesday july m,0
38,2019-07-31,present,present,0
