,Date,Original,Corpus,Class
0,2017-05-03,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2017-05-03,federal open market committee,federal open market committee,0
2,2017-05-03,monetary policy principles practice,monetary policy principle practice,0
3,2017-05-03,policy implementation,policy implementation,0
4,2017-05-03,reports,report,0
5,2017-05-03,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2017-05-03,institution supervision,institution supervision,0
7,2017-05-03,reports,report,0
8,2017-05-03,reporting forms,reporting form,0
9,2017-05-03,supervision  regulation letters,supervision regulation letter,0
10,2017-05-03,banking applications  legal developments,banking application legal development,0
11,2017-05-03,regulatory resources,regulatory resource,0
12,2017-05-03,banking  data structure,banking data structure,0
13,2017-05-03,regulations  statutes,regulation statute,0
14,2017-05-03,payment policies,payment policy,0
15,2017-05-03,reserve bank payment services  data,reserve bank payment service data,0
16,2017-05-03,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2017-05-03,research committees forums,research committee forum,0
18,2017-05-03,working papers notes,work paper note,0
19,2017-05-03,models tools,model tool,0
20,2017-05-03,bank assets liabilities,bank asset liability,0
21,2017-05-03,bank structure data,bank structure data,0
22,2017-05-03,business finance,business finance,0
23,2017-05-03,dealer financing terms,dealer financing term,0
24,2017-05-03,exchange rates international data,exchange rate international data,0
25,2017-05-03,financial accounts,financial account,0
26,2017-05-03,household finance,household finance,0
27,2017-05-03,industrial activity,industrial activity,0
28,2017-05-03,interest rates,interest rate,0
29,2017-05-03,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2017-05-03,money stock reserve balances,money stock reserve balance,0
31,2017-05-03,regulations,regulation,0
32,2017-05-03,supervision  enforcement,supervision enforcement,0
33,2017-05-03,community development,community development,0
34,2017-05-03,research  analysis,research analysis,0
35,2017-05-03,consumer resources,consumer resource,0
36,2017-05-03,may   ,may,0
37,2017-05-03,joint meeting federal open market committee board governors held offices board governors federal reserve system washington dc tuesday may   continued wednesday may   m,joint meeting federal open market committee board governor held office board governor federal reserve system washington dc tuesday may continued wednesday may m,0
38,2017-05-03,present,present,0
