,Date,Original,Corpus,Class
0,2002-09-24,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday september   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday september m,0
1,2002-09-24,present mr greenspan chairman mr mcdonough vice chairman mr bernanke ms bies mr ferguson mr gramlich mr jordan mr kohn mr mcteer mr olson mr santomero mr stern,present mr greenspan chairman mr mcdonough vice chairman mr bernanke m bies mr ferguson mr gramlich mr jordan mr kohn mr mcteer mr olson mr santomero mr stern,0
2,2002-09-24,messrs,messrs,0
3,2002-09-24,broaddus guynn moskow parry alternate members federal open market committee,broaddus guynn moskow parry alternate member federal open market committee,0
4,2002-09-24,mr hoenig ms minehan mr poole presidents federal reserve banks kansas city boston st louis respectively,mr hoenig m minehan mr poole president federal reserve bank kansa city boston st louis respectively,0
5,2002-09-24,mr reinhart secretary economist mr bernard deputy secretary mr gillum assistant secretary mr mattingly general counsel mr baxter deputy general counsel ms johnson economist mr stockton economist,mr reinhart secretary economist mr bernard deputy secretary mr gillum assistant secretary mr mattingly general counsel mr baxter deputy general counsel m johnson economist mr stockton economist,0
6,2002-09-24,messrs,messrs,0
7,2002-09-24,connors howard lindsey ms mester messrs,connors howard lindsey m mester messrs,0
8,2002-09-24,oliner rolnick rosenblum sniderman wilcox associate economists,oliner rolnick rosenblum sniderman wilcox associate economist,0
9,2002-09-24,mr kos manager system open market account,mr ko manager system open market account,0
10,2002-09-24,messrs,messrs,0
11,2002-09-24,ettin madigan deputy directors divisions research statistics monetary affairs respectively board governors,ettin madigan deputy director division research statistic monetary affair respectively board governor,0
12,2002-09-24,messrs,messrs,0
13,2002-09-24,slifman struckmeyer associate directors division research statistics board governors,slifman struckmeyer associate director division research statistic board governor,0
14,2002-09-24,mr whitesell deputy associate director division monetary affairs board governors,mr whitesell deputy associate director division monetary affair board governor,0
15,2002-09-24,mr clouse assistant director division monetary affairs board governors,mr clouse assistant director division monetary affair board governor,0
16,2002-09-24,mr simpson senior adviser division research statistics board governors,mr simpson senior adviser division research statistic board governor,0
17,2002-09-24,mr skidmore special assistant board office board members board governors,mr skidmore special assistant board office board member board governor,0
18,2002-09-24,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
19,2002-09-24,mr moore first vice president federal reserve bank san francisco,mr moore first vice president federal reserve bank san francisco,0
20,2002-09-24,messrs,messrs,0
21,2002-09-24,eisenbeis fuhrer hakkio judd lacker steindel senior vice presidents federal reserve banks atlanta boston kansas city san francisco richmond new york respectively,eisenbeis fuhrer hakkio judd lacker steindel senior vice president federal reserve bank atlanta boston kansa city san francisco richmond new york respectively,0
22,2002-09-24,messrs,messrs,0
23,2002-09-24,coughlin elsasser sullivan vice presidents federal reserve banks st louis new york chicago respectively,coughlin elsasser sullivan vice president federal reserve bank st louis new york chicago respectively,0
24,2002-09-24,unanimous vote minutes meeting federal open market committee held august   approved,unanimous vote minute meeting federal open market committee held august approve,0
25,2002-09-24,manager system open market account reported recent developments foreign exchange markets,manager system open market account report recent development foreign exchange market,0
26,2002-09-24,no open market operations foreign currencies systemaccount period since previous meeting,no open market operation foreign currency systemaccount period since previous meeting,0
27,2002-09-24,manager also reported developments domestic financial markets system open market transactions government securities securities issued fully guaranteed federal agencies period august   september  ,manager also report development domestic financial market system open market transaction government security security issue fully guaranteed federal agency period august september,0
28,2002-09-24,unanimous vote committee ratified transactions,unanimous vote committee ratify transaction,0
29,2002-09-24,committee turned discussion economic financial outlook conduct monetary policy intermeeting period ahead,committee turn discussion economic financial outlook conduct monetary policy intermeeting period ahead,0
30,2002-09-24,information reviewed meeting indicated economy continued expand third quarter though tenor incoming reports mixed,information review meeting indicate economy continued expand third quarter though tenor incoming report mixed,0
31,2002-09-24,data household business spending solid part residential construction remained high,data household business spending solid part residential construction remain high,0
