,Date,Original,Corpus,Class
0,2000-08-22,meeting federal open market committee held offices board governors federal reserve system washington dc tuesday august   m,meeting federal open market committee held office board governor federal reserve system washington dc tuesday august m,0
1,2000-08-22,mr hoenig ms minehan messrs,mr hoenig m minehan messrs,0
2,2000-08-22,moskow poole alternate members federal open market committee,moskow poole alternate member federal open market committee,0
3,2000-08-22,messrs,messrs,0
4,2000-08-22,mcteer santomero stern presidents federal reserve banks dallas philadelphia minneapolis respectively,mcteer santomero stern president federal reserve bank dallas philadelphia minneapolis respectively,0
5,2000-08-22,mr kohn secretary economist mr bernard deputy secretary ms fox assistant secretary mr mattingly general counsel ms johnson economist mr stockton economist,mr kohn secretary economist mr bernard deputy secretary m fox assistant secretary mr mattingly general counsel m johnson economist mr stockton economist,0
6,2000-08-22,mr beebe ms cumming messrs,mr beebe m cumming messrs,0
7,2000-08-22,goodfriend howard lindsey reinhart simpson sniderman associate economists,goodfriend howard lindsey reinhart simpson sniderman associate economist,0
8,2000-08-22,mr fisher manager system open market account,mr fisher manager system open market account,0
9,2000-08-22,messrs,messrs,0
10,2000-08-22,madigan slifman associate directors divisions monetary affairs research statistics respectively board governors,madigan slifman associate director division monetary affair research statistic respectively board governor,0
11,2000-08-22,mr whitesell assistant director division monetary affairs board governors,mr whitesell assistant director division monetary affair board governor,0
12,2000-08-22,mr reifschneider section chief division research statistics board governors,mr reifschneider section chief division research statistic board governor,0
13,2000-08-22,ms low open market secretariat assistant division monetary affairs board governors,m low open market secretariat assistant division monetary affair board governor,0
14,2000-08-22,mr kumasaka assistant economist division monetary affairs board governors,mr kumasaka assistant economist division monetary affair board governor,0
15,2000-08-22,mr connolly first vice president federal reserve bank boston,mr connolly first vice president federal reserve bank boston,0
16,2000-08-22,ms browne mr hakkio ms krieger messrs,m browne mr hakkio m krieger messrs,0
17,2000-08-22,lang rasche rolnick rosenblum senior vice presidents federal reserve banks boston kansas city new york philadelphia st louis minneapolis dallas respectively,lang rasche rolnick rosenblum senior vice president federal reserve bank boston kansa city new york philadelphia st louis minneapolis dallas respectively,0
18,2000-08-22,mr sullivan vice president federal reserve bank chicago,mr sullivan vice president federal reserve bank chicago,0
19,2000-08-22,mr tallman assistant vice president federal reserve bank atlanta,mr tallman assistant vice president federal reserve bank atlanta,0
20,2000-08-22,unanimous vote minutes meeting federal open market committee held june    approved,unanimous vote minute meeting federal open market committee held june approve,0
21,2000-08-22,manager system open market account reported recent developments foreign exchange markets,manager system open market account report recent development foreign exchange market,0
22,2000-08-22,no open market transactions foreign currencies system account period since previous meeting thus no vote required committee,no open market transaction foreign currency system account period since previous meeting thus no vote require committee,0
23,2000-08-22,manager also reported developments domestic financial markets system open market transactions government securities federal agency obligations period june   august  ,manager also report development domestic financial market system open market transaction government security federal agency obligation period june august,0
