,Date,Original,Corpus,Class
0,2012-04-25,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2012-04-25,federal open market committee,federal open market committee,0
2,2012-04-25,monetary policy principles practice,monetary policy principle practice,0
3,2012-04-25,policy implementation,policy implementation,0
4,2012-04-25,reports,report,0
5,2012-04-25,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2012-04-25,institution supervision,institution supervision,0
7,2012-04-25,reports,report,0
8,2012-04-25,reporting forms,reporting form,0
9,2012-04-25,supervision  regulation letters,supervision regulation letter,0
10,2012-04-25,banking applications  legal developments,banking application legal development,0
11,2012-04-25,regulatory resources,regulatory resource,0
12,2012-04-25,banking  data structure,banking data structure,0
13,2012-04-25,regulations  statutes,regulation statute,0
14,2012-04-25,payment policies,payment policy,0
15,2012-04-25,reserve bank payment services  data,reserve bank payment service data,0
16,2012-04-25,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2012-04-25,research committees forums,research committee forum,0
18,2012-04-25,working papers notes,work paper note,0
19,2012-04-25,models tools,model tool,0
20,2012-04-25,bank assets liabilities,bank asset liability,0
21,2012-04-25,bank structure data,bank structure data,0
22,2012-04-25,business finance,business finance,0
23,2012-04-25,dealer financing terms,dealer financing term,0
24,2012-04-25,exchange rates international data,exchange rate international data,0
25,2012-04-25,financial accounts,financial account,0
26,2012-04-25,household finance,household finance,0
27,2012-04-25,industrial activity,industrial activity,0
28,2012-04-25,interest rates,interest rate,0
29,2012-04-25,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2012-04-25,money stock reserve balances,money stock reserve balance,0
31,2012-04-25,regulations,regulation,0
32,2012-04-25,supervision  enforcement,supervision enforcement,0
33,2012-04-25,community development,community development,0
34,2012-04-25,research  analysis,research analysis,0
35,2012-04-25,consumer resources,consumer resource,0
36,2012-04-25,april  ,april,0
37,2012-04-25,immediate release share,immediate release share,0
38,2012-04-25,information received since federal open market committee met march suggests economy expanding moderately,information receive since federal open market committee met march suggests economy expand moderately,0
39,2012-04-25,labor market conditions improved recent months unemployment rate declined remains elevated,labor market condition improve recent month unemployment rate decline remains elevate,0
40,2012-04-25,household spending business fixed investment continued advance,household spending business fix investment continued advance,0
41,2012-04-25,despite signs improvement housing sector remains depressed,despite sign improvement housing sector remains depressed,0
42,2012-04-25,inflation picked somewhat mainly reflecting higher prices crude oil gasoline,inflation picked somewhat mainly reflect high price crude oil gasoline,0
43,2012-04-25,however longer term inflation expectations remained stable,however longer term inflation expectation remain stable,0
44,2012-04-25,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
45,2012-04-25,committee expects economic growth remain moderate coming quarters pick gradually,committee expect economic growth remain moderate come quarter pick gradually,0
46,2012-04-25,consequently committee anticipates unemployment rate decline gradually toward levels judges consistent dual mandate,consequently committee anticipates unemployment rate decline gradually toward level judge consistent dual mandate,0
47,2012-04-25,strains global financial markets continue pose significant downside risks economic outlook,strain global financial market continue pose significant downside risk economic outlook,0
48,2012-04-25,increase oil gasoline prices earlier year expected affect inflation temporarily committee anticipates subsequently inflation run rate judges consistent dual mandate,increase oil gasoline price earlier year expect affect inflation temporarily committee anticipates subsequently inflation run rate judge consistent dual mandate,0
49,2012-04-25,support stronger economic recovery help ensure inflation time rate consistent dual mandate committee expects maintain highly accommodative stance monetary policy,support strong economic recovery help ensure inflation time rate consistent dual mandate committee expect maintain highly accommodative stance monetary policy,0
50,2012-04-25,particular committee decided today keep target range federal funds rate   percent currently anticipates economic conditions including low rates resource utilization subdued outlook inflation medium run likely warrant exceptionally low levels federal funds rate least late ,particular committee decide today keep target range federal fund rate percent currently anticipates economic condition include low rate resource utilization subdue outlook inflation medium run likely warrant exceptionally low level federal fund rate least late,0
51,2012-04-25,committee also decided continue program extend average maturity holdings securities announced september,committee also decide continue program extend average maturity holding security announce september,0
52,2012-04-25,committee maintaining existing policies reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
53,2012-04-25,committee regularly review size composition securities holdings prepared adjust holdings appropriate promote stronger economic recovery context price stability,committee regularly review size composition security holding prepared adjust holding appropriate promote strong economic recovery context price stability,0
54,2012-04-25,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke dennis lockhart sandra pianalto sarah bloom raskin daniel tarullo john williams janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke dennis lockhart sandra pianalto sarah bloom raskin daniel tarullo john williams janet yellen,0
55,2012-04-25,voting action jeffrey lacker not anticipate economic conditions likely warrant exceptionally low levels federal funds rate late ,voting action jeffrey lacker not anticipate economic condition likely warrant exceptionally low level federal fund rate late,0
56,2012-04-25,board governors federal reserve system,board governor federal reserve system,0
