,Date,Original,Corpus,Class
0,2002-09-24,immediate release federal open market committee decided today keep target federal funds rate unchanged   percent,immediate release federal open market committee decide today keep target federal fund rate unchanged percent,0
1,2002-09-24,information become available since last meeting committee suggests aggregate demand growing moderate pace,information become available since last meeting committee suggests aggregate demand grow moderate pace,0
2,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
3,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
4,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
5,2002-09-24,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr jerry jordan donald kohn mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr jerry jordan donald kohn mark olson anthony santomero gary stern,0
6,2002-09-24,voting action were edward gramlich robert mcteer jr governor gramlich president mcteer preferred reduction target federal funds rate,voting action be edward gramlich robert mcteer jr governor gramlich president mcteer prefer reduction target federal fund rate,0
7,2002-09-24, monetary policy home  news events accessibility last update september  ,monetary policy home news event accessibility last update september,0
8,2002-09-24,immediate release federal open market committee decided today keep target federal funds rate unchanged   percent,immediate release federal open market committee decide today keep target federal fund rate unchanged percent,0
9,2002-09-24,information become available since last meeting committee suggests aggregate demand growing moderate pace,information become available since last meeting committee suggests aggregate demand grow moderate pace,0
10,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
11,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
12,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
13,2002-09-24,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr jerry jordan donald kohn mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr jerry jordan donald kohn mark olson anthony santomero gary stern,0
14,2002-09-24,voting action were edward gramlich robert mcteer jr governor gramlich president mcteer preferred reduction target federal funds rate,voting action be edward gramlich robert mcteer jr governor gramlich president mcteer prefer reduction target federal fund rate,0
15,2002-09-24, monetary policy home  news events accessibility last update september  ,monetary policy home news event accessibility last update september,0
16,2002-09-24,federal open market committee decided today keep target federal funds rate unchanged   percent,federal open market committee decide today keep target federal fund rate unchanged percent,0
17,2002-09-24,information become available since last meeting committee suggests aggregate demand growing moderate pace,information become available since last meeting committee suggests aggregate demand grow moderate pace,0
18,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
19,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
20,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
21,2002-09-24,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr jerry jordan donald kohn mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr jerry jordan donald kohn mark olson anthony santomero gary stern,0
22,2002-09-24,voting action were edward gramlich robert mcteer jr governor gramlich president mcteer preferred reduction target federal funds rate,voting action be edward gramlich robert mcteer jr governor gramlich president mcteer prefer reduction target federal fund rate,0
23,2002-09-24, monetary policy home  news events accessibility last update september  ,monetary policy home news event accessibility last update september,0
24,2002-09-24,federal open market committee decided today keep target federal funds rate unchanged   percent,federal open market committee decide today keep target federal fund rate unchanged percent,0
25,2002-09-24,information become available since last meeting committee suggests aggregate demand growing moderate pace,information become available since last meeting committee suggests aggregate demand grow moderate pace,0
26,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
27,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
