,Date,Original,Corpus,Class
0,2006-12-12,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2006-12-12,federal open market committee,federal open market committee,0
2,2006-12-12,monetary policy principles practice,monetary policy principle practice,0
3,2006-12-12,policy implementation,policy implementation,0
4,2006-12-12,reports,report,0
5,2006-12-12,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2006-12-12,institution supervision,institution supervision,0
7,2006-12-12,reports,report,0
8,2006-12-12,reporting forms,reporting form,0
9,2006-12-12,supervision  regulation letters,supervision regulation letter,0
10,2006-12-12,banking applications  legal developments,banking application legal development,0
11,2006-12-12,regulatory resources,regulatory resource,0
12,2006-12-12,banking  data structure,banking data structure,0
13,2006-12-12,regulations  statutes,regulation statute,0
14,2006-12-12,payment policies,payment policy,0
15,2006-12-12,reserve bank payment services  data,reserve bank payment service data,0
16,2006-12-12,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2006-12-12,research committees forums,research committee forum,0
18,2006-12-12,working papers notes,work paper note,0
19,2006-12-12,models tools,model tool,0
20,2006-12-12,bank assets liabilities,bank asset liability,0
21,2006-12-12,bank structure data,bank structure data,0
22,2006-12-12,business finance,business finance,0
23,2006-12-12,dealer financing terms,dealer financing term,0
24,2006-12-12,exchange rates international data,exchange rate international data,0
25,2006-12-12,financial accounts,financial account,0
26,2006-12-12,household finance,household finance,0
27,2006-12-12,industrial activity,industrial activity,0
28,2006-12-12,interest rates,interest rate,0
29,2006-12-12,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2006-12-12,money stock reserve balances,money stock reserve balance,0
31,2006-12-12,regulations,regulation,0
32,2006-12-12,supervision  enforcement,supervision enforcement,0
33,2006-12-12,community development,community development,0
34,2006-12-12,research  analysis,research analysis,0
35,2006-12-12,consumer resources,consumer resource,0
36,2006-12-12,december  ,december,0
37,2006-12-12,immediate release share,immediate release share,0
38,2006-12-12,federal open market committee decided today keep target federal funds rate   percent,federal open market committee decide today keep target federal fund rate percent,0
39,2006-12-12,economic growth slowed course year partly reflecting substantial cooling housing market,economic growth slow course year partly reflect substantial cool housing market,0
40,2006-12-12,although recent indicators mixed economy seems likely expand moderate pace balance coming quarters,although recent indicator mixed economy seem likely expand moderate pace balance come quarter,0
41,2006-12-12,readings core inflation elevated high level resource utilization potential sustain inflation pressures,reading core inflation elevate high level resource utilization potential sustain inflation pressure,0
42,2006-12-12,however inflation pressures seem likely moderate time reflecting reduced impetus energy prices contained inflation expectations cumulative effects monetary policy actions factors restraining aggregate demand,however inflation pressure seem likely moderate time reflect reduce impetus energy price contain inflation expectation cumulative effect monetary policy action factor restrain aggregate demand,0
43,2006-12-12,nonetheless committee judges inflation risks remain,nonetheless committee judge inflation risk remain,0
44,2006-12-12,extent timing additional firming may needed address risks depend evolution outlook inflation economic growth implied incoming information,extent timing additional firm may need address risk depend evolution outlook inflation economic growth imply incoming information,0
45,2006-12-12,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman susan bies donald kohn randall kroszner frederic mishkin sandra pianalto william poole kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman susan bies donald kohn randall kroszner frederic mishkin sandra pianalto william poole kevin warsh janet yellen,0
46,2006-12-12,voting jeffrey lacker preferred increase  basis points federal funds rate target meeting,voting jeffrey lacker prefer increase basis point federal fund rate target meeting,0
47,2006-12-12,board governors federal reserve system,board governor federal reserve system,0
