,Date,Original,Corpus,Class
0,2010-01-27,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2010-01-27,federal open market committee,federal open market committee,0
2,2010-01-27,monetary policy principles practice,monetary policy principle practice,0
3,2010-01-27,policy implementation,policy implementation,0
4,2010-01-27,reports,report,0
5,2010-01-27,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2010-01-27,institution supervision,institution supervision,0
7,2010-01-27,reports,report,0
8,2010-01-27,reporting forms,reporting form,0
9,2010-01-27,supervision  regulation letters,supervision regulation letter,0
10,2010-01-27,banking applications  legal developments,banking application legal development,0
11,2010-01-27,regulatory resources,regulatory resource,0
12,2010-01-27,banking  data structure,banking data structure,0
13,2010-01-27,regulations  statutes,regulation statute,0
14,2010-01-27,payment policies,payment policy,0
15,2010-01-27,reserve bank payment services  data,reserve bank payment service data,0
16,2010-01-27,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2010-01-27,research committees forums,research committee forum,0
18,2010-01-27,working papers notes,work paper note,0
19,2010-01-27,models tools,model tool,0
20,2010-01-27,bank assets liabilities,bank asset liability,0
21,2010-01-27,bank structure data,bank structure data,0
22,2010-01-27,business finance,business finance,0
23,2010-01-27,dealer financing terms,dealer financing term,0
24,2010-01-27,exchange rates international data,exchange rate international data,0
25,2010-01-27,financial accounts,financial account,0
26,2010-01-27,household finance,household finance,0
27,2010-01-27,industrial activity,industrial activity,0
28,2010-01-27,interest rates,interest rate,0
29,2010-01-27,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2010-01-27,money stock reserve balances,money stock reserve balance,0
31,2010-01-27,regulations,regulation,0
32,2010-01-27,supervision  enforcement,supervision enforcement,0
33,2010-01-27,community development,community development,0
34,2010-01-27,research  analysis,research analysis,0
35,2010-01-27,consumer resources,consumer resource,0
36,2010-01-27,january  ,january,0
37,2010-01-27,immediate release share,immediate release share,0
38,2010-01-27,information received since federal open market committee met december suggests economic activity continued strengthen deterioration labor market abating,information receive since federal open market committee met december suggests economic activity continued strengthen deterioration labor market abate,0
39,2010-01-27,household spending expanding moderate rate remains constrained weak labor market modest income growth lower housing wealth tight credit,household spending expand moderate rate remains constrain weak labor market modest income growth low housing wealth tight credit,0
40,2010-01-27,business spending equipment software appears picking up investment structures still contracting employers remain reluctant add payrolls,business spending equipment software appear pick up investment structure still contract employer remain reluctant add payroll,0
41,2010-01-27,firms brought inventory stocks better alignment sales,firm brought inventory stock well alignment sale,0
42,2010-01-27,bank lending continues contract financial market conditions remain supportive economic growth,bank lending continue contract financial market condition remain supportive economic growth,0
43,2010-01-27,although pace economic recovery likely moderate time committee anticipates gradual return higher levels resource utilization context price stability,although pace economic recovery likely moderate time committee anticipates gradual return high level resource utilization context price stability,0
44,2010-01-27,substantial resource slack continuing restrain cost pressures longer term inflation expectations stable inflation likely subdued time,substantial resource slack continue restrain cost pressure longer term inflation expectation stable inflation likely subdue time,0
45,2010-01-27,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
46,2010-01-27,provide support mortgage lending housing markets improve overall conditions private credit markets federal reserve process purchasing ,provide support mortgage lending housing market improve overall condition private credit market federal reserve process purchasing,0
47,2010-01-27, trillion agency mortgage backed securities  billion agency debt,trillion agency mortgage back security billion agency debt,0
48,2010-01-27,order promote smooth transition markets committee gradually slowing pace purchases anticipates transactions executed end first quarter,order promote smooth transition market committee gradually slow pace purchase anticipates transaction execute end first quarter,0
49,2010-01-27,committee continue evaluate purchases securities light evolving economic outlook conditions financial markets,committee continue evaluate purchase security light evolve economic outlook condition financial market,0
50,2010-01-27,light improved functioning financial markets federal reserve closing asset backed commercial paper money market mutual fund liquidity facility commercial paper funding facility primary dealer credit facility term securities lending facility february  previously announced,light improve function financial market federal reserve closing asset back commercial paper money market mutual fund liquidity facility commercial paper funding facility primary dealer credit facility term security lending facility february previously announce,0
51,2010-01-27,addition temporary liquidity swap arrangements federal reserve central banks expire february ,addition temporary liquidity swap arrangement federal reserve central bank expire february,0
52,2010-01-27,federal reserve process winding term auction facility  billion  day credit offered february   billion  day credit offered final auction march ,federal reserve process wind term auction facility billion day credit offer february billion day credit offer final auction march,0
53,2010-01-27,anticipated expiration dates term asset backed securities loan facility remain set june  loans backed new issue commercial mortgage backed securities march  loans backed types collateral,anticipate expiration date term asset back security loan facility remain set june loan back new issue commercial mortgage back security march loan back type collateral,0
54,2010-01-27,federal reserve prepared modify plans necessary support financial stability economic growth,federal reserve prepared modify plan necessary support financial stability economic growth,0
55,2010-01-27,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman james bullard elizabeth duke donald kohn sandra pianalto eric rosengren daniel tarullo kevin warsh,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman james bullard elizabeth duke donald kohn sandra pianalto eric rosengren daniel tarullo kevin warsh,0
56,2010-01-27,voting policy action thomas hoenig believed economic financial conditions changed sufficiently expectation exceptionally low levels federal funds rate extended period no longer warranted,voting policy action thomas hoenig believe economic financial condition change sufficiently expectation exceptionally low level federal fund rate extend period no longer warrant,0
57,2010-01-27,board governors federal reserve system,board governor federal reserve system,0
