,Date,Original,Corpus,Class
0,2007-10-31,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2007-10-31,federal open market committee,federal open market committee,0
2,2007-10-31,monetary policy principles practice,monetary policy principle practice,0
3,2007-10-31,policy implementation,policy implementation,0
4,2007-10-31,reports,report,0
5,2007-10-31,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2007-10-31,institution supervision,institution supervision,0
7,2007-10-31,reports,report,0
8,2007-10-31,reporting forms,reporting form,0
9,2007-10-31,supervision  regulation letters,supervision regulation letter,0
10,2007-10-31,banking applications  legal developments,banking application legal development,0
11,2007-10-31,regulatory resources,regulatory resource,0
12,2007-10-31,banking  data structure,banking data structure,0
13,2007-10-31,regulations  statutes,regulation statute,0
14,2007-10-31,payment policies,payment policy,0
15,2007-10-31,reserve bank payment services  data,reserve bank payment service data,0
16,2007-10-31,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2007-10-31,research committees forums,research committee forum,0
18,2007-10-31,working papers notes,work paper note,0
19,2007-10-31,models tools,model tool,0
20,2007-10-31,bank assets liabilities,bank asset liability,0
21,2007-10-31,bank structure data,bank structure data,0
22,2007-10-31,business finance,business finance,0
23,2007-10-31,dealer financing terms,dealer financing term,0
24,2007-10-31,exchange rates international data,exchange rate international data,0
25,2007-10-31,financial accounts,financial account,0
26,2007-10-31,household finance,household finance,0
27,2007-10-31,industrial activity,industrial activity,0
28,2007-10-31,interest rates,interest rate,0
29,2007-10-31,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2007-10-31,money stock reserve balances,money stock reserve balance,0
31,2007-10-31,regulations,regulation,0
32,2007-10-31,supervision  enforcement,supervision enforcement,0
33,2007-10-31,community development,community development,0
34,2007-10-31,research  analysis,research analysis,0
35,2007-10-31,consumer resources,consumer resource,0
36,2007-10-31,october  ,october,0
37,2007-10-31,immediate release share,immediate release share,0
38,2007-10-31,federal open market committee decided today lower target federal funds rate  basis points   percent,federal open market committee decide today low target federal fund rate basis point percent,0
39,2007-10-31,economic growth solid third quarter strains financial markets eased somewhat balance,economic growth solid third quarter strain financial market ease somewhat balance,0
40,2007-10-31,however pace economic expansion likely slow near term partly reflecting intensification housing correction,however pace economic expansion likely slow near term partly reflect intensification housing correction,0
41,2007-10-31,todayaction combined policy action taken september help forestall adverse effects broader economy might otherwise arise disruptions financial markets promote moderate growth time,todayaction combine policy action take september help forestall adverse effect broader economy might otherwise arise disruption financial market promote moderate growth time,0
42,2007-10-31,readings core inflation improved modestly year recent increases energy commodity prices among factors may put renewed upward pressure inflation,reading core inflation improve modestly year recent increase energy commodity price among factor may put renew upward pressure inflation,0
43,2007-10-31,context committee judges inflation risks remain continue monitor inflation developments carefully,context committee judge inflation risk remain continue monitor inflation development carefully,0
44,2007-10-31,committee judges that action upside risks inflation roughly balance downside risks growth,committee judge that action upside risk inflation roughly balance downside risk growth,0
45,2007-10-31,committee continue assess effects financial developments economic prospects act needed foster price stability sustainable economic growth,committee continue ass effect financial development economic prospect act need foster price stability sustainable economic growth,0
46,2007-10-31,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman charles evans donald kohn randall kroszner frederic mishkin william poole eric rosengren kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman charles evans donald kohn randall kroszner frederic mishkin william poole eric rosengren kevin warsh,0
47,2007-10-31,voting thomas hoenig preferred no change federal funds rate meeting,voting thomas hoenig prefer no change federal fund rate meeting,0
48,2007-10-31,related action board governors unanimously approved  basis point decrease discount rate  percent,related action board governor unanimously approve basis point decrease discount rate percent,0
49,2007-10-31,taking action board approved requests submitted boards directors federal reserve banks new york richmond atlanta chicago st louis san francisco,take action board approve request submit board director federal reserve bank new york richmond atlanta chicago st louis san francisco,0
50,2007-10-31,board governors federal reserve system,board governor federal reserve system,0
