,Date,Original,Corpus,Class
0,2015-06-17,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2015-06-17,federal open market committee,federal open market committee,0
2,2015-06-17,monetary policy principles practice,monetary policy principle practice,0
3,2015-06-17,policy implementation,policy implementation,0
4,2015-06-17,reports,report,0
5,2015-06-17,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2015-06-17,institution supervision,institution supervision,0
7,2015-06-17,reports,report,0
8,2015-06-17,reporting forms,reporting form,0
9,2015-06-17,supervision  regulation letters,supervision regulation letter,0
10,2015-06-17,banking applications  legal developments,banking application legal development,0
11,2015-06-17,regulatory resources,regulatory resource,0
12,2015-06-17,banking  data structure,banking data structure,0
13,2015-06-17,regulations  statutes,regulation statute,0
14,2015-06-17,payment policies,payment policy,0
15,2015-06-17,reserve bank payment services  data,reserve bank payment service data,0
16,2015-06-17,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2015-06-17,research committees forums,research committee forum,0
18,2015-06-17,working papers notes,work paper note,0
19,2015-06-17,models tools,model tool,0
20,2015-06-17,bank assets liabilities,bank asset liability,0
21,2015-06-17,bank structure data,bank structure data,0
22,2015-06-17,business finance,business finance,0
23,2015-06-17,dealer financing terms,dealer financing term,0
24,2015-06-17,exchange rates international data,exchange rate international data,0
25,2015-06-17,financial accounts,financial account,0
26,2015-06-17,household finance,household finance,0
27,2015-06-17,industrial activity,industrial activity,0
28,2015-06-17,interest rates,interest rate,0
29,2015-06-17,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2015-06-17,money stock reserve balances,money stock reserve balance,0
31,2015-06-17,regulations,regulation,0
32,2015-06-17,supervision  enforcement,supervision enforcement,0
33,2015-06-17,community development,community development,0
34,2015-06-17,research  analysis,research analysis,0
35,2015-06-17,consumer resources,consumer resource,0
36,2015-06-17,june  ,june,0
37,2015-06-17,immediate release share,immediate release share,0
38,2015-06-17,information received since federal open market committee met april suggests economic activity expanding moderately changed little first quarter,information receive since federal open market committee met april suggests economic activity expand moderately change little first quarter,0
39,2015-06-17,pace job gains picked unemployment rate remained steady,pace job gain picked unemployment rate remain steady,0
40,2015-06-17,balance range labor market indicators suggests underutilization labor resources diminished somewhat,balance range labor market indicator suggests underutilization labor resource diminish somewhat,0
41,2015-06-17,growth household spending moderate housing sector shown improvement however business fixed investment net exports stayed soft,growth household spending moderate housing sector show improvement however business fix investment net export stayed soft,0
42,2015-06-17,inflation continued run committee longer run objective partly reflecting earlier declines energy prices decreasing prices non energy imports energy prices appear stabilized,inflation continued run committee longer run objective partly reflect earlier decline energy price decrease price non energy import energy price appear stabilize,0
43,2015-06-17,market based measures inflation compensation remain low survey based measures longer term inflation expectations remained stable,market base measure inflation compensation remain low survey base measure longer term inflation expectation remain stable,0
44,2015-06-17,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
45,2015-06-17,committee expects that appropriate policy accommodation economic activity expand moderate pace labor market indicators continuing move toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic activity expand moderate pace labor market indicator continue move toward level committee judge consistent dual mandate,0
46,2015-06-17,committee continues see risks outlook economic activity labor market nearly balanced,committee continue see risk outlook economic activity labor market nearly balance,0
47,2015-06-17,inflation anticipated remain near recent low level near term committee expects inflation rise gradually toward  percent medium term labor market improves transitory effects earlier declines energy import prices dissipate,inflation anticipate remain near recent low level near term committee expect inflation rise gradually toward percent medium term labor market improves transitory effect earlier decline energy import price dissipate,0
48,2015-06-17,committee continues monitor inflation developments closely,committee continue monitor inflation development closely,0
49,2015-06-17,support continued progress toward maximum employment price stability committee today reaffirmed view current   percent target range federal funds rate remains appropriate,support continued progress toward maximum employment price stability committee today reaffirm view current percent target range federal fund rate remains appropriate,0
50,2015-06-17,determining long maintain target range committee assess progress realized expected toward objectives maximum employment  percent inflation,determine long maintain target range committee ass progress realize expect toward objective maximum employment percent inflation,0
51,2015-06-17,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
52,2015-06-17,committee anticipates appropriate raise target range federal funds rate seen improvement labor market reasonably confident inflation move back  percent objective medium term,committee anticipates appropriate raise target range federal fund rate see improvement labor market reasonably confident inflation move back percent objective medium term,0
53,2015-06-17,committee maintaining existing policy reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
54,2015-06-17,policy keeping committee holdings longer term securities sizable levels help maintain accommodative financial conditions,policy keep committee holding longer term security sizable level help maintain accommodative financial condition,0
55,2015-06-17,committee decides begin remove policy accommodation take balanced approach consistent longer run goals maximum employment inflation  percent,committee decides begin remove policy accommodation take balance approach consistent longer run goal maximum employment inflation percent,0
56,2015-06-17,committee currently anticipates that even employment inflation near mandate consistent levels economic conditions may time warrant keeping target federal funds rate levels committee views normal longer run,committee currently anticipates that even employment inflation near mandate consistent level economic condition may time warrant keep target federal fund rate level committee view normal longer run,0
57,2015-06-17,voting fomc monetary policy action were janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer jeffrey lacker dennis lockhart jerome powell daniel tarullo john williams,voting fomc monetary policy action be janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer jeffrey lacker dennis lockhart jerome powell daniel tarullo john williams,0
58,2015-06-17,board governors federal reserve system,board governor federal reserve system,0
