,Date,Original,Corpus,Class
0,2019-10-04,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2019-10-04,federal open market committee,federal open market committee,0
2,2019-10-04,monetary policy principles practice,monetary policy principle practice,0
3,2019-10-04,policy implementation,policy implementation,0
4,2019-10-04,reports,report,0
5,2019-10-04,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2019-10-04,institution supervision,institution supervision,0
7,2019-10-04,reports,report,0
8,2019-10-04,reporting forms,reporting form,0
9,2019-10-04,supervision  regulation letters,supervision regulation letter,0
10,2019-10-04,banking applications  legal developments,banking application legal development,0
11,2019-10-04,regulatory resources,regulatory resource,0
12,2019-10-04,banking  data structure,banking data structure,0
13,2019-10-04,regulations  statutes,regulation statute,0
14,2019-10-04,payment policies,payment policy,0
15,2019-10-04,reserve bank payment services  data,reserve bank payment service data,0
16,2019-10-04,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2019-10-04,research committees forums,research committee forum,0
18,2019-10-04,working papers notes,work paper note,0
19,2019-10-04,models tools,model tool,0
20,2019-10-04,bank assets liabilities,bank asset liability,0
21,2019-10-04,bank structure data,bank structure data,0
22,2019-10-04,business finance,business finance,0
23,2019-10-04,dealer financing terms,dealer financing term,0
24,2019-10-04,exchange rates international data,exchange rate international data,0
25,2019-10-04,financial accounts,financial account,0
26,2019-10-04,household finance,household finance,0
27,2019-10-04,industrial activity,industrial activity,0
28,2019-10-04,interest rates,interest rate,0
29,2019-10-04,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2019-10-04,money stock reserve balances,money stock reserve balance,0
31,2019-10-04,regulations,regulation,0
32,2019-10-04,supervision  enforcement,supervision enforcement,0
33,2019-10-04,community development,community development,0
34,2019-10-04,research  analysis,research analysis,0
35,2019-10-04,consumer resources,consumer resource,0
36,2019-10-04,october  ,october,0
37,2019-10-04,release edt share,release edt share,0
38,2019-10-04,consistent january  statement regarding monetary policy implementation balance sheet normalization committee reaffirms intention implement monetary policy regime ample supply reserves ensures control level federal funds rate short term interest rates exercised primarily setting federal reserve administered rates active management supply reserves not required,consistent january statement regard monetary policy implementation balance sheet normalization committee reaffirms intention implement monetary policy regime ample supply reserve ensures control level federal fund rate short term interest rate exercise primarily set federal reserve administer rate active management supply reserve not require,0
39,2019-10-04,ensure supply reserves remains ample committee approved notation vote completed october   following steps,ensure supply reserve remains ample committee approve notation vote complete october follow step,0
40,2019-10-04,actions purely technical measures support effective implementation fomc monetary policy not represent change stance monetary policy,action purely technical measure support effective implementation fomc monetary policy not represent change stance monetary policy,0
41,2019-10-04,committee continue monitor money market developments assesses level reserves consistent efficient effective policy implementation,committee continue monitor money market development ass level reserve consistent efficient effective policy implementation,0
42,2019-10-04,committee stands ready adjust details plans necessary foster efficient effective implementation monetary policy,committee stand ready adjust detail plan necessary foster efficient effective implementation monetary policy,0
43,2019-10-04,connection plans federal open market committee voted unanimously authorize direct federal reserve bank new york instructed otherwise execute transactions system open market account accordance following domestic policy directive,connection plan federal open market committee vote unanimously authorize direct federal reserve bank new york instruct otherwise execute transaction system open market account accordance follow domestic policy directive,0
44,2019-10-04,effective october   federal open market committee directs desk undertake open market operations necessary maintain federal funds rate target range    percent,effective october federal open market committee directs desk undertake open market operation necessary maintain federal fund rate target range percent,0
45,2019-10-04,light recent expected increases federal reserve non reserve liabilities committee directs desk purchase treasury bills least second quarter next year maintain time ample reserve balances level prevailed early september ,light recent expect increase federal reserve non reserve liability committee directs desk purchase treasury bill least second quarter next year maintain time ample reserve balance level prevail early september,0
46,2019-10-04,committee also directs desk conduct term overnight repurchase agreement operations least january next year ensure supply reserves remains ample even periods sharp increases non reserve liabilities mitigate risk money market pressures could adversely affect policy implementation,committee also directs desk conduct term overnight repurchase agreement operation least january next year ensure supply reserve remains ample even period sharp increase non reserve liability mitigate risk money market pressure could adversely affect policy implementation,0
47,2019-10-04,addition committee directs desk conduct overnight reverse repurchase operations and reverse repurchase operations maturities one day necessary accommodate weekend holiday similar trading conventions offering rate ,addition committee directs desk conduct overnight reverse repurchase operation and reverse repurchase operation maturity one day necessary accommodate weekend holiday similar trading convention offering rate,0
48,2019-10-04, percent amounts limited value treasury securities held outright system open market account available operations per counterparty limit  billion per day,percent amount limited value treasury security held outright system open market account available operation per counterparty limit billion per day,0
49,2019-10-04,committee directs desk continue rolling auction principal payments federal reserve holdings treasury securities continue reinvesting principal payments federal reserve holdings agency debt agency mortgage backed securities received calendar month,committee directs desk continue roll auction principal payment federal reserve holding treasury security continue reinvesting principal payment federal reserve holding agency debt agency mortgage back security receive calendar month,0
50,2019-10-04,principal payments agency debt agency mortgage backed securities  billion per month continue reinvested treasury securities roughly match maturity composition treasury securities outstanding principal payments excess  billion per month continue reinvested agency mortgage backed securities,principal payment agency debt agency mortgage back security billion per month continue reinvested treasury security roughly match maturity composition treasury security outstanding principal payment excess billion per month continue reinvested agency mortgage back security,0
51,2019-10-04,small deviations amounts operational reasons acceptable,small deviation amount operational reason acceptable,0
52,2019-10-04,committee also directs desk engage dollar roll coupon swap transactions necessary facilitate settlement federal reserve agency mortgage backed securities transactions,committee also directs desk engage dollar roll coupon swap transaction necessary facilitate settlement federal reserve agency mortgage back security transaction,0
53,2019-10-04,information plans may found federal reserve bank new york website,information plan may found federal reserve bank new york website,0
54,2019-10-04,statement regarding treasury bill purchases repurchase operations,statement regard treasury bill purchase repurchase operation,0
55,2019-10-04,faqs repurchase agreement operations,faq repurchase agreement operation,0
56,2019-10-04,faqs treasury reserve management reinvestment purchases,faq treasury reserve management reinvestment purchase,0
57,2019-10-04,board governors federal reserve system,board governor federal reserve system,0
