,Date,Original,Corpus,Class
0,2020-06-10,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2020-06-10,federal open market committee,federal open market committee,0
2,2020-06-10,monetary policy principles practice,monetary policy principle practice,0
3,2020-06-10,policy implementation,policy implementation,0
4,2020-06-10,reports,report,0
5,2020-06-10,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2020-06-10,institution supervision,institution supervision,0
7,2020-06-10,reports,report,0
8,2020-06-10,reporting forms,reporting form,0
9,2020-06-10,supervision  regulation letters,supervision regulation letter,0
10,2020-06-10,banking applications  legal developments,banking application legal development,0
11,2020-06-10,regulatory resources,regulatory resource,0
12,2020-06-10,banking  data structure,banking data structure,0
13,2020-06-10,regulations  statutes,regulation statute,0
14,2020-06-10,payment policies,payment policy,0
15,2020-06-10,reserve bank payment services  data,reserve bank payment service data,0
16,2020-06-10,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2020-06-10,research committees forums,research committee forum,0
18,2020-06-10,working papers notes,work paper note,0
19,2020-06-10,models tools,model tool,0
20,2020-06-10,bank assets liabilities,bank asset liability,0
21,2020-06-10,bank structure data,bank structure data,0
22,2020-06-10,business finance,business finance,0
23,2020-06-10,dealer financing terms,dealer financing term,0
24,2020-06-10,exchange rates international data,exchange rate international data,0
25,2020-06-10,financial accounts,financial account,0
26,2020-06-10,household finance,household finance,0
27,2020-06-10,industrial activity,industrial activity,0
28,2020-06-10,interest rates,interest rate,0
29,2020-06-10,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2020-06-10,money stock reserve balances,money stock reserve balance,0
31,2020-06-10,regulations,regulation,0
32,2020-06-10,supervision  enforcement,supervision enforcement,0
33,2020-06-10,community development,community development,0
34,2020-06-10,research  analysis,research analysis,0
35,2020-06-10,consumer resources,consumer resource,0
36,2020-06-10,june  ,june,0
37,2020-06-10,release edt share,release edt share,0
38,2020-06-10,federal reserve committed using full range tools supports economy challenging time thereby promoting maximum employment price stability goals,federal reserve commit use full range tool support economy challenge time thereby promote maximum employment price stability goal,0
39,2020-06-10,coronavirus outbreak causing tremendous human economic hardship across united states around world,coronavirus outbreak cause tremendous human economic hardship across united state around world,0
40,2020-06-10,virus measures taken protect public health induced sharp declines economic activity surge job losses,virus measure take protect public health induced sharp decline economic activity surge job loss,0
41,2020-06-10,weaker demand significantly lower oil prices holding consumer price inflation,weaker demand significantly low oil price hold consumer price inflation,0
42,2020-06-10,financial conditions improved part reflecting policy measures support economy flow credits households businesses,financial condition improve part reflect policy measure support economy flow credit household business,0
43,2020-06-10,ongoing public health crisis weigh heavily economic activity employment inflation near term poses considerable risks economic outlook medium term,ongoing public health crisis weigh heavily economic activity employment inflation near term pose considerable risk economic outlook medium term,0
44,2020-06-10,light developments committee decided maintain target range federal funds rate   percent,light development committee decide maintain target range federal fund rate percent,0
45,2020-06-10,committee expects maintain target range confident economy weathered recent events track achieve maximum employment price stability goals,committee expect maintain target range confident economy weather recent event track achieve maximum employment price stability goal,0
46,2020-06-10,committee continue monitor implications incoming information economic outlook including information related public health well global developments muted inflation pressures use tools act appropriate support economy,committee continue monitor implication incoming information economic outlook include information related public health well global development mute inflation pressure use tool act appropriate support economy,0
47,2020-06-10,determining timing size future adjustments stance monetary policy committee assess realized expected economic conditions relative maximum employment objective symmetric  percent inflation objective,determine timing size future adjustment stance monetary policy committee ass realize expect economic condition relative maximum employment objective symmetric percent inflation objective,0
48,2020-06-10,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
49,2020-06-10,support flow credit households businesses coming months federal reserve increase holdings treasury securities agency residential commercial mortgage backed securities least current pace sustain smooth market functioning thereby fostering effective transmission monetary policy broader financial conditions,support flow credit household business come month federal reserve increase holding treasury security agency residential commercial mortgage back security least current pace sustain smooth market function thereby foster effective transmission monetary policy broader financial condition,0
50,2020-06-10,addition open market desk continue offer large scale overnight term repurchase agreement operations,addition open market desk continue offer large scale overnight term repurchase agreement operation,0
51,2020-06-10,committee closely monitor developments prepared adjust plans appropriate,committee closely monitor development prepared adjust plan appropriate,0
52,2020-06-10,voting monetary policy action jerome powell chair john williams vice chair michelle bowman lael brainard richard clarida patrick harker robert kaplan neel kashkari loretta mester randal quarles,voting monetary policy action jerome powell chair john williams vice chair michelle bowman lael brainard richard clarida patrick harker robert kaplan neel kashkari loretta mester randal quarles,0
53,2020-06-10,implementation note issued june  ,implementation note issue june,0
54,2020-06-10,board governors federal reserve system,board governor federal reserve system,0
