,Date,Original,Corpus,Class
0,2008-12-16,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2008-12-16,federal open market committee,federal open market committee,0
2,2008-12-16,monetary policy principles practice,monetary policy principle practice,0
3,2008-12-16,policy implementation,policy implementation,0
4,2008-12-16,reports,report,0
5,2008-12-16,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2008-12-16,institution supervision,institution supervision,0
7,2008-12-16,reports,report,0
8,2008-12-16,reporting forms,reporting form,0
9,2008-12-16,supervision  regulation letters,supervision regulation letter,0
10,2008-12-16,banking applications  legal developments,banking application legal development,0
11,2008-12-16,regulatory resources,regulatory resource,0
12,2008-12-16,banking  data structure,banking data structure,0
13,2008-12-16,regulations  statutes,regulation statute,0
14,2008-12-16,payment policies,payment policy,0
15,2008-12-16,reserve bank payment services  data,reserve bank payment service data,0
16,2008-12-16,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2008-12-16,research committees forums,research committee forum,0
18,2008-12-16,working papers notes,work paper note,0
19,2008-12-16,models tools,model tool,0
20,2008-12-16,bank assets liabilities,bank asset liability,0
21,2008-12-16,bank structure data,bank structure data,0
22,2008-12-16,business finance,business finance,0
23,2008-12-16,dealer financing terms,dealer financing term,0
24,2008-12-16,exchange rates international data,exchange rate international data,0
25,2008-12-16,financial accounts,financial account,0
26,2008-12-16,household finance,household finance,0
27,2008-12-16,industrial activity,industrial activity,0
28,2008-12-16,interest rates,interest rate,0
29,2008-12-16,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2008-12-16,money stock reserve balances,money stock reserve balance,0
31,2008-12-16,regulations,regulation,0
32,2008-12-16,supervision  enforcement,supervision enforcement,0
33,2008-12-16,community development,community development,0
34,2008-12-16,research  analysis,research analysis,0
35,2008-12-16,consumer resources,consumer resource,0
36,2008-12-16,december  ,december,0
37,2008-12-16,immediate release share,immediate release share,0
38,2008-12-16,federal open market committee decided today establish target range federal funds rate   percent,federal open market committee decide today establish target range federal fund rate percent,0
39,2008-12-16,since committee last meeting labor market conditions deteriorated available data indicate consumer spending business investment industrial production declined,since committee last meeting labor market condition deteriorate available data indicate consumer spending business investment industrial production decline,0
40,2008-12-16,financial markets remain quite strained credit conditions tight,financial market remain quite strain credit condition tight,0
41,2008-12-16,overall outlook economic activity weakened further,overall outlook economic activity weaken far,0
42,2008-12-16,meanwhile inflationary pressures diminished appreciably,meanwhile inflationary pressure diminish appreciably,0
43,2008-12-16,light declines prices energy commodities weaker prospects economic activity committee expects inflation moderate coming quarters,light decline price energy commodity weaker prospect economic activity committee expect inflation moderate come quarter,0
44,2008-12-16,federal reserve employ available tools promote resumption sustainable economic growth preserve price stability,federal reserve employ available tool promote resumption sustainable economic growth preserve price stability,0
45,2008-12-16,particular committee anticipates weak economic conditions likely warrant exceptionally low levels federal funds rate time,particular committee anticipates weak economic condition likely warrant exceptionally low level federal fund rate time,0
46,2008-12-16,focus committee policy going forward support functioning financial markets stimulate economy open market operations measures sustain size federal reserve balance sheet high level,focus committee policy go forward support function financial market stimulate economy open market operation measure sustain size federal reserve balance sheet high level,0
47,2008-12-16,previously announced next quarters federal reserve purchase large quantities agency debt mortgage backed securities provide support mortgage housing markets stands ready expand purchases agency debt mortgage backed securities conditions warrant,previously announce next quarter federal reserve purchase large quantity agency debt mortgage back security provide support mortgage housing market stand ready expand purchase agency debt mortgage back security condition warrant,0
48,2008-12-16,committee also evaluating potential benefits purchasing longer term treasury securities,committee also evaluate potential benefit purchasing longer term treasury security,0
49,2008-12-16,early next year federal reserve also implement term asset backed securities loan facility facilitate extension credit households small businesses,early next year federal reserve also implement term asset back security loan facility facilitate extension credit household small business,0
50,2008-12-16,federal reserve continue consider ways using balance sheet support credit markets economic activity,federal reserve continue consider way use balance sheet support credit market economic activity,0
51,2008-12-16,voting fomc monetary policy action were ben bernanke chairman christine cumming elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,voting fomc monetary policy action be ben bernanke chairman christine cumming elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,0
52,2008-12-16,related action board governors unanimously approved  basis point decrease discount rate  percent,related action board governor unanimously approve basis point decrease discount rate percent,0
53,2008-12-16,taking action board approved requests submitted boards directors federal reserve banks new york cleveland richmond atlanta minneapolis san francisco,take action board approve request submit board director federal reserve bank new york cleveland richmond atlanta minneapolis san francisco,0
54,2008-12-16,board also established interest rates required excess reserve balances  percent,board also establish interest rate require excess reserve balance percent,0
55,2008-12-16,board governors federal reserve system,board governor federal reserve system,0
