,Date,Original,Corpus,Class
0,2009-12-16,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2009-12-16,federal open market committee,federal open market committee,0
2,2009-12-16,monetary policy principles practice,monetary policy principle practice,0
3,2009-12-16,policy implementation,policy implementation,0
4,2009-12-16,reports,report,0
5,2009-12-16,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2009-12-16,institution supervision,institution supervision,0
7,2009-12-16,reports,report,0
8,2009-12-16,reporting forms,reporting form,0
9,2009-12-16,supervision  regulation letters,supervision regulation letter,0
10,2009-12-16,banking applications  legal developments,banking application legal development,0
11,2009-12-16,regulatory resources,regulatory resource,0
12,2009-12-16,banking  data structure,banking data structure,0
13,2009-12-16,regulations  statutes,regulation statute,0
14,2009-12-16,payment policies,payment policy,0
15,2009-12-16,reserve bank payment services  data,reserve bank payment service data,0
16,2009-12-16,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2009-12-16,research committees forums,research committee forum,0
18,2009-12-16,working papers notes,work paper note,0
19,2009-12-16,models tools,model tool,0
20,2009-12-16,bank assets liabilities,bank asset liability,0
21,2009-12-16,bank structure data,bank structure data,0
22,2009-12-16,business finance,business finance,0
23,2009-12-16,dealer financing terms,dealer financing term,0
24,2009-12-16,exchange rates international data,exchange rate international data,0
25,2009-12-16,financial accounts,financial account,0
26,2009-12-16,household finance,household finance,0
27,2009-12-16,industrial activity,industrial activity,0
28,2009-12-16,interest rates,interest rate,0
29,2009-12-16,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2009-12-16,money stock reserve balances,money stock reserve balance,0
31,2009-12-16,regulations,regulation,0
32,2009-12-16,supervision  enforcement,supervision enforcement,0
33,2009-12-16,community development,community development,0
34,2009-12-16,research  analysis,research analysis,0
35,2009-12-16,consumer resources,consumer resource,0
36,2009-12-16,december  ,december,0
37,2009-12-16,immediate release share,immediate release share,0
38,2009-12-16,information received since federal open market committee met november suggests economic activity continued pick deterioration labor market abating,information receive since federal open market committee met november suggests economic activity continued pick deterioration labor market abate,0
39,2009-12-16,housing sector shown signs improvement recent months,housing sector show sign improvement recent month,0
40,2009-12-16,household spending appears expanding moderate rate though remains constrained weak labor market modest income growth lower housing wealth tight credit,household spending appear expand moderate rate though remains constrain weak labor market modest income growth low housing wealth tight credit,0
41,2009-12-16,businesses still cutting back fixed investment though slower pace remain reluctant add payrolls continue make progress bringing inventory stocks better alignment sales,business still cut back fix investment though slow pace remain reluctant add payroll continue make progress bring inventory stock well alignment sale,0
42,2009-12-16,financial market conditions become supportive economic growth,financial market condition become supportive economic growth,0
43,2009-12-16,although economic activity likely remain weak time committee anticipates policy actions stabilize financial markets institutions fiscal monetary stimulus market forces contribute strengthening economic growth gradual return higher levels resource utilization context price stability,although economic activity likely remain weak time committee anticipates policy action stabilize financial market institution fiscal monetary stimulus market force contribute strengthen economic growth gradual return high level resource utilization context price stability,0
44,2009-12-16,substantial resource slack likely continue dampen cost pressures longer term inflation expectations stable committee expects inflation remain subdued time,substantial resource slack likely continue dampen cost pressure longer term inflation expectation stable committee expect inflation remain subdue time,0
45,2009-12-16,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
46,2009-12-16,provide support mortgage lending housing markets improve overall conditions private credit markets federal reserve process purchasing ,provide support mortgage lending housing market improve overall condition private credit market federal reserve process purchasing,0
47,2009-12-16, trillion agency mortgage backed securities  billion agency debt,trillion agency mortgage back security billion agency debt,0
48,2009-12-16,order promote smooth transition markets committee gradually slowing pace purchases anticipates transactions executed end first quarter ,order promote smooth transition market committee gradually slow pace purchase anticipates transaction execute end first quarter,0
49,2009-12-16,committee continue evaluate timing overall amounts purchases securities light evolving economic outlook conditions financial markets,committee continue evaluate timing overall amount purchase security light evolve economic outlook condition financial market,0
50,2009-12-16,light ongoing improvements functioning financial markets committee board governors anticipate federal reservespecial liquidity facilities expire february   consistent federal reserveannouncement june  ,light ongoing improvement function financial market committee board governor anticipate federal reservespecial liquidity facility expire february consistent federal reserveannouncement june,0
51,2009-12-16,facilities include asset backed commercial paper money market mutual fund liquidity facility commercial paper funding facility primary dealer credit facility term securities lending facility,facility include asset back commercial paper money market mutual fund liquidity facility commercial paper funding facility primary dealer credit facility term security lending facility,0
52,2009-12-16,federal reserve also working central bank counterparties close temporary liquidity swap arrangements february ,federal reserve also work central bank counterparties close temporary liquidity swap arrangement february,0
53,2009-12-16,federal reserve expects amounts provided term auction facility continue scaled back early ,federal reserve expect amount provide term auction facility continue scale back early,0
54,2009-12-16,anticipated expiration dates term asset backed securities loan facility remain set june   loans backed new issue commercial mortgage backed securities march   loans backed types collateral,anticipate expiration date term asset back security loan facility remain set june loan back new issue commercial mortgage back security march loan back type collateral,0
55,2009-12-16,federal reserve prepared modify plans necessary support financial stability economic growth,federal reserve prepared modify plan necessary support financial stability economic growth,0
56,2009-12-16,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,0
57,2009-12-16,board governors federal reserve system,board governor federal reserve system,0
