,Date,Original,Corpus,Class
0,2008-10-29,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2008-10-29,federal open market committee,federal open market committee,0
2,2008-10-29,monetary policy principles practice,monetary policy principle practice,0
3,2008-10-29,policy implementation,policy implementation,0
4,2008-10-29,reports,report,0
5,2008-10-29,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2008-10-29,institution supervision,institution supervision,0
7,2008-10-29,reports,report,0
8,2008-10-29,reporting forms,reporting form,0
9,2008-10-29,supervision  regulation letters,supervision regulation letter,0
10,2008-10-29,banking applications  legal developments,banking application legal development,0
11,2008-10-29,regulatory resources,regulatory resource,0
12,2008-10-29,banking  data structure,banking data structure,0
13,2008-10-29,regulations  statutes,regulation statute,0
14,2008-10-29,payment policies,payment policy,0
15,2008-10-29,reserve bank payment services  data,reserve bank payment service data,0
16,2008-10-29,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2008-10-29,research committees forums,research committee forum,0
18,2008-10-29,working papers notes,work paper note,0
19,2008-10-29,models tools,model tool,0
20,2008-10-29,bank assets liabilities,bank asset liability,0
21,2008-10-29,bank structure data,bank structure data,0
22,2008-10-29,business finance,business finance,0
23,2008-10-29,dealer financing terms,dealer financing term,0
24,2008-10-29,exchange rates international data,exchange rate international data,0
25,2008-10-29,financial accounts,financial account,0
26,2008-10-29,household finance,household finance,0
27,2008-10-29,industrial activity,industrial activity,0
28,2008-10-29,interest rates,interest rate,0
29,2008-10-29,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2008-10-29,money stock reserve balances,money stock reserve balance,0
31,2008-10-29,regulations,regulation,0
32,2008-10-29,supervision  enforcement,supervision enforcement,0
33,2008-10-29,community development,community development,0
34,2008-10-29,research  analysis,research analysis,0
35,2008-10-29,consumer resources,consumer resource,0
36,2008-10-29,october  ,october,0
37,2008-10-29,immediate release share,immediate release share,0
38,2008-10-29,federal open market committee decided today lower target federal funds rate  basis points  percent,federal open market committee decide today low target federal fund rate basis point percent,0
39,2008-10-29,pace economic activity appears slowed markedly owing importantly decline consumer expenditures,pace economic activity appear slow markedly owe importantly decline consumer expenditure,0
40,2008-10-29,business equipment spending industrial production weakened recent months slowing economic activity many foreign economies damping prospectss exports,business equipment spending industrial production weaken recent month slow economic activity many foreign economy damp prospect export,0
41,2008-10-29,moreover intensification financial market turmoil likely exert additional restraint spending partly reducing ability households businesses obtain credit,moreover intensification financial market turmoil likely exert additional restraint spending partly reduce ability household business obtain credit,0
42,2008-10-29,light declines prices energy commodities weaker prospects economic activity committee expects inflation moderate coming quarters levels consistent price stability,light decline price energy commodity weaker prospect economic activity committee expect inflation moderate come quarter level consistent price stability,0
43,2008-10-29,recent policy actions including todayrate reduction coordinated interest rate cuts central banks extraordinary liquidity measures official steps strengthen financial systems help time improve credit conditions promote return moderate economic growth,recent policy action include todayrate reduction coordinate interest rate cut central bank extraordinary liquidity measure official step strengthen financial system help time improve credit condition promote return moderate economic growth,0
44,2008-10-29,nevertheless downside risks growth remain,nevertheless downside risk growth remain,0
45,2008-10-29,committee monitor economic financial developments carefully act needed promote sustainable economic growth price stability,committee monitor economic financial development carefully act need promote sustainable economic growth price stability,0
46,2008-10-29,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,0
47,2008-10-29,related action board governors unanimously approved  basis point decrease discount rate   percent,related action board governor unanimously approve basis point decrease discount rate percent,0
48,2008-10-29,taking action board approved requests submitted boards directors federal reserve banks boston new york cleveland san francisco,take action board approve request submit board director federal reserve bank boston new york cleveland san francisco,0
49,2008-10-29,board governors federal reserve system,board governor federal reserve system,0
