,Date,Original,Corpus,Class
0,2015-10-28,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2015-10-28,federal open market committee,federal open market committee,0
2,2015-10-28,monetary policy principles practice,monetary policy principle practice,0
3,2015-10-28,policy implementation,policy implementation,0
4,2015-10-28,reports,report,0
5,2015-10-28,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2015-10-28,institution supervision,institution supervision,0
7,2015-10-28,reports,report,0
8,2015-10-28,reporting forms,reporting form,0
9,2015-10-28,supervision  regulation letters,supervision regulation letter,0
10,2015-10-28,banking applications  legal developments,banking application legal development,0
11,2015-10-28,regulatory resources,regulatory resource,0
12,2015-10-28,banking  data structure,banking data structure,0
13,2015-10-28,regulations  statutes,regulation statute,0
14,2015-10-28,payment policies,payment policy,0
15,2015-10-28,reserve bank payment services  data,reserve bank payment service data,0
16,2015-10-28,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2015-10-28,research committees forums,research committee forum,0
18,2015-10-28,working papers notes,work paper note,0
19,2015-10-28,models tools,model tool,0
20,2015-10-28,bank assets liabilities,bank asset liability,0
21,2015-10-28,bank structure data,bank structure data,0
22,2015-10-28,business finance,business finance,0
23,2015-10-28,dealer financing terms,dealer financing term,0
24,2015-10-28,exchange rates international data,exchange rate international data,0
25,2015-10-28,financial accounts,financial account,0
26,2015-10-28,household finance,household finance,0
27,2015-10-28,industrial activity,industrial activity,0
28,2015-10-28,interest rates,interest rate,0
29,2015-10-28,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2015-10-28,money stock reserve balances,money stock reserve balance,0
31,2015-10-28,regulations,regulation,0
32,2015-10-28,supervision  enforcement,supervision enforcement,0
33,2015-10-28,community development,community development,0
34,2015-10-28,research  analysis,research analysis,0
35,2015-10-28,consumer resources,consumer resource,0
36,2015-10-28,october  ,october,0
37,2015-10-28,immediate release share,immediate release share,0
38,2015-10-28,information received since federal open market committee met september suggests economic activity expanding moderate pace,information receive since federal open market committee met september suggests economic activity expand moderate pace,0
39,2015-10-28,household spending business fixed investment increasing solid rates recent months housing sector improved further however net exports soft,household spending business fix investment increase solid rate recent month housing sector improve far however net export soft,0
40,2015-10-28,pace job gains slowed unemployment rate held steady,pace job gain slow unemployment rate held steady,0
41,2015-10-28,nonetheless labor market indicators balance show underutilization labor resources diminished since early year,nonetheless labor market indicator balance show underutilization labor resource diminish since early year,0
42,2015-10-28,inflation continued run committee longer run objective partly reflecting declines energy prices prices non energy imports,inflation continued run committee longer run objective partly reflect decline energy price price non energy import,0
43,2015-10-28,market based measures inflation compensation moved slightly lower survey based measures longer term inflation expectations remained stable,market base measure inflation compensation move slightly low survey base measure longer term inflation expectation remain stable,0
44,2015-10-28,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
45,2015-10-28,committee expects that appropriate policy accommodation economic activity expand moderate pace labor market indicators continuing move toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic activity expand moderate pace labor market indicator continue move toward level committee judge consistent dual mandate,0
46,2015-10-28,committee continues see risks outlook economic activity labor market nearly balanced monitoring global economic financial developments,committee continue see risk outlook economic activity labor market nearly balance monitoring global economic financial development,0
47,2015-10-28,inflation anticipated remain near recent low level near term committee expects inflation rise gradually toward  percent medium term labor market improves transitory effects declines energy import prices dissipate,inflation anticipate remain near recent low level near term committee expect inflation rise gradually toward percent medium term labor market improves transitory effect decline energy import price dissipate,0
48,2015-10-28,committee continues monitor inflation developments closely,committee continue monitor inflation development closely,0
49,2015-10-28,support continued progress toward maximum employment price stability committee today reaffirmed view current   percent target range federal funds rate remains appropriate,support continued progress toward maximum employment price stability committee today reaffirm view current percent target range federal fund rate remains appropriate,0
50,2015-10-28,determining whether appropriate raise target range next meeting committee assess progress realized expected toward objectives maximum employment  percent inflation,determine whether appropriate raise target range next meeting committee ass progress realize expect toward objective maximum employment percent inflation,0
51,2015-10-28,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
52,2015-10-28,committee anticipates appropriate raise target range federal funds rate seen improvement labor market reasonably confident inflation move back  percent objective medium term,committee anticipates appropriate raise target range federal fund rate see improvement labor market reasonably confident inflation move back percent objective medium term,0
53,2015-10-28,committee maintaining existing policy reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
54,2015-10-28,policy keeping committee holdings longer term securities sizable levels help maintain accommodative financial conditions,policy keep committee holding longer term security sizable level help maintain accommodative financial condition,0
55,2015-10-28,committee decides begin remove policy accommodation take balanced approach consistent longer run goals maximum employment inflation  percent,committee decides begin remove policy accommodation take balance approach consistent longer run goal maximum employment inflation percent,0
56,2015-10-28,committee currently anticipates that even employment inflation near mandate consistent levels economic conditions may time warrant keeping target federal funds rate levels committee views normal longer run,committee currently anticipates that even employment inflation near mandate consistent level economic condition may time warrant keep target federal fund rate level committee view normal longer run,0
57,2015-10-28,voting fomc monetary policy action were janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer dennis lockhart jerome powell daniel tarullo john williams,voting fomc monetary policy action be janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer dennis lockhart jerome powell daniel tarullo john williams,0
58,2015-10-28,voting action jeffrey lacker preferred raise target range federal funds rate  basis points meeting,voting action jeffrey lacker prefer raise target range federal fund rate basis point meeting,0
