,Date,Original,Corpus,Class
0,2019-01-30,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2019-01-30,federal open market committee,federal open market committee,0
2,2019-01-30,monetary policy principles practice,monetary policy principle practice,0
3,2019-01-30,policy implementation,policy implementation,0
4,2019-01-30,reports,report,0
5,2019-01-30,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2019-01-30,institution supervision,institution supervision,0
7,2019-01-30,reports,report,0
8,2019-01-30,reporting forms,reporting form,0
9,2019-01-30,supervision  regulation letters,supervision regulation letter,0
10,2019-01-30,banking applications  legal developments,banking application legal development,0
11,2019-01-30,regulatory resources,regulatory resource,0
12,2019-01-30,banking  data structure,banking data structure,0
13,2019-01-30,regulations  statutes,regulation statute,0
14,2019-01-30,payment policies,payment policy,0
15,2019-01-30,reserve bank payment services  data,reserve bank payment service data,0
16,2019-01-30,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2019-01-30,research committees forums,research committee forum,0
18,2019-01-30,working papers notes,work paper note,0
19,2019-01-30,models tools,model tool,0
20,2019-01-30,bank assets liabilities,bank asset liability,0
21,2019-01-30,bank structure data,bank structure data,0
22,2019-01-30,business finance,business finance,0
23,2019-01-30,dealer financing terms,dealer financing term,0
24,2019-01-30,exchange rates international data,exchange rate international data,0
25,2019-01-30,financial accounts,financial account,0
26,2019-01-30,household finance,household finance,0
27,2019-01-30,industrial activity,industrial activity,0
28,2019-01-30,interest rates,interest rate,0
29,2019-01-30,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2019-01-30,money stock reserve balances,money stock reserve balance,0
31,2019-01-30,regulations,regulation,0
32,2019-01-30,supervision  enforcement,supervision enforcement,0
33,2019-01-30,community development,community development,0
34,2019-01-30,research  analysis,research analysis,0
35,2019-01-30,consumer resources,consumer resource,0
36,2019-01-30,january  ,january,0
37,2019-01-30,release est share,release est share,0
38,2019-01-30,information received since federal open market committee met december indicates labor market continued strengthen economic activity rising solid rate,information receive since federal open market committee met december indicates labor market continued strengthen economic activity rise solid rate,0
39,2019-01-30,job gains strong average recent months unemployment rate remained low,job gain strong average recent month unemployment rate remain low,0
40,2019-01-30,household spending continued grow strongly growth business fixed investment moderated rapid pace earlier last year,household spending continued grow strongly growth business fix investment moderate rapid pace earlier last year,0
41,2019-01-30, month basis overall inflation inflation items food energy remain near  percent,month basis overall inflation inflation item food energy remain near percent,0
42,2019-01-30,although market based measures inflation compensation moved lower recent months survey based measures longer term inflation expectations little changed,although market base measure inflation compensation move low recent month survey base measure longer term inflation expectation little change,0
43,2019-01-30,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
44,2019-01-30,support goals committee decided maintain target range federal funds rate     percent,support goal committee decide maintain target range federal fund rate percent,0
45,2019-01-30,committee continues view sustained expansion economic activity strong labor market conditions inflation near committee symmetric  percent objective likely outcomes,committee continue view sustain expansion economic activity strong labor market condition inflation near committee symmetric percent objective likely outcome,0
46,2019-01-30,light global economic financial developments muted inflation pressures committee patient determines future adjustments target range federal funds rate may appropriate support outcomes,light global economic financial development mute inflation pressure committee patient determines future adjustment target range federal fund rate may appropriate support outcome,0
47,2019-01-30,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative maximum employment objective symmetric  percent inflation objective,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative maximum employment objective symmetric percent inflation objective,0
48,2019-01-30,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
49,2019-01-30,voting fomc monetary policy action were jerome powell chairman john williams vice chairman michelle bowman lael brainard james bullard richard clarida charles evans esther george randal quarles eric rosengren,voting fomc monetary policy action be jerome powell chairman john williams vice chairman michelle bowman lael brainard james bullard richard clarida charles evans esther george randal quarles eric rosengren,0
50,2019-01-30,implementation note issued january  ,implementation note issue january,0
51,2019-01-30,board governors federal reserve system,board governor federal reserve system,0
