,Date,Original,Corpus,Class
0,2002-03-19,immediate release federal open market committee decided today keep target federal funds rate unchanged   percent,immediate release federal open market committee decide today keep target federal fund rate unchanged percent,0
1,2002-03-19,information become available since last meeting committee indicates economy bolstered marked swing inventory investment expanding significant pace,information become available since last meeting committee indicates economy bolster marked swing inventory investment expand significant pace,0
2,2002-03-19,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
3,2002-03-19,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
4,2002-03-19,committee decided include announcements following meetings roll call vote federal funds rate target including preferred policy choice dissenters,committee decide include announcement follow meeting roll call vote federal fund rate target include prefer policy choice dissenter,0
5,2002-03-19,action accelerates release information currently available minutes lag,action accelerates release information currently available minute lag,0
6,2002-03-19,conform new practice board governors also decided report written announcement roll call vote discount rate also including preferred policy choice dissenters,conform new practice board governor also decide report write announcement roll call vote discount rate also include prefer policy choice dissenter,0
7,2002-03-19,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,0
8,2002-03-19, monetary policy home  news events accessibility last update march  ,monetary policy home news event accessibility last update march,0
9,2002-03-19,immediate release federal open market committee decided today keep target federal funds rate unchanged   percent,immediate release federal open market committee decide today keep target federal fund rate unchanged percent,0
10,2002-03-19,information become available since last meeting committee indicates economy bolstered marked swing inventory investment expanding significant pace,information become available since last meeting committee indicates economy bolster marked swing inventory investment expand significant pace,0
11,2002-03-19,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
12,2002-03-19,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
13,2002-03-19,committee decided include announcements following meetings roll call vote federal funds rate target including preferred policy choice dissenters,committee decide include announcement follow meeting roll call vote federal fund rate target include prefer policy choice dissenter,0
14,2002-03-19,action accelerates release information currently available minutes lag,action accelerates release information currently available minute lag,0
15,2002-03-19,conform new practice board governors also decided report written announcement roll call vote discount rate also including preferred policy choice dissenters,conform new practice board governor also decide report write announcement roll call vote discount rate also include prefer policy choice dissenter,0
16,2002-03-19,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,0
17,2002-03-19, monetary policy home  news events accessibility last update march  ,monetary policy home news event accessibility last update march,0
18,2002-03-19,federal open market committee decided today keep target federal funds rate unchanged   percent,federal open market committee decide today keep target federal fund rate unchanged percent,0
19,2002-03-19,information become available since last meeting committee indicates economy bolstered marked swing inventory investment expanding significant pace,information become available since last meeting committee indicates economy bolster marked swing inventory investment expand significant pace,0
20,2002-03-19,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
21,2002-03-19,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
22,2002-03-19,committee decided include announcements following meetings roll call vote federal funds rate target including preferred policy choice dissenters,committee decide include announcement follow meeting roll call vote federal fund rate target include prefer policy choice dissenter,0
23,2002-03-19,action accelerates release information currently available minutes lag,action accelerates release information currently available minute lag,0
24,2002-03-19,conform new practice board governors also decided report written announcement roll call vote discount rate also including preferred policy choice dissenters,conform new practice board governor also decide report write announcement roll call vote discount rate also include prefer policy choice dissenter,0
25,2002-03-19,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,0
26,2002-03-19, monetary policy home  news events accessibility last update march  ,monetary policy home news event accessibility last update march,0
27,2002-03-19,federal open market committee decided today keep target federal funds rate unchanged   percent,federal open market committee decide today keep target federal fund rate unchanged percent,0
28,2002-03-19,information become available since last meeting committee indicates economy bolstered marked swing inventory investment expanding significant pace,information become available since last meeting committee indicates economy bolster marked swing inventory investment expand significant pace,0
29,2002-03-19,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
30,2002-03-19,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
31,2002-03-19,committee decided include announcements following meetings roll call vote federal funds rate target including preferred policy choice dissenters,committee decide include announcement follow meeting roll call vote federal fund rate target include prefer policy choice dissenter,0
32,2002-03-19,action accelerates release information currently available minutes lag,action accelerates release information currently available minute lag,0
33,2002-03-19,conform new practice board governors also decided report written announcement roll call vote discount rate also including preferred policy choice dissenters,conform new practice board governor also decide report write announcement roll call vote discount rate also include prefer policy choice dissenter,0
34,2002-03-19,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,0
35,2002-03-19, monetary policy home  news events accessibility last update march  ,monetary policy home news event accessibility last update march,0
36,2002-03-19,information become available since last meeting committee indicates economy bolstered marked swing inventory investment expanding significant pace,information become available since last meeting committee indicates economy bolster marked swing inventory investment expand significant pace,0
37,2002-03-19,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
38,2002-03-19,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
