,Date,Original,Corpus,Class
0,2009-08-12,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2009-08-12,federal open market committee,federal open market committee,0
2,2009-08-12,monetary policy principles practice,monetary policy principle practice,0
3,2009-08-12,policy implementation,policy implementation,0
4,2009-08-12,reports,report,0
5,2009-08-12,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2009-08-12,institution supervision,institution supervision,0
7,2009-08-12,reports,report,0
8,2009-08-12,reporting forms,reporting form,0
9,2009-08-12,supervision  regulation letters,supervision regulation letter,0
10,2009-08-12,banking applications  legal developments,banking application legal development,0
11,2009-08-12,regulatory resources,regulatory resource,0
12,2009-08-12,banking  data structure,banking data structure,0
13,2009-08-12,regulations  statutes,regulation statute,0
14,2009-08-12,payment policies,payment policy,0
15,2009-08-12,reserve bank payment services  data,reserve bank payment service data,0
16,2009-08-12,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2009-08-12,research committees forums,research committee forum,0
18,2009-08-12,working papers notes,work paper note,0
19,2009-08-12,models tools,model tool,0
20,2009-08-12,bank assets liabilities,bank asset liability,0
21,2009-08-12,bank structure data,bank structure data,0
22,2009-08-12,business finance,business finance,0
23,2009-08-12,dealer financing terms,dealer financing term,0
24,2009-08-12,exchange rates international data,exchange rate international data,0
25,2009-08-12,financial accounts,financial account,0
26,2009-08-12,household finance,household finance,0
27,2009-08-12,industrial activity,industrial activity,0
28,2009-08-12,interest rates,interest rate,0
29,2009-08-12,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2009-08-12,money stock reserve balances,money stock reserve balance,0
31,2009-08-12,regulations,regulation,0
32,2009-08-12,supervision  enforcement,supervision enforcement,0
33,2009-08-12,community development,community development,0
34,2009-08-12,research  analysis,research analysis,0
35,2009-08-12,consumer resources,consumer resource,0
36,2009-08-12,august  ,august,0
37,2009-08-12,immediate release share,immediate release share,0
38,2009-08-12,information received since federal open market committee met june suggests economic activity leveling out,information receive since federal open market committee met june suggests economic activity leveling out,0
39,2009-08-12,conditions financial markets improved recent weeks,condition financial market improve recent week,0
40,2009-08-12,household spending continued show signs stabilizing remains constrained ongoing job losses sluggish income growth lower housing wealth tight credit,household spending continued show sign stabilize remains constrain ongoing job loss sluggish income growth low housing wealth tight credit,0
41,2009-08-12,businesses still cutting back fixed investment staffing making progress bringing inventory stocks better alignment sales,business still cut back fix investment staff make progress bring inventory stock well alignment sale,0
42,2009-08-12,although economic activity likely remain weak time committee continues anticipate policy actions stabilize financial markets institutions fiscal monetary stimulus market forces contribute gradual resumption sustainable economic growth context price stability,although economic activity likely remain weak time committee continue anticipate policy action stabilize financial market institution fiscal monetary stimulus market force contribute gradual resumption sustainable economic growth context price stability,0
43,2009-08-12,prices energy commodities risen late,price energy commodity risen late,0
44,2009-08-12,however substantial resource slack likely dampen cost pressures committee expects inflation remain subdued time,however substantial resource slack likely dampen cost pressure committee expect inflation remain subdue time,0
45,2009-08-12,circumstances federal reserve employ available tools promote economic recovery preserve price stability,circumstance federal reserve employ available tool promote economic recovery preserve price stability,0
46,2009-08-12,committee maintain target range federal funds rate   percent continues anticipate economic conditions likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition likely warrant exceptionally low level federal fund rate extend period,0
47,2009-08-12,previously announced provide support mortgage lending housing markets improve overall conditions private credit markets federal reserve purchase total ,previously announce provide support mortgage lending housing market improve overall condition private credit market federal reserve purchase total,0
48,2009-08-12, trillion agency mortgage backed securities  billion agency debt end year,trillion agency mortgage back security billion agency debt end year,0
49,2009-08-12,addition federal reserve process buying  billion treasury securities,addition federal reserve process buying billion treasury security,0
50,2009-08-12,promote smooth transition markets purchases treasury securities completed committee decided gradually slow pace transactions anticipates full amount purchased end october,promote smooth transition market purchase treasury security complete committee decide gradually slow pace transaction anticipates full amount purchase end october,0
51,2009-08-12,committee continue evaluate timing overall amounts purchases securities light evolving economic outlook conditions financial markets,committee continue evaluate timing overall amount purchase security light evolve economic outlook condition financial market,0
52,2009-08-12,federal reserve monitoring size composition balance sheet make adjustments credit liquidity programs warranted,federal reserve monitoring size composition balance sheet make adjustment credit liquidity program warrant,0
53,2009-08-12,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,0
54,2009-08-12,board governors federal reserve system,board governor federal reserve system,0
