,Date,Original,Corpus,Class
0,2011-11-02,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2011-11-02,federal open market committee,federal open market committee,0
2,2011-11-02,monetary policy principles practice,monetary policy principle practice,0
3,2011-11-02,policy implementation,policy implementation,0
4,2011-11-02,reports,report,0
5,2011-11-02,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2011-11-02,institution supervision,institution supervision,0
7,2011-11-02,reports,report,0
8,2011-11-02,reporting forms,reporting form,0
9,2011-11-02,supervision  regulation letters,supervision regulation letter,0
10,2011-11-02,banking applications  legal developments,banking application legal development,0
11,2011-11-02,regulatory resources,regulatory resource,0
12,2011-11-02,banking  data structure,banking data structure,0
13,2011-11-02,regulations  statutes,regulation statute,0
14,2011-11-02,payment policies,payment policy,0
15,2011-11-02,reserve bank payment services  data,reserve bank payment service data,0
16,2011-11-02,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2011-11-02,research committees forums,research committee forum,0
18,2011-11-02,working papers notes,work paper note,0
19,2011-11-02,models tools,model tool,0
20,2011-11-02,bank assets liabilities,bank asset liability,0
21,2011-11-02,bank structure data,bank structure data,0
22,2011-11-02,business finance,business finance,0
23,2011-11-02,dealer financing terms,dealer financing term,0
24,2011-11-02,exchange rates international data,exchange rate international data,0
25,2011-11-02,financial accounts,financial account,0
26,2011-11-02,household finance,household finance,0
27,2011-11-02,industrial activity,industrial activity,0
28,2011-11-02,interest rates,interest rate,0
29,2011-11-02,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2011-11-02,money stock reserve balances,money stock reserve balance,0
31,2011-11-02,regulations,regulation,0
32,2011-11-02,supervision  enforcement,supervision enforcement,0
33,2011-11-02,community development,community development,0
34,2011-11-02,research  analysis,research analysis,0
35,2011-11-02,consumer resources,consumer resource,0
36,2011-11-02,november  ,november,0
37,2011-11-02,immediate release share,immediate release share,0
38,2011-11-02,information received since federal open market committee met september indicates economic growth strengthened somewhat third quarter reflecting part reversal temporary factors weighed growth earlier year,information receive since federal open market committee met september indicates economic growth strengthen somewhat third quarter reflect part reversal temporary factor weigh growth earlier year,0
39,2011-11-02,nonetheless recent indicators point continuing weakness overall labor market conditions unemployment rate remains elevated,nonetheless recent indicator point continue weakness overall labor market condition unemployment rate remains elevate,0
40,2011-11-02,household spending increased somewhat faster pace recent months,household spending increase somewhat faster pace recent month,0
41,2011-11-02,business investment equipment software continued expand investment nonresidential structures still weak housing sector remains depressed,business investment equipment software continued expand investment nonresidential structure still weak housing sector remains depressed,0
42,2011-11-02,inflation appears moderated since earlier year prices energy commodities declined peaks,inflation appear moderate since earlier year price energy commodity decline peak,0
43,2011-11-02,longer term inflation expectations remained stable,longer term inflation expectation remain stable,0
44,2011-11-02,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
45,2011-11-02,committee continues expect moderate pace economic growth coming quarters consequently anticipates unemployment rate decline gradually toward levels committee judges consistent dual mandate,committee continue expect moderate pace economic growth come quarter consequently anticipates unemployment rate decline gradually toward level committee judge consistent dual mandate,0
46,2011-11-02,moreover significant downside risks economic outlook including strains global financial markets,moreover significant downside risk economic outlook include strain global financial market,0
47,2011-11-02,committee also anticipates inflation settle coming quarters levels consistent committee dual mandate effects past energy commodity price increases dissipate further,committee also anticipates inflation settle come quarter level consistent committee dual mandate effect past energy commodity price increase dissipate far,0
48,2011-11-02,however committee continue pay close attention evolution inflation inflation expectations,however committee continue pay close attention evolution inflation inflation expectation,0
49,2011-11-02,support stronger economic recovery help ensure inflation time levels consistent dual mandate committee decided today continue program extend average maturity holdings securities announced september,support strong economic recovery help ensure inflation time level consistent dual mandate committee decide today continue program extend average maturity holding security announce september,0
50,2011-11-02,committee maintaining existing policies reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
51,2011-11-02,committee regularly review size composition securities holdings prepared adjust holdings appropriate,committee regularly review size composition security holding prepared adjust holding appropriate,0
52,2011-11-02,committee also decided keep target range federal funds rate   percent currently anticipates economic conditions including low rates resource utilization subdued outlook inflation medium run likely warrant exceptionally low levels federal funds rate least mid ,committee also decide keep target range federal fund rate percent currently anticipates economic condition include low rate resource utilization subdue outlook inflation medium run likely warrant exceptionally low level federal fund rate least mid,0
53,2011-11-02,committee continue assess economic outlook light incoming information prepared employ tools promote stronger economic recovery context price stability,committee continue ass economic outlook light incoming information prepared employ tool promote strong economic recovery context price stability,0
54,2011-11-02,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo janet yellen,0
55,2011-11-02,voting action charles evans supported additional policy accommodation time,voting action charles evans support additional policy accommodation time,0
56,2011-11-02,board governors federal reserve system,board governor federal reserve system,0
