,Date,Original,Corpus,Class
0,2009-03-18,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2009-03-18,federal open market committee,federal open market committee,0
2,2009-03-18,monetary policy principles practice,monetary policy principle practice,0
3,2009-03-18,policy implementation,policy implementation,0
4,2009-03-18,reports,report,0
5,2009-03-18,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2009-03-18,institution supervision,institution supervision,0
7,2009-03-18,reports,report,0
8,2009-03-18,reporting forms,reporting form,0
9,2009-03-18,supervision  regulation letters,supervision regulation letter,0
10,2009-03-18,banking applications  legal developments,banking application legal development,0
11,2009-03-18,regulatory resources,regulatory resource,0
12,2009-03-18,banking  data structure,banking data structure,0
13,2009-03-18,regulations  statutes,regulation statute,0
14,2009-03-18,payment policies,payment policy,0
15,2009-03-18,reserve bank payment services  data,reserve bank payment service data,0
16,2009-03-18,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2009-03-18,research committees forums,research committee forum,0
18,2009-03-18,working papers notes,work paper note,0
19,2009-03-18,models tools,model tool,0
20,2009-03-18,bank assets liabilities,bank asset liability,0
21,2009-03-18,bank structure data,bank structure data,0
22,2009-03-18,business finance,business finance,0
23,2009-03-18,dealer financing terms,dealer financing term,0
24,2009-03-18,exchange rates international data,exchange rate international data,0
25,2009-03-18,financial accounts,financial account,0
26,2009-03-18,household finance,household finance,0
27,2009-03-18,industrial activity,industrial activity,0
28,2009-03-18,interest rates,interest rate,0
29,2009-03-18,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2009-03-18,money stock reserve balances,money stock reserve balance,0
31,2009-03-18,regulations,regulation,0
32,2009-03-18,supervision  enforcement,supervision enforcement,0
33,2009-03-18,community development,community development,0
34,2009-03-18,research  analysis,research analysis,0
35,2009-03-18,consumer resources,consumer resource,0
36,2009-03-18,march  ,march,0
37,2009-03-18,immediate release share,immediate release share,0
38,2009-03-18,information received since federal open market committee met january indicates economy continues contract,information receive since federal open market committee met january indicates economy continue contract,0
39,2009-03-18,job losses declining equity housing wealth tight credit conditions weighed consumer sentiment spending,job loss decline equity housing wealth tight credit condition weigh consumer sentiment spending,0
40,2009-03-18,weaker sales prospects difficulties obtaining credit led businesses cut back inventories fixed investment,weaker sale prospect difficulty obtain credit lead business cut back inventory fix investment,0
41,2009-03-18,us exports slumped number major trading partners also fallen recession,u export slump number major trading partner also fall recession,0
42,2009-03-18,although near term economic outlook weak committee anticipates policy actions stabilize financial markets institutions together fiscal monetary stimulus contribute gradual resumption sustainable economic growth,although near term economic outlook weak committee anticipates policy action stabilize financial market institution together fiscal monetary stimulus contribute gradual resumption sustainable economic growth,0
43,2009-03-18,light increasing economic slack abroad committee expects inflation remain subdued,light increase economic slack abroad committee expect inflation remain subdue,0
44,2009-03-18,moreover committee sees risk inflation could persist time rates best foster economic growth price stability longer term,moreover committee see risk inflation could persist time rate best foster economic growth price stability longer term,0
45,2009-03-18,circumstances federal reserve employ available tools promote economic recovery preserve price stability,circumstance federal reserve employ available tool promote economic recovery preserve price stability,0
46,2009-03-18,committee maintain target range federal funds rate   percent anticipates economic conditions likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent anticipates economic condition likely warrant exceptionally low level federal fund rate extend period,0
47,2009-03-18,provide greater support mortgage lending housing markets committee decided today increase size federal reservebalance sheet purchasing additional  billion agency mortgage backed securities bringing total purchases securities ,provide great support mortgage lending housing market committee decide today increase size federal reservebalance sheet purchasing additional billion agency mortgage back security bring total purchase security,0
48,2009-03-18, trillion year increase purchases agency debt year  billion total  billion,trillion year increase purchase agency debt year billion total billion,0
49,2009-03-18,moreover help improve conditions private credit markets committee decided purchase  billion longer term treasury securities next six months,moreover help improve condition private credit market committee decide purchase billion longer term treasury security next six month,0
50,2009-03-18,federal reserve launched term asset backed securities loan facility facilitate extension credit households small businesses anticipates range eligible collateral facility likely expanded include financial assets,federal reserve launch term asset back security loan facility facilitate extension credit household small business anticipates range eligible collateral facility likely expand include financial asset,0
51,2009-03-18,committee continue carefully monitor size composition federal reserve balance sheet light evolving financial economic developments,committee continue carefully monitor size composition federal reserve balance sheet light evolve financial economic development,0
52,2009-03-18,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,0
53,2009-03-18,board governors federal reserve system,board governor federal reserve system,0
