,Date,Original,Corpus,Class
0,2019-05-01,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2019-05-01,federal open market committee,federal open market committee,0
2,2019-05-01,monetary policy principles practice,monetary policy principle practice,0
3,2019-05-01,policy implementation,policy implementation,0
4,2019-05-01,reports,report,0
5,2019-05-01,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2019-05-01,institution supervision,institution supervision,0
7,2019-05-01,reports,report,0
8,2019-05-01,reporting forms,reporting form,0
9,2019-05-01,supervision  regulation letters,supervision regulation letter,0
10,2019-05-01,banking applications  legal developments,banking application legal development,0
11,2019-05-01,regulatory resources,regulatory resource,0
12,2019-05-01,banking  data structure,banking data structure,0
13,2019-05-01,regulations  statutes,regulation statute,0
14,2019-05-01,payment policies,payment policy,0
15,2019-05-01,reserve bank payment services  data,reserve bank payment service data,0
16,2019-05-01,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2019-05-01,research committees forums,research committee forum,0
18,2019-05-01,working papers notes,work paper note,0
19,2019-05-01,models tools,model tool,0
20,2019-05-01,bank assets liabilities,bank asset liability,0
21,2019-05-01,bank structure data,bank structure data,0
22,2019-05-01,business finance,business finance,0
23,2019-05-01,dealer financing terms,dealer financing term,0
24,2019-05-01,exchange rates international data,exchange rate international data,0
25,2019-05-01,financial accounts,financial account,0
26,2019-05-01,household finance,household finance,0
27,2019-05-01,industrial activity,industrial activity,0
28,2019-05-01,interest rates,interest rate,0
29,2019-05-01,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2019-05-01,money stock reserve balances,money stock reserve balance,0
31,2019-05-01,regulations,regulation,0
32,2019-05-01,supervision  enforcement,supervision enforcement,0
33,2019-05-01,community development,community development,0
34,2019-05-01,research  analysis,research analysis,0
35,2019-05-01,consumer resources,consumer resource,0
36,2019-05-01,may  ,may,0
37,2019-05-01,release edt share,release edt share,0
38,2019-05-01,information received since federal open market committee met march indicates labor market remains strong economic activity rose solid rate,information receive since federal open market committee met march indicates labor market remains strong economic activity rise solid rate,0
39,2019-05-01,job gains solid average recent months unemployment rate remained low,job gain solid average recent month unemployment rate remain low,0
40,2019-05-01,growth household spending business fixed investment slowed first quarter,growth household spending business fix investment slow first quarter,0
41,2019-05-01, month basis overall inflation inflation items food energy declined running  percent,month basis overall inflation inflation item food energy decline run percent,0
42,2019-05-01,balance market based measures inflation compensation remained low recent months survey based measures longer term inflation expectations little changed,balance market base measure inflation compensation remain low recent month survey base measure longer term inflation expectation little change,0
43,2019-05-01,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
44,2019-05-01,support goals committee decided maintain target range federal funds rate     percent,support goal committee decide maintain target range federal fund rate percent,0
45,2019-05-01,committee continues view sustained expansion economic activity strong labor market conditions inflation near committee symmetric  percent objective likely outcomes,committee continue view sustain expansion economic activity strong labor market condition inflation near committee symmetric percent objective likely outcome,0
46,2019-05-01,light global economic financial developments muted inflation pressures committee patient determines future adjustments target range federal funds rate may appropriate support outcomes,light global economic financial development mute inflation pressure committee patient determines future adjustment target range federal fund rate may appropriate support outcome,0
47,2019-05-01,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative maximum employment objective symmetric  percent inflation objective,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative maximum employment objective symmetric percent inflation objective,0
48,2019-05-01,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
49,2019-05-01,voting fomc monetary policy action were jerome powell chair john williams vice chair michelle bowman lael brainard james bullard richard clarida charles evans esther george randal quarles eric rosengren,voting fomc monetary policy action be jerome powell chair john williams vice chair michelle bowman lael brainard james bullard richard clarida charles evans esther george randal quarles eric rosengren,0
50,2019-05-01,implementation note issued may  ,implementation note issue may,0
51,2019-05-01,board governors federal reserve system,board governor federal reserve system,0
