,Date,Original,Corpus,Class
0,2013-09-18,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2013-09-18,federal open market committee,federal open market committee,0
2,2013-09-18,monetary policy principles practice,monetary policy principle practice,0
3,2013-09-18,policy implementation,policy implementation,0
4,2013-09-18,reports,report,0
5,2013-09-18,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2013-09-18,institution supervision,institution supervision,0
7,2013-09-18,reports,report,0
8,2013-09-18,reporting forms,reporting form,0
9,2013-09-18,supervision  regulation letters,supervision regulation letter,0
10,2013-09-18,banking applications  legal developments,banking application legal development,0
11,2013-09-18,regulatory resources,regulatory resource,0
12,2013-09-18,banking  data structure,banking data structure,0
13,2013-09-18,regulations  statutes,regulation statute,0
14,2013-09-18,payment policies,payment policy,0
15,2013-09-18,reserve bank payment services  data,reserve bank payment service data,0
16,2013-09-18,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2013-09-18,research committees forums,research committee forum,0
18,2013-09-18,working papers notes,work paper note,0
19,2013-09-18,models tools,model tool,0
20,2013-09-18,bank assets liabilities,bank asset liability,0
21,2013-09-18,bank structure data,bank structure data,0
22,2013-09-18,business finance,business finance,0
23,2013-09-18,dealer financing terms,dealer financing term,0
24,2013-09-18,exchange rates international data,exchange rate international data,0
25,2013-09-18,financial accounts,financial account,0
26,2013-09-18,household finance,household finance,0
27,2013-09-18,industrial activity,industrial activity,0
28,2013-09-18,interest rates,interest rate,0
29,2013-09-18,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2013-09-18,money stock reserve balances,money stock reserve balance,0
31,2013-09-18,regulations,regulation,0
32,2013-09-18,supervision  enforcement,supervision enforcement,0
33,2013-09-18,community development,community development,0
34,2013-09-18,research  analysis,research analysis,0
35,2013-09-18,consumer resources,consumer resource,0
36,2013-09-18,september  ,september,0
37,2013-09-18,immediate release share,immediate release share,0
38,2013-09-18,information received since federal open market committee met july suggests economic activity expanding moderate pace,information receive since federal open market committee met july suggests economic activity expand moderate pace,0
39,2013-09-18,indicators labor market conditions shown improvement recent months unemployment rate remains elevated,indicator labor market condition show improvement recent month unemployment rate remains elevate,0
40,2013-09-18,household spending business fixed investment advanced housing sector strengthening mortgage rates risen fiscal policy restraining economic growth,household spending business fix investment advanced housing sector strengthen mortgage rate risen fiscal policy restrain economic growth,0
41,2013-09-18,apart fluctuations due changes energy prices inflation running committee longer run objective longer term inflation expectations remained stable,apart fluctuation due change energy price inflation run committee longer run objective longer term inflation expectation remain stable,0
42,2013-09-18,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
43,2013-09-18,committee expects that appropriate policy accommodation economic growth pick recent pace unemployment rate gradually decline toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic growth pick recent pace unemployment rate gradually decline toward level committee judge consistent dual mandate,0
44,2013-09-18,committee sees downside risks outlook economy labor market diminished net since last fall tightening financial conditions observed recent months sustained could slow pace improvement economy labor market,committee see downside risk outlook economy labor market diminish net since last fall tighten financial condition observe recent month sustain could slow pace improvement economy labor market,0
