,Date,Original,Corpus,Class
0,2008-10-07,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2008-10-07,federal open market committee,federal open market committee,0
2,2008-10-07,monetary policy principles practice,monetary policy principle practice,0
3,2008-10-07,policy implementation,policy implementation,0
4,2008-10-07,reports,report,0
5,2008-10-07,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2008-10-07,institution supervision,institution supervision,0
7,2008-10-07,reports,report,0
8,2008-10-07,reporting forms,reporting form,0
9,2008-10-07,supervision  regulation letters,supervision regulation letter,0
10,2008-10-07,banking applications  legal developments,banking application legal development,0
11,2008-10-07,regulatory resources,regulatory resource,0
12,2008-10-07,banking  data structure,banking data structure,0
13,2008-10-07,regulations  statutes,regulation statute,0
14,2008-10-07,payment policies,payment policy,0
15,2008-10-07,reserve bank payment services  data,reserve bank payment service data,0
16,2008-10-07,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2008-10-07,research committees forums,research committee forum,0
18,2008-10-07,working papers notes,work paper note,0
19,2008-10-07,models tools,model tool,0
20,2008-10-07,bank assets liabilities,bank asset liability,0
21,2008-10-07,bank structure data,bank structure data,0
22,2008-10-07,business finance,business finance,0
23,2008-10-07,dealer financing terms,dealer financing term,0
24,2008-10-07,exchange rates international data,exchange rate international data,0
25,2008-10-07,financial accounts,financial account,0
26,2008-10-07,household finance,household finance,0
27,2008-10-07,industrial activity,industrial activity,0
28,2008-10-07,interest rates,interest rate,0
29,2008-10-07,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2008-10-07,money stock reserve balances,money stock reserve balance,0
31,2008-10-07,regulations,regulation,0
32,2008-10-07,supervision  enforcement,supervision enforcement,0
33,2008-10-07,community development,community development,0
34,2008-10-07,research  analysis,research analysis,0
35,2008-10-07,consumer resources,consumer resource,0
36,2008-10-07,october  ,october,0
37,2008-10-07,release edt share,release edt share,0
38,2008-10-07,joint statement central banks throughout current financial crisis central banks engaged continuous close consultation cooperated unprecedented joint actions provision liquidity reduce strains financial markets,joint statement central bank throughout current financial crisis central bank engage continuous close consultation cooperate unprecedented joint action provision liquidity reduce strain financial market,0
39,2008-10-07,inflationary pressures started moderate number countries partly reflecting marked decline energy commodity prices,inflationary pressure start moderate number country partly reflect marked decline energy commodity price,0
40,2008-10-07,inflation expectations diminishing remain anchored price stability,inflation expectation diminish remain anchor price stability,0
41,2008-10-07,recent intensification financial crisis augmented downside risks growth thus diminished upside risks price stability,recent intensification financial crisis augment downside risk growth thus diminish upside risk price stability,0
42,2008-10-07,easing global monetary conditions therefore warranted,ease global monetary condition therefore warrant,0
43,2008-10-07,accordingly bank canada bank england european central bank federal reserve sveriges riksbank swiss national bank today announcing reductions policy interest rates,accordingly bank canada bank england european central bank federal reserve sverige riksbank swiss national bank today announce reduction policy interest rate,0
44,2008-10-07,bank japan expresses strong support policy actions,bank japan express strong support policy action,0
45,2008-10-07,federal reserve actionsthe federal open market committee decided lower target federal funds rate  basis points   percent,federal reserve actionsthe federal open market committee decide low target federal fund rate basis point percent,0
46,2008-10-07,committee took action light evidence pointing weakening economic activity reduction inflationary pressures,committee take action light evidence point weaken economic activity reduction inflationary pressure,0
47,2008-10-07,incoming economic data suggest pace economic activity slowed markedly recent months,incoming economic data suggest pace economic activity slow markedly recent month,0
48,2008-10-07,moreover intensification financial market turmoil likely exert additional restraint spending partly reducing ability households businesses obtain credit,moreover intensification financial market turmoil likely exert additional restraint spending partly reduce ability household business obtain credit,0
49,2008-10-07,inflation high committee believes decline energy commodity prices weaker prospects economic activity reduced upside risks inflation,inflation high committee believe decline energy commodity price weaker prospect economic activity reduce upside risk inflation,0
50,2008-10-07,committee monitor economic financial developments carefully act needed promote sustainable economic growth price stability,committee monitor economic financial development carefully act need promote sustainable economic growth price stability,0
51,2008-10-07,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,0
52,2008-10-07,related action board governors unanimously approved  basis point decrease discount rate   percent,related action board governor unanimously approve basis point decrease discount rate percent,0
53,2008-10-07,taking action board approved request submitted board directors federal reserve bank boston,take action board approve request submit board director federal reserve bank boston,0
54,2008-10-07,information actions taken central banksinformation actions taken central banks available following websites bank canada bank england european central bank sveriges riksbank bank sweden swiss national bank  kb pdf statements central banksbank japan  kb pdf,information action take central banksinformation action take central bank available follow website bank canada bank england european central bank sverige riksbank bank sweden swiss national bank kb pdf statement central banksbank japan kb pdf,0
55,2008-10-07,throughout current financial crisis central banks engaged continuous close consultation cooperated unprecedented joint actions provision liquidity reduce strains financial markets,throughout current financial crisis central bank engage continuous close consultation cooperate unprecedented joint action provision liquidity reduce strain financial market,0
56,2008-10-07,inflationary pressures started moderate number countries partly reflecting marked decline energy commodity prices,inflationary pressure start moderate number country partly reflect marked decline energy commodity price,0
57,2008-10-07,inflation expectations diminishing remain anchored price stability,inflation expectation diminish remain anchor price stability,0
58,2008-10-07,recent intensification financial crisis augmented downside risks growth thus diminished upside risks price stability,recent intensification financial crisis augment downside risk growth thus diminish upside risk price stability,0
59,2008-10-07,easing global monetary conditions therefore warranted,ease global monetary condition therefore warrant,0
60,2008-10-07,accordingly bank canada bank england european central bank federal reserve sveriges riksbank swiss national bank today announcing reductions policy interest rates,accordingly bank canada bank england european central bank federal reserve sverige riksbank swiss national bank today announce reduction policy interest rate,0
61,2008-10-07,bank japan expresses strong support policy actions,bank japan express strong support policy action,0
62,2008-10-07,federal reserve actionsthe federal open market committee decided lower target federal funds rate  basis points   percent,federal reserve actionsthe federal open market committee decide low target federal fund rate basis point percent,0
63,2008-10-07,committee took action light evidence pointing weakening economic activity reduction inflationary pressures,committee take action light evidence point weaken economic activity reduction inflationary pressure,0
64,2008-10-07,incoming economic data suggest pace economic activity slowed markedly recent months,incoming economic data suggest pace economic activity slow markedly recent month,0
65,2008-10-07,moreover intensification financial market turmoil likely exert additional restraint spending partly reducing ability households businesses obtain credit,moreover intensification financial market turmoil likely exert additional restraint spending partly reduce ability household business obtain credit,0
66,2008-10-07,inflation high committee believes decline energy commodity prices weaker prospects economic activity reduced upside risks inflation,inflation high committee believe decline energy commodity price weaker prospect economic activity reduce upside risk inflation,0
67,2008-10-07,committee monitor economic financial developments carefully act needed promote sustainable economic growth price stability,committee monitor economic financial development carefully act need promote sustainable economic growth price stability,0
68,2008-10-07,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,0
69,2008-10-07,related action board governors unanimously approved  basis point decrease discount rate   percent,related action board governor unanimously approve basis point decrease discount rate percent,0
70,2008-10-07,taking action board approved request submitted board directors federal reserve bank boston,take action board approve request submit board director federal reserve bank boston,0
71,2008-10-07,information actions taken central banksinformation actions taken central banks available following websites,information action take central banksinformation action take central bank available follow website,0
72,2008-10-07,bank canada bank england european central bank sveriges riksbank bank sweden swiss national bank  kb pdf,bank canada bank england european central bank sverige riksbank bank sweden swiss national bank kb pdf,0
73,2008-10-07,statements central banksbank japan  kb pdf,statement central banksbank japan kb pdf,0
74,2008-10-07,board governors federal reserve system,board governor federal reserve system,0
