,Date,Original,Corpus,Class
0,2007-12-11,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2007-12-11,federal open market committee,federal open market committee,0
2,2007-12-11,monetary policy principles practice,monetary policy principle practice,0
3,2007-12-11,policy implementation,policy implementation,0
4,2007-12-11,reports,report,0
5,2007-12-11,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2007-12-11,institution supervision,institution supervision,0
7,2007-12-11,reports,report,0
8,2007-12-11,reporting forms,reporting form,0
9,2007-12-11,supervision  regulation letters,supervision regulation letter,0
10,2007-12-11,banking applications  legal developments,banking application legal development,0
11,2007-12-11,regulatory resources,regulatory resource,0
12,2007-12-11,banking  data structure,banking data structure,0
13,2007-12-11,regulations  statutes,regulation statute,0
14,2007-12-11,payment policies,payment policy,0
15,2007-12-11,reserve bank payment services  data,reserve bank payment service data,0
16,2007-12-11,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2007-12-11,research committees forums,research committee forum,0
18,2007-12-11,working papers notes,work paper note,0
19,2007-12-11,models tools,model tool,0
20,2007-12-11,bank assets liabilities,bank asset liability,0
21,2007-12-11,bank structure data,bank structure data,0
22,2007-12-11,business finance,business finance,0
23,2007-12-11,dealer financing terms,dealer financing term,0
24,2007-12-11,exchange rates international data,exchange rate international data,0
25,2007-12-11,financial accounts,financial account,0
26,2007-12-11,household finance,household finance,0
27,2007-12-11,industrial activity,industrial activity,0
28,2007-12-11,interest rates,interest rate,0
29,2007-12-11,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2007-12-11,money stock reserve balances,money stock reserve balance,0
31,2007-12-11,regulations,regulation,0
32,2007-12-11,supervision  enforcement,supervision enforcement,0
33,2007-12-11,community development,community development,0
34,2007-12-11,research  analysis,research analysis,0
35,2007-12-11,consumer resources,consumer resource,0
36,2007-12-11,december  ,december,0
37,2007-12-11,immediate release share,immediate release share,0
38,2007-12-11,federal open market committee decided today lower target federal funds rate  basis points   percent,federal open market committee decide today low target federal fund rate basis point percent,0
39,2007-12-11,incoming information suggests economic growth slowing reflecting intensification housing correction softening business consumer spending,incoming information suggests economic growth slow reflect intensification housing correction soften business consumer spending,0
40,2007-12-11,moreover strains financial markets increased recent weeks,moreover strain financial market increase recent week,0
41,2007-12-11,todayaction combined policy actions taken earlier help promote moderate growth time,todayaction combine policy action take earlier help promote moderate growth time,0
42,2007-12-11,readings core inflation improved modestly year elevated energy commodity prices among factors may put upward pressure inflation,reading core inflation improve modestly year elevate energy commodity price among factor may put upward pressure inflation,0
43,2007-12-11,context committee judges inflation risks remain continue monitor inflation developments carefully,context committee judge inflation risk remain continue monitor inflation development carefully,0
44,2007-12-11,recent developments including deterioration financial market conditions increased uncertainty surrounding outlook economic growth inflation,recent development include deterioration financial market condition increase uncertainty surround outlook economic growth inflation,0
45,2007-12-11,committee continue assess effects financial developments economic prospects act needed foster price stability sustainable economic growth,committee continue ass effect financial development economic prospect act need foster price stability sustainable economic growth,0
46,2007-12-11,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman charles evans thomas hoenig donald kohn randall kroszner frederic mishkin william poole kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman charles evans thomas hoenig donald kohn randall kroszner frederic mishkin william poole kevin warsh,0
47,2007-12-11,voting eric rosengren preferred lower target federal funds rate  basis points meeting,voting eric rosengren prefer low target federal fund rate basis point meeting,0
48,2007-12-11,related action board governors unanimously approved  basis point decrease discount rate   percent,related action board governor unanimously approve basis point decrease discount rate percent,0
49,2007-12-11,taking action board approved requests submitted boards directors federal reserve banks new york philadelphia cleveland richmond atlanta chicago st louis,take action board approve request submit board director federal reserve bank new york philadelphia cleveland richmond atlanta chicago st louis,0
50,2007-12-11,board governors federal reserve system,board governor federal reserve system,0
