,Date,Original,Corpus,Class
0,2010-06-23,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2010-06-23,federal open market committee,federal open market committee,0
2,2010-06-23,monetary policy principles practice,monetary policy principle practice,0
3,2010-06-23,policy implementation,policy implementation,0
4,2010-06-23,reports,report,0
5,2010-06-23,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2010-06-23,institution supervision,institution supervision,0
7,2010-06-23,reports,report,0
8,2010-06-23,reporting forms,reporting form,0
9,2010-06-23,supervision  regulation letters,supervision regulation letter,0
10,2010-06-23,banking applications  legal developments,banking application legal development,0
11,2010-06-23,regulatory resources,regulatory resource,0
12,2010-06-23,banking  data structure,banking data structure,0
13,2010-06-23,regulations  statutes,regulation statute,0
14,2010-06-23,payment policies,payment policy,0
15,2010-06-23,reserve bank payment services  data,reserve bank payment service data,0
16,2010-06-23,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2010-06-23,research committees forums,research committee forum,0
18,2010-06-23,working papers notes,work paper note,0
19,2010-06-23,models tools,model tool,0
20,2010-06-23,bank assets liabilities,bank asset liability,0
21,2010-06-23,bank structure data,bank structure data,0
22,2010-06-23,business finance,business finance,0
23,2010-06-23,dealer financing terms,dealer financing term,0
24,2010-06-23,exchange rates international data,exchange rate international data,0
25,2010-06-23,financial accounts,financial account,0
26,2010-06-23,household finance,household finance,0
27,2010-06-23,industrial activity,industrial activity,0
28,2010-06-23,interest rates,interest rate,0
29,2010-06-23,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2010-06-23,money stock reserve balances,money stock reserve balance,0
31,2010-06-23,regulations,regulation,0
32,2010-06-23,supervision  enforcement,supervision enforcement,0
33,2010-06-23,community development,community development,0
34,2010-06-23,research  analysis,research analysis,0
35,2010-06-23,consumer resources,consumer resource,0
36,2010-06-23,june  ,june,0
37,2010-06-23,immediate release share,immediate release share,0
38,2010-06-23,information received since federal open market committee met april suggests economic recovery proceeding labor market improving gradually,information receive since federal open market committee met april suggests economic recovery proceed labor market improve gradually,0
39,2010-06-23,household spending increasing remains constrained high unemployment modest income growth lower housing wealth tight credit,household spending increase remains constrain high unemployment modest income growth low housing wealth tight credit,0
40,2010-06-23,business spending equipment software risen significantly however investment nonresidential structures continues weak employers remain reluctant add payrolls,business spending equipment software risen significantly however investment nonresidential structure continue weak employer remain reluctant add payroll,0
41,2010-06-23,housing starts remain depressed level,housing start remain depressed level,0
42,2010-06-23,financial conditions become less supportive economic growth balance largely reflecting developments abroad,financial condition become less supportive economic growth balance largely reflect development abroad,0
43,2010-06-23,bank lending continued contract recent months,bank lending continued contract recent month,0
44,2010-06-23,nonetheless committee anticipates gradual return higher levels resource utilization context price stability although pace economic recovery likely moderate time,nonetheless committee anticipates gradual return high level resource utilization context price stability although pace economic recovery likely moderate time,0
45,2010-06-23,prices energy commodities declined somewhat recent months underlying inflation trended lower,price energy commodity decline somewhat recent month underlie inflation trend low,0
46,2010-06-23,substantial resource slack continuing restrain cost pressures longer term inflation expectations stable inflation likely subdued time,substantial resource slack continue restrain cost pressure longer term inflation expectation stable inflation likely subdue time,0
47,2010-06-23,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
48,2010-06-23,committee continue monitor economic outlook financial developments employ policy tools necessary promote economic recovery price stability,committee continue monitor economic outlook financial development employ policy tool necessary promote economic recovery price stability,0
49,2010-06-23,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman james bullard elizabeth duke donald kohn sandra pianalto eric rosengren daniel tarullo kevin warsh,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman james bullard elizabeth duke donald kohn sandra pianalto eric rosengren daniel tarullo kevin warsh,0
50,2010-06-23,voting policy action thomas hoenig believed continuing express expectation exceptionally low levels federal funds rate extended period no longer warranted could lead build future imbalances increase risks longer run macroeconomic financial stability limiting committeeflexibility begin raising rates modestly,voting policy action thomas hoenig believe continue express expectation exceptionally low level federal fund rate extend period no longer warrant could lead build future imbalance increase risk longer run macroeconomic financial stability limit committeeflexibility begin raise rate modestly,0
51,2010-06-23,board governors federal reserve system,board governor federal reserve system,0
