,Date,Original,Corpus,Class
0,2010-05-09,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2010-05-09,federal open market committee,federal open market committee,0
2,2010-05-09,monetary policy principles practice,monetary policy principle practice,0
3,2010-05-09,policy implementation,policy implementation,0
4,2010-05-09,reports,report,0
5,2010-05-09,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2010-05-09,institution supervision,institution supervision,0
7,2010-05-09,reports,report,0
8,2010-05-09,reporting forms,reporting form,0
9,2010-05-09,supervision  regulation letters,supervision regulation letter,0
10,2010-05-09,banking applications  legal developments,banking application legal development,0
11,2010-05-09,regulatory resources,regulatory resource,0
12,2010-05-09,banking  data structure,banking data structure,0
13,2010-05-09,regulations  statutes,regulation statute,0
14,2010-05-09,payment policies,payment policy,0
15,2010-05-09,reserve bank payment services  data,reserve bank payment service data,0
16,2010-05-09,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2010-05-09,research committees forums,research committee forum,0
18,2010-05-09,working papers notes,work paper note,0
19,2010-05-09,models tools,model tool,0
20,2010-05-09,bank assets liabilities,bank asset liability,0
21,2010-05-09,bank structure data,bank structure data,0
22,2010-05-09,business finance,business finance,0
23,2010-05-09,dealer financing terms,dealer financing term,0
24,2010-05-09,exchange rates international data,exchange rate international data,0
25,2010-05-09,financial accounts,financial account,0
26,2010-05-09,household finance,household finance,0
27,2010-05-09,industrial activity,industrial activity,0
28,2010-05-09,interest rates,interest rate,0
29,2010-05-09,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2010-05-09,money stock reserve balances,money stock reserve balance,0
31,2010-05-09,regulations,regulation,0
32,2010-05-09,supervision  enforcement,supervision enforcement,0
33,2010-05-09,community development,community development,0
34,2010-05-09,research  analysis,research analysis,0
35,2010-05-09,consumer resources,consumer resource,0
36,2010-05-09,may  ,may,0
37,2010-05-09,release edt share,release edt share,0
38,2010-05-09,response reemergence strainss dollar short term funding markets europe bank canada bank england european central bank federal reserve swiss national bank announcing reestablishment temporarys dollar liquidity swap facilities,response reemergence strain dollar short term funding market europe bank canada bank england european central bank federal reserve swiss national bank announce reestablishment temporary dollar liquidity swap facility,0
39,2010-05-09,facilities designed help improve liquidity conditionss dollar funding markets prevent spread strains markets financial centers,facility design help improve liquidity conditions dollar funding market prevent spread strain market financial center,0
40,2010-05-09,bank japan considering similar measures soon,bank japan consider similar measure soon,0
41,2010-05-09,central banks continue work together closely needed address pressures funding markets,central bank continue work together closely need address pressure funding market,0
42,2010-05-09,federal reserve actionsthe federal open market committee authorized temporary reciprocal currency arrangements swap lines bank canada bank england european central bank ecb swiss national bank,federal reserve actionsthe federal open market committee authorize temporary reciprocal currency arrangement swap line bank canada bank england european central bank ecb swiss national bank,0
43,2010-05-09,arrangements bank england ecb swiss national bank provide central banks capacity conduct tenderss dollars local markets fixed rates full allotment similar arrangements place previously,arrangement bank england ecb swiss national bank provide central bank capacity conduct tender dollar local market fix rate full allotment similar arrangement place previously,0
44,2010-05-09,arrangement bank canada would support drawings  billion case previously,arrangement bank canada would support drawing billion case previously,0
45,2010-05-09,swap arrangements authorized january ,swap arrangement authorize january,0
46,2010-05-09,details arrangements available shortly,detail arrangement available shortly,0
47,2010-05-09,information related actions taken central banksinformation actions taken central banks available following websites,information related action take central banksinformation action take central bank available follow website,0
48,2010-05-09,bank canada,bank canada,0
49,2010-05-09,bank england,bank england,0
50,2010-05-09,european central bank,european central bank,0
51,2010-05-09,bank japan  kb pdf,bank japan kb pdf,0
52,2010-05-09,swiss national bank  kb pdf,swiss national bank kb pdf,0
53,2010-05-09,us dollar liquidity swaps faqs  kb pdf,u dollar liquidity swap faq kb pdf,0
54,2010-05-09,board governors federal reserve system,board governor federal reserve system,0
