,Date,Original,Corpus,Class
0,2000-06-28,immediate release federal open market committee meeting today decided maintain existing stance monetary policy keeping target federal funds rate   percent,immediate release federal open market committee meeting today decide maintain exist stance monetary policy keep target federal fund rate percent,0
1,2000-06-28,recent data suggest expansion aggregate demand may moderating toward pace closer rate growth economy potential produce,recent data suggest expansion aggregate demand may moderate toward pace closer rate growth economy potential produce,0
2,2000-06-28,although core measures prices rising slightly faster year ago continuing rapid advances productivity containing costs holding underlying price pressures,although core measure price rise slightly faster year ago continue rapid advance productivity contain cost hold underlie price pressure,0
3,2000-06-28,nonetheless signs growth demand moving sustainable pace still tentative preliminary utilization pool available workers remains unusually high level,nonetheless sign growth demand move sustainable pace still tentative preliminary utilization pool available worker remains unusually high level,0
4,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
5,2000-06-28,immediate release federal open market committee meeting today decided maintain existing stance monetary policy keeping target federal funds rate   percent,immediate release federal open market committee meeting today decide maintain exist stance monetary policy keep target federal fund rate percent,0
6,2000-06-28,recent data suggest expansion aggregate demand may moderating toward pace closer rate growth economy potential produce,recent data suggest expansion aggregate demand may moderate toward pace closer rate growth economy potential produce,0
7,2000-06-28,although core measures prices rising slightly faster year ago continuing rapid advances productivity containing costs holding underlying price pressures,although core measure price rise slightly faster year ago continue rapid advance productivity contain cost hold underlie price pressure,0
8,2000-06-28,nonetheless signs growth demand moving sustainable pace still tentative preliminary utilization pool available workers remains unusually high level,nonetheless sign growth demand move sustainable pace still tentative preliminary utilization pool available worker remains unusually high level,0
9,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
10,2000-06-28,federal open market committee meeting today decided maintain existing stance monetary policy keeping target federal funds rate   percent,federal open market committee meeting today decide maintain exist stance monetary policy keep target federal fund rate percent,0
11,2000-06-28,recent data suggest expansion aggregate demand may moderating toward pace closer rate growth economy potential produce,recent data suggest expansion aggregate demand may moderate toward pace closer rate growth economy potential produce,0
12,2000-06-28,although core measures prices rising slightly faster year ago continuing rapid advances productivity containing costs holding underlying price pressures,although core measure price rise slightly faster year ago continue rapid advance productivity contain cost hold underlie price pressure,0
13,2000-06-28,nonetheless signs growth demand moving sustainable pace still tentative preliminary utilization pool available workers remains unusually high level,nonetheless sign growth demand move sustainable pace still tentative preliminary utilization pool available worker remains unusually high level,0
14,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
15,2000-06-28,federal open market committee meeting today decided maintain existing stance monetary policy keeping target federal funds rate   percent,federal open market committee meeting today decide maintain exist stance monetary policy keep target federal fund rate percent,0
16,2000-06-28,recent data suggest expansion aggregate demand may moderating toward pace closer rate growth economy potential produce,recent data suggest expansion aggregate demand may moderate toward pace closer rate growth economy potential produce,0
17,2000-06-28,although core measures prices rising slightly faster year ago continuing rapid advances productivity containing costs holding underlying price pressures,although core measure price rise slightly faster year ago continue rapid advance productivity contain cost hold underlie price pressure,0
18,2000-06-28,nonetheless signs growth demand moving sustainable pace still tentative preliminary utilization pool available workers remains unusually high level,nonetheless sign growth demand move sustainable pace still tentative preliminary utilization pool available worker remains unusually high level,0
19,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
20,2000-06-28,recent data suggest expansion aggregate demand may moderating toward pace closer rate growth economy potential produce,recent data suggest expansion aggregate demand may moderate toward pace closer rate growth economy potential produce,0
21,2000-06-28,although core measures prices rising slightly faster year ago continuing rapid advances productivity containing costs holding underlying price pressures,although core measure price rise slightly faster year ago continue rapid advance productivity contain cost hold underlie price pressure,0
22,2000-06-28,nonetheless signs growth demand moving sustainable pace still tentative preliminary utilization pool available workers remains unusually high level,nonetheless sign growth demand move sustainable pace still tentative preliminary utilization pool available worker remains unusually high level,0
23,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
24,2000-06-28,nonetheless signs growth demand moving sustainable pace still tentative preliminary utilization pool available workers remains unusually high level,nonetheless sign growth demand move sustainable pace still tentative preliminary utilization pool available worker remains unusually high level,0
25,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
26,2000-06-28,circumstances background long term goals price stability sustainable economic growth information currently available committee believes risks continue weighted mainly toward conditions may generate heightened inflation pressures foreseeable future,circumstance background long term goal price stability sustainable economic growth information currently available committee believe risk continue weight mainly toward condition may generate heighten inflation pressure foreseeable future,0
