,Date,Original,Corpus,Class
0,2016-03-16,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2016-03-16,federal open market committee,federal open market committee,0
2,2016-03-16,monetary policy principles practice,monetary policy principle practice,0
3,2016-03-16,policy implementation,policy implementation,0
4,2016-03-16,reports,report,0
5,2016-03-16,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2016-03-16,institution supervision,institution supervision,0
7,2016-03-16,reports,report,0
8,2016-03-16,reporting forms,reporting form,0
9,2016-03-16,supervision  regulation letters,supervision regulation letter,0
10,2016-03-16,banking applications  legal developments,banking application legal development,0
11,2016-03-16,regulatory resources,regulatory resource,0
12,2016-03-16,banking  data structure,banking data structure,0
13,2016-03-16,regulations  statutes,regulation statute,0
14,2016-03-16,payment policies,payment policy,0
15,2016-03-16,reserve bank payment services  data,reserve bank payment service data,0
16,2016-03-16,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2016-03-16,research committees forums,research committee forum,0
18,2016-03-16,working papers notes,work paper note,0
19,2016-03-16,models tools,model tool,0
20,2016-03-16,bank assets liabilities,bank asset liability,0
21,2016-03-16,bank structure data,bank structure data,0
22,2016-03-16,business finance,business finance,0
23,2016-03-16,dealer financing terms,dealer financing term,0
24,2016-03-16,exchange rates international data,exchange rate international data,0
25,2016-03-16,financial accounts,financial account,0
26,2016-03-16,household finance,household finance,0
27,2016-03-16,industrial activity,industrial activity,0
28,2016-03-16,interest rates,interest rate,0
29,2016-03-16,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2016-03-16,money stock reserve balances,money stock reserve balance,0
31,2016-03-16,regulations,regulation,0
32,2016-03-16,supervision  enforcement,supervision enforcement,0
33,2016-03-16,community development,community development,0
34,2016-03-16,research  analysis,research analysis,0
35,2016-03-16,consumer resources,consumer resource,0
36,2016-03-16,march  ,march,0
37,2016-03-16,release edt share,release edt share,0
38,2016-03-16,information received since federal open market committee met january suggests economic activity expanding moderate pace despite global economic financial developments recent months,information receive since federal open market committee met january suggests economic activity expand moderate pace despite global economic financial development recent month,0
39,2016-03-16,household spending increasing moderate rate housing sector improved further however business fixed investment net exports soft,household spending increase moderate rate housing sector improve far however business fix investment net export soft,0
40,2016-03-16,range recent indicators including strong job gains points additional strengthening labor market,range recent indicator include strong job gain point additional strengthen labor market,0
41,2016-03-16,inflation picked recent months however continued run committee  percent longer run objective partly reflecting declines energy prices prices non energy imports,inflation picked recent month however continued run committee percent longer run objective partly reflect decline energy price price non energy import,0
42,2016-03-16,market based measures inflation compensation remain low survey based measures longer term inflation expectations little changed balance recent months,market base measure inflation compensation remain low survey base measure longer term inflation expectation little change balance recent month,0
43,2016-03-16,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
44,2016-03-16,committee currently expects that gradual adjustments stance monetary policy economic activity expand moderate pace labor market indicators continue strengthen,committee currently expect that gradual adjustment stance monetary policy economic activity expand moderate pace labor market indicator continue strengthen,0
45,2016-03-16,however global economic financial developments continue pose risks,however global economic financial development continue pose risk,0
46,2016-03-16,inflation expected remain low near term part earlier declines energy prices rise  percent medium term transitory effects declines energy import prices dissipate labor market strengthens further,inflation expect remain low near term part earlier decline energy price rise percent medium term transitory effect decline energy import price dissipate labor market strengthens far,0
47,2016-03-16,committee continues monitor inflation developments closely,committee continue monitor inflation development closely,0
48,2016-03-16,backdrop committee decided maintain target range federal funds rate   percent,backdrop committee decide maintain target range federal fund rate percent,0
49,2016-03-16,stance monetary policy remains accommodative thereby supporting improvement labor market conditions return  percent inflation,stance monetary policy remains accommodative thereby support improvement labor market condition return percent inflation,0
50,2016-03-16,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative objectives maximum employment  percent inflation,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative objective maximum employment percent inflation,0
51,2016-03-16,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
52,2016-03-16,light current shortfall inflation  percent committee carefully monitor actual expected progress toward inflation goal,light current shortfall inflation percent committee carefully monitor actual expect progress toward inflation goal,0
53,2016-03-16,committee expects economic conditions evolve manner warrant gradual increases federal funds rate federal funds rate likely remain time levels expected prevail longer run,committee expect economic condition evolve manner warrant gradual increase federal fund rate federal fund rate likely remain time level expect prevail longer run,0
54,2016-03-16,however actual path federal funds rate depend economic outlook informed incoming data,however actual path federal fund rate depend economic outlook inform incoming data,0
55,2016-03-16,committee maintaining existing policy reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction anticipates normalization level federal funds rate well way,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction anticipates normalization level federal fund rate well way,0
56,2016-03-16,policy keeping committee holdings longer term securities sizable levels help maintain accommodative financial conditions,policy keep committee holding longer term security sizable level help maintain accommodative financial condition,0
57,2016-03-16,voting fomc monetary policy action were janet yellen chair william dudley vice chairman lael brainard james bullard stanley fischer loretta mester jerome powell eric rosengren daniel tarullo,voting fomc monetary policy action be janet yellen chair william dudley vice chairman lael brainard james bullard stanley fischer loretta mester jerome powell eric rosengren daniel tarullo,0
58,2016-03-16,voting action esther george preferred meeting raise target range federal funds rate   percent,voting action esther george prefer meeting raise target range federal fund rate percent,0
59,2016-03-16,implementation note issued march  ,implementation note issue march,0
60,2016-03-16,board governors federal reserve system,board governor federal reserve system,0
