,Date,Original,Corpus,Class
0,2002-05-07,immediate release federal open market committee decided today keep target federal funds rate unchanged   percent,immediate release federal open market committee decide today keep target federal fund rate unchanged percent,0
1,2002-05-07,information become available since last meeting committee confirms economic activity receiving considerable upward impetus marked swing inventory investment,information become available since last meeting committee confirms economic activity receive considerable upward impetus marked swing inventory investment,0
2,2002-05-07,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
3,2002-05-07,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
4,2002-05-07,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,0
5,2002-05-07,voting action none,voting action none,0
6,2002-05-07, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
7,2002-05-07,immediate release federal open market committee decided today keep target federal funds rate unchanged   percent,immediate release federal open market committee decide today keep target federal fund rate unchanged percent,0
8,2002-05-07,information become available since last meeting committee confirms economic activity receiving considerable upward impetus marked swing inventory investment,information become available since last meeting committee confirms economic activity receive considerable upward impetus marked swing inventory investment,0
9,2002-05-07,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
10,2002-05-07,circumstances although stance monetary policy currently accommodative committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals,circumstance although stance monetary policy currently accommodative committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal,0
11,2002-05-07,voting fomc monetary policy action were alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action be alan greenspan chairman william mcdonough vice chairman susan bies roger ferguson jr edward gramlich jerry jordan robert mcteer jr mark olson anthony santomero gary stern,0
12,2002-05-07,voting action none,voting action none,0
13,2002-05-07, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
14,2002-05-07,federal open market committee decided today keep target federal funds rate unchanged   percent,federal open market committee decide today keep target federal fund rate unchanged percent,0
15,2002-05-07,information become available since last meeting committee confirms economic activity receiving considerable upward impetus marked swing inventory investment,information become available since last meeting committee confirms economic activity receive considerable upward impetus marked swing inventory investment,0
16,2002-05-07,nonetheless degree strengthening final demand coming quarters essential element sustained economic expansion still uncertain,nonetheless degree strengthen final demand come quarter essential element sustain economic expansion still uncertain,0
