,Date,Original,Corpus,Class
0,2008-06-25,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2008-06-25,federal open market committee,federal open market committee,0
2,2008-06-25,monetary policy principles practice,monetary policy principle practice,0
3,2008-06-25,policy implementation,policy implementation,0
4,2008-06-25,reports,report,0
5,2008-06-25,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2008-06-25,institution supervision,institution supervision,0
7,2008-06-25,reports,report,0
8,2008-06-25,reporting forms,reporting form,0
9,2008-06-25,supervision  regulation letters,supervision regulation letter,0
10,2008-06-25,banking applications  legal developments,banking application legal development,0
11,2008-06-25,regulatory resources,regulatory resource,0
12,2008-06-25,banking  data structure,banking data structure,0
13,2008-06-25,regulations  statutes,regulation statute,0
14,2008-06-25,payment policies,payment policy,0
15,2008-06-25,reserve bank payment services  data,reserve bank payment service data,0
16,2008-06-25,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2008-06-25,research committees forums,research committee forum,0
18,2008-06-25,working papers notes,work paper note,0
19,2008-06-25,models tools,model tool,0
20,2008-06-25,bank assets liabilities,bank asset liability,0
21,2008-06-25,bank structure data,bank structure data,0
22,2008-06-25,business finance,business finance,0
23,2008-06-25,dealer financing terms,dealer financing term,0
24,2008-06-25,exchange rates international data,exchange rate international data,0
25,2008-06-25,financial accounts,financial account,0
26,2008-06-25,household finance,household finance,0
27,2008-06-25,industrial activity,industrial activity,0
28,2008-06-25,interest rates,interest rate,0
29,2008-06-25,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2008-06-25,money stock reserve balances,money stock reserve balance,0
31,2008-06-25,regulations,regulation,0
32,2008-06-25,supervision  enforcement,supervision enforcement,0
33,2008-06-25,community development,community development,0
34,2008-06-25,research  analysis,research analysis,0
35,2008-06-25,consumer resources,consumer resource,0
36,2008-06-25,june  ,june,0
37,2008-06-25,immediate release share,immediate release share,0
38,2008-06-25,federal open market committee decided today keep target federal funds rate  percent,federal open market committee decide today keep target federal fund rate percent,0
39,2008-06-25,recent information indicates overall economic activity continues expand partly reflecting firming household spending,recent information indicates overall economic activity continue expand partly reflect firm household spending,0
40,2008-06-25,however labor markets softened financial markets remain considerable stress,however labor market soften financial market remain considerable stress,0
41,2008-06-25,tight credit conditions ongoing housing contraction rise energy prices likely weigh economic growth next quarters,tight credit condition ongoing housing contraction rise energy price likely weigh economic growth next quarter,0
42,2008-06-25,committee expects inflation moderate later year next year,committee expect inflation moderate later year next year,0
43,2008-06-25,however light continued increases prices energy commodities elevated state indicators inflation expectations uncertainty inflation outlook remains high,however light continued increase price energy commodity elevate state indicator inflation expectation uncertainty inflation outlook remains high,0
44,2008-06-25,substantial easing monetary policy date combined ongoing measures foster market liquidity help promote moderate growth time,substantial ease monetary policy date combine ongoing measure foster market liquidity help promote moderate growth time,0
45,2008-06-25,although downside risks growth remain appear diminished somewhat upside risks inflation inflation expectations increased,although downside risk growth remain appear diminish somewhat upside risk inflation inflation expectation increase,0
46,2008-06-25,committee continue monitor economic financial developments act needed promote sustainable economic growth price stability,committee continue monitor economic financial development act need promote sustainable economic growth price stability,0
47,2008-06-25,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman donald kohn randall kroszner frederic mishkin sandra pianalto charles plosser gary stern kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman donald kohn randall kroszner frederic mishkin sandra pianalto charles plosser gary stern kevin warsh,0
48,2008-06-25,voting richard fisher preferred increase target federal funds rate meeting,voting richard fisher prefer increase target federal fund rate meeting,0
49,2008-06-25,board governors federal reserve system,board governor federal reserve system,0
