,Date,Original,Corpus,Class
0,2007-08-16,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2007-08-16,federal open market committee,federal open market committee,0
2,2007-08-16,monetary policy principles practice,monetary policy principle practice,0
3,2007-08-16,policy implementation,policy implementation,0
4,2007-08-16,reports,report,0
5,2007-08-16,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2007-08-16,institution supervision,institution supervision,0
7,2007-08-16,reports,report,0
8,2007-08-16,reporting forms,reporting form,0
9,2007-08-16,supervision  regulation letters,supervision regulation letter,0
10,2007-08-16,banking applications  legal developments,banking application legal development,0
11,2007-08-16,regulatory resources,regulatory resource,0
12,2007-08-16,banking  data structure,banking data structure,0
13,2007-08-16,regulations  statutes,regulation statute,0
14,2007-08-16,payment policies,payment policy,0
15,2007-08-16,reserve bank payment services  data,reserve bank payment service data,0
16,2007-08-16,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2007-08-16,research committees forums,research committee forum,0
18,2007-08-16,working papers notes,work paper note,0
19,2007-08-16,models tools,model tool,0
20,2007-08-16,bank assets liabilities,bank asset liability,0
21,2007-08-16,bank structure data,bank structure data,0
22,2007-08-16,business finance,business finance,0
23,2007-08-16,dealer financing terms,dealer financing term,0
24,2007-08-16,exchange rates international data,exchange rate international data,0
25,2007-08-16,financial accounts,financial account,0
26,2007-08-16,household finance,household finance,0
27,2007-08-16,industrial activity,industrial activity,0
28,2007-08-16,interest rates,interest rate,0
29,2007-08-16,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2007-08-16,money stock reserve balances,money stock reserve balance,0
31,2007-08-16,regulations,regulation,0
32,2007-08-16,supervision  enforcement,supervision enforcement,0
33,2007-08-16,community development,community development,0
34,2007-08-16,research  analysis,research analysis,0
35,2007-08-16,consumer resources,consumer resource,0
36,2007-08-16,august  ,august,0
37,2007-08-16,immediate release share,immediate release share,0
38,2007-08-16,financial market conditions deteriorated tighter credit conditions increased uncertainty potential restrain economic growth going forward,financial market condition deteriorate tighter credit condition increase uncertainty potential restrain economic growth go forward,0
39,2007-08-16,circumstances although recent data suggest economy continued expand moderate pace federal open market committee judges downside risks growth increased appreciably,circumstance although recent data suggest economy continued expand moderate pace federal open market committee judge downside risk growth increase appreciably,0
40,2007-08-16,committee monitoring situation prepared act needed mitigate adverse effects economy arising disruptions financial markets,committee monitoring situation prepared act need mitigate adverse effect economy arise disruption financial market,0
41,2007-08-16,voting favor policy announcement were ben bernanke chairman timothy geithner vice chairman richard fisher thomas hoenig donald kohn randall kroszner frederic mishkin michael moskow eric rosengren kevin warsh,voting favor policy announcement be ben bernanke chairman timothy geithner vice chairman richard fisher thomas hoenig donald kohn randall kroszner frederic mishkin michael moskow eric rosengren kevin warsh,0
42,2007-08-16,board governors federal reserve system,board governor federal reserve system,0
